frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
4981,83.1,2,green,1649,430,0.4844,0.2513,3.61,-48.94,56.3,backcourt,0,25.9,22.3,23.8,none,19.9,19.9,1943.3,1084.3,0,0,right,,212.0,213.0,355.0,373.0,2077,1266,0.0,42.9,-1.1,0,45.54,12.57,42.16,0,0,18,1.0,hand_off,0,0.0,22.298300070966395,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,8.238960575636009,161.74027149321273,0.0,green#?,,,0,9,1,image_px,observed,none
4981,83.1,3,green,2200,1599,0.6463,0.9345,0.24,-1.3,45.0,backcourt,0,9.8,0.4,12.0,none,19.9,19.9,1943.3,1084.3,0,0,right,,872.0,140.0,950.0,320.0,2077,1266,0.0,35.5,0.04,0,60.75,46.73,35.44,0,0,18,1.0,hand_off,0,0.0,22.298300070966395,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,8.238960575636009,161.74027149321273,0.0,green#?,,,0,9,1,image_px,observed,none
4981,83.1,7,white,1951,1177,0.5731,0.6879,14.01,5.64,243.1,backcourt,0,4.3,1.5,13.4,none,,,2080.5,1383.0,0,0,right,,417.0,233.0,500.0,447.0,2077,1266,0.0,37.0,-3.15,0,53.88,34.4,36.12,0,0,18,1.0,hand_off,0,0.0,22.298300070966395,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,8.238960575636009,161.74027149321273,0.0,white#?,,,0,9,1,image_px,observed,none
4981,83.1,9,white,2210,1589,0.6492,0.9287,0.0,-1.54,0.0,backcourt,0,9.6,0.4,13.4,none,,,2080.5,1383.0,0,0,right,,1065.4171,105.742065,1139.0258,176.74207,2077,1266,0.0,35.2,0.0,0,61.03,46.43,35.04,0,0,18,0.867,hand_off,0,0.0,22.298300070966395,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,8.238960575636009,161.74027149321273,0.0,white#?,,,0,9,1,image_px,observed,none
4981,83.1,4,green,1981,1224,0.582,0.7154,5.3,0.22,245.9,backcourt,0,2.9,1.5,12.0,none,19.9,19.9,1943.3,1084.3,0,0,right,,428.77505,214.15228,527.543,424.77228,2077,1266,0.0,36.5,-0.73,0,54.7,35.77,35.71,0,0,18,0.667,hand_off,0,0.0,22.298300070966395,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,8.238960575636009,161.74027149321273,0.0,green#?,,,0,9,1,image_px,observed,none
4987,83.2,2,green,1649,430,0.4844,0.2513,0.0,-3.61,0.0,backcourt,0,25.9,20.5,23.8,none,,,1815.0,827.0,0,0,right,2.2,200.0,186.0,278.0,369.0,2077,1266,0.0,42.9,0.0,0,45.54,12.57,42.16,0,0,19,1.0,hand_off,0,0.0,22.19820007514089,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,1.910385618670647,161.68638396897217,0.2357022603955158,green#?,,,0,15,1,image_px,observed,none
4987,83.2,4,green,1981,1224,0.582,0.7154,0.0,-5.3,0.0,backcourt,1,2.9,2.2,23.8,none,,,1815.0,827.0,0,0,right,2.2,667.0,217.0,789.0,379.0,2077,1266,0.0,36.5,0.0,0,54.7,35.77,35.71,0,0,19,1.0,hand_off,0,0.0,22.19820007514089,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,1.910385618670647,161.68638396897217,0.2357022603955158,green#?,,,0,15,1,image_px,observed,none
4987,83.2,7,white,1935,1116,0.5684,0.6523,10.51,-3.5,255.3,backcourt,0,5.7,3.2,5.4,none,3.1,3.1,2055.3,1332.3,0,0,right,2.2,401.0,235.0,485.0,429.0,2077,1266,0.0,37.0,-0.64,0,53.43,32.61,36.13,0,0,19,1.0,hand_off,0,0.0,22.19820007514089,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,1.910385618670647,161.68638396897217,0.2357022603955158,white#?,,,0,15,1,image_px,observed,none
4987,83.2,9,white,2210,1589,0.6492,0.9287,0.0,0.0,0.0,backcourt,0,9.6,11.9,9.7,none,3.1,3.1,2055.3,1332.3,0,0,right,2.2,1065.8129,105.632416,1139.4215,176.63242,2077,1266,0.0,35.2,0.0,0,61.03,46.43,35.04,0,0,19,0.8,hand_off,0,0.0,22.19820007514089,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,1.910385618670647,161.68638396897217,0.2357022603955158,white#?,,,0,15,1,image_px,observed,none
5137,85.702,1,green,2229,1686,0.6548,0.9854,1.07,-2.46,218.7,backcourt,0,17.1,0.5,5.0,none,73.4,73.4,1999.2,1252.2,0,0,right,2.3,923.0,196.0,1008.0,374.0,2013,1104,26.57,36.4,-0.23,0,61.55,49.27,36.45,0,1,3,1.0,hand_off,0,5.1,23.79980000834899,,,4,,0.0,0.6,double_team,,,0.0,0,unknown,59.15657118525221,319.2982336780646,3.2058973436118907,green#?,,,0,34,1,image_px,observed,none
5137,85.702,3,green,2000,1456,0.5875,0.851,55.52,54.15,228.9,backcourt,0,9.7,4.1,4.9,none,73.4,73.4,1999.2,1252.2,0,0,right,2.3,404.0,288.0,595.0,532.0,2013,1104,26.57,38.3,-14.8,0,55.23,42.55,37.84,0,1,3,1.0,hand_off,0,5.1,23.79980000834899,,,4,,0.0,0.6,double_team,,,0.0,0,unknown,59.15657118525221,319.2982336780646,3.2058973436118907,green#?,,,0,34,1,image_px,observed,none
5137,85.702,6,white,2202,1606,0.6469,0.9386,0.0,0.0,0.0,backcourt,1,14.8,2.3,2.1,none,,,2094.5,1457.0,0,0,right,2.3,455.0,104.0,539.0,279.0,2013,1104,26.57,35.6,0.0,0,60.81,46.93,35.52,0,1,3,1.0,hand_off,0,5.1,23.79980000834899,,,4,,0.0,0.6,double_team,,,0.0,0,unknown,59.15657118525221,319.2982336780646,3.2058973436118907,white#?,,,0,34,1,image_px,observed,none
5137,85.702,5,green,2165,1518,0.636,0.8872,0.83,-2.39,90.0,backcourt,0,12.2,0.5,4.9,none,73.4,73.4,1999.2,1252.2,0,0,right,2.3,731.3214,143.28992,870.55896,298.33414,2013,1104,26.57,35.1,-0.43,0,59.79,44.36,34.84,0,1,3,0.933,hand_off,0,5.1,23.79980000834899,,,4,,0.0,0.6,double_team,,,0.0,0,unknown,59.15657118525221,319.2982336780646,3.2058973436118907,green#?,,,0,34,1,image_px,observed,none
5137,85.702,2,green,1603,349,0.4709,0.204,55.31,55.31,68.6,backcourt,0,23.7,28.5,32.5,none,73.4,73.4,1999.2,1252.2,0,0,right,2.3,218.6767,169.64716,333.44354,368.8662,2013,1104,26.57,42.4,-2.05,0,44.27,10.2,41.73,0,1,3,0.867,hand_off,0,5.1,23.79980000834899,,,4,,0.0,0.6,double_team,,,0.0,0,unknown,59.15657118525221,319.2982336780646,3.2058973436118907,green#?,,,0,34,1,image_px,observed,none
