frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
2308,77.01,8,white,3096,1704,0.9095,0.9959,0.0,-11.6,0.0,corner_3,0,74.5,0.8,0.7,none,,,3096.0,1704.0,0,0,left,,928.0,94.0,1026.0,369.0,966,50,11.18,23.8,0.0,0,85.49,49.8,25.01,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,3.4,half_court,,,0.0,0,unknown,86.2635858611843,148.81175512172865,6.798692684790379,white#?,,,0,17,1,image_px,observed,none
2308,77.01,5,green,3066,1710,0.9007,0.9994,0.0,0.0,0.0,corner_3,0,73.9,0.2,4.8,none,79.4,79.4,2048.7,1198.7,0,0,left,,874.0,112.0,1039.0,390.0,966,50,11.18,24.1,0.0,0,84.67,49.97,25.3,0,0,0,0.867,unclassified,0,0.0,0.0,,,4,,0.0,3.4,half_court,,,0.0,0,unknown,86.2635858611843,148.81175512172865,6.798692684790379,green#?,,,0,17,1,image_px,observed,none
2308,77.01,1,green,188,199,0.0552,0.1163,0.0,0.0,0.0,mid_range,0,21.9,88.9,85.2,none,79.4,79.4,2048.7,1198.7,0,0,left,,236.0,157.0,449.0,469.0,966,50,11.18,18.2,0.0,0,5.19,5.82,19.18,0,0,0,0.733,unclassified,0,0.0,0.0,,,4,,0.0,3.4,half_court,,,0.0,0,unknown,86.2635858611843,148.81175512172865,6.798692684790379,green#?,,,0,17,1,image_px,observed,none
2308,77.01,4,green,2892,1687,0.8496,0.986,0.0,0.0,0.0,corner_3,0,69.8,4.3,4.8,none,79.4,79.4,2048.7,1198.7,0,0,left,,1215.0,342.0,1383.0,637.0,966,50,11.18,25.0,0.0,0,79.86,49.3,25.87,0,0,0,0.733,unclassified,0,0.0,0.0,,,4,,0.0,3.4,half_court,,,0.0,0,unknown,86.2635858611843,148.81175512172865,6.798692684790379,green#?,,,0,17,1,image_px,observed,none
2311,77.11,8,white,3096,1704,0.9095,0.9959,0.0,0.0,0.0,corner_3,0,74.6,0.8,0.7,none,,,3096.0,1704.0,0,0,left,,928.0,94.0,1026.0,369.0,963,48,3.61,23.8,0.0,0,85.49,49.8,25.01,0,0,0,0.933,unclassified,0,0.0,0.0,,,4,,0.0,3.5,half_court,,,0.0,0,unknown,86.10428470964271,148.06932113136054,1.9436506316151003,white#?,,,0,17,1,image_px,observed,none
2311,77.11,5,green,3066,1710,0.9007,0.9994,0.0,0.0,0.0,corner_3,0,74.0,0.2,4.8,none,79.4,79.4,2048.7,1198.7,0,0,left,,874.0,112.0,1039.0,390.0,963,48,3.61,24.1,0.0,0,84.67,49.97,25.3,0,0,0,0.8,unclassified,0,0.0,0.0,,,4,,0.0,3.5,half_court,,,0.0,0,unknown,86.10428470964271,148.06932113136054,1.9436506316151003,green#?,,,0,17,1,image_px,observed,none
2311,77.11,1,green,188,199,0.0552,0.1163,0.0,0.0,0.0,mid_range,0,21.8,88.9,85.2,none,79.4,79.4,2048.7,1198.7,0,0,left,,236.0,157.0,449.0,469.0,963,48,3.61,18.2,0.0,0,5.19,5.82,19.18,0,0,0,0.667,unclassified,0,0.0,0.0,,,4,,0.0,3.5,half_court,,,0.0,0,unknown,86.10428470964271,148.06932113136054,1.9436506316151003,green#?,,,0,17,1,image_px,observed,none
2311,77.11,4,green,2892,1687,0.8496,0.986,0.0,0.0,0.0,corner_3,0,69.9,4.3,4.8,none,79.4,79.4,2048.7,1198.7,0,0,left,,1215.0,342.0,1383.0,637.0,963,48,3.61,25.0,0.0,0,79.86,49.3,25.87,0,0,0,0.667,unclassified,0,0.0,0.0,,,4,,0.0,3.5,half_court,,,0.0,0,unknown,86.10428470964271,148.06932113136054,1.9436506316151003,green#?,,,0,17,1,image_px,observed,none
2395,79.913,1,green,87,239,0.0256,0.1397,4.68,2.25,85.9,mid_range,0,26.3,90.4,25.5,none,581.5,581.5,1387.7,720.0,0,0,left,,96.61891,318.1561,232.27657,547.5165,1026,89,9.06,17.1,4.68,0,2.4,6.98,18.24,0,0,2,0.933,fast_break,0,0.0,23.8999,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,-44.97915927765899,193.3723564312129,5.754225500544023,green#?,,,0,25,1,image_px,observed,none
2395,79.913,5,green,3066,1710,0.9007,0.9994,0.0,0.0,0.0,corner_3,0,72.0,1.0,70.3,none,581.5,581.5,1387.7,720.0,0,0,left,,1606.0,498.0,1810.0,753.0,1026,89,9.06,24.1,0.0,0,84.67,49.97,25.3,0,0,2,0.933,fast_break,0,0.0,23.8999,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,-44.97915927765899,193.3723564312129,5.754225500544023,green#?,,,0,25,1,image_px,observed,none
2395,79.913,6,white,3017,1703,0.8863,0.9953,0.0,0.0,0.0,corner_3,0,70.8,1.4,1.0,none,,,3017.0,1703.0,0,0,left,,1111.3462,42.152626,1194.0759,194.36142,1026,89,9.06,24.3,0.0,0,83.31,49.77,25.36,0,0,2,0.667,fast_break,0,0.0,23.8999,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,-44.97915927765899,193.3723564312129,5.754225500544023,white#?,,,0,25,1,image_px,observed,none
2398,80.013,1,green,88,245,0.0259,0.1432,2.03,-2.65,80.5,mid_range,0,26.3,90.3,91.6,none,,,1577.0,977.5,0,0,left,,99.13341,329.42438,234.79106,558.7847,1030,94,6.4,17.0,2.02,0,2.43,7.16,18.06,0,0,3,0.867,fast_break,0,0.0,23.7998,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,-45.22044179293404,195.14187312530157,3.8873012632302006,green#?,,,0,26,1,image_px,observed,none
2398,80.013,5,green,3066,1710,0.9007,0.9994,0.0,0.0,0.0,corner_3,0,71.8,0.8,91.6,none,,,1577.0,977.5,0,0,left,,1606.0,498.0,1810.0,753.0,1030,94,6.4,24.1,0.0,0,84.67,49.97,25.3,0,0,3,0.867,fast_break,0,0.0,23.7998,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,-45.22044179293404,195.14187312530157,3.8873012632302006,green#?,,,0,26,1,image_px,observed,none
2398,80.013,6,white,3017,1703,0.8863,0.9953,0.0,0.0,0.0,corner_3,0,70.6,1.4,1.0,none,,,3017.0,1703.0,0,0,left,,1114.6038,42.177666,1197.3335,194.38644,1030,94,6.4,24.3,0.0,0,83.31,49.77,25.36,0,0,3,0.6,fast_break,0,0.0,23.7998,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,-45.22044179293404,195.14187312530157,3.8873012632302006,white#?,,,0,26,1,image_px,observed,none
