frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
769,12.817,6,white,1185,1524,0.3481,0.8907,0.0,0.0,0.0,backcourt,0,0.2,0.2,,none,,,1185.0,1524.0,0,0,left,,301.0,-4.0,535.0,586.0,1182.0,1529.0,113.0,34.0,0.0,0,32.72,44.54,33.71,0,0,13,1.0,cut,0,0.0,22.8,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,-87.16446093983957,401.0138480304222,57.76773416978643,white#?,,,0,7,1,image_px,observed,none
769,12.817,1,green,1113,1447,0.327,0.8457,0.0,0.0,0.0,backcourt,0,3.0,2.9,3.0,none,,,1113.0,1447.0,0,0,left,,505.4894,1.133667,1111.2788,638.38727,1182.0,1529.0,113.0,31.1,0.0,0,30.74,42.29,30.79,0,0,13,0.533,cut,0,0.0,22.8,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,-87.16446093983957,401.0138480304222,57.76773416978643,green#?,,,0,7,1,image_px,observed,none
775,12.917,4,green,1439,1558,0.4227,0.9106,0.0,0.0,0.0,backcourt,1,11.4,7.1,9.5,none,,,1276.0,1502.5,0,0,left,7.1,290.0,-8.0,479.0,587.0,1027.0,1514.0,155.72,40.5,0.0,0,39.74,45.53,40.13,0,0,14,1.0,cut,0,0.0,22.7,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,-88.61211960095852,399.2795708521359,59.18426968188234,green#?,,,0,8,1,image_px,observed,none
775,12.917,6,white,1185,1524,0.3481,0.8907,0.0,0.0,0.0,backcourt,0,4.4,2.9,,none,,,1185.0,1524.0,0,0,left,7.1,301.0,-4.0,535.0,586.0,1027.0,1514.0,155.72,34.0,0.0,0,32.72,44.54,33.71,0,0,14,0.933,cut,0,0.0,22.7,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,-88.61211960095852,399.2795708521359,59.18426968188234,white#?,,,0,8,1,image_px,observed,none
775,12.917,1,green,1113,1447,0.327,0.8457,0.0,0.0,0.0,backcourt,0,3.0,2.9,9.5,none,,,1276.0,1502.5,0,0,left,7.1,524.1516,3.0576477,1129.9409,640.3113,1027.0,1514.0,155.72,31.1,0.0,0,30.74,42.29,30.79,0,0,14,0.467,cut,0,0.0,22.7,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,-88.61211960095852,399.2795708521359,59.18426968188234,green#?,,,0,8,1,image_px,observed,none
1165,19.417,2,green,93,1126,0.0273,0.6581,0.0,0.0,0.0,mid_range,0,34.8,31.8,27.0,none,1485.3,1485.3,1381.2,1169.2,0,0,left,,843.0,259.0,956.0,555.0,721.0,32.0,1.0,7.7,0.0,0,2.57,32.9,8.35,0,0,79,1.0,pick_and_roll,0,0.0,16.2,,,4,,0.0,3.7,half_court,,,0.0,0,unknown,-15.286687744615763,47.11176551389784,0.1666666666666666,green#?,,,0,29,1,image_px,observed,none
1165,19.417,3,green,3383,1698,0.9938,0.9924,0.0,0.0,0.0,corner_3,0,86.7,51.8,53.8,none,1485.3,1485.3,1381.2,1169.2,0,0,left,,349.0,345.0,457.0,590.0,721.0,32.0,1.0,23.5,0.0,0,93.42,49.62,25.06,0,0,79,1.0,pick_and_roll,0,0.0,16.2,,,4,,0.0,3.7,half_court,,,0.0,0,unknown,-15.286687744615763,47.11176551389784,0.1666666666666666,green#?,,,0,29,1,image_px,observed,none
1165,19.417,4,green,1439,1558,0.4227,0.9106,0.0,0.0,0.0,backcourt,0,46.6,2.1,39.0,none,1485.3,1485.3,1381.2,1169.2,0,0,left,,946.0,487.0,1088.0,675.0,721.0,32.0,1.0,40.5,0.0,0,39.74,45.53,40.13,0,0,79,1.0,pick_and_roll,0,0.0,16.2,,,4,,0.0,3.7,half_court,,,0.0,0,unknown,-15.286687744615763,47.11176551389784,0.1666666666666666,green#?,,,0,29,1,image_px,observed,none
1165,19.417,5,green,610,295,0.1792,0.1724,0.5,-56.73,0.0,mid_range,0,7.9,9.2,27.0,none,1485.3,1485.3,1381.2,1169.2,0,0,left,,572.0,147.0,723.0,412.0,721.0,32.0,1.0,20.0,-0.32,0,16.84,8.62,20.07,0,0,79,1.0,pick_and_roll,0,0.0,16.2,,,4,,0.0,3.7,half_court,,,0.0,0,unknown,-15.286687744615763,47.11176551389784,0.1666666666666666,green#?,,,0,29,1,image_px,observed,none
1165,19.417,6,white,1171,1528,0.344,0.893,0.0,0.0,0.0,backcourt,0,43.1,7.4,9.4,none,284.3,284.3,1160.4,788.4,0,0,left,,428.0,356.0,535.0,593.0,721.0,32.0,1.0,33.7,0.0,0,32.34,44.65,33.46,0,0,79,1.0,pick_and_roll,0,0.0,16.2,,,4,,0.0,3.7,half_court,,,0.0,0,unknown,-15.286687744615763,47.11176551389784,0.1666666666666666,white#?,,,0,29,1,image_px,observed,none
