frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
124,4.137,6,white,874,268,0.2568,0.1566,0.0,0.0,0.0,3pt_arc,0,,0.8,,none,,,874.0,268.0,0,2,,,747.0,106.0,861.0,331.0,,,0.0,25.7,0.0,0,24.14,7.83,25.52,0,0,0,1.0,unclassified,0,0.0,19.86253333333333,,,2,,0.0,0.2,half_court,,,0.0,0,unknown,,,2.333333333333333,white#?,,,0,2,1,image_px,observed,none
124,4.137,1,green,149,1020,0.0438,0.5961,0.0,-14.64,0.0,paint,0,,28.8,4.8,none,27.0,27.0,350.2,830.0,2,0,,,1275.0,225.0,1377.0,457.0,,,0.0,4.5,0.0,0,4.11,29.81,4.94,0,0,0,0.867,unclassified,0,0.0,19.86253333333333,,,2,,0.0,0.2,half_court,,,0.0,0,unknown,,,2.333333333333333,green#?,,,0,2,1,image_px,observed,none
124,4.137,3,green,903,264,0.2653,0.1543,0.0,-7.6,0.0,3pt_arc,0,,0.8,23.7,none,27.0,27.0,350.2,830.0,2,0,,,647.0,211.0,737.0,421.0,,,0.0,26.4,0.0,0,24.94,7.71,26.2,0,0,0,0.867,unclassified,0,0.0,19.86253333333333,,,2,,0.0,0.2,half_court,,,0.0,0,unknown,,,2.333333333333333,green#?,,,0,2,1,image_px,observed,none
124,4.137,4,green,331,902,0.0972,0.5272,0.0,-18.48,0.0,paint,0,,23.1,6.0,none,27.0,27.0,350.2,830.0,2,0,,,820.0,365.0,988.0,607.0,,,0.0,5.1,0.0,0,9.14,26.36,4.12,0,0,0,0.867,unclassified,0,0.0,19.86253333333333,,,2,,0.0,0.2,half_court,,,0.0,0,unknown,,,2.333333333333333,green#?,,,0,2,1,image_px,observed,none
124,4.137,5,green,18,1134,0.0053,0.6628,0.0,-14.4,0.0,mid_range,0,,33.6,4.8,none,27.0,27.0,350.2,830.0,2,0,,,1527.0,184.0,1641.0,399.0,,,0.0,8.5,0.0,0,0.5,33.14,9.42,0,0,0,0.867,unclassified,0,0.0,19.86253333333333,,,2,,0.0,0.2,half_court,,,0.0,0,unknown,,,2.333333333333333,green#?,,,0,2,1,image_px,observed,none
127,4.238,7,white,29,1118,0.0085,0.6534,0.0,0.0,0.0,mid_range,0,,0.5,25.0,none,3.7,3.7,517.7,623.3,0,2,,,1548.0,182.0,1668.0,397.0,,,0.0,8.0,0.0,0,0.8,32.67,8.87,0,0,0,1.0,unclassified,0,0.0,19.76243333333333,,,2,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.3570226039551585,white#?,,,0,3,1,image_px,observed,none
127,4.238,8,white,862,281,0.2532,0.1642,0.0,0.0,0.0,3pt_arc,0,,1.2,7.6,none,3.7,3.7,517.7,623.3,0,2,,,756.0,102.0,868.0,336.0,,,0.0,25.2,0.0,0,23.8,8.21,25.02,0,0,0,1.0,unclassified,0,0.0,19.76243333333333,,,2,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.3570226039551585,white#?,,,0,3,1,image_px,observed,none
127,4.238,9,white,662,471,0.1945,0.2753,0.0,0.0,0.0,mid_range,0,,8.8,7.6,none,3.7,3.7,517.7,623.3,0,2,,,1015.0,81.0,1114.0,293.0,,,0.0,17.6,0.0,0,18.28,13.76,17.21,0,0,0,1.0,unclassified,0,0.0,19.76243333333333,,,2,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.3570226039551585,white#?,,,0,3,1,image_px,observed,none
127,4.238,1,green,149,1020,0.0438,0.5961,0.0,0.0,0.0,paint,0,,4.3,4.8,none,27.0,27.0,350.2,830.0,2,0,,,1275.0,225.0,1377.0,457.0,,,0.0,4.5,0.0,0,4.11,29.81,4.94,0,0,0,0.8,unclassified,0,0.0,19.76243333333333,,,2,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.3570226039551585,green#?,,,0,3,1,image_px,observed,none
127,4.238,3,green,903,264,0.2653,0.1543,0.0,0.0,0.0,3pt_arc,0,,1.2,23.7,none,27.0,27.0,350.2,830.0,2,0,,,647.0,211.0,737.0,421.0,,,0.0,26.4,0.0,0,24.94,7.71,26.2,0,0,0,0.8,unclassified,0,0.0,19.76243333333333,,,2,,0.0,0.3,half_court,,,0.0,0,unknown,,,2.3570226039551585,green#?,,,0,3,1,image_px,observed,none
