frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
7089,118.268,2,green,3398,720,0.9982,0.4208,0.0,0.0,0.0,paint,0,,,14.7,none,,,3334.5,997.0,1,0,,,850.19385,238.76024,939.5093,411.0691,,,0.0,5.5,0.0,0,93.83,21.04,6.44,0,0,18,0.867,cut,0,0.0,22.29830014012529,,,4,,0.0,1.5,half_court,,,0.0,0,unknown,-3.9713696935368974,516.3947712262158,0.3726779962499649,green#?,,,0,14,1,image_px,observed,none
7089,118.268,4,green,3271,1274,0.9609,0.7446,0.0,0.0,0.0,mid_range,0,,,2.6,none,,,3334.5,997.0,1,0,,,468.0,290.0,594.0,503.0,,,0.0,11.6,0.0,0,90.33,37.23,12.33,0,0,18,0.8,cut,0,0.0,22.29830014012529,,,4,,0.0,1.5,half_court,,,0.0,0,unknown,-3.9713696935368974,516.3947712262158,0.3726779962499649,green#?,,,0,14,1,image_px,observed,none
7095,118.368,1,green,3178,510,0.9336,0.2981,0.0,-33.11,0.0,mid_range,0,,,8.4,none,59.9,59.9,3282.3,834.7,1,0,,,810.0,253.0,902.0,430.0,,,0.0,9.8,0.0,0,87.76,14.9,10.14,0,0,19,1.0,cut,0,0.0,22.198200148367956,,,4,,0.0,1.6,half_court,,,0.0,0,unknown,5.33448427387587,516.960468502086,0.4714045207910317,green#?,,,0,2,1,image_px,observed,none
7095,118.368,2,green,3398,720,0.9982,0.4208,0.0,0.0,0.0,paint,0,,,8.4,none,59.9,59.9,3282.3,834.7,1,0,,,867.98236,237.09618,957.2978,409.40503,,,0.0,5.5,0.0,0,93.83,21.04,6.44,0,0,19,0.8,cut,0,0.0,22.198200148367956,,,4,,0.0,1.6,half_court,,,0.0,0,unknown,5.33448427387587,516.960468502086,0.4714045207910317,green#?,,,0,2,1,image_px,observed,none
7095,118.368,4,green,3271,1274,0.9609,0.7446,0.0,0.0,0.0,mid_range,0,,,15.7,none,59.9,59.9,3282.3,834.7,1,0,,,468.0,290.0,594.0,503.0,,,0.0,11.6,0.0,0,90.33,37.23,12.33,0,0,19,0.733,cut,0,0.0,22.198200148367956,,,4,,0.0,1.6,half_court,,,0.0,0,unknown,5.33448427387587,516.960468502086,0.4714045207910317,green#?,,,0,2,1,image_px,observed,none
7551,125.976,1,green,3178,510,0.9336,0.2981,0.0,0.0,0.0,mid_range,0,58.1,23.8,,none,,,3178.0,510.0,0,0,left,,999.0,469.0,1085.0,566.0,1078.0,406.0,22.0,9.8,0.0,0,87.76,14.9,10.14,0,0,95,1.0,cut,0,0.0,14.59060077481042,,,4,,0.0,2.1,half_court,,,0.0,0,unknown,84.09420853565067,492.55392398902,3.333333333333333,green#?,,,0,63,1,image_px,observed,none
7551,125.976,9,white,402,520,0.1181,0.3039,0.17,-0.33,0.0,mid_range,0,18.9,76.7,81.5,none,,,1816.0,944.5,0,0,left,,360.12805,73.98505,665.38855,667.0705,1078.0,406.0,22.0,11.5,-0.1,0,11.1,15.2,11.42,0,0,95,0.867,cut,0,0.0,14.59060077481042,,,4,,0.0,2.1,half_court,,,0.0,0,unknown,84.09420853565067,492.55392398902,3.333333333333333,white#?,,,0,63,1,image_px,observed,none
7551,125.976,6,white,3230,1369,0.9489,0.8001,0.0,0.0,0.0,mid_range,0,65.1,23.8,81.5,none,,,1816.0,944.5,0,0,left,,-24.332657,123.71387,346.7978,655.8443,1078.0,406.0,22.0,14.2,0.0,0,89.2,40.01,15.01,0,0,95,0.8,cut,0,0.0,14.59060077481042,,,4,,0.0,2.1,half_court,,,0.0,0,unknown,84.09420853565067,492.55392398902,3.333333333333333,white#?,,,0,63,1,image_px,observed,none
7557,126.076,1,green,3178,510,0.9336,0.2981,0.0,0.0,0.0,mid_range,0,58.8,23.8,20.1,none,,,3242.5,867.5,0,0,left,,1021.0,470.0,1103.0,568.0,1053.0,402.0,25.32,9.8,0.0,0,87.76,14.9,10.14,0,0,96,1.0,cut,0,0.0,14.490500783053085,,,4,,0.0,2.2,half_court,,,0.0,0,unknown,82.93393821930037,492.739971035955,3.890872509976251,green#?,,,0,50,1,image_px,observed,none
7557,126.076,6,white,3230,1369,0.9489,0.8001,0.0,0.0,0.0,mid_range,0,65.8,4.5,3.1,none,,,1924.5,939.0,0,0,left,,-27.355911,122.08597,343.77454,654.21643,1053.0,402.0,25.32,14.2,0.0,0,89.2,40.01,15.01,0,0,96,0.733,cut,0,0.0,14.490500783053085,,,4,,0.0,2.2,half_court,,,0.0,0,unknown,82.93393821930037,492.739971035955,3.890872509976251,white#?,,,0,50,1,image_px,observed,none
