frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
2504,83.55,3,green,3176,438,0.933,0.256,6.01,2.11,160.6,mid_range,0,2.1,5.6,0.8,none,,,2986.5,506.0,0,0,right,,1227.0,220.0,1506.0,724.0,3103,464,6.32,11.7,0.97,0,87.7,12.8,12.25,0,0,18,1.0,post_up,1,0.0,22.2983,,,4,,0.0,1.3,half_court,,,0.0,0,unknown,-87.63165097642819,567.9178355940701,7.378647873726218,green#?,,,0,16,1,image_px,observed,none
2504,83.55,10,white,2984,506,0.8766,0.2957,2.75,-0.84,166.0,mid_range,0,3.5,5.5,4.6,none,,,2905.0,534.0,0,0,right,,1390.0,-15.0,1525.0,195.0,3103,464,6.32,12.1,-1.09,0,82.4,14.79,12.03,0,0,18,1.0,post_up,1,0.0,22.2983,,,4,,0.0,1.3,half_court,,,0.0,0,unknown,-87.63165097642819,567.9178355940701,7.378647873726218,white#?,,,0,16,1,image_px,observed,none
2504,83.55,9,white,2826,562,0.8302,0.3285,9.49,-17.39,341.6,mid_range,0,8.1,0.9,4.6,none,,,2905.0,534.0,0,0,right,,397.03162,-37.522476,559.0116,334.3957,3103,464,6.32,14.3,5.7,0,78.04,16.42,13.72,0,0,18,0.933,post_up,1,0.0,22.2983,,,4,,0.0,1.3,half_court,,,0.0,0,unknown,-87.63165097642819,567.9178355940701,7.378647873726218,white#?,,,0,16,1,image_px,observed,none
2504,83.55,1,green,2797,574,0.8217,0.3355,10.34,9.59,339.2,mid_range,0,9.0,0.9,11.1,none,,,2986.5,506.0,0,0,right,,40.96453,599.6572,289.24405,976.7738,3103,464,6.32,14.7,6.28,0,77.24,16.77,14.15,0,0,18,0.467,post_up,1,0.0,22.2983,,,4,,0.0,1.3,half_court,,,0.0,0,unknown,-87.63165097642819,567.9178355940701,7.378647873726218,green#?,,,0,16,1,image_px,observed,none
2507,83.65,3,green,3154,446,0.9266,0.2607,7.8,1.79,160.0,mid_range,0,1.3,5.0,1.5,none,,,3217.0,423.0,0,0,right,,1168.0,181.0,1477.0,684.0,3109,462,6.32,11.6,0.91,0,87.1,13.03,12.08,0,0,19,1.0,post_up,1,0.0,22.1982,,,4,,0.0,1.4,half_court,,,0.0,0,unknown,-87.12768229061531,568.8815487832984,7.40120110372484,green#?,,,0,17,1,image_px,observed,none
2507,83.65,8,white,2982,507,0.876,0.2963,9.6,5.07,159.7,mid_range,0,3.7,5.0,4.1,none,,,2912.5,531.5,0,0,right,,1128.0,-12.0,1352.0,267.0,3109,462,6.32,12.2,-2.86,0,82.35,14.82,12.03,0,0,19,1.0,post_up,1,0.0,22.1982,,,4,,0.0,1.4,half_court,,,0.0,0,unknown,-87.12768229061531,568.8815487832984,7.40120110372484,white#?,,,0,17,1,image_px,observed,none
2507,83.65,9,white,2843,556,0.8352,0.325,6.01,-3.48,340.6,mid_range,0,7.8,9.1,4.1,none,,,2912.5,531.5,0,0,right,,441.32074,-57.376984,603.3007,314.5412,3109,462,6.32,14.0,3.38,0,78.51,16.25,13.47,0,0,19,0.867,post_up,1,0.0,22.1982,,,4,,0.0,1.4,half_court,,,0.0,0,unknown,-87.12768229061531,568.8815487832984,7.40120110372484,white#?,,,0,17,1,image_px,observed,none
2507,83.65,2,green,3280,400,0.9636,0.2338,25.83,21.93,160.4,mid_range,0,5.0,8.7,2.2,none,,,3217.0,423.0,0,0,right,,892.87305,289.219,1121.903,769.9354,3109,462,6.32,12.6,10.2,0,90.58,11.69,13.44,0,0,19,0.667,post_up,1,0.0,22.1982,,,4,,0.0,1.4,half_court,,,0.0,0,unknown,-87.12768229061531,568.8815487832984,7.40120110372484,green#?,,,0,17,1,image_px,observed,none
2534,84.551,1,green,3005,498,0.8828,0.2911,0.0,0.0,0.0,mid_range,0,52.2,,,none,,,3005.0,498.0,0,0,left,,790.0,-13.0,1044.0,441.0,1127,281,15.26,12.0,0.0,0,82.98,14.55,11.93,0,0,28,0.8,post_up,1,0.0,21.2973,,,4,,0.0,2.3,half_court,,,0.0,0,unknown,-83.29108582338682,604.3406003269081,8.232726023485645,green#?,,,0,22,1,image_px,observed,none
2537,84.651,2,green,3248,412,0.9542,0.2408,0.0,-6.75,0.0,mid_range,0,58.3,,6.0,none,,,3126.5,455.0,0,0,left,,1044.0,63.0,1437.0,788.0,1143,272,18.36,12.2,0.0,0,89.69,12.04,12.99,0,0,29,1.0,post_up,1,0.0,21.1972,,,4,,0.0,2.4,half_court,,,0.0,0,unknown,-85.44314955284568,599.7362652628451,7.086763875156433,green#?,,,0,23,1,image_px,observed,none
2537,84.651,1,green,3005,498,0.8828,0.2911,0.0,0.0,0.0,mid_range,0,51.8,,1.2,none,,,3126.5,455.0,0,0,left,,790.0,-13.0,1044.0,441.0,1143,272,18.36,12.0,0.0,0,82.98,14.55,11.93,0,0,29,0.733,post_up,1,0.0,21.1972,,,4,,0.0,2.4,half_court,,,0.0,0,unknown,-85.44314955284568,599.7362652628451,7.086763875156433,green#?,,,0,23,1,image_px,observed,none
