frame_key,game,section,frame_index,width,height,n_calls,call_cx,call_cy,call_w,call_h,call_score,n_person,contained,person_index
5d8f03c82ec2c3e052f09d92acef360bd7cb11e7c598003f19c43e03f0c82f55,QXFM3hlaDAk,QXFM3hlaDAk_s5230,604,1920,1080,0,,,,,,10,0,
5e4e5e9060e48f551ffe11faa3c6a607455d5d747c0bd139cde0e913666ff809,1zPhldjbJnU,1zPhldjbJnU_s5620,1876,1920,1080,1,1893.0,934.0,54.0,64.0,0.064209,5,0,
5e861f32c88b4ef18afcc5f4341dd1e351f1e711cb451d539739aa938b22b4dd,ql7kzzTRo4M,ql7kzzTRo4M_s5610,4377,1920,1080,2,1098.0,1059.5,84.0,41.0,0.268066,7,1,0
5fda84db502fe9c7283fd89b68426e43c248cae2cb0d23dd8c1c6fcaca49a498,ql7kzzTRo4M,ql7kzzTRo4M_s5610,392,1920,1080,0,,,,,,11,0,
60a8603c8b3bfb266c5d2ba5f8354591ca92c7348ca2b7ef0a330659107d9cd3,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3860,1920,1080,0,,,,,,6,0,
618600d99e29080cfa1cb219b092ebbd8cac852daec64052dae35e8a4c2f15ab,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2754,1920,1080,0,,,,,,5,0,
61c95178267f35758079f7ff3bbb1eee706d425c9d732c411c691d5581553cb2,g7dzEFLiemQ,g7dzEFLiemQ_s90,4832,1920,1080,0,,,,,,5,0,
64ea756467f8e579984b47556aa9496e799038e4f4ca028c29f7de766bfa90e8,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2824,1920,1080,0,,,,,,9,0,
6742204d3ef6a21bc12dda1eca0bf0ed4b6e860cadbeb78e4e2e6c9e0ac55d26,XCaGht2GmPg,XCaGht2GmPg_s4068,2833,1920,1080,0,,,,,,8,0,
67f48fec58a70f3d0fbb3416de6e606e2ffc4de18dd30c4bbbca1e723e0573b8,QXFM3hlaDAk,QXFM3hlaDAk_s5230,90,1920,1080,1,504.0,282.0,37.0,39.0,0.089111,17,1,14
699f9adcb557b4a3fd39f923cba4fba5712a47e5a6aad7af4a81f1ed604628a1,EqseleqhpTk,EqseleqhpTk_s5310,1073,1920,1080,0,,,,,,10,0,
69fcc9d7036a12df8889ee95f6be7e39f171e1899682bf2c08c0f02f3ba598be,GNjSxoeDT-E,GNjSxoeDT-E_s2244,1286,1920,1080,0,,,,,,5,0,
6a99b66848cfdbefb35c8f851ae09ff1c613f54a587584d0e7fbc68c3392d6de,QXFM3hlaDAk,QXFM3hlaDAk_s5230,752,1920,1080,0,,,,,,0,0,
6bbbe3cd59be9c8297770b33d9cbce43b1e12728f813aa20b5d8fd9b465519a9,bt3NwN7k8bY,bt3NwN7k8bY_s90,3380,1920,1080,0,,,,,,11,0,
6cdd84cb0f2b30533b7bcaafe0e725a25bc0f81ddf450f899cf2f5622ef3a1f1,VEUJpELt_yA,VEUJpELt_yA_s1212,54,1920,1080,0,,,,,,6,0,
6cfb1fb8d36da3ec8d5ad346476678db8d417ddb381414e95e090c31e1ceee5c,VEUJpELt_yA,VEUJpELt_yA_s1212,784,1920,1080,0,,,,,,2,0,
6dac09f07860f9fccd8bf2066cd0d903771c3d0ef011293ed06d307a4c075a33,bt3NwN7k8bY,bt3NwN7k8bY_s90,400,1920,1080,0,,,,,,10,0,
6e42bf0de215afbe0b718541beefdda21effa19614803714b21b848d26557b12,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,3224,1920,1080,0,,,,,,2,0,
6e87f7f43855286b171d4658c20489649d37770f915278e781781964b546ec7e,XCaGht2GmPg,XCaGht2GmPg_s4068,5723,1920,1080,0,,,,,,5,0,
6e891db299c229a7369b450f8f6bff2e6d0dd73764f1c482c16ee2ab6595ab81,1zPhldjbJnU,1zPhldjbJnU_s5620,2176,1920,1080,1,1342.0,513.5,40.0,34.0,0.082092,10,1,0
6f6d7c2df9aefa1e8084ea92d6055f567678cc19f3be21b4389e91e409088151,h5pTl8fOM2U,h5pTl8fOM2U_s3399,909,1920,1080,1,1346.0,45.875,96.0,91.75,0.089478,17,1,10
70599b415590b03426911388c0b8d6f77c6eb8b7024d2ddb0c245d4417d22ae5,3fT6aYz2N9w,3fT6aYz2N9w_s5086,2589,1920,1080,0,,,,,,1,0,
7085206fd147cd56b77a671f493c27f5c6abfd7aad98852dde6d66249852b8c9,GNjSxoeDT-E,GNjSxoeDT-E_s2244,1140,1920,1080,0,,,,,,3,0,
719900eee66c2050e5f49731a1bae05e30c5651ac033cc635896343b3dad626b,EqseleqhpTk,EqseleqhpTk_s5310,1669,1920,1080,0,,,,,,10,0,
726d4d1ef621e20d2a29a9a488f4bd2f2aa3085830b278babd33d5e243fdecfa,wJSOHbeQcg4,wJSOHbeQcg4_s5540,3055,1920,1080,1,791.0,262.0,88.0,76.0,0.081238,10,1,4
7328b5b77865fccd3aebbfc4ec4e35eeb1ad3beac29bf8fcc8cabe81eb82db27,bt3NwN7k8bY,bt3NwN7k8bY_s90,2486,1920,1080,0,,,,,,10,0,
736f1ffc3672a1789c84fc8a928dd2cf220dbde1526f8c7dd8ee58a8092156ae,EqseleqhpTk,EqseleqhpTk_s5310,1102,1920,1080,0,,,,,,4,0,
738b8e170bb373b22eaacef20dc1c172db25db9b78c3f7d917840b408c7005e0,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2463,1920,1080,1,1682.0,1048.25,80.0,63.5,0.05603,3,0,
738c2e44e7cdca60cb5b9e17e64836f0aaf8e6086d14438a35931f3e6b03b2f3,E-5WuXXdGSA,E-5WuXXdGSA_s3993,2444,1920,1080,0,,,,,,10,0,
73be1766fb129f8f5c7069c1ad060fc268f7c40e72391ac7831ed9753aae8c05,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,350,1920,1080,0,,,,,,1,0,
7454f6240515e193688ac25cc3878dfcb701670aa11fa93d573dd24bc6a58531,1zPhldjbJnU,1zPhldjbJnU_s5620,76,1920,1080,0,,,,,,6,0,
746676d0fa6a0f5b4f3ae9efd4688883eb909b285f8aacb8e8d023671c513f9f,3fT6aYz2N9w,3fT6aYz2N9w_s5086,2136,1920,1080,0,,,,,,6,0,
74b17667a7b0959a126c65402d2af14d751d73dd26a9b6bda6e464fe9598d467,eaKqXq9dfig,eaKqXq9dfig_s428,5006,1920,1080,0,,,,,,5,0,
75ca38a47fa9ef7defc0dcc72236d7dbd35f351c16db9af95959c64504ba20d8,5PNHcMafoX8,5PNHcMafoX8_s4128,2169,1920,1080,0,,,,,,4,0,
75fb3b83f3344a58ecc1b8d100ffc9d0913a5674ac0547686eeda134a60cea39,jKoEJNdiRyI,jKoEJNdiRyI_s3429,3105,1920,1080,0,,,,,,2,0,
76b23fa868141afbb349cbad9afb961467f663d1218d2d628b7d50320f3a565a,wJSOHbeQcg4,wJSOHbeQcg4_s5540,687,1920,1080,0,,,,,,3,0,
77530f7009fb2cbe17a2d8136462b8583b03baaea15192187a368c81f5fcb47c,ql7kzzTRo4M,ql7kzzTRo4M_s5610,5537,1920,1080,0,,,,,,10,0,
7864c6cf5bced0d979cbdf7a6b079b361e16fa1cc14693d07efa4b7c5b504c8b,X5w3V6rh26s,X5w3V6rh26s_s5234,457,1920,1080,0,,,,,,11,0,
78f2f0e4d8b4c85836cb54847f864d4e4be282ea7c4e63709ea1e2c3ae3aaa8a,X5w3V6rh26s,X5w3V6rh26s_s5234,214,1920,1080,6,202.125,19.031,88.5,38.062,0.306641,12,1,4
795e215fec084d844457b3c961a2e48bf7b8884f0cb35bc6b763be0b39eca28e,QXFM3hlaDAk,QXFM3hlaDAk_s5230,1344,1920,1080,0,,,,,,7,0,
79c83579594353a96af5ac22ce9dcbae396f715ea6a0546ff0fc1afeb92d500d,fXLNra4sjjU,fXLNra4sjjU_s90,2559,1920,1080,4,544.0,352.25,34.0,36.5,0.157715,13,0,
7a1198d2d1ba19fc86385d9f943a5a12d47e65466e9cad7c7dc623c103d7094b,X5w3V6rh26s,X5w3V6rh26s_s5234,605,1920,1080,0,,,,,,11,0,
7a5abbce1a338309818c276f32cff6e36af4706652f1759d85a98e15d21f7260,bt3NwN7k8bY,bt3NwN7k8bY_s90,2032,1920,1080,0,,,,,,9,0,
7ad5d791eb1ccce5f79f61ac6aa954fe2ae983ac741ece22b6f227007a89058b,XCaGht2GmPg,XCaGht2GmPg_s4068,3411,1920,1080,3,1556.0,23.828,98.0,47.656,0.068542,9,1,1
7ae5f319a06f123ff068a21b57aa880a79223911d1cce15cb0904b0b884da18a,850xnW8BoAU,850xnW8BoAU_s1358,752,1920,1080,0,,,,,,5,0,
7b82a471249c3bce93ec1f3b75f7c13a0fb1b5ccaa5d471f80f41829b17d44ea,ql7kzzTRo4M,ql7kzzTRo4M_s5610,1477,1920,1080,0,,,,,,2,0,
7c8d664834872a5e2af5b6eaaea3f3febf34fa1eeae3d6224a2ca581dbb6e183,QXFM3hlaDAk,QXFM3hlaDAk_s5230,308,1920,1080,0,,,,,,7,0,
7d2ca3793b10f5ca3fb222f63eb90d2b5f188e5f3396aa66d8d42ec05bc821f5,bt3NwN7k8bY,bt3NwN7k8bY_s90,16,1920,1080,1,881.0,979.0,76.0,104.0,0.126343,9,1,2
7f15971559a52ceb30a8e24032c34136b4c2cb7f2d8540e60908acf4f082e062,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,3370,1920,1080,0,,,,,,2,0,
7f7214b5c09a57f907cc3b9f082a784a1e794fed1402b83ffeb3176b8309e7c1,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2198,1920,1080,0,,,,,,2,0,
7fc70ffdb29e8a8a26b8967a7107634dbb2c2915400c1c2b13566efde55f77f1,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3416,1920,1080,0,,,,,,3,0,
806edbdc1576c643f67ba0843c7573c73a30d8351253483513b5f4e7cffbe9b5,3eeaJz1PJTM,3eeaJz1PJTM_s2572,1266,1920,1080,0,,,,,,2,0,
8091f087514efd215c1cdef68dc0d851ce98fc55e408cf231e99819cc8bd0620,850xnW8BoAU,850xnW8BoAU_s1358,2942,1920,1080,0,,,,,,1,0,
820dc247d6fca590f009dd821bbc25d9e1f8fabbd2808c81d3c85bbb5e56bba5,850xnW8BoAU,850xnW8BoAU_s1358,168,1920,1080,0,,,,,,12,0,
821d25c767cb4ada985469b30524c5ae8a138e729990ff6e6f04dc6d7d459a19,bt3NwN7k8bY,bt3NwN7k8bY_s90,3976,1920,1080,0,,,,,,3,0,
825f402b5578f087a4d1bdc44283d2801096df41568ba068bd4f2ceec5517146,X5w3V6rh26s,X5w3V6rh26s_s5234,882,1920,1080,0,,,,,,5,0,
835deb004d08d65245eeaa900153faf6dccf66f33c3f19191aeee7f4a9650878,g7dzEFLiemQ,g7dzEFLiemQ_s90,3277,1920,1080,0,,,,,,6,0,
839db258cd89c74955aa838f19d61d0de1412c5caacde5aa827f688bdb6c70ff,ql7kzzTRo4M,ql7kzzTRo4M_s5610,3217,1920,1080,1,636.0,784.0,36.0,50.0,0.088318,8,1,0
83e72190fee7868032aec58483542217af2d8085669ef7abde677199b44f795f,X5w3V6rh26s,X5w3V6rh26s_s5234,1641,1920,1080,3,851.0,27.5,92.0,55.0,0.325928,7,1,2
84e4527ec67f28ac82b95dddc60421bd98ca8cf86e1d08af89bf68f0fd89b1e2,ql7kzzTRo4M,ql7kzzTRo4M_s5610,4957,1920,1080,0,,,,,,7,0,
8558da84390db9d232967fdf4c73f3d7923b5b339ef6b7bcafd174ebbce06bf7,EqseleqhpTk,EqseleqhpTk_s5310,1967,1920,1080,1,518.875,1063.5,56.25,33.0,0.097412,10,0,
857d01dfed9f343348d633f45ad158d6fd4b6cfb1748f8db6b0613dd44bdfa67,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3712,1920,1080,0,,,,,,6,0,
867f70f40b5a4b3acfefa79f063e199db0e4ddbf3c2d5a5ac1a40595a7ad9c9d,wJSOHbeQcg4,wJSOHbeQcg4_s5540,3197,1920,1080,0,,,,,,7,0,
86fe4e94afa22933946b064b9b17534b3f1a70d522a5dde567ce1b5d74a39e4f,QXFM3hlaDAk,QXFM3hlaDAk_s5230,1755,1920,1080,0,,,,,,2,0,
87d72d267f6c6647cd3ab3f1bab6603c2f95034179d3d8e5425e58ada20c4e60,3fT6aYz2N9w,3fT6aYz2N9w_s5086,173,1920,1080,0,,,,,,0,0,
8860affdc5dc23b485979f972c02a4b8d344f7b82d5afa088c8a04a17103148e,3eeaJz1PJTM,3eeaJz1PJTM_s2572,1291,1920,1080,0,,,,,,2,0,
88b149b9fb24e9ed0406a8ecf5dab1e0605591e87abfdc7ff0485a849ad1a538,ql7kzzTRo4M,ql7kzzTRo4M_s5610,3797,1920,1080,0,,,,,,5,0,
8d706f43a663969585a3927fb3aa54ab1b397f5128d0fd147c095ad5fca280c7,XCaGht2GmPg,XCaGht2GmPg_s4068,5434,1920,1080,10,1316.0,31.25,92.0,62.5,0.733887,14,1,8
8d71b97b4b4caded6426aeca861d38fb37fd8cd7993303fdd6020bf3aa78ac47,3eeaJz1PJTM,3eeaJz1PJTM_s2572,2334,1920,1080,0,,,,,,4,0,
8d8ac13542381d6227de271b72bb04db254e1dbdc4d5374ad856259d6e97cf72,850xnW8BoAU,850xnW8BoAU_s1358,572,1920,1080,0,,,,,,3,0,
8db551391476785e590c4586445ae2580962a4512b8674798eec38bcb14b2b57,hLv8cwl0asQ,hLv8cwl0asQ_s3705,2710,1920,1080,0,,,,,,17,0,
8df8b92593dfdd3fc2c8a0005ed714d8a537f63aa277d43656023059c772730f,5PNHcMafoX8,5PNHcMafoX8_s4128,1182,1920,1080,0,,,,,,0,0,
8e75164581e242118111d367503ceb68f6d53d09f7fbd7f1b710409b3c8f27a9,ql7kzzTRo4M,ql7kzzTRo4M_s5610,27,1920,1080,0,,,,,,13,0,
8e7e22d96b7b81077ac9bca460f03e6f7ed360ec84124a0d4d41969871a383a2,5PNHcMafoX8,5PNHcMafoX8_s4128,867,1920,1080,1,651.0,1062.5,68.0,35.0,0.087891,5,0,
902b1d349dfb291ada44f2ea3938961e404eb23d5a47a17628c0b800e2d2a2e2,EqseleqhpTk,EqseleqhpTk_s5310,2861,1920,1080,0,,,,,,4,0,
90c2505a735a10fd5362a921e469e9bdcf90c97a1b11ef6ea1e488acf8421e22,hLv8cwl0asQ,hLv8cwl0asQ_s3705,3038,1920,1080,2,1189.0,1067.0,74.0,26.0,0.291016,3,0,
90e9d73df074628f374a8078e77532014348b735fa7358b28ec131cc1d694a15,1zPhldjbJnU,1zPhldjbJnU_s5620,826,1920,1080,0,,,,,,3,0,
91a032cf73e133f0fe367039f06e8eeddba4dd508a04d796728e2ec31a212ab4,q9kHoUZvxik,q9kHoUZvxik_s3681,331,1920,1080,0,,,,,,8,0,
921ecafd36e40ec70af83ca6e191cafab40e478cb413007f7652f4e5ed5bccaf,bt3NwN7k8bY,bt3NwN7k8bY_s90,3376,1920,1080,0,,,,,,10,0,
92c1c315e080c144cdd3ecfe44a14bd8e02470b985737cd7ca02614fb20984f2,hLv8cwl0asQ,hLv8cwl0asQ_s3705,3834,1920,1080,0,,,,,,2,0,
934374068bfcf61e1be0c05a549bdb7ad22c9f76e7a74e77a28755991effc24f,h5pTl8fOM2U,h5pTl8fOM2U_s3399,2229,1920,1080,1,1870.0,19.531,96.0,39.062,0.084473,8,1,2
934d8703b6a09e164a7d4c2bffb8a6bc66232a051c9fd82db95462fb0d676765,EqseleqhpTk,EqseleqhpTk_s5310,2712,1920,1080,0,,,,,,0,0,
94c286feed13a545a8d4d114510f2bab69e6b6df4a0f457e823242dabe127c49,hLv8cwl0asQ,hLv8cwl0asQ_s3705,934,1920,1080,1,160.25,609.5,37.0,36.0,0.139893,8,0,
9553ae33713a507c8435a5f3fd836f986abb1d7d06575ddb2d63def9b5d80937,wptZj4SuFtE,wptZj4SuFtE_s2598,2112,1920,1080,0,,,,,,8,0,
95bae4ee80aec085eb2b911eaf9961db35c67b3ffb45aa4c072daa9134ed78c3,0SQ709_N0Yg,0SQ709_N0Yg_s90,71,1920,1080,0,,,,,,3,0,
9618f7b182f118664218c13d3bc0694ec24af865ec747ade93afe2f011b7b1c5,5PNHcMafoX8,5PNHcMafoX8_s4128,283,1920,1080,2,1798.0,1063.5,76.0,33.0,0.119995,11,0,
966fc277e15622e5212657ad4d9559959244e0ebf1c85bce0f583038db478097,wJSOHbeQcg4,wJSOHbeQcg4_s5540,1427,1920,1080,1,1230.0,723.5,42.0,45.0,0.051453,10,1,4
9965a69284579dd14b173bffb5c9c67bf101500bf1075cdad2c9fdb6a180038f,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2531,1920,1080,1,1798.0,1054.0,76.0,52.0,0.262207,8,0,
9a4515474e7e2835db51e862441ec2142f18bafe38f8282639690e7135c24ce1,E-5WuXXdGSA,E-5WuXXdGSA_s3993,7476,1920,1080,0,,,,,,13,0,
9a6738ee3102fbf347e00cc4c44d62d5e1c45123425cd051c6b287a7f41a881d,hLv8cwl0asQ,hLv8cwl0asQ_s3705,3109,1920,1080,0,,,,,,2,0,
9a6c98434331b2a6042aa7fdf32088a18dbee985a7eda3fa25c861001de75625,EqseleqhpTk,EqseleqhpTk_s5310,430,1920,1080,0,,,,,,1,0,
9a78785d4a14d12ca1f6dfea3e65de22f8044331b76c4443b6535cd6b7635510,h5pTl8fOM2U,h5pTl8fOM2U_s3399,2199,1920,1080,0,,,,,,7,0,
9ab9acf3cf2bab561f6edd28682a323ac76ef8fb8014782158a526207e094744,X5w3V6rh26s,X5w3V6rh26s_s5234,3554,1920,1080,0,,,,,,6,0,
9bebb82ff4efdcb1879f9a506830b6e3be33831a60f2bcbd11844090352caf76,h5pTl8fOM2U,h5pTl8fOM2U_s3399,9,1920,1080,1,1175.0,1048.75,94.0,62.5,0.103394,6,0,
9c2f3a5abf4713d2b1f6291c87a172bab64c6f3ca09b0f157ba658ae2a4f69ed,1zPhldjbJnU,1zPhldjbJnU_s5620,3657,1920,1080,0,,,,,,17,0,
9c919fa1a141fc9a5d1041045a4b318f741e3472c21137ea788a117bb1a91713,GNjSxoeDT-E,GNjSxoeDT-E_s2244,2789,1920,1080,0,,,,,,7,0,
9cdc084bdcf0d22a9cde1351295db5a761e613229be52ffd008bf1f1bcb25649,EqseleqhpTk,EqseleqhpTk_s5310,1774,1920,1080,4,452.0,30.625,100.5,61.25,0.330322,9,1,7
9d27b2b4a8d77b85965706307964c18d6a24242fe93ce209d45c51820ef51a1b,3eeaJz1PJTM,3eeaJz1PJTM_s2572,2271,1920,1080,0,,,,,,4,0,
9e940b53567f3a5c626f9c0d8f270aa981d4282b9cb1bee9db97a747ac9fc313,hLv8cwl0asQ,hLv8cwl0asQ_s3705,2964,1920,1080,0,,,,,,2,0,
9f2f9691c5a9a6c33d30ef8a81fe12af932a4b51c5a2558aa69e7659ea91b55e,bt3NwN7k8bY,bt3NwN7k8bY_s90,1360,1920,1080,0,,,,,,8,0,
9f8c16a01f3d6fbc21b84da67099223e0977555a98be864c7b1048601a74d824,1zPhldjbJnU,1zPhldjbJnU_s5620,3226,1920,1080,0,,,,,,12,0,
9f9e8a7208278e057864d68fbb21df2b7131362c2db3eaa5ad2fba379563edc0,q9kHoUZvxik,q9kHoUZvxik_s3681,3224,1920,1080,0,,,,,,15,0,
9fc7a394e3af6f381fc37a5e344e94f7935de035195138cae2c5e4e26a5a0e4a,1zPhldjbJnU,1zPhldjbJnU_s5620,2326,1920,1080,0,,,,,,5,0,
a0234e81a4d353dd7f89d2079a1e8206f7966b2c1bd2c7bf160fab53ebd50d4a,6FlZaoWSfFw,6FlZaoWSfFw_s337,2623,1920,1080,0,,,,,,1,0,
a10eb5b2664e32bef37d42cb57a34ceff34908a77d1b28b935aae12747272529,h5pTl8fOM2U,h5pTl8fOM2U_s3399,2929,1920,1080,1,558.0,613.0,34.0,36.0,0.098083,7,1,6
a2b05ea7a14d8323e07a05f9fc88335bf4cf7eeefa8517e20d60697d940d8b27,fXLNra4sjjU,fXLNra4sjjU_s90,234,1920,1080,0,,,,,,5,0,
a62bb168d5c0dfbe23b2afcfdfd348e112352be82e3f9367bc74742d3764f29a,q9kHoUZvxik,q9kHoUZvxik_s3681,1312,1920,1080,0,,,,,,19,0,
a67b4b75a3a0917c9b7a603effe91b7704f56ed26a85e84042eee57700bbfbdd,ql7kzzTRo4M,ql7kzzTRo4M_s5610,2057,1920,1080,1,1431.0,10.492,86.0,20.984,0.080933,3,1,1
a68589ed3bb328dc8dfc0d65d8a03d9721b7a4041a184d3f2ecdca7ea6d2f365,X5w3V6rh26s,X5w3V6rh26s_s5234,1216,1920,1080,0,,,,,,7,0,
a6877f66c4b6210b99e693cb2159076eb009e0188f2d073c0fed50998314610e,ql7kzzTRo4M,ql7kzzTRo4M_s5610,5608,1920,1080,0,,,,,,12,0,
a6c102bbae53460e8a52da87bfd3c458b05ce3f127f803270ad417918a87f976,jKoEJNdiRyI,jKoEJNdiRyI_s3429,1327,1920,1080,0,,,,,,1,0,
a8977cdfc822b26b35d5116e75da6b87d49fdc4bc68103b8d1085047d1ac4513,X5w3V6rh26s,X5w3V6rh26s_s5234,1197,1920,1080,0,,,,,,6,0,
a8d89721baf93ddb264463e6ac7f41f4b909ce492a5adf7484a10a79ae200e02,EqseleqhpTk,EqseleqhpTk_s5310,477,1920,1080,0,,,,,,2,0,
aa7570510b139e29498ee332e6ded6fd1537d8287bf025136d20af9f26773a66,bt3NwN7k8bY,bt3NwN7k8bY_s90,3082,1920,1080,0,,,,,,11,0,
aa7d6fcc7b2b23c9d0778ac009580c247a7b175aa46b635e85f798571a0c5dd4,1zPhldjbJnU,1zPhldjbJnU_s5620,3676,1920,1080,1,1454.0,22.812,60.0,43.75,0.204346,18,1,5
abe9e4beeee9b2785c9984dc9f65f0f5b9e8e0bb1281fd0991ae90ede1581eef,wJSOHbeQcg4,wJSOHbeQcg4_s5540,3351,1920,1080,0,,,,,,6,0,
ad151e200d887fa957b70eeb868f27651e08c41cd5f5afa49fa9058389d0f261,X5w3V6rh26s,X5w3V6rh26s_s5234,901,1920,1080,0,,,,,,4,0,
ad95b6516712ac58c5568cd9dda57e765fe109f7647a191058fc9d0cc6001b66,3eeaJz1PJTM,3eeaJz1PJTM_s2572,596,1920,1080,0,,,,,,11,0,
ae193f07928ea52599ef29e31e60fc25742d98438cb87543b742f7291e124760,wJSOHbeQcg4,wJSOHbeQcg4_s5540,1865,1920,1080,1,860.0,23.344,64.0,45.25,0.080933,19,0,
ae8a0b344a9b453f6b8c28e6b05ba01b06ce227cf8f303e1f112d57b301cc0e1,VEUJpELt_yA,VEUJpELt_yA_s1212,3412,1920,1080,0,,,,,,14,0,
af0f7479d417b3e198625fc6b5a8590ef5b9fd96a211be6d44714c757cd26bf7,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2019,1920,1080,3,514.875,29.031,86.25,58.062,0.300781,19,0,
b04ae09d9c5aa0f9b5237a89b9fc32a7311cef065ed9b1a903b2ded291036b94,X5w3V6rh26s,X5w3V6rh26s_s5234,1937,1920,1080,0,,,,,,3,0,
b253295ef0df9c6f138d13eaa062354c00cd1f29d4c4631ffb72db04dfd5855b,wptZj4SuFtE,wptZj4SuFtE_s2598,1224,1920,1080,1,824.0,357.0,38.0,45.0,0.115967,18,1,13
b264120ace7ce71edfb771d7febb176629756429a60bb59ec0bf1d4ae91dd136,bt3NwN7k8bY,bt3NwN7k8bY_s90,1592,1920,1080,0,,,,,,9,0,
b39e31151eec915d0b8bdc45aeeb31d6765ed414c4540908983feca339b8f340,g7dzEFLiemQ,g7dzEFLiemQ_s90,3086,1920,1080,1,1014.0,18.188,96.0,36.375,0.05072,5,0,
b3b02cc6ab153415109561e931892baf576f74fcaba037359835106e2dbfd9db,ql7kzzTRo4M,ql7kzzTRo4M_s5610,4304,1920,1080,1,1094.0,1057.5,72.0,45.0,0.071838,9,1,0
b41047866cf6b5d8451879948d178358d05ad94deaf7fcd4d8a3ab4588af852c,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3420,1920,1080,0,,,,,,4,0,
b4332d85548520ebb1447feefb821676597beb838816af9c783421e0f301038f,ql7kzzTRo4M,ql7kzzTRo4M_s5610,317,1920,1080,0,,,,,,13,0,
b5057d965e321a4fdccb5fbe1290e58d850c922ab363ab5ec96ad6ea8e65d1f2,E-5WuXXdGSA,E-5WuXXdGSA_s3993,7180,1920,1080,0,,,,,,1,0,
b56658cf0a258af1785a469d657579e693d73e3ed5f02fa36ab6571739538e42,X5w3V6rh26s,X5w3V6rh26s_s5234,2973,1920,1080,0,,,,,,6,0,
b57d818efdfde800bdbbb5eca6e83debfb63cdcf32234408547cb9d6dfd91bac,GNjSxoeDT-E,GNjSxoeDT-E_s2244,1802,1920,1080,3,1640.0,18.5,94.0,37.0,0.118408,15,1,6
b5a439dee4646c59f33bd54aae8f7e36f5b4d622901beeac4972de1ff602cf78,1zPhldjbJnU,1zPhldjbJnU_s5620,2926,1920,1080,0,,,,,,16,0,
b642c14dbf473cab6d186983a3cf8fc4a9302ee55d56aee5e142301121b44624,hLv8cwl0asQ,hLv8cwl0asQ_s3705,3689,1920,1080,2,409.5,15.875,93.0,31.75,0.067322,6,1,1
b643cb7a398bfc3527bfa89aaf3869d063242b24302ffcab3bb5be4d72a270c1,7Ci3zQ5Vm4M,7Ci3zQ5Vm4M_s3423,1049,1920,1080,0,,,,,,2,0,
b6de0b706f39785595c0c8fc8043bfb21c6536fb39c3e62b54f39ecf1736a962,3fT6aYz2N9w,3fT6aYz2N9w_s5086,3042,1920,1080,0,,,,,,9,0,
b84917cdbf318586d4153d6dee73109728d82b3f872b867bd965d482bf79af2c,EqseleqhpTk,EqseleqhpTk_s5310,3010,1920,1080,2,994.5,449.5,71.0,58.0,0.099121,13,1,1
b8a141378049c37b3efa1ea3f0c68712147baac7e5eff1ea5421ecbd242b7d76,7Ci3zQ5Vm4M,7Ci3zQ5Vm4M_s3423,1721,1920,1080,0,,,,,,2,0,
b9d6f540b4000ae4b66f960f41a609881e7af7688503c661c978f5ee39e09311,5PNHcMafoX8,5PNHcMafoX8_s4128,2765,1920,1080,0,,,,,,4,0,
ba855df11c50a3fc257c56b75533382b18f9d81f956c99a0f47e5a1aed8770e3,wJSOHbeQcg4,wJSOHbeQcg4_s5540,3863,1920,1080,0,,,,,,10,0,
bd3d3a2e1cb4fffec028928c8842ee7ed8a6e5bbbdad2de231c3f6e7fbbac1ca,bt3NwN7k8bY,bt3NwN7k8bY_s90,5168,1920,1080,3,246.875,15.844,95.25,31.688,0.079468,3,1,1
bd522ba09d5864ab560900401fa0813f1470d08a34af3dff09f742798e8c3f57,5PNHcMafoX8,5PNHcMafoX8_s4128,2619,1920,1080,3,40.75,32.594,76.875,65.188,0.185913,9,1,1
bd9a83921c8dfef4367c58296f4b001d121c4a1148ad111b2a60371e13ee9dff,EqseleqhpTk,EqseleqhpTk_s5310,3755,1920,1080,1,337.5,508.5,81.0,97.0,0.076416,7,1,0
be78f22c1c030d35835dbb3f6e9deb5a41669f85aff9b63f1df083660dc33b00,X5w3V6rh26s,X5w3V6rh26s_s5234,2552,1920,1080,0,,,,,,5,0,
becfa0b9bdff7d9fe8835390d9d755dc5f9286a743ef5b58e8daf0a5eb14bbae,bt3NwN7k8bY,bt3NwN7k8bY_s90,996,1920,1080,1,918.0,675.5,30.0,31.0,0.27124,16,1,10
bf39621876ffaf212dbdc1956cce4b0796494ccfec693096ad723eacc72b056e,XCaGht2GmPg,XCaGht2GmPg_s4068,3989,1920,1080,3,1243.0,32.938,98.0,65.875,0.451416,11,1,3
