event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,away_team,home_team,away_team
20100407-ARI-SDG-1,2010-04-07,1.0,0.5336325298627295,0.5336325298627295,0.21749861720223793,0.21749861720223793,0.21749861720223793,0.0,SDG,ARI,SDG
20100407-LAA-MIN-1,2010-04-07,0.0,0.5336325298627295,0.5336325298627295,0.28476367692769683,0.28476367692769683,0.28476367692769683,0.0,MIN,LAA,MIN
20100408-NYM-MIA-1,2010-04-08,0.0,0.5336325298627295,0.5336325298627295,0.28476367692769683,0.28476367692769683,0.28476367692769683,0.0,MIA,NYM,MIA
20100408-WAS-PHI-1,2010-04-08,1.0,0.5222876135113085,0.5222876135113085,0.22820912420472098,0.22820912420472098,0.22820912420472098,0.0,PHI,WAS,PHI
20100408-TEX-TOR-1,2010-04-08,0.0,0.5336325298627295,0.5336325298627295,0.28476367692769683,0.28476367692769683,0.28476367692769683,0.0,TOR,TEX,TOR
20100408-TAM-BAL-1,2010-04-08,0.0,0.5450736218019546,0.5450736218019546,0.29710525318430026,0.29710525318430026,0.29710525318430026,0.0,BAL,TAM,BAL
20100408-PIT-LOS-1,2010-04-08,0.0,0.5450736218019546,0.5450736218019546,0.29710525318430026,0.29710525318430026,0.29710525318430026,0.0,LOS,PIT,LOS
20100408-OAK-SEA-1,2010-04-08,1.0,0.5337638562200554,0.5337638562200554,0.21737614176679318,0.21737614176679318,0.21737614176679318,0.0,SEA,OAK,SEA
20100408-CWS-CLE-1,2010-04-08,0.0,0.5336325298627295,0.5336325298627295,0.28476367692769683,0.28476367692769683,0.28476367692769683,0.0,CLE,CWS,CLE
20100408-KAN-DET-1,2010-04-08,0.0,0.5337638562200554,0.5337638562200554,0.28490385420690395,0.28490385420690395,0.28490385420690395,0.0,DET,KAN,DET
20100408-CIN-STL-1,2010-04-08,1.0,0.5222876135113085,0.5222876135113085,0.22820912420472098,0.22820912420472098,0.22820912420472098,0.0,STL,CIN,STL
20100408-ATL-CUB-1,2010-04-08,0.0,0.5450736218019546,0.5450736218019546,0.29710525318430026,0.29710525318430026,0.29710525318430026,0.0,CUB,ATL,CUB
20100408-LAA-MIN-1,2010-04-08,0.0,0.5275119051793884,0.5275119051793884,0.27826881010598803,0.27826881010598803,0.27826881010598803,0.0,MIN,LAA,MIN
20100409-MIA-LOS-1,2010-04-09,0.0,0.540142793316932,0.540142793316932,0.291754237172218,0.291754237172218,0.291754237172218,0.0,LOS,MIA,LOS
20100409-MIL-STL-1,2010-04-09,0.0,0.5334426553899254,0.5334426553899254,0.28456106658945474,0.28456106658945474,0.28456106658945474,0.0,STL,MIL,STL
20100409-LAA-OAK-1,2010-04-09,0.0,0.5256579466938446,0.5256579466938446,0.27631627692238875,0.27631627692238875,0.27631627692238875,0.0,OAK,LAA,OAK
20100409-SFO-ATL-1,2010-04-09,1.0,0.5413775757243138,0.5413775757243138,0.21033452804850755,0.21033452804850755,0.21033452804850755,0.0,ATL,SFO,ATL
20100409-TEX-SEA-1,2010-04-09,1.0,0.5333119709624611,0.5333119709624611,0.21779771644694276,0.21779771644694276,0.21779771644694276,0.0,SEA,TEX,SEA
20100409-NYM-WAS-1,2010-04-09,1.0,0.5343532973679737,0.5343532973679737,0.21682685167207877,0.21682685167207877,0.21682685167207877,0.0,WAS,NYM,WAS
20100409-KAN-BOS-1,2010-04-09,1.0,0.5345488408067571,0.5345488408067571,0.2166447815943335,0.2166447815943335,0.2166447815943335,0.0,BOS,KAN,BOS
20100409-TAM-NYY-1,2010-04-09,1.0,0.5331814834161861,0.5331814834161861,0.21791952742551254,0.21791952742551254,0.21791952742551254,0.0,NYY,TAM,NYY
20100409-DET-CLE-1,2010-04-09,1.0,0.5344190474794986,0.5344190474794986,0.21676562334989735,0.21676562334989735,0.21676562334989735,0.0,CLE,DET,CLE
20100409-CWS-MIN-1,2010-04-09,0.0,0.5244835214692293,0.5244835214692293,0.27508296429276347,0.27508296429276347,0.27508296429276347,0.0,MIN,CWS,MIN
20100409-COL-SDG-1,2010-04-09,1.0,0.5344190474794986,0.5344190474794986,0.21676562334989735,0.21676562334989735,0.21676562334989735,0.0,SDG,COL,SDG
20100409-CIN-CUB-1,2010-04-09,1.0,0.5333121724083957,0.5333121724083957,0.217797528422171,0.217797528422171,0.217797528422171,0.0,CUB,CIN,CUB
20100409-BAL-TOR-1,2010-04-09,0.0,0.5288162058551868,0.5288162058551868,0.2796465795750753,0.2796465795750753,0.2796465795750753,0.0,TOR,BAL,TOR
20100409-HOU-PHI-1,2010-04-09,0.0,0.5220315218853036,0.5220315218853036,0.27251690984188615,0.27251690984188615,0.27251690984188615,0.0,PHI,HOU,PHI
20100409-ARI-PIT-1,2010-04-09,1.0,0.534549491081636,0.534549491081636,0.21664417625236407,0.21664417625236407,0.21664417625236407,0.0,PIT,ARI,PIT
20100410-TEX-SEA-1,2010-04-10,0.0,0.538657033853997,0.538657033853997,0.29015140012038604,0.29015140012038604,0.29015140012038604,0.0,SEA,TEX,SEA
20100410-TAM-NYY-1,2010-04-10,0.0,0.5385282409945928,0.5385282409945928,0.29001266634873024,0.29001266634873024,0.29001266634873024,0.0,NYY,TAM,NYY
20100410-SFO-ATL-1,2010-04-10,0.0,0.546616728001696,0.546616728001696,0.2987898473312801,0.2987898473312801,0.2987898473312801,0.0,ATL,SFO,ATL
20100410-NYM-WAS-1,2010-04-10,0.0,0.5396848143925416,0.5396848143925416,0.291259698885912,0.291259698885912,0.291259698885912,0.0,WAS,NYM,WAS
20100410-MIL-STL-1,2010-04-10,0.0,0.5273239255494633,0.5273239255494633,0.2780705224568959,0.2780705224568959,0.2780705224568959,0.0,STL,MIL,STL
20100410-MIA-LOS-1,2010-04-10,1.0,0.5339583970079065,0.5339583970079065,0.2171947757194401,0.2171947757194401,0.2171947757194401,0.0,LOS,MIA,LOS
20100410-LAA-OAK-1,2010-04-10,1.0,0.5196185662059062,0.5196185662059062,0.23076632193406935,0.23076632193406935,0.23076632193406935,0.0,OAK,LAA,OAK
20100410-KAN-BOS-1,2010-04-10,0.0,0.5398778098412426,0.5398778098412426,0.29146804955897687,0.29146804955897687,0.29146804955897687,0.0,BOS,KAN,BOS
20100410-HOU-PHI-1,2010-04-10,0.0,0.5160301912665627,0.5160301912665627,0.2662871582986053,0.2662871582986053,0.2662871582986053,0.0,PHI,HOU,PHI
20100410-DET-CLE-1,2010-04-10,1.0,0.5397497079117515,0.5397497079117515,0.21183033136731808,0.21183033136731808,0.21183033136731808,0.0,CLE,DET,CLE
20100410-CWS-MIN-1,2010-04-10,0.0,0.5184563891444735,0.5184563891444735,0.26879702744472567,0.26879702744472567,0.26879702744472567,0.0,MIN,CWS,MIN
20100410-COL-SDG-1,2010-04-10,0.0,0.5397497079117515,0.5397497079117515,0.29132974719082105,0.29132974719082105,0.29132974719082105,0.0,SDG,COL,SDG
20100410-CIN-CUB-1,2010-04-10,0.0,0.5386572326832121,0.5386572326832121,0.2901516143219361,0.2901516143219361,0.2901516143219361,0.0,CUB,CIN,CUB
20100410-BAL-TOR-1,2010-04-10,0.0,0.5227442453286896,0.5227442453286896,0.27326154602426117,0.27326154602426117,0.27326154602426117,0.0,TOR,BAL,TOR
20100410-ARI-PIT-1,2010-04-10,0.0,0.5398784516405789,0.5398784516405789,0.2914687425458289,0.2914687425458289,0.2914687425458289,0.0,PIT,ARI,PIT
20100411-TAM-NYY-1,2010-04-11,0.0,0.5323594413025561,0.5323594413025561,0.28340657474396963,0.28340657474396963,0.28340657474396963,0.0,NYY,TAM,NYY
20100411-SFO-ATL-1,2010-04-11,1.0,0.5403712744474418,0.5403712744474418,0.21125856535306886,0.21125856535306886,0.21125856535306886,0.0,ATL,SFO,ATL
20100411-NYM-WAS-1,2010-04-11,0.0,0.5335048273598911,0.5335048273598911,0.2846274008163072,0.2846274008163072,0.2846274008163072,0.0,WAS,NYM,WAS
20100411-TEX-SEA-1,2010-04-11,1.0,0.532486984677807,0.532486984677807,0.2185684194956491,0.2185684194956491,0.2185684194956491,0.0,SEA,TEX,SEA
20100411-MIA-LOS-1,2010-04-11,1.0,0.5392950555591812,0.5392950555591812,0.2122490458322179,0.2122490458322179,0.2122490458322179,0.0,LOS,MIA,LOS
20100411-LAA-OAK-1,2010-04-11,0.0,0.5251380266073381,0.5251380266073381,0.27576994698904933,0.27576994698904933,0.27576994698904933,0.0,OAK,LAA,OAK
20100411-KAN-BOS-1,2010-04-11,0.0,0.533695963276127,0.533695963276127,0.2848313812172331,0.2848313812172331,0.2848313812172331,0.0,BOS,KAN,BOS
20100411-MIL-STL-1,2010-04-11,1.0,0.5212672938115581,0.5212672938115581,0.22918500397450903,0.22918500397450903,0.22918500397450903,0.0,STL,MIL,STL
20100411-DET-CLE-1,2010-04-11,1.0,0.5450104166704517,0.5450104166704517,0.20701552093839598,0.20701552093839598,0.20701552093839598,0.0,CLE,DET,CLE
20100411-CWS-MIN-1,2010-04-11,1.0,0.5124932279324029,0.5124932279324029,0.23766285281176805,0.23766285281176805,0.23766285281176805,0.0,MIN,CWS,MIN
20100411-COL-SDG-1,2010-04-11,1.0,0.5335690953900476,0.5335690953900476,0.21755778877525853,0.21755778877525853,0.21755778877525853,0.0,SDG,COL,SDG
20100411-CIN-CUB-1,2010-04-11,1.0,0.5324871815787947,0.5324871815787947,0.21856823538813888,0.21856823538813888,0.21856823538813888,0.0,CUB,CIN,CUB
20100411-BAL-TOR-1,2010-04-11,0.0,0.5167353830749739,0.5167353830749739,0.26701545612164,0.26701545612164,0.26701545612164,0.0,TOR,BAL,TOR
20100411-ARI-PIT-1,2010-04-11,1.0,0.5336965988951374,0.5336965988951374,0.21743886188196235,0.21743886188196235,0.21743886188196235,0.0,PIT,ARI,PIT
20100411-HOU-PHI-1,2010-04-11,0.0,0.510093298496804,0.510093298496804,0.26019517317134955,0.26019517317134955,0.26019517317134955,0.0,PHI,HOU,PHI
20100412-TOR-CWS-1,2010-04-12,0.0,0.5535567526045994,0.5535567526045994,0.3064250783541496,0.3064250783541496,0.3064250783541496,0.0,CWS,TOR,CWS
20100412-SFO-PIT-1,2010-04-12,1.0,0.5457393070904457,0.5457393070904457,0.2063527771226684,0.2063527771226684,0.2063527771226684,0.0,PIT,SFO,PIT
20100412-SEA-OAK-1,2010-04-12,0.0,0.5243147942766863,0.5243147942766863,0.27490600349740385,0.27490600349740385,0.27490600349740385,0.0,OAK,SEA,OAK
20100412-SDG-ATL-1,2010-04-12,1.0,0.5299361760225548,0.5299361760225548,0.22095999861229856,0.22095999861229856,0.22095999861229856,0.0,ATL,SDG,ATL
20100412-PHI-WAS-1,2010-04-12,1.0,0.5465546545209204,0.5465546545209204,0.20561268133664182,0.20561268133664182,0.20561268133664182,0.0,WAS,PHI,WAS
20100412-STL-HOU-1,2010-04-12,1.0,0.5590177091939609,0.5590177091939609,0.19446538080454207,0.19446538080454207,0.19446538080454207,0.0,HOU,STL,HOU
20100412-MIA-CIN-1,2010-04-12,0.0,0.5412610558925602,0.5412610558925602,0.2929635306259292,0.2929635306259292,0.2929635306259292,0.0,CIN,MIA,CIN
20100412-DET-KAN-1,2010-04-12,0.0,0.5526606763456959,0.5526606763456959,0.30543382317888207,0.30543382317888207,0.30543382317888207,0.0,KAN,DET,KAN
20100412-CUB-MIL-1,2010-04-12,1.0,0.5310590437142536,0.5310590437142536,0.2199056204821903,0.2199056204821903,0.2199056204821903,0.0,MIL,CUB,MIL
20100412-CLE-TEX-1,2010-04-12,0.0,0.5312713842205881,0.5312713842205881,0.2822492836916597,0.2822492836916597,0.2822492836916597,0.0,TEX,CLE,TEX
20100412-BAL-TAM-1,2010-04-12,0.0,0.5245862471848406,0.5245862471848406,0.2751907307354747,0.2751907307354747,0.2751907307354747,0.0,TAM,BAL,TAM
20100412-MIN-BOS-1,2010-04-12,1.0,0.5441557998796986,0.5441557998796986,0.20779393478331734,0.20779393478331734,0.20779393478331734,0.0,BOS,MIN,BOS
20100413-TOR-CWS-1,2010-04-13,1.0,0.5472485441288583,0.5472485441288583,0.2049838807934384,0.2049838807934384,0.2049838807934384,0.0,CWS,TOR,CWS
20100413-SFO-PIT-1,2010-04-13,0.0,0.5509202649781002,0.5509202649781002,0.30351313836354016,0.30351313836354016,0.30351313836354016,0.0,PIT,SFO,PIT
20100413-SEA-OAK-1,2010-04-13,1.0,0.5182894274960866,0.5182894274960866,0.23204507566204796,0.23204507566204796,0.23204507566204796,0.0,OAK,SEA,OAK
20100413-NYY-LAA-1,2010-04-13,1.0,0.5511556839981162,0.5511556839981162,0.2014612200071989,0.2014612200071989,0.2014612200071989,0.0,LAA,NYY,LAA
20100413-MIA-CIN-1,2010-04-13,0.0,0.535065942818007,0.535065942818007,0.28629556316372273,0.28629556316372273,0.28629556316372273,0.0,CIN,MIA,CIN
20100413-DET-KAN-1,2010-04-13,1.0,0.5463604104880183,0.5463604104880183,0.20578887717259925,0.20578887717259925,0.20578887717259925,0.0,KAN,DET,KAN
20100413-COL-NYM-1,2010-04-13,1.0,0.5413766623647548,0.5413766623647548,0.21033536582369214,0.21033536582369214,0.21033536582369214,0.0,NYM,COL,NYM
20100413-BAL-TAM-1,2010-04-13,0.0,0.5185580406703397,0.5185580406703397,0.2689024415438617,0.2689024415438617,0.2689024415438617,0.0,TAM,BAL,TAM
20100413-LOS-ARI-1,2010-04-13,1.0,0.5255871090407058,0.5255871090407058,0.22506759110835514,0.22506759110835514,0.22506759110835514,0.0,ARI,LOS,ARI
20100414-PHI-WAS-1,2010-04-14,1.0,0.5517246649335089,0.5517246649335089,0.20095077602897485,0.20095077602897485,0.20095077602897485,0.0,WAS,PHI,WAS
20100414-TOR-CWS-1,2010-04-14,0.0,0.5524092209945165,0.5524092209945165,0.3051559474397686,0.3051559474397686,0.3051559474397686,0.0,CWS,TOR,CWS
20100414-STL-HOU-1,2010-04-14,1.0,0.5640178062884447,0.5640178062884447,0.19008047323354016,0.19008047323354016,0.19008047323354016,0.0,HOU,STL,HOU
20100414-SFO-PIT-1,2010-04-14,1.0,0.544635562314118,0.544635562314118,0.2073567711089795,0.2073567711089795,0.2073567711089795,0.0,PIT,SFO,PIT
20100414-SEA-OAK-1,2010-04-14,1.0,0.5238254318092672,0.5238254318092672,0.22674221939163083,0.22674221939163083,0.22674221939163083,0.0,OAK,SEA,OAK
20100414-SDG-ATL-1,2010-04-14,0.0,0.535324883582377,0.535324883582377,0.2865727309824854,0.2865727309824854,0.2865727309824854,0.0,ATL,SDG,ATL
20100414-NYY-LAA-1,2010-04-14,0.0,0.5562635207948314,0.5562635207948314,0.30942910456706185,0.30942910456706185,0.30942910456706185,0.0,LAA,NYY,LAA
20100414-BAL-TAM-1,2010-04-14,0.0,0.5125937852859631,0.5125937852859631,0.26275238871379203,0.26275238871379203,0.26275238871379203,0.0,TAM,BAL,TAM
20100414-MIA-CIN-1,2010-04-14,1.0,0.5289310767782623,0.5289310767782623,0.22190593042528736,0.22190593042528736,0.22190593042528736,0.0,CIN,MIA,CIN
20100414-LOS-ARI-1,2010-04-14,0.0,0.5310314257121207,0.5310314257121207,0.28199437509384756,0.28199437509384756,0.28199437509384756,0.0,ARI,LOS,ARI
20100414-DET-KAN-1,2010-04-14,0.0,0.551533030915683,0.551533030915683,0.30418868419103967,0.30418868419103967,0.30418868419103967,0.0,KAN,DET,KAN
20100414-CUB-MIL-1,2010-04-14,1.0,0.5364332799991733,0.5364332799991733,0.21489410389232483,0.21489410389232483,0.21489410389232483,0.0,MIL,CUB,MIL
20100414-COL-NYM-1,2010-04-14,1.0,0.5466158267620643,0.5466158267620643,0.20555720854264647,0.20555720854264647,0.20555720854264647,0.0,NYM,COL,NYM
20100414-CLE-TEX-1,2010-04-14,0.0,0.5251744610770158,0.5251744610770158,0.275808214567534,0.275808214567534,0.275808214567534,0.0,TEX,CLE,TEX
20100414-MIN-BOS-1,2010-04-14,0.0,0.5493579574589652,0.5493579574589652,0.30179416542348625,0.30179416542348625,0.30179416542348625,0.0,BOS,MIN,BOS
20100415-TOR-CWS-1,2010-04-15,1.0,0.5461111925892219,0.5461111925892219,0.2060150494927784,0.2060150494927784,0.2060150494927784,0.0,CWS,TOR,CWS
20100415-STL-HOU-1,2010-04-15,0.0,0.5689484495260905,0.5689484495260905,0.3237023382181423,0.3237023382181423,0.3237023382181423,0.0,HOU,STL,HOU
20100415-SDG-ATL-1,2010-04-15,0.0,0.529187456856985,0.529187456856985,0.28003936449476335,0.28003936449476335,0.28003936449476335,0.0,ATL,SDG,ATL
20100415-PHI-WAS-1,2010-04-15,0.0,0.5568247670816252,0.5568247670816252,0.3100538212355062,0.3100538212355062,0.3100538212355062,0.0,WAS,PHI,WAS
20100415-OAK-BAL-1,2010-04-15,1.0,0.5575667113969882,0.5575667113969882,0.19574721486407592,0.19574721486407592,0.19574721486407592,0.0,BAL,OAK,BAL
20100415-NYY-LAA-1,2010-04-15,1.0,0.5499316128320697,0.5499316128320697,0.202561553127942,0.202561553127942,0.202561553127942,0.0,LAA,NYY,LAA
20100415-MIN-BOS-1,2010-04-15,1.0,0.5430873779156826,0.5430873779156826,0.20876914421996623,0.20876914421996623,0.20876914421996623,0.0,BOS,MIN,BOS
20100415-MIA-CIN-1,2010-04-15,1.0,0.5343326985570072,0.5343326985570072,0.21684603563319915,0.21684603563319915,0.21684603563319915,0.0,CIN,MIA,CIN
20100415-LOS-ARI-1,2010-04-15,1.0,0.5249369281134846,0.5249369281134846,0.22568492227025252,0.22568492227025252,0.22568492227025252,0.0,ARI,LOS,ARI
20100415-CUB-MIL-1,2010-04-15,0.0,0.5417376249988363,0.5417376249988363,0.2934796543393797,0.2934796543393797,0.2934796543393797,0.0,MIL,CUB,MIL
20100415-COL-NYM-1,2010-04-15,0.0,0.5517850149649665,0.5517850149649665,0.30446670273988824,0.30446670273988824,0.30446670273988824,0.0,NYM,COL,NYM
20100415-CLE-TEX-1,2010-04-15,1.0,0.5191401142191189,0.5191401142191189,0.23122622975320203,0.23122622975320203,0.23122622975320203,0.0,TEX,CLE,TEX
20100416-WAS-MIL-1,2010-04-16,1.0,0.5358983296788382,0.5358983296788382,0.21539036039489234,0.21539036039489234,0.21539036039489234,0.0,MIL,WAS,MIL
20100416-TOR-LAA-1,2010-04-16,0.0,0.5574559573695416,0.5574559573695416,0.31075714440679214,0.31075714440679214,0.31075714440679214,0.0,LAA,TOR,LAA
20100416-STL-NYM-1,2010-04-16,1.0,0.551913250750921,0.551913250750921,0.20078173485260697,0.20078173485260697,0.20078173485260697,0.0,NYM,STL,NYM
20100416-SEA-DET-1,2010-04-16,1.0,0.5247771466601011,0.5247771466601011,0.22583676033651504,0.22583676033651504,0.22583676033651504,0.0,DET,SEA,DET
20100416-SDG-ARI-1,2010-04-16,1.0,0.5244783028513258,0.5244783028513258,0.22612088445915543,0.22612088445915543,0.22612088445915543,0.0,ARI,SDG,ARI
20100416-PHI-MIA-1,2010-04-16,1.0,0.5437705352063413,0.5437705352063413,0.20814532454590823,0.20814532454590823,0.20814532454590823,0.0,MIA,PHI,MIA
20100416-PIT-CIN-1,2010-04-16,1.0,0.5326504134726043,0.5326504134726043,0.2184156360273277,0.2184156360273277,0.2184156360273277,0.0,CIN,PIT,CIN
20100416-NYY-TEX-1,2010-04-16,1.0,0.5413029737959874,0.5413029737959874,0.21040296184840468,0.21040296184840468,0.21040296184840468,0.0,TEX,NYY,TEX
20100416-MIN-KAN-1,2010-04-16,1.0,0.5493925811857522,0.5493925811857522,0.20304704589043893,0.20304704589043893,0.20304704589043893,0.0,KAN,MIN,KAN
20100416-LOS-SFO-1,2010-04-16,1.0,0.5191926652133384,0.5191926652133384,0.2311756931846529,0.2311756931846529,0.2311756931846529,0.0,SFO,LOS,SFO
20100416-CUB-HOU-1,2010-04-16,1.0,0.5519418560511479,0.5519418560511479,0.2007561003588903,0.2007561003588903,0.2007561003588903,0.0,HOU,CUB,HOU
20100416-CLE-CWS-1,2010-04-16,1.0,0.5322808047767127,0.5322808047767127,0.21876124558031954,0.21876124558031954,0.21876124558031954,0.0,CWS,CLE,CWS
20100416-ATL-COL-1,2010-04-16,1.0,0.5359408696172792,0.5359408696172792,0.2153508764915671,0.2153508764915671,0.2153508764915671,0.0,COL,ATL,COL
20100416-OAK-BAL-1,2010-04-16,1.0,0.5625868304500868,0.5625868304500868,0.1913302808957011,0.1913302808957011,0.1913302808957011,0.0,BAL,OAK,BAL
20100417-WAS-MIL-1,2010-04-17,1.0,0.5412096775919857,0.5412096775919857,0.21048855993524973,0.21048855993524973,0.21048855993524973,0.0,MIL,WAS,MIL
20100417-TOR-LAA-1,2010-04-17,0.0,0.5511137494504385,0.5511137494504385,0.30372636483332066,0.30372636483332066,0.30372636483332066,0.0,LAA,TOR,LAA
20100417-STL-NYM-1,2010-04-17,0.0,0.5570107870892245,0.5570107870892245,0.31026101693375735,0.31026101693375735,0.31026101693375735,0.0,NYM,STL,NYM
20100417-SEA-DET-1,2010-04-17,1.0,0.5302317412842842,0.5302317412842842,0.2206822168967957,0.2206822168967957,0.2206822168967957,0.0,DET,SEA,DET
20100417-SDG-ARI-1,2010-04-17,1.0,0.5299366833152913,0.5299366833152913,0.22095952169262872,0.22095952169262872,0.22095952169262872,0.0,ARI,SDG,ARI
20100417-PIT-CIN-1,2010-04-17,1.0,0.5380040619355988,0.5380040619355988,0.21344024678800602,0.21344024678800602,0.21344024678800602,0.0,CIN,PIT,CIN
20100417-PHI-MIA-1,2010-04-17,0.0,0.548977838222458,0.548977838222458,0.30137666685940334,0.30137666685940334,0.30137666685940334,0.0,MIA,PHI,MIA
20100417-OAK-BAL-1,2010-04-17,1.0,0.5675374221289173,0.5675374221289173,0.18702388125890224,0.18702388125890224,0.18702388125890224,0.0,BAL,OAK,BAL
20100417-MIN-KAN-1,2010-04-17,1.0,0.5545243215662045,0.5545243215662045,0.1984485800760504,0.1984485800760504,0.1984485800760504,0.0,KAN,MIN,KAN
