frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
3486,116.2,1586,1632,1,1,0,1513,207
3489,116.3,1590,1633,1,1,0,1516,208
3492,116.4,1605,1637,1,1,0,1522,213
3495,116.5,1603,1637,1,1,0,1523,212
3498,116.6,1613,1639,1,1,0,1527,215
3501,116.7,1632,1645,1,1,0,1534,221
3504,116.8,1654,1651,1,1,0,1540,228
3507,116.9,1668,1655,1,1,0,1544,232
3510,117.0,1696,1662,1,1,0,1541,241
3513,117.1,1729,1672,1,1,0,1538,251
3516,117.2,1768,1683,1,1,0,1533,262
3519,117.3,1810,1694,1,1,0,1526,273
3522,117.4,1856,1708,1,1,0,1520,284
3525,117.5,1907,1722,1,1,0,1513,295
3528,117.6,1952,1735,1,1,0,1506,304
3531,117.7,2001,1749,1,1,0,1496,313
3534,117.8,2050,1762,1,1,0,1486,321
3537,117.9,2110,1779,1,1,0,1474,330
3540,118.0,170,1234,1,1,0,1494,316
3543,118.1,209,1245,1,1,0,1508,301
3546,118.2,202,1243,1,1,0,1492,310
3549,118.3,172,1234,1,1,0,1472,314
3552,118.4,140,1226,1,1,0,1490,329
3555,118.5,82,1209,1,1,0,1505,310
3558,118.6,81,1209,1,1,0,1522,326
3561,118.7,54,1202,1,1,0,1508,346
3564,118.8,115,1219,1,1,0,1532,352
3567,118.9,126,1222,1,1,0,1556,346
3570,119.0,145,1227,1,1,0,1548,334
3573,119.1,163,1232,1,1,0,1535,318
3756,125.2,149,1228,1,1,0,1517,335
3759,125.3,227,1250,1,1,0,1502,337
3762,125.4,386,1294,1,1,0,1484,338
3765,125.5,201,1243,1,1,0,1466,339
3768,125.6,188,1239,1,1,0,1447,341
3771,125.7,427,1305,1,1,0,1427,339
3774,125.8,142,1225,1,1,0,1404,330
3777,125.9,252,1256,1,1,0,1382,319
3780,126.0,1996,1749,1,1,0,1361,313
3783,126.1,1935,1732,1,1,0,1339,304
3786,126.2,1902,1722,1,1,0,1362,298
3789,126.3,1971,1741,1,1,0,1384,309
3792,126.4,1961,1738,1,1,0,1408,307
3795,126.5,2093,1775,1,1,0,1419,327
3798,126.6,2058,1765,1,1,0,1427,322
3801,126.7,1946,1734,1,1,0,1435,304
3804,126.8,1925,1728,1,1,0,1454,300
3807,126.9,2063,1766,1,1,0,1463,323
3810,127.0,2175,1797,1,1,0,1478,339
3813,127.1,2211,1808,1,1,0,1456,343
3816,127.2,2398,1860,1,1,0,1447,363
3819,127.3,2299,1833,1,1,0,1449,353
3822,127.4,2381,1856,1,1,0,1459,362
3825,127.5,2457,1877,1,1,0,1438,368
3828,127.6,2267,1824,1,1,0,1437,349
3831,127.7,2219,1811,1,1,0,1422,343
3834,127.8,2128,1785,1,1,0,1444,332
3837,127.9,2091,1774,1,1,0,1454,327
3840,128.0,2107,1779,1,1,0,1432,329
3843,128.1,2122,1783,1,1,0,1423,331
3846,128.2,2087,1774,1,1,0,1409,326
3849,128.3,89,1166,1,1,0,1404,311
3852,128.4,1880,1716,1,1,0,1402,293
3855,128.5,1796,1692,1,1,0,1404,276
3858,128.6,1735,1675,1,1,0,1402,262
3861,128.7,1706,1667,1,1,0,1402,255
3864,128.8,1673,1657,1,1,0,1404,246
3867,128.9,1630,1645,1,1,0,1411,233
3870,129.0,1602,1637,1,1,0,1415,224
3873,129.1,1588,1633,1,1,0,1417,219
3876,129.2,1580,1631,1,1,0,1420,216
3879,129.3,65,1203,1,1,0,1417,226
3882,129.4,83,1207,1,1,0,1407,226
3885,129.5,1661,1654,1,1,0,1390,244
3888,129.6,1611,1640,1,1,0,1376,231
3891,129.7,1654,1652,1,1,0,1392,242
3894,129.8,1585,1633,1,1,0,1402,220
3897,129.9,1647,1650,1,1,0,1392,240
3900,130.0,1692,1663,1,1,0,1380,253
