frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,,,0,1,0,739,500
6,0.1,,,0,1,0,717,496
12,0.2,,,0,1,0,,
18,0.3,,,0,1,0,708,493
24,0.4,,,0,1,0,,
30,0.5,180,1743,1,1,0,923,173
36,0.601,180,1743,1,1,0,,
42,0.701,163,1728,1,1,0,950,219
48,0.801,163,1728,1,1,0,,
54,0.901,,,0,1,0,555,456
60,1.001,,,0,1,0,539,475
66,1.101,,,0,1,0,516,466
72,1.201,,,0,1,0,,
78,1.301,,,0,1,0,485,590
84,1.401,,,0,1,0,461,590
90,1.501,,,0,1,0,,
96,1.602,,,0,1,0,513,481
102,1.702,,,0,1,0,,
108,1.802,,,0,1,0,,
114,1.902,,,0,1,0,148,556
120,2.002,,,0,1,0,,
126,2.102,,,0,1,0,359,566
132,2.202,,,0,1,0,,
138,2.302,,,0,1,0,1093,558
144,2.402,,,0,1,0,,
150,2.502,,,0,1,0,1077,540
156,2.603,,,0,1,0,1054,546
162,2.703,,,0,1,0,,
168,2.803,232,1691,1,1,0,870,307
174,2.903,211,1687,1,1,0,892,311
180,3.003,511,1441,1,1,1,805,446
186,3.103,615,1605,1,1,0,698,384
192,3.203,696,1598,1,1,0,674,386
198,3.303,286,1695,1,1,1,818,304
204,3.403,228,1610,1,1,0,892,390
210,3.503,256,1584,1,1,0,878,405
216,3.604,485,1472,1,1,1,805,439
222,3.704,,,0,1,0,1249,431
228,3.804,,,0,1,0,1243,455
234,3.904,,,0,1,0,1226,460
240,4.004,,,0,1,0,1210,475
246,4.104,,,0,1,0,1203,497
252,4.204,,,0,1,0,1206,520
258,4.304,,,0,1,0,1206,544
264,4.404,,,0,1,0,1207,568
270,4.504,,,0,1,0,1221,588
276,4.605,,,0,1,0,,
282,4.705,253,1727,1,1,0,828,240
288,4.805,271,1731,1,1,0,805,235
294,4.905,290,1734,1,1,0,781,231
300,5.005,311,1736,1,1,0,757,230
306,5.105,245,1691,1,1,1,857,307
312,5.205,,,0,1,0,687,566
318,5.305,,,0,1,0,666,562
324,5.405,,,0,1,0,642,563
330,5.505,,,0,1,0,,
336,5.606,,,0,1,0,467,565
342,5.706,,,0,1,0,,
348,5.806,81,1671,1,1,0,1037,330
354,5.906,60,1666,1,1,0,1061,336
360,6.006,24,1644,1,1,1,1088,365
366,6.106,24,1644,1,1,0,,
372,6.206,287,1784,1,1,0,698,33
378,6.306,1066,1622,1,1,1,551,370
384,6.406,,,0,1,0,1095,522
390,6.506,,,0,1,0,,
396,6.607,,,0,1,0,353,333
402,6.707,,,0,1,0,,
408,6.807,537,1766,1,1,0,523,205
414,6.907,545,1767,1,1,0,518,206
420,7.007,557,1766,1,1,0,513,210
426,7.107,578,1766,1,1,0,503,215
432,7.207,572,1767,1,1,0,503,211
438,7.307,553,1766,1,1,0,514,208
444,7.407,541,1766,1,1,0,521,206
540,9.009,543,1767,1,1,0,519,206
546,9.109,529,1767,1,1,0,525,201
552,9.209,539,1767,1,1,0,520,204
558,9.309,542,1768,1,1,0,517,203
564,9.409,542,1767,1,1,0,519,205
570,9.509,539,1767,1,1,0,521,205
576,9.61,543,1767,1,1,0,517,204
582,9.71,546,1767,1,1,0,517,206
588,9.81,553,1766,1,1,0,514,208
594,9.91,562,1767,1,1,0,508,209
600,10.01,542,1767,1,1,0,519,205
606,10.11,541,1767,1,1,0,520,205
612,10.21,542,1767,1,1,0,519,205
618,10.31,539,1767,1,1,0,521,205
624,10.41,539,1767,1,1,0,521,205
900,15.015,512,1774,1,1,0,517,181
906,15.115,507,1773,1,1,0,523,182
912,15.215,494,1772,1,1,0,534,181
918,15.315,473,1769,1,1,0,555,183
924,15.415,457,1765,1,1,0,576,189
930,15.515,1262,100,1,1,0,599,187
936,15.616,419,1764,1,1,0,610,184
942,15.716,413,1760,1,1,0,622,191
948,15.816,390,1759,1,1,0,644,189
954,15.916,387,1757,1,1,0,651,194
960,16.016,393,1757,1,1,0,647,196
966,16.116,409,1759,1,1,0,628,194
972,16.216,627,565,1,1,0,615,196
978,16.316,439,1757,1,1,0,610,207
984,16.416,451,1755,1,1,0,605,213
990,16.516,459,1758,1,1,0,593,208
996,16.617,474,1760,1,1,0,577,206
1002,16.717,488,1763,1,1,0,561,202
1008,16.817,495,1764,1,1,0,554,201
1014,16.917,497,1764,1,1,0,554,203
1020,17.017,496,1764,1,1,0,553,201
1026,17.117,490,1767,1,1,0,549,192
1032,17.217,491,1769,1,1,0,544,188
1038,17.317,494,1771,1,1,0,537,184
1044,17.417,508,1773,1,1,0,523,183
1050,17.517,534,1771,1,1,0,513,194
1056,17.618,554,1770,1,1,0,505,201
1062,17.718,2205,1375,1,1,0,518,199
1068,17.818,504,1767,1,1,0,542,197
1074,17.918,471,1766,1,1,0,566,192
1080,18.018,448,1763,1,1,0,589,193
1086,18.118,437,1761,1,1,0,601,195
1092,18.218,440,1760,1,1,0,603,200
1098,18.318,2105,1403,1,1,0,603,208
1104,18.418,2105,1403,1,1,0,603,215
1110,18.518,2105,1403,1,1,0,610,217
1116,18.619,1719,1475,1,1,0,618,222
1122,18.719,2400,1307,1,1,0,611,230
1128,18.819,481,1747,1,1,0,602,237
1134,18.919,480,1747,1,1,0,601,235
1140,19.019,494,1745,1,1,0,596,241
1146,19.119,527,1740,1,1,0,587,255
1152,19.219,534,1736,1,1,0,590,262
1158,19.319,509,1735,1,1,0,607,262
1164,19.419,490,1728,1,1,0,630,271
1260,21.021,464,1740,1,1,0,626,247
1266,21.121,428,1748,1,1,0,636,225
1272,21.221,399,1755,1,1,0,646,203
1278,21.321,399,1753,1,1,0,648,206
1284,21.421,418,1755,1,1,0,630,207
1290,21.521,439,1758,1,1,0,607,203
1296,21.622,453,1762,1,1,0,588,197
1302,21.722,471,1762,1,1,0,575,201
1308,21.822,1781,1421,1,1,0,572,203
1314,21.922,468,1763,1,1,0,576,199
1320,22.022,1741,1474,1,1,0,577,207
1326,22.122,1741,1474,1,1,0,585,211
