frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,2701,597,1,1,0,749,614
6,0.1,2690,577,1,1,0,746,635
12,0.2,2695,577,1,1,0,728,629
18,0.3,2712,584,1,1,0,708,615
24,0.4,2706,590,1,1,0,729,615
30,0.5,2749,666,1,1,0,742,595
36,0.601,2742,681,1,1,0,756,594
42,0.701,2743,681,1,1,0,755,594
48,0.801,2738,671,1,1,0,755,595
54,0.901,2743,681,1,1,0,755,594
60,1.001,2743,681,1,1,0,,
66,1.101,2662,554,1,1,0,341,166
72,1.201,2662,555,1,1,0,317,163
78,1.301,2661,555,1,1,0,295,157
84,1.401,2661,556,1,1,0,272,155
90,1.501,2661,556,1,1,0,255,151
96,1.602,2661,557,1,1,0,239,147
102,1.702,2661,557,1,1,0,222,141
108,1.802,2661,557,1,1,0,203,131
114,1.902,2661,558,1,1,0,180,122
120,2.002,2652,567,1,1,1,110,314
126,2.102,2678,531,1,1,0,1217,124
132,2.202,2679,527,1,1,1,1169,246
138,2.302,2676,534,1,1,0,1152,77
144,2.402,2676,534,1,1,0,1162,66
150,2.502,2676,534,1,1,0,1179,63
156,2.603,2676,534,1,1,0,,
162,2.703,2679,522,1,1,0,1090,343
168,2.803,2678,524,1,1,0,1081,327
174,2.903,2680,521,1,1,1,1122,335
180,3.003,2680,521,1,1,0,,
186,3.103,2744,556,1,1,0,630,614
192,3.203,2752,562,1,1,0,639,610
198,3.303,2752,562,1,1,0,,
204,3.403,2677,529,1,1,0,1126,237
210,3.503,2678,528,1,1,0,1138,236
216,3.604,2675,535,1,1,1,1092,102
222,3.704,2680,524,1,1,0,1158,288
228,3.804,2680,524,1,1,0,1177,272
234,3.904,2680,523,1,1,0,1163,291
240,4.004,2680,523,1,1,0,1180,286
246,4.104,2681,523,1,1,0,1195,283
252,4.204,2681,522,1,1,0,1185,292
258,4.304,2680,522,1,1,0,1168,301
264,4.404,2681,520,1,1,0,1192,306
270,4.504,2681,521,1,1,0,1170,316
276,4.605,2681,519,1,1,0,1172,326
282,4.705,2682,517,1,1,0,1166,346
288,4.805,2681,520,1,1,0,1167,322
294,4.905,2681,520,1,1,0,1151,328
300,5.005,2681,520,1,1,0,1157,330
306,5.105,2680,523,1,1,0,1148,308
312,5.205,2679,525,1,1,0,1133,294
318,5.305,2680,523,1,1,0,1154,299
324,5.405,2680,523,1,1,0,1175,289
330,5.505,2680,523,1,1,0,1179,288
336,5.606,2679,525,1,1,0,1171,267
342,5.706,2679,526,1,1,0,1171,255
348,5.806,2679,526,1,1,0,1170,254
354,5.906,2679,525,1,1,0,1160,270
360,6.006,2680,524,1,1,0,1184,269
366,6.106,2680,522,1,1,0,1181,291
372,6.206,2679,525,1,1,0,1162,276
378,6.306,2680,524,1,1,0,1180,268
384,6.406,2679,526,1,1,0,1161,265
390,6.506,2680,525,1,1,0,1185,261
396,6.607,2680,524,1,1,0,1193,268
402,6.707,2680,524,1,1,0,1193,264
408,6.807,2679,526,1,1,0,1181,243
414,6.907,2679,526,1,1,0,1192,241
420,7.007,2679,526,1,1,0,1184,239
426,7.107,2679,527,1,1,0,1175,239
432,7.207,2679,527,1,1,0,1166,247
438,7.307,2679,527,1,1,0,1155,251
444,7.407,2679,526,1,1,0,1171,253
450,7.507,2679,525,1,1,0,1185,256
456,7.608,2680,524,1,1,0,1200,262
462,7.708,2680,524,1,1,0,1215,259
468,7.808,2681,523,1,1,0,1231,262
474,7.908,2680,523,1,1,0,1217,261
480,8.008,2681,522,1,1,0,1237,265
486,8.108,2681,522,1,1,0,1234,268
492,8.208,2681,521,1,1,0,1237,273
498,8.308,2681,522,1,1,0,1220,278
504,8.408,2682,520,1,1,0,1239,286
510,8.508,2682,519,1,1,0,1230,301
516,8.609,2683,517,1,1,0,1226,317
522,8.709,2684,514,1,1,0,1239,338
528,8.809,2684,514,1,1,0,1239,334
534,8.909,2683,517,1,1,0,1225,320
540,9.009,2685,513,1,1,0,1239,340
546,9.109,2684,513,1,1,0,1227,344
552,9.209,1406,261,1,1,0,1236,321
558,9.309,1381,260,1,1,0,1217,321
564,9.409,1379,256,1,1,0,1214,316
570,9.509,1343,266,1,1,0,1193,329
576,9.61,1334,286,1,1,0,1196,353
582,9.71,1311,302,1,1,0,1187,372
588,9.81,1344,296,1,1,0,1209,365
594,9.91,1371,279,1,1,0,1220,344
600,10.01,1404,269,1,1,0,1239,331
606,10.11,1415,249,1,1,0,1236,307
612,10.21,1379,253,1,1,0,1212,313
618,10.31,1396,247,1,1,0,1222,306
624,10.41,1394,239,1,1,0,1216,296
630,10.51,1412,232,1,1,0,1225,288
636,10.611,1442,215,1,1,0,1238,269
642,10.711,1445,200,1,1,0,1233,253
648,10.811,1420,196,1,1,0,1213,249
654,10.911,1453,190,1,1,0,1233,242
660,11.011,1445,180,1,1,0,1222,231
666,11.111,1474,173,1,1,0,1239,223
672,11.211,1478,163,1,1,0,1237,213
678,11.311,1442,165,1,1,0,1213,216
684,11.411,1452,148,1,1,0,1212,199
690,11.511,1433,143,1,1,0,1197,194
696,11.612,1444,141,1,1,0,1203,192
702,11.712,1445,137,1,1,0,1202,188
708,11.812,1460,139,1,1,0,1213,190
714,11.912,1471,137,1,1,0,1219,187
720,12.012,1481,130,1,1,0,1223,180
726,12.112,1477,121,1,1,0,1216,172
732,12.212,1487,128,1,1,0,1226,178
738,12.312,1483,142,1,1,0,1230,192
744,12.412,1483,160,1,1,0,1239,210
750,12.512,1447,177,1,1,0,1222,228
756,12.613,1468,177,1,1,0,1237,228
762,12.713,1440,192,1,1,0,1225,244
768,12.813,1417,213,1,1,0,1219,267
774,12.913,1386,218,1,1,0,1200,273
780,13.013,1357,223,1,1,0,1182,280
786,13.113,1387,229,1,1,0,1206,285
792,13.213,1419,229,1,1,0,1229,285
798,13.313,1416,227,1,1,0,1226,283
804,13.413,1395,242,1,1,0,1218,300
810,13.513,1403,230,1,1,0,1218,286
816,13.614,1379,248,1,1,0,1210,307
822,13.714,1366,253,1,1,0,1203,313
828,13.814,1371,270,1,1,0,1215,333
834,13.914,1390,254,1,1,0,1221,314
840,14.014,1415,255,1,1,0,1239,314
846,14.114,1401,256,1,1,0,1230,316
852,14.214,1417,251,1,1,0,1239,310
858,14.314,1387,263,1,1,0,1223,324
864,14.414,1375,250,1,1,0,1208,310
870,14.514,1379,230,1,1,0,1201,287
876,14.615,1383,247,1,1,0,1212,306
882,14.715,1391,261,1,1,0,1225,322
888,14.815,1373,261,1,1,0,1212,322
894,14.915,1392,258,1,1,0,1224,318
900,15.015,1386,240,1,1,0,1211,298
906,15.115,1367,254,1,1,0,1204,314
912,15.215,1392,238,1,1,0,1214,296
918,15.315,1422,243,1,1,0,1238,300
924,15.415,1437,224,1,1,0,1239,279
930,15.515,1443,210,1,1,0,1236,263
936,15.616,1449,207,1,1,0,1239,260
942,15.716,1455,197,1,1,0,1238,249
948,15.816,1467,180,1,1,0,1238,231
954,15.916,1483,160,1,1,0,1239,210
960,16.016,1461,179,1,1,0,1233,230
966,16.116,1473,156,1,1,0,1230,206
972,16.216,1451,174,1,1,0,1224,225
978,16.316,1448,177,1,1,0,1223,228
984,16.416,1470,174,1,1,0,1237,225
990,16.516,1478,151,1,1,0,1231,201
996,16.617,1474,170,1,1,0,1237,220
