frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
0,0.0,1,green,2004,1666,0.5887,0.9737,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,2004.0,1666.0,0,0,,,240.0,125.0,316.0,228.0,,,0.0,1487.1,0.0,0,55.34,48.68,40.95,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,277.21875,205.21875,0.0,0,unknown,,,0.0,,,ATL,0,1,1
3,0.1,5,green,2083,1644,0.6119,0.9608,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,2083.0,1644.0,0,0,,,406.0,80.0,457.0,150.0,,,0.0,1409.1,0.0,0,57.52,48.04,38.81,0,2,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,2,1
6,0.2,5,green,2083,1643,0.6119,0.9603,0.33,0.33,270.0,mid_range,0,,,,none,0.0,0.0,2083.0,1643.0,0,0,,,404.0,77.0,459.0,151.0,,,0.0,1408.5,0.19,0,57.52,48.01,38.79,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,2,1
9,0.3,5,green,2082,1644,0.6116,0.9608,0.47,0.14,135.0,mid_range,0,,,,none,0.0,0.0,2082.0,1644.0,0,0,,,403.0,84.0,456.0,152.0,,,0.0,1409.9,-0.46,0,57.49,48.04,38.83,0,4,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,2,1
12,0.4,5,green,2056,1631,0.604,0.9532,9.69,9.22,206.6,mid_range,0,,136.1,,none,0.0,0.0,2056.0,1631.0,0,0,,,382.0,93.0,441.0,190.0,,,0.0,1424.4,-4.91,0,56.78,47.66,39.19,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,3,1
12,0.4,7,white,1925,1668,0.5655,0.9749,0.0,0.0,0.0,backcourt,0,,136.1,,none,0.0,0.0,1925.0,1668.0,0,0,,,171.0,209.0,239.0,287.0,,,0.0,1555.0,0.0,0,53.16,48.74,42.78,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,BOS,0,3,1
15,0.5,5,green,2057,1629,0.6043,0.9521,0.75,-8.94,296.6,mid_range,0,,132.2,,none,0.0,0.0,2057.0,1629.0,0,0,,,383.0,85.0,449.0,190.0,,,0.0,1422.5,0.64,0,56.8,47.6,39.13,0,6,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.5,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,4,1
15,0.5,8,white,1935,1680,0.5684,0.9819,0.0,0.0,0.0,backcourt,0,,132.2,,none,0.0,0.0,1935.0,1680.0,0,0,,,120.0,219.0,181.0,287.0,,,0.0,1552.8,0.0,0,53.43,49.09,42.75,0,6,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.5,half_court,,,0.0,0,unknown,,,0.0,,,BOS,0,4,1
18,0.6,5,green,2057,1625,0.6043,0.9497,1.33,0.58,270.0,mid_range,0,,106.3,,none,0.0,0.0,2057.0,1625.0,0,0,,,383.0,88.0,458.0,193.0,,,0.0,1420.3,0.72,0,56.8,47.49,39.07,0,7,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.6,half_court,,,0.0,0,unknown,,,0.0,,,ATL,0,3,1
18,0.6,7,white,1977,1695,0.5808,0.9906,19.53,19.53,27.4,mid_range,0,,106.3,,none,0.0,0.0,1977.0,1695.0,0,0,,,32.0,179.0,86.0,247.0,,,0.0,1525.6,9.52,0,54.59,49.53,42.05,0,7,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.6,half_court,,,0.0,0,unknown,,,0.0,,,BOS,0,3,1
