frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,2,green,337,1345,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,337.0,1345.0,0,0,,0.0,565.0,165.0,645.0,365.0,,,0.0,522.9,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,522.9,0.0,0.0,522.9,0.0,0.0,522.9,0.0,0.0,0.0,0,0.0,0
1,0.017,2,green,328,1344,9.06,9.06,186.3,3pt_arc,0,,,,none,0.0,328.0,1344.0,0,0,,0.0,565.0,164.0,645.0,366.0,,,0.0,518.8,3.97,0,0,2,0,1.0,4.53,9.06,9.1,0.0,4.53,9.06,9.1,0.0,4.53,9.06,9.1,0.0,0,0,0,2,9.06,,,520.8,1.98,0.0,520.8,1.98,0.0,520.8,1.98,0.0,0.0,0,0.0,0
2,0.033,2,green,328,1344,0.0,-9.06,0.0,3pt_arc,0,,,325.4,none,9750.0,562.0,1374.3,0,0,,0.0,565.0,165.0,646.0,366.0,,,0.0,518.8,0.0,0,0,3,0,1.0,3.02,9.06,9.1,0.0,3.02,9.06,9.1,0.0,3.02,9.06,9.1,0.0,0,0,0,3,0.0,,,520.2,1.32,0.0,520.2,1.32,0.0,520.2,1.32,0.0,0.0,0,0.0,0
2,0.033,3,green,10,1275,0.0,0.0,0.0,3pt_arc,0,,,325.4,none,9750.0,562.0,1374.3,0,0,,0.0,607.0,200.0,667.0,328.0,,,0.0,443.3,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,,,443.3,0.0,0.0,443.3,0.0,0.0,443.3,0.0,0.0,0.0,0,0.0,0
2,0.033,4,green,1348,1504,0.0,0.0,0.0,mid_range,0,,,1032.5,none,9750.0,562.0,1374.3,0,0,,0.0,559.0,180.0,607.0,266.0,,,0.0,1359.5,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,,,1359.5,0.0,0.0,1359.5,0.0,0.0,1359.5,0.0,0.0,0.0,0,0.0,0
3,0.05,2,green,337,1345,9.06,9.06,6.3,3pt_arc,0,,,324.2,none,9195.0,567.0,1375.0,0,0,,0.0,565.0,165.0,646.0,365.0,,,0.0,522.9,-4.1,0,0,4,0,1.0,4.53,9.06,18.1,0.0,4.53,9.06,18.1,0.0,4.53,9.06,18.1,0.0,0,0,0,4,7.79,,,520.8,-0.03,0.0,520.8,-0.03,0.0,520.8,-0.03,0.0,0.0,0,0.0,0
3,0.05,3,green,20,1277,10.2,10.2,11.3,3pt_arc,0,,,324.2,none,9195.0,567.0,1375.0,0,0,,0.0,608.0,200.0,666.0,327.0,,,0.0,442.0,1.11,0,0,4,0,1.0,5.1,10.2,10.2,0.0,5.1,10.2,10.2,0.0,5.1,10.2,10.2,0.0,0,0,0,4,7.79,,,442.6,0.56,0.0,442.6,0.56,0.0,442.6,0.56,0.0,0.0,0,0.0,0
3,0.05,4,green,1344,1503,4.12,4.12,194.0,mid_range,0,,,1019.3,none,9195.0,567.0,1375.0,0,0,,0.0,560.0,179.0,608.0,265.0,,,0.0,1355.5,3.99,0,0,4,0,1.0,2.06,4.12,4.1,0.0,2.06,4.12,4.1,0.0,2.06,4.12,4.1,0.0,0,0,0,4,7.79,,,1357.5,2.0,0.0,1357.5,2.0,0.0,1357.5,2.0,0.0,0.0,0,0.0,0
4,0.067,2,green,271,1334,66.91,57.85,189.5,3pt_arc,0,,,1092.6,none,0.0,810.5,1420.0,0,0,,0.0,565.0,165.0,646.0,366.0,,,0.0,492.8,26.46,0,0,5,0,1.0,17.01,66.91,85.0,0.0,17.01,66.91,85.0,0.0,17.01,66.91,85.0,0.0,0,0,0,5,36.81,,,515.2,5.27,0.0,515.2,5.27,0.0,515.2,5.27,0.0,0.0,0,0.0,0
4,0.067,4,green,1350,1506,6.71,2.59,26.6,mid_range,0,,,1092.6,none,0.0,810.5,1420.0,0,0,,0.0,557.0,180.0,607.0,265.0,,,0.0,1362.2,-6.7,0,0,5,0,1.0,3.61,6.71,10.8,0.0,3.61,6.71,10.8,0.0,3.61,6.71,10.8,0.0,0,0,0,5,36.81,,,1359.1,-0.9,0.0,1359.1,-0.9,0.0,1359.1,-0.9,0.0,0.0,0,0.0,0
5,0.083,2,green,247,1330,24.33,-42.58,189.5,3pt_arc,0,,,1046.3,none,0.0,763.5,1413.0,0,0,,0.0,565.0,164.0,647.0,366.0,,,0.0,483.7,8.58,0,0,6,0,1.0,18.23,66.91,109.4,0.0,18.23,66.91,109.4,0.0,18.23,66.91,109.4,0.0,0,0,0,6,47.52,,,510.0,5.82,0.0,510.0,5.82,0.0,510.0,5.82,0.0,0.0,0,0.0,0
5,0.083,4,green,1280,1496,70.71,64.0,188.1,mid_range,0,,,1046.3,none,0.0,763.5,1413.0,0,0,,0.0,556.4874725341797,179.85639190673828,605.6586456298828,265.2708053588867,,,0.0,1296.1,65.8,0,0,6,0,0.933,20.38,70.71,81.5,0.0,20.38,70.71,81.5,0.0,20.38,70.71,81.5,0.0,0,0,0,6,47.52,,,1343.3,15.77,0.0,1343.3,15.77,0.0,1343.3,15.77,0.0,0.0,0,0.0,0
6,0.1,2,green,223,1325,24.52,0.19,191.8,3pt_arc,0,,,1089.2,none,0.0,760.5,1412.5,0,0,,0.0,566.0,165.0,648.0,366.0,,,0.0,474.7,8.48,0,0,7,0,1.0,19.13,66.91,133.9,0.0,19.13,66.91,133.9,0.0,19.13,66.91,133.9,0.0,0,0,0,7,21.48,,,504.9,6.2,0.0,504.9,6.2,0.0,504.9,6.2,0.0,0.0,0,0.0,0
6,0.1,4,green,1298,1500,18.44,-52.27,12.5,mid_range,0,,,1089.2,none,0.0,760.5,1412.5,0,0,,0.0,555.2985687255859,180.01949310302734,604.4697418212891,265.4339065551758,,,0.0,1313.8,-17.65,0,0,7,0,0.867,20.0,70.71,100.0,0.0,20.0,70.71,100.0,0.0,20.0,70.71,100.0,0.0,0,0,0,7,21.48,,,1337.4,9.09,0.0,1337.4,9.09,0.0,1337.4,9.09,0.0,0.0,0,0.0,0
7,0.117,2,green,247,1330,24.52,0.0,11.8,3pt_arc,0,,,1073.7,none,0.0,777.0,1415.5,0,0,,0.0,566.0,165.0,647.0,366.0,,,0.0,483.7,-9.56,0,0,8,0,1.0,19.8,66.91,158.4,0.0,19.8,66.91,158.4,0.0,19.8,66.91,158.4,0.0,0,0,0,8,16.79,,,502.3,4.23,0.0,502.3,4.23,0.0,502.3,4.23,0.0,0.0,0,0.0,0
