frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
0,0.0,1,green,667,502,0.0,0.0,0.0,3pt_arc,0,,,174.9,none,539651.0,1914.8,945.2,1,0,,0.0,510,297,565,381,,,0.0,623.7,0.0,0,0,1,0,1.0
0,0.0,2,green,1924,1317,0.0,0.0,0.0,backcourt,0,,,767.7,none,539651.0,1914.8,945.2,1,0,,0.0,664,174,847,505,,,0.0,1404.8,0.0,0,0,1,0,1.0
0,0.0,4,green,2934,1174,0.0,0.0,0.0,paint,0,,,133.5,none,539651.0,1914.8,945.2,1,0,,0.0,632,299,683,380,,,0.0,449.2,0.0,0,0,1,0,1.0
0,0.0,5,green,2658,1092,0.0,0.0,0.0,3pt_arc,0,,,154.4,none,539651.0,1914.8,945.2,1,0,,0.0,625,300,668,380,,,0.0,638.3,0.0,0,0,1,0,1.0
0,0.0,6,green,500,450,0.0,0.0,0.0,3pt_arc,0,,,174.9,none,539651.0,1914.8,945.2,1,0,,0.0,498,298,548,380,,,0.0,533.6,0.0,0,0,1,0,1.0
0,0.0,7,green,2806,1136,0.0,0.0,0.0,3pt_arc,0,,,133.5,none,539651.0,1914.8,945.2,1,0,,0.0,628,299,676,380,,,0.0,525.9,0.0,0,0,1,0,1.0
1,0.017,1,green,667,502,0.0,0.0,0.0,3pt_arc,0,,,188.2,none,539387.0,1873.3,951.8,1,0,,0.0,510,298,565,381,,,0.0,623.7,0.0,0,1,2,0,1.0
1,0.017,2,green,2090,1359,171.23,171.23,14.2,mid_range,0,,,354.1,none,539387.0,1873.3,951.8,1,0,,0.0,665,174,849,501,,,0.0,1265.3,135.58,0,1,2,0,1.0
1,0.017,3,green,2354,1123,0.0,0.0,0.0,mid_range,0,,,328.9,none,539387.0,1873.3,951.8,1,0,,0.0,646,293,704,418,,,0.0,935.9,0.0,0,1,2,0,1.0
1,0.017,4,green,2960,1181,26.93,26.93,15.1,paint,0,,,289.8,none,539387.0,1873.3,951.8,1,0,,0.0,634,299,682,380,,,0.0,436.5,12.1,0,1,2,0,1.0
1,0.017,5,green,2682,1099,25.0,25.0,16.3,3pt_arc,0,,,289.8,none,539387.0,1873.3,951.8,1,0,,0.0,626,300,668,380,,,0.0,618.7,19.31,0,1,2,0,1.0
1,0.017,6,green,487,447,13.34,13.34,193.0,3pt_arc,0,,,188.2,none,539387.0,1873.3,951.8,1,0,,0.0,497,299,547,380,,,0.0,527.5,5.9,0,1,2,0,1.0
2,0.033,1,green,667,502,0.0,0.0,0.0,3pt_arc,0,,,188.2,none,539387.0,1873.3,951.8,1,0,,0.0,510,298,565,381,,,0.0,623.7,0.0,0,0,3,0,1.0
2,0.033,2,green,2090,1359,0.0,-171.23,0.0,mid_range,0,,,354.1,none,539387.0,1873.3,951.8,1,0,,0.0,665,174,850,501,,,0.0,1265.3,0.0,0,0,3,0,1.0
2,0.033,3,green,2354,1123,0.0,0.0,0.0,mid_range,0,,,328.9,none,539387.0,1873.3,951.8,1,0,,0.0,646,293,704,418,,,0.0,935.9,0.0,0,0,3,0,1.0
2,0.033,4,green,2960,1181,0.0,-26.93,0.0,paint,0,,,289.8,none,539387.0,1873.3,951.8,1,0,,0.0,634,299,682,380,,,0.0,436.5,0.0,0,0,3,0,1.0
2,0.033,5,green,2682,1099,0.0,-25.0,0.0,3pt_arc,0,,,289.8,none,539387.0,1873.3,951.8,1,0,,0.0,626,300,668,380,,,0.0,618.7,0.0,0,0,3,0,1.0
2,0.033,6,green,487,447,0.0,-13.34,0.0,3pt_arc,0,,,188.2,none,539387.0,1873.3,951.8,1,0,,0.0,497,299,547,380,,,0.0,527.5,0.0,0,0,3,0,1.0
3,0.05,1,green,667,502,0.0,0.0,0.0,3pt_arc,0,,,217.0,none,522309.0,1859.3,946.0,1,0,,0.0,510,300,564,381,,,0.0,623.7,0.0,0,0,4,0,1.0
3,0.05,2,green,1917,1292,185.52,185.52,201.2,backcourt,0,,,248.8,none,522309.0,1859.3,946.0,1,0,,0.0,665,175,833,500,,,0.0,1403.4,-143.58,0,0,4,0,1.0
3,0.05,3,green,1947,1045,414.41,414.41,190.8,backcourt,0,,,248.8,none,522309.0,1859.3,946.0,1,0,,0.0,645.2474765777588,294.07690811157227,702.9591884613037,418.71654891967773,,,0.0,1317.5,-391.55,0,0,4,0,0.933
3,0.05,4,green,2958,1184,3.61,3.61,123.7,paint,0,,,315.1,none,522309.0,1859.3,946.0,1,0,,0.0,635,299,684,381,,,0.0,440.1,-3.57,0,0,4,0,1.0
3,0.05,5,green,2656,1094,26.48,26.48,190.9,3pt_arc,0,,,246.7,none,522309.0,1859.3,946.0,1,0,,0.0,626,301,668,381,,,0.0,640.9,-22.27,0,0,4,0,1.0
3,0.05,6,green,459,440,28.86,28.86,194.0,3pt_arc,0,,,217.0,none,522309.0,1859.3,946.0,1,0,,0.0,497,300,545,381,,,0.0,515.9,10.96,0,0,4,0,1.0
3,0.05,7,green,2411,1065,401.33,401.33,190.2,mid_range,0,,,246.7,none,522309.0,1859.3,946.0,1,0,,0.0,628.0,299.0,676.0,380.0,,,0.0,865.6,-366.07,0,0,4,0,0.8
