game,ts,elapsed,outcome_home_win,home_five,away_five,market_prob,p_null,cluster_id,source_order,distance,grid_target_elapsed,game_date,player_snapshot_date,team_snapshot_date,state_key,split_id,p_simulator,n_train,loss_market,loss_recal_null,loss_simulator,paired_loss_recal_null_minus_simulator
401810183,1764809227,127.0,1,1626157|1628404|1628969|1628973|1630540,1628970|1630163|1631217|1642851|1642883,0.79,0.791503334388266,401810183,47695,7.0,120,2025-12-03,2025-12-02,2025-12-02,401810183:120,1,0.46875,150,0.044099999999999986,0.04347085957121121,0.2822265625,-0.23875570292878878
401810179,1764809532,1073.0,0,1628366|1628418|1629631|1629636|1629731,1630166|1631101|1631126|1641739|1641871,0.795,0.7963325288546198,401810179,47711,7.0,1080,2025-12-03,2025-12-02,2025-12-02,401810179:1080,1,0.46875,150,0.6320250000000001,0.6341454965119939,0.2197265625,0.4144189340119939
401810183,1764809948,618.0,1,203903|1626157|1627824|1628969|1628973,1630163|1641750|1642275|1642851|1642883,0.855,0.8544956098862334,401810183,47731,18.0,600,2025-12-03,2025-12-02,2025-12-02,401810183:600,1,0.53125,150,0.021025000000000005,0.021171527542379175,0.2197265625,-0.19855503495762084
401810183,1764811388,1100.0,1,1627824|1628969|1628973|1630574|1642278,1630163|1641750|1642275|1642851|1642883,0.945,0.9431335205440412,401810183,47799,20.0,1080,2025-12-03,2025-12-02,2025-12-02,401810183:1080,1,0.46875,150,0.0030250000000000055,0.003233796485714984,0.2822265625,-0.278992766014285
401810179,1764811509,1549.0,0,1628378|1629631|1629636|1630596|1642281,203924|1630166|1631321|1641739|1642270,0.495,0.5071070757328688,401810179,47808,11.0,1560,2025-12-03,2025-12-02,2025-12-02,401810179:1560,1,0.453125,150,0.245025,0.25715758625834156,0.205322265625,0.051835320633341564
401810179,1764812829,2022.0,0,1628366|1628378|1628418|1629731|1641772,203924|1630166|1631101|1631126|1642270,0.375,0.3898278596896249,401810179,47888,18.0,2040,2025-12-03,2025-12-02,2025-12-02,401810179:2040,1,0.546875,150,0.140625,0.1519657601901939,0.299072265625,-0.1471065054348061
401810183,1764813367,1545.0,1,1626157|1628404|1628969|1628973|1630540,1628970|1630163|1631217|1642851|1642883,0.825,0.8253582929947333,401810183,47927,15.0,1560,2025-12-03,2025-12-02,2025-12-02,401810183:1560,1,0.53125,150,0.030625000000000017,0.030499725825713423,0.2197265625,-0.18922683667428658
401810179,1764814090,2517.0,0,1628366|1628418|1629631|1629636|1629731,203924|1630166|1631101|1631126|1631321,0.1899999999999999,0.2042817569648206,401810179,47981,3.0,2520,2025-12-03,2025-12-02,2025-12-02,401810179:2520,1,0.484375,150,0.03609999999999996,0.04173103622863403,0.234619140625,-0.19288810439636597
401810183,1764814808,2046.0,1,203903|1628404|1628969|1628973|1630574,1641750|1641810|1642275|1642354|1642862,0.94,0.9381319116863418,401810183,48030,6.0,2040,2025-12-03,2025-12-02,2025-12-02,401810183:2040,2,0.46875,138,0.0036000000000000064,0.00382766035158661,0.2822265625,-0.2783989021484134
401810183,1764816248,2524.0,1,203903|1626157|1628404|1628973|1630540,1630163|1631217|1642275|1642851|1642862,0.98,0.9786644153061348,401810183,48111,4.0,2520,2025-12-03,2025-12-02,2025-12-02,401810183:2520,2,0.453125,138,0.0004000000000000007,0.00045520717422909524,0.299072265625,-0.2986170584507709
401836800,1765754048,124.0,1,1629008|1629611|1629651|1641730|1642856,1626167|1628398|1629018|1629645|1631157,0.52,0.530356359007575,401836800,49195,4.0,120,2025-12-14,2025-12-13,2025-12-07,401836800:120,2,0.40625,138,0.2304,0.22056514952462172,0.3525390625,-0.13197391297537828
401836800,1765755068,599.0,1,1630533|1630549|1631213|1642874|1642962,203914|1626171|1629645|1630175|1630579,0.635,0.6411124826929373,401836800,49229,1.0,600,2025-12-14,2025-12-13,2025-12-07,401836800:600,2,0.59375,138,0.13322499999999998,0.12880025007882723,0.1650390625,-0.03623881242117277
401836800,1765756461,1068.0,1,1629008|1629611|1629651|1641730|1642962,1626167|1628398|1629018|1629645|1630579,0.835,0.833965710456517,401836800,49272,12.0,1080,2025-12-14,2025-12-13,2025-12-07,401836800:1080,2,0.484375,138,0.027225000000000013,0.027567385304209144,0.265869140625,-0.23830175532079084
401836800,1765758427,1550.0,1,1629008|1629611|1629651|1641730|1642856,1626167|1628398|1629018|1629645|1631157,0.915,0.9125184993076,401836800,49326,10.0,1560,2025-12-14,2025-12-13,2025-12-07,401836800:1560,2,0.578125,138,0.007224999999999994,0.007653012963394384,0.177978515625,-0.17032550266160562
401836800,1765759627,2049.0,1,1630533|1630549|1631213|1642874|1642962,1626171|1629018|1629645|1630579|1641748,0.995,0.9943422006618116,401836800,49384,9.0,2040,2025-12-14,2025-12-13,2025-12-07,401836800:2040,2,0.515625,138,2.5000000000000045e-05,3.201069335120556e-05,0.234619140625,-0.2345871299316488
401836800,1765760767,2546.0,1,-5279130|1630533|1630549|1630592|1642962,1629599|1630175|1630579|1631250|1641748,0.9995,0.999390812000016,401836800,49436,26.0,2520,2025-12-14,2025-12-13,2025-12-07,401836800:2520,2,0.4375,138,2.4999999999994493e-07,3.7111001932450055e-07,0.31640625,-0.3164058788899807
401810233,1766110448,109.0,1,1626164|1626220|1628415|1631109|1631221,201939|202710|203110|1630541|1642366,0.42,0.4347217338502317,401810233,50283,11.0,120,2025-12-18,2025-12-17,2025-12-07,401810233:120,2,0.59375,138,0.3364000000000001,0.3195395181812883,0.1650390625,0.15450045568128828
401810233,1766111589,606.0,1,1630692|1631123|1631221|1642345|1642346,202710|1627741|1629001|1641764|1642366,0.4399999999999999,0.4541807829505188,401810233,50367,6.0,600,2025-12-18,2025-12-17,2025-12-07,401810233:600,2,0.390625,138,0.31360000000000005,0.2979186177005087,0.371337890625,-0.0734192729244913
401810233,1766112608,1053.0,1,1626164|1626220|1628415|1630692|1642345,202710|1630228|1630541|1641764|1642366,0.375,0.3907332422559088,401810233,50423,27.0,1080,2025-12-18,2025-12-17,2025-12-07,401810233:1080,2,0.640625,138,0.390625,0.3712059820919971,0.129150390625,0.24205559146699712
401810233,1766114768,1570.0,1,1626164|1626220|1628415|1631109|1631221,201939|202710|203110|1630541|1642366,0.1949999999999999,0.21078169884521,401810233,50554,10.0,1560,2025-12-18,2025-12-17,2025-12-07,401810233:1560,2,0.46875,138,0.6480250000000003,0.6228655268776527,0.2822265625,0.34063896437765273
401810233,1766116027,2014.0,1,1626164|1630692|1631109|1631123|1642346,202710|1630541|1630611|1641764|1642366,0.415,0.4298486749640559,401810233,50614,26.0,2040,2025-12-18,2025-12-17,2025-12-07,401810233:2040,2,0.46875,138,0.34222499999999995,0.3250725334402428,0.2822265625,0.042845970940242784
401810233,1766117468,2506.0,1,1626164|1626220|1628415|1630692|1642345,202710|1629001|1630541|1641764|1642366,0.755,0.756958863855656,401810233,50682,14.0,2520,2025-12-18,2025-12-17,2025-12-07,401810233:2520,2,0.484375,138,0.060024999999999995,0.05906899385833354,0.265869140625,-0.20680014676666647
401810249,1766286787,127.0,0,201566|201942|1630173|1631099|1642875,1630166|1631101|1631200|1641739|1642270,0.3299999999999999,0.3470040349122024,401810249,51506,7.0,120,2025-12-20,2025-12-19,2025-12-19,401810249:120,2,0.640625,138,0.10889999999999994,0.12041180024534898,0.410400390625,-0.289988590379651
401810249,1766287987,585.0,0,-4433174|203471|1631099|1631165|1642363,1629057|1631101|1631126|1631200|1631321,0.305,0.3222849073260738,401810249,51543,15.0,600,2025-12-20,2025-12-19,2025-12-19,401810249:600,2,0.328125,138,0.093025,0.10386756149017597,0.107666015625,-0.0037984541348240336
401810249,1766289187,1093.0,0,201566|201942|1630173|1631099|1642875,1630166|1631321|1641739|1641871|1642270,0.405,0.4204464660859939,401810249,51582,13.0,1080,2025-12-20,2025-12-19,2025-12-19,401810249:1080,2,0.5625,138,0.16402500000000003,0.17677523084420083,0.31640625,-0.13963101915579917
401810249,1766291173,1562.0,0,201566|201942|1630173|1631099|1642875,1630166|1631101|1631200|1641739|1642270,0.3149999999999999,0.3321886339164633,401810249,51617,2.0,1560,2025-12-20,2025-12-19,2025-12-19,401810249:1560,2,0.40625,138,0.09922499999999994,0.11034928850328607,0.1650390625,-0.05468977399671393
401810249,1766292427,2071.0,0,-4433174|201942|203471|1631099|1642363,1629057|1630166|1631101|1641712|1641739,0.345,0.3617736989710969,401810249,51638,31.0,2040,2025-12-20,2025-12-19,2025-12-19,401810249:2040,2,0.40625,138,0.11902499999999998,0.13088020926722985,0.1650390625,-0.03415885323277015
401810249,1766293687,2527.0,0,201566|201942|203471|1631099|1642875,1629057|1630166|1631200|1631321|1641739,0.2099999999999999,0.2269376621732429,401810249,51659,7.0,2520,2025-12-20,2025-12-19,2025-12-19,401810249:2520,2,0.4375,138,0.04409999999999996,0.051500702512656926,0.19140625,-0.13990554748734307
401810253,1766358786,105.0,1,1626157|1628384|1628404|1628969|1628973,203952|1626181|1628389|1630558|1642276,0.685,0.6853405384530586,401810253,51815,15.0,120,2025-12-21,2025-12-20,2025-12-19,401810253:120,2,0.4375,138,0.09922499999999997,0.09901057674101106,0.31640625,-0.21739567325898895
401810253,1766359626,569.0,1,203903|1628404|1628969|1628973|1629011,203952|1630558|1631170|1631323|1642276,0.5449999999999999,0.5512456676833248,401810253,51829,31.0,600,2025-12-21,2025-12-20,2025-12-19,401810253:600,2,0.59375,138,0.20702500000000007,0.20138045077298491,0.1650390625,0.036341388272984915
401810253,1766361067,1081.0,1,1628404|1628969|1628973|1629011|1642278,203952|1626181|1630558|1631170|1642276,0.53,0.5368711411009468,401810253,51852,1.0,1080,2025-12-21,2025-12-20,2025-12-19,401810253:1080,2,0.5,138,0.22089999999999999,0.21448833994513913,0.25,-0.035511660054860866
401810255,1766362387,113.0,1,203497|203944|1628978|1630162|1630183,1626167|1626171|1628398|1629645|1631260,0.79,0.7866383143976727,401810255,51868,7.0,120,2025-12-21,2025-12-20,2025-12-19,401810255:120,3,0.53125,132,0.044099999999999986,0.045523208883066345,0.2197265625,-0.17420335361693365
401810253,1766362986,1531.0,1,1626157|1628384|1628404|1628969|1628973,203952|1626181|1628389|1630558|1642276,0.77,0.7672392952818409,401810253,51881,29.0,1560,2025-12-21,2025-12-20,2025-12-19,401810253:1560,3,0.578125,132,0.05289999999999999,0.05417754566089406,0.177978515625,-0.12380096996410594
401810255,1766363468,585.0,1,203944|1629675|1630162|1630538|1630545,203914|1626167|1629018|1630579|1631157,0.72,0.7189777337712231,401810255,51898,15.0,600,2025-12-21,2025-12-20,2025-12-19,401810255:600,3,0.65625,132,0.07840000000000001,0.07897351411635757,0.1181640625,-0.03919054838364243
401810253,1766364366,2029.0,1,203903|1628384|1628973|1629011|1642278,1630696|1631170|1631323|1642276|1642857,0.7150000000000001,0.7141663695844562,401810253,51925,11.0,2040,2025-12-21,2025-12-20,2025-12-19,401810253:2040,3,0.53125,132,0.08122499999999995,0.08170086427652967,0.2197265625,-0.13802569822347033
401810255,1766364909,1067.0,1,203497|203944|1628978|1630162|1630538,1626167|1628398|1629645|1630579|1631260,0.65,0.6517800641251732,401810255,51943,13.0,1080,2025-12-21,2025-12-20,2025-12-19,401810255:1080,3,0.71875,132,0.12249999999999998,0.1212571237406685,0.0791015625,0.04215556124066849
401810253,1766365926,2509.0,1,1628404|1628969|1628973|1629011|1642278,1626181|1628389|1630558|1631170|1642276,0.955,0.9510294558221508,401810253,51976,11.0,2520,2025-12-21,2025-12-20,2025-12-19,401810253:2520,3,0.484375,132,0.002025000000000004,0.002398114197074679,0.265869140625,-0.2634710264279253
401810255,1766367011,1569.0,1,201144|203497|203944|1628978|1630162,1626167|1626171|1628398|1629645|1631260,0.4449999999999999,0.4551787436394738,401810255,51998,9.0,1560,2025-12-21,2025-12-20,2025-12-19,401810255:1560,3,0.65625,132,0.30802500000000016,0.2968302013822621,0.1181640625,0.17866613888226213
401810255,1766368088,2043.0,1,203497|1628978|1629675|1630162|1630538,1626171|1629018|1629645|1630579|1631157,0.85,0.8453017282348466,401810255,52018,3.0,2040,2025-12-21,2025-12-20,2025-12-19,401810255:2040,3,0.484375,132,0.022500000000000006,0.02393155528712525,0.265869140625,-0.24193758533787474
401810255,1766369228,2518.0,1,203944|1628978|1629675|1630162|1630545,1626167|1626171|1628398|1629645|1631157,0.935,0.9304000588130495,401810255,52035,2.0,2520,2025-12-21,2025-12-20,2025-12-19,401810255:2520,3,0.21875,132,0.004224999999999993,0.004844151813226962,0.6103515625,-0.605507410686773
401810386,1767924790,116.0,1,201567|1628374|1641718|1641729|1642262,203076|1629655|1630230|1631108|1642843,0.3349999999999999,0.3367666372136941,401810386,57239,4.0,120,2026-01-08,2026-01-07,2026-01-07,401810386:120,3,0.65625,132,0.44222500000000003,0.4398784935128316,0.1181640625,0.3217144310128316
401810386,1767925811,610.0,1,203937|1628374|1641707|1642268|1642271,202691|1628997|1629655|1630314|1642843,0.52,0.5206799334766399,401810386,57273,10.0,600,2026-01-08,2026-01-07,2026-01-07,401810386:600,3,0.484375,132,0.2304,0.22974772617195838,0.265869140625,-0.03612141445304162
401810386,1767926950,1082.0,1,201567|1628374|1641718|1642271|1642383,202691|203076|1630230|1630314|1631108,0.5549999999999999,0.5554367354138893,401810386,57295,2.0,1080,2026-01-08,2026-01-07,2026-01-07,401810386:1080,3,0.421875,132,0.19802500000000006,0.1976364962194603,0.334228515625,-0.1365920194055397
401810386,1767928930,1574.0,1,201567|1628374|1641718|1641729|1642262,203076|1629655|1630230|1631108|1642843,0.4449999999999999,0.4461774431330119,401810386,57313,14.0,1560,2026-01-08,2026-01-07,2026-01-07,401810386:1560,3,0.421875,132,0.30802500000000016,0.3067194244946883,0.334228515625,-0.02750909113031169
401810386,1767929950,2042.0,1,203937|1641718|1641729|1642268|1642271,202691|1628997|1629655|1642843|1642948,0.415,0.4163594595688497,401810386,57330,2.0,2040,2026-01-08,2026-01-07,2026-01-07,401810386:2040,3,0.578125,132,0.34222499999999995,0.34063628043476524,0.177978515625,0.16265776480976524
401810386,1767931029,2496.0,1,203937|1628374|1641718|1641729|1642383,202691|203076|1630230|1631108|1642948,0.415,0.4163594595688497,401810386,57346,24.0,2520,2026-01-08,2026-01-07,2026-01-07,401810386:2520,3,0.5,132,0.34222499999999995,0.34063628043476524,0.25,0.09063628043476524
401810388,1768004051,121.0,0,1628976|1630217|1631094|1641710|1642869,202331|203954|1630178|1631230|1642845,0.475,0.4743613339712073,401810388,57366,1.0,120,2026-01-09,2026-01-08,2026-01-07,401810388:120,3,0.484375,132,0.225625,0.22501867516694324,0.234619140625,-0.009600465458056762
401810388,1768005191,600.0,0,1626145|1629048|1630217|1641724|1642859,202331|203083|1626162|1629656|1630178,0.4549999999999999,0.4545638376081091,401810388,57385,0.0,600,2026-01-09,2026-01-08,2026-01-07,401810388:600,3,0.4375,132,0.2070249999999999,0.20662828246101136,0.19140625,0.015222032461011364
401810388,1768006390,1079.0,0,1626145|1628976|1631094|1641710|1642869,203083|1630178|1631133|1642272|1642845,0.56,0.5585294995312546,401810388,57417,1.0,1080,2026-01-09,2026-01-08,2026-01-07,401810388:1080,3,0.703125,132,0.31360000000000005,0.3119552018466338,0.494384765625,-0.18242956377836622
401810388,1768008371,1560.0,0,1628976|1630217|1631094|1641710|1642869,202331|203954|1630178|1631230|1642845,0.385,0.3852636195735019,401810388,57470,0.0,1560,2026-01-09,2026-01-08,2026-01-07,401810388:1560,3,0.53125,132,0.148225,0.14842805656687602,0.2822265625,-0.13379850593312398
401810388,1768009390,2003.0,0,1628371|1630217|1631094|1631288|1642859,203083|1626162|1629656|1630178|1631133,0.3149999999999999,0.3159049693065258,401810388,57496,37.0,2040,2026-01-09,2026-01-08,2026-01-07,401810388:2040,3,0.671875,132,0.09922499999999994,0.099795949632557,0.451416015625,-0.351620065992443
