game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,result,outcome_score
22401190,69,green,924,1013,89,2.966666666666667,61768.6,200.0,4.75,2,1,930.0,1,,
22401190,168,green,1266,1325,60,2.0,21177.8,200.0,21.78,9,1,1272.0,0,,
22401190,285,green,1764,1853,89,2.966666666666667,,200.0,-17.57,1,1,1782.0,0,,
22401190,438,green,2265,2354,90,3.0,12821.5,200.0,18.85,5,1,2325.0,0,,
22401190,867,green,3729,3815,86,2.8666666666666667,,200.0,1.41,1,1,3735.0,0,,
22401190,951,green,4056,4121,65,2.1666666666666665,,200.0,,0,1,4062.0,0,,
22401190,1015,green,4278,4523,245,8.166666666666666,28035.0,200.0,47.93,9,0,,0,,
22401190,1095,green,4707,5096,389,12.966666666666669,,200.0,43.11,1,0,,0,,
22401190,1833,green,7677,7778,101,3.3666666666666667,14411.5,200.0,-9.83,0,1,7683.0,0,,
22401190,1903,green,8289,8966,677,22.566666666666663,37766.5,200.0,-120.99,1,0,,0,,
22401190,2112,green,9219,9719,500,16.666666666666668,19692.0,200.0,,0,1,9540.0,0,,
22401190,2391,green,11055,11621,566,18.866666666666667,,200.0,,0,1,11061.0,0,,
22401190,2646,green,12630,12848,218,7.266666666666667,182289.0,258.3,1.23,1,1,12636.0,0,,
22401190,2859,green,13365,13505,141,4.7,,200.0,,0,1,13377.0,0,,
22401190,2992,green,13902,14033,131,4.366666666666666,36067.0,200.0,10.77,2,1,13908.0,0,,
22401190,3105,green,14271,14759,489,16.32,144144.0,200.0,6.34,5,1,14613.0,0,,
22401190,3192,green,15018,15425,407,13.566666666666666,,200.0,,0,1,15024.0,0,,
22401190,3347,green,15774,16883,1109,36.96666666666667,,200.0,,0,1,15780.0,0,,
22401190,3609,green,17286,17369,84,2.8,,200.0,-1.81,0,0,,0,,
22401190,3771,green,17853,17939,86,2.8666666666666667,,200.0,59.19,2,1,17904.0,0,,
22401190,3953,green,18474,18620,147,4.9,350491.0,200.0,-32.38,0,1,18486.0,0,,
22401190,3967,green,19020,19199,180,6.01,,200.0,5.75,11,1,19170.0,0,,
