frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
4642,77.444,2320,1745,1,1,0,183,35
4648,77.544,2320,1745,1,1,0,171,32
4654,77.644,2320,1745,1,1,0,,
4660,77.744,2328,1737,1,1,0,1203,220
4666,77.844,2328,1737,1,1,0,1194,222
4672,77.945,2328,1737,1,1,0,1170,222
4678,78.045,2328,1737,1,1,0,1152,227
4684,78.145,2328,1737,1,1,0,1143,233
4690,78.245,2328,1737,1,1,0,1128,235
4696,78.345,2328,1737,1,1,0,1141,227
4702,78.445,2340,1701,1,1,1,1210,544
4708,78.545,2318,1739,1,1,0,399,311
4714,78.645,2294,1714,1,1,1,423,470
4720,78.745,2328,1738,1,1,0,1165,186
4726,78.845,2340,1701,1,1,1,1210,544
4732,78.946,2306,1742,1,1,0,134,343
4738,79.046,2306,1742,1,1,0,,
4744,79.146,2318,1741,1,1,0,376,273
4750,79.246,2318,1741,1,1,0,,
4756,79.346,2307,1743,1,1,0,104,329
4762,79.446,2307,1743,1,1,0,,
4768,79.546,2321,1743,1,1,0,413,119
4774,79.646,2321,1743,1,1,0,,
4780,79.746,2323,1742,1,1,0,588,94
4786,79.846,2323,1742,1,1,0,607,79
4792,79.947,2324,1742,1,1,0,613,62
4798,80.047,2324,1742,1,1,0,,
4804,80.147,2326,1740,1,1,0,971,133
4810,80.247,2326,1740,1,1,0,,
4816,80.347,2315,1745,1,1,0,75,214
4822,80.447,2315,1745,1,1,0,,
4828,80.547,2329,1735,1,1,0,1193,281
4834,80.647,2329,1735,1,1,0,,
4840,80.747,2316,1745,1,1,0,59,170
4846,80.847,2316,1745,1,1,0,,
4852,80.948,2326,1741,1,1,0,907,54
4858,81.048,2326,1741,1,1,0,,
4864,81.148,2324,1739,1,1,0,737,251
4870,81.248,2319,1720,1,1,1,685,467
4876,81.348,2322,1742,1,1,0,462,164
4882,81.448,2321,1742,1,1,0,447,152
4888,81.548,2310,1717,1,1,1,557,470
4894,81.648,2327,1740,1,1,0,1131,84
4900,81.748,2327,1740,1,1,0,,
4906,81.848,2331,1724,1,1,0,1131,453
4912,81.949,2331,1724,1,1,0,,
4918,82.049,2326,1741,1,1,0,1027,43
4924,82.149,2326,1741,1,1,0,,
4930,82.249,2325,1741,1,1,0,850,99
4936,82.349,2324,1721,1,1,1,792,466
4942,82.449,2324,1721,1,1,1,792,466
4948,82.549,2338,1703,1,1,0,1183,536
4954,82.649,2338,1703,1,1,0,,
4960,82.749,2328,1739,1,1,0,1200,114
4966,82.849,2328,1739,1,1,0,1190,119
4972,82.95,2328,1739,1,1,0,1191,128
4978,83.05,2328,1738,1,1,0,1204,145
4984,83.15,2328,1738,1,1,0,1226,156
4990,83.25,2338,1700,1,1,1,1133,539
4996,83.35,2329,1733,1,1,0,1183,336
5002,83.45,2329,1733,1,1,0,,
5008,83.55,2324,1741,1,1,0,707,134
5014,83.65,2324,1741,1,1,0,731,139
5020,83.75,2323,1727,1,1,1,754,432
5026,83.85,2323,1727,1,1,1,760,432
5032,83.951,2323,1727,1,1,1,766,433
5038,84.051,2312,1745,1,1,0,27,236
5044,84.151,2324,1727,1,1,1,779,433
5050,84.251,2327,1739,1,1,0,1040,147
5056,84.351,2324,1727,1,1,1,791,434
5062,84.451,2316,1735,1,1,0,471,375
5068,84.551,2316,1735,1,1,0,471,375
5074,84.651,2316,1735,1,1,0,472,376
5080,84.751,2316,1735,1,1,0,472,376
5086,84.851,2316,1735,1,1,0,471,375
5092,84.952,2317,1736,1,1,0,468,371
5098,85.052,2317,1736,1,1,0,466,368
5104,85.152,2317,1736,1,1,0,463,363
5110,85.252,2317,1737,1,1,0,460,359
5116,85.352,2317,1737,1,1,0,454,352
5122,85.452,2317,1737,1,1,0,451,349
5128,85.552,2317,1738,1,1,0,445,342
5134,85.652,2317,1738,1,1,0,442,338
5140,85.752,2318,1738,1,1,0,435,330
5146,85.852,2318,1738,1,1,0,432,327
5152,85.953,2318,1739,1,1,0,429,323
5158,86.053,2318,1739,1,1,0,426,319
5164,86.153,2318,1739,1,1,0,423,316
5170,86.253,2318,1739,1,1,0,422,316
5176,86.353,2318,1739,1,1,0,419,312
5182,86.453,2318,1739,1,1,0,416,309
5188,86.553,2318,1740,1,1,0,412,306
5194,86.653,2318,1740,1,1,0,410,302
5200,86.753,2318,1740,1,1,0,406,298
5206,86.853,2318,1740,1,1,0,402,295
5212,86.954,2318,1740,1,1,0,399,292
5218,87.054,2318,1739,1,1,0,415,308
5224,87.154,2318,1739,1,1,0,431,311
5230,87.254,2318,1739,1,1,0,433,314
5236,87.354,2318,1739,1,1,0,438,321
