frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
450,7.5,1,green,1222,131,0.359,0.0766,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15,-15,208,280,,,0.0,1291.2,0.0,0,33.75,3.83,35.5,0,16,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,1.5,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,0
456,7.6,1,green,1043,186,0.3064,0.1087,31.21,31.21,162.9,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,,,0.0,1113.6,29.35,0,28.8,5.44,30.62,0,17,0,0.933,unclassified,0,0.0,24.0,,,,,0.0,1.6,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,0
462,7.7,1,green,1043,186,0.3064,0.1087,0.0,-31.21,0.0,mid_range,0,665.6,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,418,415,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,18,0,0.867,unclassified,0,0.0,24.0,,,,,0.0,1.7,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,0
468,7.8,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,767.7,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,320,444,102.2,1113.6,0.0,0,28.8,5.44,30.62,0,19,0,0.8,unclassified,0,0.0,24.0,,,,,0.0,1.8,half_court,,,0.0,0,unknown,,,1.5092308563562362,,,,0,2,0
474,7.9,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,328.8,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,1364,115,1094.61,1113.6,0.0,0,28.8,5.44,30.62,0,20,0,0.733,unclassified,0,0.0,24.0,,,,,0.0,1.9,half_court,,,0.0,0,unknown,,,8.517954892787092,,,,0,2,0
480,8.0,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,,,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,21,0,0.667,unclassified,0,0.0,24.0,,,,,0.0,2.0,half_court,,,0.0,0,unknown,,,11.147994338793763,,,,0,2,0
486,8.1,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,,,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,22,0,0.6,unclassified,0,0.0,24.0,,,,,0.0,2.1,half_court,,,0.0,0,unknown,,,9.476579317219667,,,,0,2,0
492,8.2,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,,,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,23,0,0.533,unclassified,0,0.0,24.0,,,,,0.0,2.2,half_court,,,0.0,0,unknown,,,2.592724864350674,,,,0,2,0
498,8.3,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,,-15.0,-15.0,208.0,280.0,,,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,24,0,0.467,unclassified,0,0.0,24.0,,,,,0.0,2.3,half_court,,,0.0,0,unknown,,,7.840422324226051,,,,0,2,0
546,9.1,1,green,1043,186,0.3064,0.1087,0.0,0.0,0.0,mid_range,1,372.8,,,none,0.0,0.0,0.0,0.0,0,0,,,308,153,403,352,1408,110,0.0,1113.6,0.0,0,28.8,5.44,30.62,0,32,1,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,88.45697455305798,177.9765270830569,2.5055493963954847,,,,0,2,0
552,9.2,2,green,1680,8,0.4935,0.0047,0.0,0.0,0.0,backcourt,1,0.0,,432.9,none,0.0,0.0,0.0,0.0,0,0,,,231,110,309,295,1680,8,290.5,1746.3,0.0,0,46.39,0.23,48.02,0,32,2,1.0,fast_break,0,0.0,23.9,,,,,0.0,0.1,fast_break,,,0.0,0,unknown,88.32999024950787,174.68478311840795,1.3437096247164249,,,,0,3,0
552,9.2,3,green,1271,150,0.3734,0.0877,0.0,0.0,0.0,mid_range,0,432.9,,432.9,none,0.0,0.0,0.0,0.0,0,0,,,286,146,381,354,1680,8,290.5,1321.8,0.0,0,35.1,4.38,36.28,0,32,2,1.0,fast_break,0,0.0,23.9,,,,,0.0,0.1,fast_break,,,0.0,0,unknown,88.32999024950787,174.68478311840795,1.3437096247164249,,,,0,3,0
558,9.3,4,green,1226,160,0.3602,0.0935,0.0,0.0,0.0,mid_range,0,440.2,373.5,227.7,none,0.0,0.0,0.0,0.0,0,0,,,266,147,352,349,1643,19,38.6,1278.5,0.0,0,33.86,4.68,35.09,0,32,3,1.0,fast_break,0,273.5,23.8,,,,,0.0,0.2,fast_break,,,0.0,0,unknown,87.59087936172374,174.09358667719073,4.714045207910317,,,,0,4,0
