game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022400690,1,720,12.0,3,,MIN,646,365,0.1898,0.2133,3pt_arc,530.5,0.1558,0.0,32,30,,,0.0,,1641.3,0,-71.98636870380443,1,695.3,0,catch_and_shoot
0022400690,2,1374,22.9,5,WAS#?,MIN,1621,13,0.4762,0.0076,backcourt,46.6,0.0137,48.3,32,139,,,0.18059624133066354,,1242.3,0,-86.91174538887502,1,1692.4,1,catch_and_shoot
0022400690,3,2322,38.7,2,Anthony Edwards,MIN,796,510,0.2338,0.2981,3pt_arc,245.5,0.0721,0.0,35,8,,,0.0,,2470.1,0,88.24890336778716,1,729.8,0,catch_and_shoot
0022400690,4,2820,47.0,5,WAS#?,MIN,1621,13,0.4762,0.0076,backcourt,46.6,0.0137,0.0,36,41,,,0.0,,1242.3,0,-82.45976238683181,1,1692.4,0,catch_and_shoot
0022400690,5,4938,82.3,5,WAS#?,MIN,1621,13,0.4762,0.0076,backcourt,46.6,0.0137,84.8,59,34,,,0.0,,1242.3,0,-87.2919241665192,1,1692.4,0,catch_and_shoot
0022400690,6,5424,90.4,4,WAS#?,MIN,1246,191,0.366,0.1116,mid_range,373.5,0.1097,54.7,60,26,,,0.0,,557.0,0,-89.56480569764877,1,1279.0,0,catch_and_shoot
0022400690,7,6042,100.7,1,WAS#?,MIN,825,420,0.2424,0.2455,3pt_arc,484.0,0.1422,0.0,63,39,,,0.21000704248046134,,11707.1,0,-75.52484797953429,1,800.6,0,catch_and_shoot
0022400690,8,6678,111.3,2,Anthony Edwards,MIN,668,241,0.1962,0.1409,3pt_arc,268.3,0.0788,0.0,68,27,,,0.0,,12898.7,0,-66.79973314133133,1,801.7,0,catch_and_shoot
0022400690,9,7722,128.7,2,Anthony Edwards,MIN,259,258,0.0761,0.1508,3pt_arc,250.6,0.0736,0.0,70,74,,,0.0,,15125.3,0,-87.1505723456042,1,606.8,0,catch_and_shoot
0022400690,10,8244,137.4,1,WAS#?,MIN,709,232,0.2083,0.1356,corner_3,881.3,0.2589,38.6,71,42,,,0.18525460423108572,,13468.4,0,88.04930129349383,1,835.3,0,catch_and_shoot
0022400690,11,8802,146.7,6,WAS#?,WAS,518,451,0.1522,0.2636,3pt_arc,172.6,0.0507,0.0,72,83,,,0.0,,4721.2,0,61.22223505168697,1,544.7,0,catch_and_shoot
0022400690,12,9558,159.3,7,WAS#?,WAS,1582,111,0.4647,0.0649,backcourt,714.0,0.2098,0.0,74,49,,,0.0,,11313.0,0,66.36243812969154,1,1611.2,0,catch_and_shoot
0022400690,13,10164,169.4,2,Anthony Edwards,MIN,425,428,0.1249,0.2501,3pt_arc,152.0,0.0447,0.0,75,21,,,0.0,,18916.6,0,-89.18893566871786,1,506.6,0,catch_and_shoot
0022400690,14,11094,184.9,10,WAS#?,WAS,1156,431,0.3396,0.2519,mid_range,699.9,0.2056,77.3,78,19,,,0.0,,14041.1,0,-88.3812333560758,1,1089.0,0,catch_and_shoot
