frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
360,6.0,,,0,1,0
366,6.1,,,0,1,0
372,6.2,,,0,1,0
378,6.3,,,0,1,0
384,6.4,,,0,1,0
390,6.5,,,0,1,0
396,6.6,,,0,1,0
402,6.7,,,0,1,0
408,6.8,,,0,1,0
414,6.9,,,0,1,0
420,7.0,,,0,1,0
426,7.1,,,0,1,0
432,7.2,,,0,1,0
438,7.3,,,0,1,0
444,7.4,,,0,1,0
450,7.5,,,0,1,0
456,7.6,,,0,1,0
462,7.7,418,415,1,1,0
468,7.8,320,444,1,1,0
474,7.9,1364,115,1,1,0
480,8.0,,,0,1,0
486,8.1,,,0,1,0
492,8.2,,,0,1,0
498,8.3,,,0,1,0
504,8.4,,,0,1,0
510,8.5,,,0,1,0
516,8.6,,,0,1,0
522,8.7,,,0,1,0
528,8.8,,,0,1,0
534,8.9,,,0,1,0
540,9.0,,,0,1,0
546,9.1,1408,110,1,1,0
552,9.2,1680,8,1,1,0
558,9.3,1643,19,1,1,0
564,9.4,1499,65,1,1,0
570,9.5,1499,65,1,1,0
576,9.6,1499,65,1,1,0
582,9.7,1499,65,1,1,0
588,9.8,1499,65,1,1,0
594,9.9,1499,65,1,1,0
600,10.0,1499,65,1,1,0
606,10.1,,,0,1,0
612,10.2,,,0,1,0
618,10.3,,,0,1,0
624,10.4,1575,32,1,1,0
630,10.5,1416,80,1,1,0
636,10.6,1388,86,1,1,0
642,10.7,1567,29,1,1,0
648,10.8,1591,21,1,1,0
654,10.9,1527,50,1,1,0
660,11.0,1345,107,1,1,0
666,11.1,1317,114,1,1,0
672,11.2,1290,122,1,1,0
678,11.3,1262,130,1,1,0
684,11.4,1233,138,1,1,0
690,11.5,821,301,1,1,0
696,11.6,694,339,1,1,0
702,11.7,1214,176,1,1,0
708,11.8,723,340,1,1,0
714,11.9,636,367,1,1,0
720,12.0,646,365,1,1,1
726,12.1,,,0,1,1
732,12.2,,,0,1,0
