frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
2826,47.147,194,77,1,1,0
2832,47.247,176,77,1,1,0
2838,47.347,144,78,1,1,0
2844,47.447,107,80,1,1,0
2850,47.547,69,81,1,1,0
2856,47.648,15,83,1,1,0
2862,47.748,,,0,1,0
2868,47.848,,,0,1,0
2874,47.948,,,0,1,0
2880,48.048,,,0,1,0
2886,48.148,,,0,1,0
2892,48.248,,,0,1,0
2898,48.348,,,0,1,0
2904,48.448,,,0,1,0
2910,48.549,,,0,1,0
2916,48.649,,,0,1,0
2922,48.749,,,0,1,0
2928,48.849,,,0,1,0
2934,48.949,,,0,1,0
2940,49.049,731,162,1,1,0
2946,49.149,714,165,1,1,0
2952,49.249,,,0,1,0
2958,49.349,,,0,1,0
2964,49.449,,,0,1,0
2970,49.55,,,0,1,0
2976,49.65,,,0,1,0
2982,49.75,,,0,1,0
2988,49.85,,,0,1,0
2994,49.95,,,0,1,0
3000,50.05,,,0,1,0
3006,50.15,,,0,1,0
3012,50.25,,,0,1,0
3018,50.35,,,0,1,0
3024,50.45,,,0,1,0
3030,50.55,,,0,1,0
3036,50.651,,,0,1,0
3042,50.751,,,0,1,0
3048,50.851,,,0,1,0
3054,50.951,,,0,1,0
3060,51.051,,,0,1,0
3066,51.151,,,0,1,0
3072,51.251,,,0,1,0
3078,51.351,,,0,1,0
3084,51.451,,,0,1,0
3090,51.552,,,0,1,0
3096,51.652,,,0,1,0
3102,51.752,,,0,1,0
3108,51.852,,,0,1,0
3114,51.952,,,0,1,0
3120,52.052,,,0,1,0
3126,52.152,,,0,1,0
3132,52.252,,,0,1,0
3138,52.352,,,0,1,0
3144,52.452,,,0,1,0
3150,52.553,,,0,1,0
3156,52.653,,,0,1,0
3162,52.753,,,0,1,0
3168,52.853,,,0,1,0
3174,52.953,,,0,1,0
3180,53.053,,,0,1,0
3186,53.153,,,0,1,0
3192,53.253,,,0,1,0
3198,53.353,,,0,1,0
3204,53.453,,,0,1,0
3210,53.553,,,0,1,0
3216,53.654,,,0,1,0
3222,53.754,,,0,1,0
3228,53.854,,,0,1,0
3234,53.954,107,173,1,1,0
3240,54.054,53,178,1,1,0
3246,54.154,,,0,1,0
3252,54.254,,,0,1,0
3258,54.354,,,0,1,0
3264,54.454,,,0,1,0
3270,54.555,,,0,1,0
3276,54.655,,,0,1,0
3282,54.755,,,0,1,0
3288,54.855,,,0,1,0
3294,54.955,,,0,1,0
3300,55.055,,,0,1,0
3306,55.155,,,0,1,0
3312,55.255,,,0,1,0
3318,55.355,,,0,1,0
3324,55.455,,,0,1,0
3330,55.556,,,0,1,0
3336,55.656,,,0,1,0
3342,55.756,,,0,1,0
3348,55.856,,,0,1,0
3354,55.956,,,0,1,0
3360,56.056,,,0,1,0
3366,56.156,,,0,1,0
3372,56.256,,,0,1,0
3378,56.356,,,0,1,0
3384,56.456,,,0,1,0
3390,56.556,,,0,1,0
3396,56.657,,,0,1,0
3402,56.757,,,0,1,0
3408,56.857,,,0,1,0
3414,56.957,,,0,1,0
3420,57.057,,,0,1,0
3426,57.157,,,0,1,0
3432,57.257,,,0,1,0
3438,57.357,,,0,1,0
3444,57.457,,,0,1,0
3450,57.558,,,0,1,0
3456,57.658,,,0,1,0
3462,57.758,,,0,1,0
3468,57.858,,,0,1,0
3474,57.958,,,0,1,0
3480,58.058,,,0,1,0
3486,58.158,,,0,1,0
3492,58.258,,,0,1,0
3498,58.358,,,0,1,0
3504,58.458,,,0,1,0
3510,58.559,,,0,1,0
3516,58.659,,,0,1,0
3522,58.759,,,0,1,0
3528,58.859,,,0,1,0
3534,58.959,,,0,1,0
3540,59.059,,,0,1,0
3546,59.159,,,0,1,0
3552,59.259,,,0,1,0
3558,59.359,,,0,1,0
3564,59.459,,,0,1,0
3570,59.559,,,0,1,0
3576,59.66,20,339,1,1,0
3582,59.76,31,339,1,1,0
3588,59.86,45,340,1,1,0
3594,59.96,,,0,1,0
3600,60.06,,,0,1,0
3606,60.16,,,0,1,0
3612,60.26,,,0,1,0
3618,60.36,,,0,1,0
3624,60.46,,,0,1,0
3630,60.56,,,0,1,0
3636,60.661,,,0,1,0
3642,60.761,,,0,1,0
3648,60.861,,,0,1,0
3654,60.961,,,0,1,0
3660,61.061,,,0,1,0
3666,61.161,,,0,1,0
3672,61.261,,,0,1,0
3678,61.361,,,0,1,0
3684,61.461,,,0,1,0
3690,61.562,,,0,1,0
3696,61.662,,,0,1,0
3702,61.762,,,0,1,0
3708,61.862,,,0,1,0
3714,61.962,,,0,1,0
3720,62.062,,,0,1,0
3726,62.162,,,0,1,0
3732,62.262,,,0,1,0
3738,62.362,,,0,1,0
3744,62.462,4,205,1,1,0
3750,62.562,5,205,1,1,0
3756,62.663,,,0,1,0
3762,62.763,,,0,1,0
3768,62.863,,,0,1,0
3774,62.963,,,0,1,0
3780,63.063,,,0,1,0
3786,63.163,,,0,1,0
3792,63.263,,,0,1,0
3798,63.363,,,0,1,0
3804,63.463,,,0,1,0
3810,63.563,,,0,1,0
3816,63.664,,,0,1,0
3822,63.764,,,0,1,0
3828,63.864,,,0,1,0
3834,63.964,,,0,1,0
3840,64.064,,,0,1,0
3846,64.164,,,0,1,0
3852,64.264,,,0,1,0
3858,64.364,,,0,1,0
3864,64.464,,,0,1,0
3870,64.564,,,0,1,0
3876,64.665,,,0,1,0
3882,64.765,,,0,1,0
3888,64.865,,,0,1,0
3894,64.965,,,0,1,0
3900,65.065,,,0,1,0
3906,65.165,,,0,1,0
3912,65.265,,,0,1,0
3918,65.365,,,0,1,0
3924,65.465,,,0,1,0
3930,65.566,,,0,1,0
3936,65.666,,,0,1,0
3942,65.766,,,0,1,0
3948,65.866,,,0,1,0
3954,65.966,,,0,1,0
3960,66.066,,,0,1,0
3966,66.166,,,0,1,0
3972,66.266,,,0,1,0
3978,66.366,,,0,1,0
3984,66.466,,,0,1,0
3990,66.567,,,0,1,0
3996,66.667,,,0,1,0
4002,66.767,,,0,1,0
4008,66.867,,,0,1,0
4014,66.967,,,0,1,0
4020,67.067,,,0,1,0
4026,67.167,,,0,1,0
4032,67.267,,,0,1,0
4038,67.367,,,0,1,0
4044,67.467,,,0,1,0
4050,67.567,,,0,1,0
4056,67.668,,,0,1,0
4062,67.768,,,0,1,0
4068,67.868,,,0,1,0
4074,67.968,,,0,1,0
4080,68.068,,,0,1,0
4086,68.168,,,0,1,0
4092,68.268,,,0,1,0
4098,68.368,,,0,1,0
4104,68.468,,,0,1,0
4110,68.569,,,0,1,0
4116,68.669,,,0,1,0
4122,68.769,,,0,1,0
4128,68.869,,,0,1,0
4134,68.969,,,0,1,0
4140,69.069,,,0,1,0
4146,69.169,,,0,1,0
4152,69.269,,,0,1,0
4158,69.369,174,26,1,1,0
4164,69.469,186,26,1,1,0
4170,69.57,176,28,1,1,0
4176,69.67,176,28,1,1,0
4182,69.77,184,37,1,1,0
4188,69.87,197,30,1,1,0
4194,69.97,202,26,1,1,0
4200,70.07,206,28,1,1,0
4206,70.17,206,26,1,1,0
4212,70.27,223,24,1,1,0
4218,70.37,206,23,1,1,0
4224,70.47,200,41,1,1,0
4230,70.57,190,54,1,1,0
4236,70.671,192,49,1,1,0
4242,70.771,188,44,1,1,0
4248,70.871,181,36,1,1,0
4254,70.971,165,44,1,1,0
4260,71.071,157,43,1,1,0
4266,71.171,145,56,1,1,0
4272,71.271,144,71,1,1,0
4278,71.371,158,71,1,1,0
4284,71.471,167,72,1,1,0
4290,71.572,172,71,1,1,0
4296,71.672,166,72,1,1,0
4302,71.772,150,72,1,1,0
4308,71.872,149,61,1,1,0
4314,71.972,158,53,1,1,0
4320,72.072,162,48,1,1,0
4326,72.172,145,51,1,1,0
4332,72.272,153,56,1,1,0
4338,72.372,165,45,1,1,0
4344,72.472,151,50,1,1,0
4350,72.573,154,37,1,1,0
4356,72.673,163,37,1,1,0
4362,72.773,167,24,1,1,0
4368,72.873,176,25,1,1,0
4374,72.973,159,26,1,1,0
4380,73.073,167,34,1,1,0
4386,73.173,176,29,1,1,0
4392,73.273,190,36,1,1,0
4398,73.373,195,37,1,1,0
4404,73.473,185,39,1,1,0
4410,73.573,168,41,1,1,0
4416,73.674,153,39,1,1,0
4422,73.774,164,44,1,1,0
4428,73.874,170,42,1,1,0
4434,73.974,183,46,1,1,0
4440,74.074,193,39,1,1,0
4446,74.174,192,23,1,1,0
4452,74.274,207,22,1,1,0
4458,74.374,209,29,1,1,0
4464,74.474,212,44,1,1,0
4470,74.575,228,44,1,1,0
4476,74.675,213,50,1,1,0
4482,74.775,221,36,1,1,0
4488,74.875,205,29,1,1,0
4494,74.975,200,42,1,1,0
4500,75.075,207,48,1,1,0
4506,75.175,202,48,1,1,0
4512,75.275,188,54,1,1,0
4518,75.375,174,58,1,1,0
4524,75.475,162,65,1,1,0
4530,75.576,149,71,1,1,0
4536,75.676,138,80,1,1,0
4542,75.776,126,83,1,1,0
4548,75.876,114,92,1,1,0
4554,75.976,100,102,1,1,0
4560,76.076,87,115,1,1,0
4566,76.176,81,107,1,1,0
4572,76.276,90,91,1,1,0
4578,76.376,84,88,1,1,0
4584,76.476,71,101,1,1,0
4590,76.576,55,109,1,1,0
4596,76.677,39,112,1,1,0
4602,76.777,33,126,1,1,0
4608,76.877,43,130,1,1,0
4614,76.977,29,120,1,1,0
4620,77.077,40,105,1,1,0
4626,77.177,28,94,1,1,0
4632,77.277,34,81,1,1,0
4638,77.377,35,97,1,1,0
4644,77.477,29,87,1,1,0
4650,77.578,28,81,1,1,0
4656,77.678,29,78,1,1,0
4662,77.778,28,75,1,1,0
4668,77.878,28,74,1,1,0
4674,77.978,28,72,1,1,0
4680,78.078,27,71,1,1,0
4686,78.178,27,68,1,1,0
4692,78.278,26,64,1,1,0
4698,78.378,26,61,1,1,0
4704,78.478,32,76,1,1,0
4710,78.579,30,72,1,1,0
4716,78.679,29,70,1,1,0
4722,78.779,31,67,1,1,0
4728,78.879,33,65,1,1,0
4734,78.979,37,62,1,1,0
4740,79.079,41,58,1,1,0
4746,79.179,46,56,1,1,0
4752,79.279,37,66,1,1,0
4758,79.379,35,58,1,1,0
4764,79.479,36,41,1,1,0
4770,79.579,36,45,1,1,0
4776,79.68,26,33,1,1,0
4782,79.78,39,32,1,1,0
4788,79.88,37,35,1,1,0
4794,79.98,47,33,1,1,0
4800,80.08,38,29,1,1,0
4806,80.18,53,29,1,1,0
4812,80.28,44,44,1,1,0
4818,80.38,35,29,1,1,0
4824,80.48,38,47,1,1,0
4830,80.581,52,44,1,1,0
4836,80.681,62,43,1,1,0
4842,80.781,69,43,1,1,0
4848,80.881,76,42,1,1,0
4854,80.981,83,43,1,1,0
4860,81.081,87,42,1,1,0
4866,81.181,93,42,1,1,0
4872,81.281,97,41,1,1,0
4878,81.381,101,38,1,1,0
4884,81.481,110,35,1,1,0
4890,81.582,124,31,1,1,0
4896,81.682,140,28,1,1,0
4902,81.782,153,25,1,1,0
4908,81.882,158,24,1,1,0
4914,81.982,155,42,1,1,0
4920,82.082,170,39,1,1,0
4926,82.182,174,35,1,1,0
4932,82.282,172,32,1,1,0
4938,82.382,165,27,1,1,0
4944,82.482,157,28,1,1,0
4950,82.582,143,38,1,1,0
4956,82.683,143,51,1,1,0
4962,82.783,127,49,1,1,0
4968,82.883,111,48,1,1,0
4974,82.983,94,47,1,1,0
