frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
900,30.03,1,green,67,1437,0.0197,0.8399,0.0,0.0,0.0,mid_range,0,,,,none,,,67.0,1437.0,0,0,,,309.0,345.0,434.0,577.0,,,0.0,16.2,0.0,0,1.85,41.99,17.33,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,2.7,half_court,,,0.0,0,unknown,-73.84286576017321,364.6670905948756,4.013864859597432,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,900_345_309_577_434,image_px,observed,none
903,30.13,1,green,139,1422,0.0408,0.8311,24.52,24.52,348.2,mid_range,0,,,,none,,,139.0,1422.0,0,0,,,271.0,339.0,425.0,572.0,,,0.0,15.6,5.6,0,3.84,41.55,16.61,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,2.8,half_court,,,0.0,0,unknown,-63.67897651922786,366.730577901855,2.748737083745107,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,903_339_271_572_425,image_px,observed,none
906,30.23,1,green,212,1406,0.0623,0.8217,24.91,0.39,347.6,mid_range,1,0.0,,,none,,,212.0,1406.0,0,0,left,,253.0,339.0,411.0,563.0,212.0,1406.0,0.0,15.3,2.72,0,5.85,41.09,16.1,0,0,1,1.0,unclassified,0,0.0,24.0,,,4,,0.0,0.0,drive,,,0.0,0,unknown,-30.02469178513817,351.34347019698754,2.10818510677892,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,906_339_253_563_411,image_px,observed,none
909,30.33,3,green,277,291,0.0814,0.1701,0.0,0.0,0.0,mid_range,0,7.5,4.9,5.8,none,17.6,17.6,354.0,316.7,0,0,left,4.9,562.0,408.0,792.0,645.0,42.0,156.0,1261.51,16.0,0.0,0,7.65,8.5,16.67,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,green#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
909,30.33,4,green,670,233,0.1968,0.1362,0.0,0.0,0.0,mid_range,0,17.5,2.4,11.0,none,17.6,17.6,354.0,316.7,0,0,left,4.9,1341.0,357.0,1469.0,539.0,42.0,156.0,1261.51,22.3,0.0,0,18.5,6.81,22.51,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,green#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,909_357_1341_539_1469,image_px,observed,none
909,30.33,5,green,115,426,0.0338,0.249,0.0,0.0,0.0,mid_range,0,7.7,5.1,5.8,none,17.6,17.6,354.0,316.7,0,0,left,4.9,336.0,632.0,471.0,897.0,42.0,156.0,1261.51,11.9,0.0,0,3.18,12.45,12.72,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,green#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,909_632_336_897_471,image_px,observed,none
909,30.33,6,white,105,243,0.0308,0.142,0.0,0.0,0.0,mid_range,1,3.0,4.9,11.6,none,3.2,3.2,443.3,187.3,0,0,left,4.9,255.0,335.0,388.0,553.0,42.0,156.0,1261.51,17.0,0.0,0,2.9,7.1,18.05,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,white#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,909_335_255_553_388,image_px,observed,none
909,30.33,7,white,706,152,0.2074,0.0888,0.0,0.0,0.0,3pt_arc,0,18.3,2.4,5.2,none,3.2,3.2,443.3,187.3,0,0,left,4.9,1401.0,189.0,1514.0,389.0,42.0,156.0,1261.51,24.7,0.0,0,19.5,4.44,25.01,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,white#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,909_189_1401_389_1514,image_px,observed,none
909,30.33,9,white,519,167,0.1525,0.0976,0.0,0.0,0.0,mid_range,0,13.2,4.6,5.2,none,3.2,3.2,443.3,187.3,0,0,left,4.9,1065.0,272.0,1152.0,413.0,42.0,156.0,1261.51,21.5,0.0,0,14.33,4.88,22.07,0,0,2,1.0,unclassified,0,0.0,23.8999,,,4,,0.0,0.0,double_team,,,0.0,0,unknown,-41.17910708047807,379.6781722689108,0.6666666666666666,white#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
912,30.43,3,green,271,292,0.0796,0.1707,2.03,2.03,170.5,mid_range,0,7.4,6.1,5.7,none,19.0,19.0,352.3,322.0,0,0,left,5.3,569.0,404.0,762.0,646.0,42.0,156.0,0.0,15.9,0.74,0,7.48,8.53,16.62,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,green#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
912,30.43,4,green,668,245,0.1962,0.1432,4.06,4.06,99.5,mid_range,0,17.5,2.8,11.0,none,19.0,19.0,352.3,322.0,0,0,left,5.3,1343.0,360.0,1464.0,560.0,42.0,156.0,0.0,22.1,3.49,0,18.45,7.16,22.19,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,green#?,,,0,4,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,912_360_1343_560_1464,image_px,observed,none
912,30.43,5,green,118,429,0.0347,0.2507,1.41,1.41,45.0,mid_range,0,7.8,5.3,5.7,none,19.0,19.0,352.3,322.0,0,0,left,5.3,345.0,629.0,478.0,902.0,42.0,156.0,0.0,11.8,1.08,0,3.26,12.54,12.62,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,green#?,,,0,4,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,912_629_345_902_478,image_px,observed,none
912,30.43,7,white,712,153,0.2092,0.0894,2.03,2.03,9.5,3pt_arc,0,18.5,2.8,5.5,none,4.3,4.3,427.7,188.3,0,0,left,5.3,1411.0,184.0,1525.0,390.0,42.0,156.0,0.0,24.8,-0.98,0,19.66,4.47,25.08,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,white#?,,,0,4,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,912_184_1411_390_1525,image_px,observed,none
912,30.43,9,white,515,165,0.1513,0.0964,1.49,1.49,206.6,mid_range,0,13.1,4.8,5.5,none,4.3,4.3,427.7,188.3,0,0,left,5.3,1062.0,261.0,1140.0,409.0,42.0,156.0,0.0,21.5,0.03,0,14.22,4.82,22.08,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,white#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
912,30.43,10,white,56,247,0.0165,0.1444,0.0,0.0,0.0,mid_range,1,2.5,5.3,12.9,none,4.3,4.3,427.7,188.3,0,0,left,5.3,166.0,384.0,279.0,561.0,42.0,156.0,0.0,17.0,0.0,0,1.55,7.22,18.16,0,0,3,1.0,unclassified,0,0.3,23.7998,,,4,,0.0,0.1,double_team,,,0.0,0,unknown,-53.01959782255226,367.48445078594295,0.3333333333333333,white#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
915,30.53,3,green,258,294,0.0758,0.1718,4.38,2.35,171.3,mid_range,0,7.0,4.4,5.3,none,20.5,20.5,349.7,328.3,0,0,left,,551.0,398.0,732.0,650.0,46.0,156.0,4.0,15.8,1.45,0,7.12,8.59,16.52,0,0,4,1.0,unclassified,0,0.0,23.6997,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,-58.752969083035865,366.62697510828434,2.6874192494328497,green#?,,,0,5,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
