frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
118,1.969,10,green,19,549,0.0,0.0,0.0,paint,0,,,,none,0.0,19.0,549.0,1,0,,0.0,280.0,111.0,351.0,250.0,,,0.0,334.6,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,334.6,0.0,0.0,334.6,0.0,0.0,334.6,0.0,0.0,0.0,0,0.0,0
119,1.985,10,green,19,549,0.0,0.0,0.0,paint,0,,,,none,0.0,19.0,549.0,1,0,,0.0,278.0,110.0,352.0,250.0,,,0.0,334.6,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,,,334.6,0.0,0.0,334.6,0.0,0.0,334.6,0.0,0.0,0.0,0,0.0,0
120,2.002,10,green,18,549,1.0,1.0,180.0,paint,0,,,,none,0.0,18.0,549.0,1,0,,0.0,279.0,110.0,353.0,249.0,,,0.0,335.0,-0.4,0,0,3,0,1.0,0.33,1.0,1.0,0.0,0.33,1.0,1.0,0.0,0.33,1.0,1.0,0.0,0,0,0,3,1.0,,,334.7,-0.13,0.0,334.7,-0.13,0.0,334.7,-0.13,0.0,0.0,0,0.0,0
121,2.019,10,green,18,549,0.0,-1.0,0.0,paint,0,,,,none,0.0,18.0,549.0,1,0,,0.0,279.0,110.0,355.0,248.0,,,0.0,335.0,0.0,0,0,4,0,1.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0,0,0,4,0.0,,,334.8,-0.1,0.0,334.8,-0.1,0.0,334.8,-0.1,0.0,0.0,0,0.0,0
122,2.035,10,green,18,548,1.0,1.0,270.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,281.0,110.0,357.0,248.0,,,0.0,335.9,-0.92,0,0,5,0,1.0,0.4,1.0,2.0,0.0,0.4,1.0,2.0,0.0,0.4,1.0,2.0,0.0,0,0,0,5,1.0,,,335.0,-0.26,0.0,335.0,-0.26,0.0,335.0,-0.26,0.0,0.0,0,0.0,0
123,2.052,10,green,18,548,0.0,-1.0,0.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,282.0,109.0,359.0,249.0,,,0.0,335.9,0.0,0,0,6,0,1.0,0.33,1.0,2.0,0.0,0.33,1.0,2.0,0.0,0.33,1.0,2.0,0.0,0,0,0,6,0.0,,,335.2,-0.22,0.0,335.2,-0.22,0.0,335.2,-0.22,0.0,0.0,0,0.0,0
124,2.069,10,green,18,548,0.0,0.0,0.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,285.0,110.0,357.0,247.0,,,0.0,335.9,0.0,0,0,7,0,1.0,0.29,1.0,2.0,0.0,0.29,1.0,2.0,0.0,0.29,1.0,2.0,0.0,0,0,0,7,0.0,,,335.3,-0.19,0.0,335.3,-0.19,0.0,335.3,-0.19,0.0,0.0,0,0.0,0
125,2.085,10,green,16,546,2.83,2.83,225.0,paint,0,,,,none,0.0,16.0,546.0,1,0,,0.0,288.0,111.0,358.0,241.0,,,0.0,338.5,-2.64,0,0,8,0,1.0,0.6,2.83,4.8,0.0,0.6,2.83,4.8,0.0,0.6,2.83,4.8,0.0,0,0,0,8,2.83,,,335.7,-0.5,0.0,335.7,-0.5,0.0,335.7,-0.5,0.0,0.0,0,0.0,0
126,2.102,10,green,14,544,2.83,0.0,225.0,paint,0,,,,none,0.0,14.0,544.0,1,0,,0.0,291.0,109.0,364.0,233.0,,,0.0,341.2,-2.64,0,0,9,0,1.0,0.85,2.83,7.7,0.0,0.85,2.83,7.7,0.0,0.85,2.83,7.7,0.0,0,0,0,9,2.83,,,336.3,-0.73,0.0,336.3,-0.73,0.0,336.3,-0.73,0.0,0.0,0,0.0,0
127,2.119,5,green,272,873,0.0,0.0,0.0,paint,0,,,418.9,none,0.0,143.0,708.0,2,0,,0.0,131.0,377.0,233.0,474.0,,,0.0,120.1,0.0,0,0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,0.5,,,120.1,0.0,0.0,120.1,0.0,0.0,120.1,0.0,0.0,0.0,0,0.0,0
127,2.119,10,green,14,543,1.0,-1.83,270.0,paint,0,,,418.9,none,0.0,143.0,708.0,2,0,,0.0,292.0,109.0,365.0,231.0,,,0.0,342.1,-0.91,0,0,10,0,1.0,0.87,2.83,8.7,0.0,0.87,2.83,8.7,0.0,0.87,2.83,8.7,0.0,0,0,0,10,0.5,,,336.9,-0.75,0.0,336.9,-0.75,0.0,336.9,-0.75,0.0,0.0,0,0.0,0
128,2.135,5,green,272,873,0.0,0.0,0.0,paint,0,,,419.5,none,0.0,142.5,708.0,2,0,,0.0,131.0,377.0,234.0,474.0,,,0.0,120.1,0.0,0,0,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,0.5,,,120.1,0.0,0.0,120.1,0.0,0.0,120.1,0.0,0.0,0.0,0,0.0,0
128,2.135,10,green,13,543,1.0,0.0,180.0,paint,0,,,419.5,none,0.0,142.5,708.0,2,0,,0.0,293.0,110.0,361.0,229.0,,,0.0,342.5,-0.41,0,0,11,0,1.0,0.88,2.83,9.7,0.0,0.88,2.83,9.7,0.0,0.88,2.83,9.7,0.0,0,0,0,11,0.5,,,337.4,-0.72,0.0,337.4,-0.72,0.0,337.4,-0.72,0.0,0.0,0,0.0,0
129,2.152,5,green,395,1024,194.76,194.76,50.8,paint,0,,,614.2,none,0.0,204.0,783.5,2,0,,0.0,135.0,378.0,237.0,483.0,,,0.0,294.7,-187.24,0,0,12,0,1.0,64.92,194.76,194.8,0.0,64.92,194.76,194.8,0.0,64.92,194.76,194.8,0.0,0,0,0,12,97.38,,,178.3,-62.41,0.0,178.3,-62.41,0.0,178.3,-62.41,0.0,0.0,0,0.0,0
129,2.152,10,green,13,543,0.0,-1.0,0.0,paint,0,,,614.2,none,0.0,204.0,783.5,2,0,,0.0,291.0,110.0,360.0,228.0,,,0.0,342.5,0.0,0,0,12,0,1.0,0.8,2.83,9.7,0.0,0.8,2.83,9.7,0.0,0.8,2.83,9.7,0.0,0,0,0,12,97.38,,,337.8,-0.66,0.0,337.8,-0.66,0.0,337.8,-0.66,0.0,0.0,0,0.0,0
130,2.169,5,green,345,961,80.43,-114.33,231.6,paint,0,,,530.4,none,0.0,180.5,753.0,2,0,,0.0,138.0,376.0,238.0,478.0,,,0.0,218.9,74.17,0,0,13,0,1.0,68.8,194.76,275.2,0.0,68.8,194.76,275.2,0.0,68.8,194.76,275.2,0.0,0,0,0,13,42.02,,,188.4,-28.27,0.0,188.4,-28.27,0.0,188.4,-28.27,0.0,0.0,0,0.0,0
130,2.169,10,green,16,545,3.61,3.61,33.7,paint,0,,,530.4,none,0.0,180.5,753.0,2,0,,0.0,291.0,110.0,361.0,240.0,,,0.0,339.5,3.04,0,0,13,0,1.0,1.02,3.61,13.3,0.0,1.02,3.61,13.3,0.0,1.02,3.61,13.3,0.0,0,0,0,13,42.02,,,337.9,-0.38,0.0,337.9,-0.38,0.0,337.9,-0.38,0.0,0.0,0,0.0,0
131,2.186,5,green,432,1067,137.13,56.7,50.6,paint,0,,,668.9,none,0.0,223.5,805.5,2,0,,0.0,140.0,376.0,242.0,482.0,,,0.0,350.0,-133.38,0,0,14,0,1.0,82.46,194.76,412.3,0.0,82.46,194.76,412.3,0.0,82.46,194.76,412.3,0.0,0,0,0,14,69.27,,,220.8,-49.29,0.0,220.8,-49.29,0.0,220.8,-49.29,0.0,0.0,0,0.0,0
131,2.186,10,green,15,544,1.41,-2.2,225.0,paint,0,,,668.9,none,0.0,223.5,805.5,2,0,,0.0,291.0,111.0,361.0,234.0,,,0.0,340.8,-1.32,0,0,14,0,1.0,1.05,3.61,14.7,0.0,1.05,3.61,14.7,0.0,1.05,3.61,14.7,0.0,0,0,0,14,69.27,,,338.1,-0.44,0.0,338.1,-0.44,0.0,338.1,-0.44,0.0,0.0,0,0.0,0
132,2.202,5,green,392,1017,64.03,-73.1,231.3,paint,0,,,604.9,none,0.0,203.5,780.5,2,0,,0.0,142.0,375.0,243.0,479.0,,,0.0,288.3,61.14,0,0,15,0,1.0,79.39,194.76,476.4,0.0,79.39,194.76,476.4,0.0,79.39,194.76,476.4,0.0,0,0,0,15,32.02,,,232.0,-30.88,0.0,232.0,-30.88,0.0,232.0,-30.88,0.0,0.0,0,0.0,0
132,2.202,10,green,15,544,0.0,-1.41,0.0,paint,0,,,604.9,none,0.0,203.5,780.5,2,0,,0.0,292.0,110.0,366.0,236.0,,,0.0,340.8,0.0,0,0,15,0,1.0,0.98,3.61,14.7,0.0,0.98,3.61,14.7,0.0,0.98,3.61,14.7,0.0,0,0,0,15,32.02,,,338.3,-0.41,0.0,338.3,-0.41,0.0,338.3,-0.41,0.0,0.0,0,0.0,0
