frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
118,1.969,10,green,19,549,0.0,0.0,0.0,paint,0,,,,none,0.0,19.0,549.0,1,0,,0.0,280,111,351,250,,,0.0,334.6,0.0,0,0,1,0,1.0
119,1.985,10,green,19,549,0.0,0.0,0.0,paint,0,,,,none,0.0,19.0,549.0,1,0,,0.0,278,110,352,250,,,0.0,334.6,0.0,0,0,2,0,1.0
120,2.002,10,green,18,549,1.0,1.0,180.0,paint,0,,,,none,0.0,18.0,549.0,1,0,,0.0,279,110,353,249,,,0.0,335.0,-0.4,0,0,3,0,1.0
121,2.019,10,green,18,549,0.0,-1.0,0.0,paint,0,,,,none,0.0,18.0,549.0,1,0,,0.0,279,110,355,248,,,0.0,335.0,0.0,0,0,4,0,1.0
122,2.035,10,green,18,548,1.0,1.0,270.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,281,110,357,248,,,0.0,335.9,-0.92,0,0,5,0,1.0
123,2.052,10,green,18,548,0.0,-1.0,0.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,282,109,359,249,,,0.0,335.9,0.0,0,0,6,0,1.0
124,2.069,10,green,18,548,0.0,0.0,0.0,paint,0,,,,none,0.0,18.0,548.0,1,0,,0.0,285,110,357,247,,,0.0,335.9,0.0,0,0,7,0,1.0
125,2.085,10,green,16,546,2.83,2.83,225.0,paint,0,,,,none,0.0,16.0,546.0,1,0,,0.0,288,111,358,241,,,0.0,338.5,-2.64,0,0,8,0,1.0
126,2.102,10,green,14,544,2.83,0.0,225.0,paint,0,,,,none,0.0,14.0,544.0,1,0,,0.0,291,109,364,233,,,0.0,341.2,-2.64,0,0,9,0,1.0
127,2.119,5,green,272,873,0.0,0.0,0.0,paint,0,,,418.9,none,0.0,143.0,708.0,2,0,,0.0,131,377,233,474,,,0.0,120.1,0.0,0,0,10,0,1.0
127,2.119,10,green,14,543,1.0,-1.83,270.0,paint,0,,,418.9,none,0.0,143.0,708.0,2,0,,0.0,292,109,365,231,,,0.0,342.1,-0.91,0,0,10,0,1.0
128,2.135,5,green,272,873,0.0,0.0,0.0,paint,0,,,419.5,none,0.0,142.5,708.0,2,0,,0.0,131,377,234,474,,,0.0,120.1,0.0,0,0,11,0,1.0
128,2.135,10,green,13,543,1.0,0.0,180.0,paint,0,,,419.5,none,0.0,142.5,708.0,2,0,,0.0,293,110,361,229,,,0.0,342.5,-0.41,0,0,11,0,1.0
129,2.152,5,green,395,1024,194.76,194.76,50.8,paint,0,,,614.2,none,0.0,204.0,783.5,2,0,,0.0,135,378,237,483,,,0.0,294.7,-187.24,0,0,12,0,1.0
129,2.152,10,green,13,543,0.0,-1.0,0.0,paint,0,,,614.2,none,0.0,204.0,783.5,2,0,,0.0,291,110,360,228,,,0.0,342.5,0.0,0,0,12,0,1.0
130,2.169,5,green,345,961,80.43,-114.33,231.6,paint,0,,,530.4,none,0.0,180.5,753.0,2,0,,0.0,138,376,238,478,,,0.0,218.9,74.17,0,0,13,0,1.0
130,2.169,10,green,16,545,3.61,3.61,33.7,paint,0,,,530.4,none,0.0,180.5,753.0,2,0,,0.0,291,110,361,240,,,0.0,339.5,3.04,0,0,13,0,1.0
131,2.186,5,green,432,1067,137.13,56.7,50.6,paint,0,,,668.9,none,0.0,223.5,805.5,2,0,,0.0,140,376,242,482,,,0.0,350.0,-133.38,0,0,14,0,1.0
131,2.186,10,green,15,544,1.41,-2.2,225.0,paint,0,,,668.9,none,0.0,223.5,805.5,2,0,,0.0,291,111,361,234,,,0.0,340.8,-1.32,0,0,14,0,1.0
132,2.202,5,green,392,1017,64.03,-73.1,231.3,paint,0,,,604.9,none,0.0,203.5,780.5,2,0,,0.0,142,375,243,479,,,0.0,288.3,61.14,0,0,15,0,1.0
132,2.202,10,green,15,544,0.0,-1.41,0.0,paint,0,,,604.9,none,0.0,203.5,780.5,2,0,,0.0,292,110,366,236,,,0.0,340.8,0.0,0,0,15,0,1.0
133,2.219,5,green,372,992,32.02,-32.01,231.3,paint,0,,,385.5,none,1831.0,163.7,749.3,3,0,,0.0,143,376,243,477,,,0.0,257.9,30.2,0,0,16,0,1.0
133,2.219,9,green,1,554,0.0,0.0,0.0,paint,0,,,188.7,none,1831.0,163.7,749.3,3,0,,0.0,1151,567,1237,673,,,0.0,337.7,0.0,0,0,16,0,1.0
133,2.219,10,green,118,702,188.61,188.61,56.9,paint,0,,,188.7,none,1831.0,163.7,749.3,3,0,,0.0,-15,363,57,509,,,0.0,157.5,177.02,0,0,16,0,1.0
134,2.236,5,green,372,992,0.0,-32.02,0.0,paint,0,,,389.1,none,1584.5,163.0,748.7,3,0,,0.0,173,261,276,420,,,0.0,257.9,0.0,0,0,17,0,1.0
134,2.236,9,green,1,555,1.0,1.0,90.0,paint,0,,,184.3,none,1584.5,163.0,748.7,3,0,,0.0,1155,566,1271,674,,,0.0,336.8,0.89,0,0,17,0,1.0
134,2.236,10,green,116,699,3.61,-185.0,236.3,paint,0,,,184.3,none,1584.5,163.0,748.7,3,0,,0.0,-15,362,59,507,,,0.0,160.9,-3.38,0,0,17,0,1.0
135,2.252,5,green,372,992,0.0,0.0,0.0,paint,0,,,564.5,none,0.0,188.0,778.0,2,0,,0.0,188,260,278,404,,,0.0,257.9,0.0,0,0,18,0,1.0
135,2.252,10,green,4,564,175.41,171.8,230.3,paint,0,,,564.5,none,0.0,188.0,778.0,2,0,,0.0,897,324,987,458,,,0.0,327.5,-171.2,0,0,18,0,1.0
136,2.269,5,green,372,992,0.0,0.0,0.0,paint,0,,,573.1,none,0.0,186.0,774.0,2,0,,0.0,184,255,287,401,,,0.0,257.9,0.0,0,0,19,0,1.0
136,2.269,10,green,0,556,8.94,-166.47,243.4,paint,0,,,573.1,none,0.0,186.0,774.0,2,0,,0.0,916,426,990,539,,,0.0,336.4,-8.94,0,0,19,0,1.0
137,2.286,5,green,372,992,0.0,0.0,0.0,paint,0,,,573.1,none,0.0,186.0,774.0,2,0,,0.0,191,254,287,400,,,0.0,257.9,0.0,0,0,20,0,1.0
137,2.286,10,green,0,556,0.0,-8.94,0.0,paint,0,,,573.1,none,0.0,186.0,774.0,2,0,,0.0,918,426,993,538,,,0.0,336.4,0.0,0,0,20,0,1.0
138,2.302,5,green,372,992,0.0,0.0,0.0,paint,0,,,572.4,none,0.0,186.0,774.5,2,0,,0.0,197,251,300,401,,,0.0,257.9,0.0,0,0,21,0,1.0
138,2.302,10,green,0,557,1.0,1.0,90.0,paint,0,,,572.4,none,0.0,186.0,774.5,2,0,,0.0,921,425,995,538,,,0.0,335.5,0.89,0,0,21,0,1.0
139,2.319,5,green,372,992,0.0,0.0,0.0,paint,0,,,572.4,none,0.0,186.0,774.5,2,0,,0.0,207,246,305,402,,,0.0,257.9,0.0,0,0,22,0,1.0
