frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
140,True,emitted_players,solved,2,0,87,0.8795283436775208,4
141,True,emitted_players,solved,2,0,88,1.6188056468963623,4
142,True,emitted_players,solved,2,0,89,0.9233138561248779,4
143,True,emitted_players,solved,2,0,90,1.0811805725097656,4
144,True,emitted_players,solved,2,0,91,1.6216057538986206,4
145,True,emitted_players,solved,2,0,92,0.5856478810310364,4
146,True,emitted_players,camera_lock_drift_checked,2,0,92,2.055745542049408,6
147,True,emitted_players,solved,2,0,93,1.632527232170105,4
148,True,emitted_players,camera_lock_drift_checked,2,0,93,0.8384118974208832,6
149,True,emitted_players,solved,2,0,94,1.2506107091903687,4
150,True,emitted_players,solved,2,0,95,1.0926525592803955,4
151,True,emitted_players,solved,2,0,96,1.7537102699279785,4
152,True,emitted_players,solved,2,0,97,1.3470189571380615,4
153,True,emitted_players,solved,2,0,98,0.6377509832382202,4
154,True,emitted_players,solved,2,0,99,0.7181124687194824,4
155,True,emitted_players,camera_lock_drift_checked,2,0,99,1.0562147796154022,6
156,True,emitted_players,solved,2,0,100,1.0470671653747559,4
157,True,emitted_players,camera_lock_drift_checked,2,0,100,1.0520822703838348,6
158,True,emitted_players,solved,2,0,101,1.4257640838623047,4
159,True,emitted_players,solved,2,0,102,1.138623595237732,4
160,True,emitted_players,solved,2,0,103,0.538508415222168,4
161,True,emitted_players,solved,2,0,104,0.7049261331558228,4
162,True,emitted_players,solved,2,0,105,0.8553400039672852,4
163,True,emitted_players,solved,2,0,106,0.9689159393310547,4
164,True,emitted_players,solved,2,0,107,0.868579626083374,4
165,True,emitted_players,solved,2,0,108,1.529599666595459,4
166,True,emitted_players,solved,2,0,109,0.9802150726318359,4
167,True,emitted_players,solved,2,0,110,0.8680040836334229,4
168,True,emitted_players,solved,2,0,111,1.2517168521881104,4
169,True,emitted_players,camera_lock_drift_checked,2,0,111,0.7270821332931519,6
170,True,emitted_players,solved,2,0,112,1.3234094381332397,4
171,True,emitted_players,solved,2,0,113,0.7607598304748535,4
172,True,emitted_players,camera_lock_drift_checked,2,0,113,1.2034494578838348,6
173,True,emitted_players,camera_lock_drift_checked,2,0,113,1.6492908596992493,6
174,True,emitted_players,solved,2,0,114,1.375046968460083,4
175,True,emitted_players,camera_lock_drift_checked,2,0,114,0.817303866147995,6
176,True,emitted_players,camera_lock_drift_checked,2,0,114,0.8503172099590302,6
177,True,emitted_players,solved,2,0,115,1.3848388195037842,4
178,True,emitted_players,solved,2,0,116,1.2334277629852295,4
179,True,emitted_players,solved,2,0,117,0.8741391897201538,4
180,True,emitted_players,camera_lock_drift_checked,2,0,117,0.9012424945831299,6
181,True,emitted_players,solved,2,0,118,1.4314892292022705,4
182,True,emitted_players,solved,2,0,119,1.429422378540039,4
183,True,emitted_players,solved,2,0,120,1.8907935619354248,4
184,True,emitted_players,camera_lock_drift_checked,2,0,120,1.3505295813083649,6
185,True,emitted_players,solved,2,0,121,2.2733421325683594,4
186,True,emitted_players,camera_lock_drift_checked,2,0,121,1.1465188562870026,6
187,True,emitted_players,solved,2,0,122,4.653269290924072,4
188,True,emitted_players,solved,2,1,1,5.817569255828857,4
189,True,calibration_unavailable,unavailable,0,1,1,,0
190,True,emitted_players,solved,2,1,2,0.6785887479782104,4
191,True,emitted_players,solved,2,1,3,2.3203258514404297,4
192,True,emitted_players,solved,2,1,4,2.7116458415985107,4
193,True,emitted_players,camera_lock_drift_checked,2,1,4,4.292536377906799,6
194,True,emitted_players,solved,2,2,1,6.398772716522217,4
195,True,emitted_players,solved,2,2,2,0.8053864240646362,4
196,True,emitted_players,solved,2,2,3,2.343242883682251,4
197,True,emitted_players,camera_lock_drift_checked,2,2,3,0.7174175381660461,6
198,True,emitted_players,solved,2,2,4,4.715830326080322,4
199,True,emitted_players,solved,2,2,5,2.410891056060791,4
200,True,emitted_players,camera_lock_drift_checked,2,2,5,2.3160581588745117,6
201,True,emitted_players,solved,2,3,1,6.310854434967041,4
202,True,emitted_players,solved,2,3,2,0.40244561433792114,4
203,True,emitted_players,solved,2,3,3,3.853541851043701,4
204,True,emitted_players,camera_lock_drift_checked,2,3,3,4.828600883483887,6
205,True,unsolved_drift,unavailable,0,4,0,5.365411758422852,6
206,True,emitted_players,solved,2,4,1,1.715943694114685,4
207,True,emitted_players,solved,2,4,2,0.5590299367904663,4
208,True,emitted_players,solved,2,5,1,5.155706882476807,4
