geometry,sigma_px,draw,probe_index,err_m,err_modulo_m
G3_TIGHT,0.00,0,164,0.146458,0.146458
G3_TIGHT,0.00,0,165,0.112637,0.112637
G3_TIGHT,0.00,0,166,0.108492,0.108492
G3_TIGHT,0.00,0,167,0.106444,0.106444
G3_TIGHT,0.00,0,168,0.106831,0.106831
G3_TIGHT,0.00,0,169,0.109851,0.109851
G3_TIGHT,0.00,0,170,0.115509,0.115509
G3_TIGHT,0.00,0,171,0.123651,0.123651
G3_TIGHT,0.00,0,172,0.134022,0.134022
G3_TIGHT,0.00,0,173,0.146333,0.146333
G3_TIGHT,0.00,0,174,0.160305,0.160305
G3_TIGHT,0.00,0,175,0.175709,0.175709
G3_TIGHT,0.00,0,176,0.142182,0.142182
G3_TIGHT,0.00,0,177,0.139024,0.139024
G3_TIGHT,0.00,0,178,0.137885,0.137885
G3_TIGHT,0.00,0,179,0.138996,0.138996
G3_TIGHT,0.00,0,180,0.142491,0.142491
G3_TIGHT,0.00,0,181,0.148384,0.148384
G3_TIGHT,0.00,0,182,0.156579,0.156579
G3_TIGHT,0.00,0,183,0.166906,0.166906
G3_TIGHT,0.00,0,184,0.179161,0.179161
G3_TIGHT,0.00,0,185,0.193128,0.193128
G3_TIGHT,0.00,0,186,0.208611,0.208611
G4_OFF_AXIS,0.00,0,0,0.019956,0.019956
G4_OFF_AXIS,0.00,0,1,0.016694,0.016694
G4_OFF_AXIS,0.00,0,2,0.014496,0.014496
G4_OFF_AXIS,0.00,0,3,0.013491,0.013491
G4_OFF_AXIS,0.00,0,4,0.013597,0.013597
G4_OFF_AXIS,0.00,0,5,0.014498,0.014498
G4_OFF_AXIS,0.00,0,6,0.015818,0.015818
G4_OFF_AXIS,0.00,0,7,0.017267,0.017267
G4_OFF_AXIS,0.00,0,8,0.018660,0.018660
G4_OFF_AXIS,0.00,0,9,0.019882,0.019882
G4_OFF_AXIS,0.00,0,10,0.020868,0.020868
G4_OFF_AXIS,0.00,0,11,0.021150,0.021150
G4_OFF_AXIS,0.00,0,12,0.017811,0.017811
G4_OFF_AXIS,0.00,0,13,0.015454,0.015454
G4_OFF_AXIS,0.00,0,14,0.014207,0.014207
G4_OFF_AXIS,0.00,0,15,0.014028,0.014028
G4_OFF_AXIS,0.00,0,16,0.014668,0.014668
G4_OFF_AXIS,0.00,0,17,0.015790,0.015790
G4_OFF_AXIS,0.00,0,18,0.017106,0.017106
G4_OFF_AXIS,0.00,0,19,0.018418,0.018418
G4_OFF_AXIS,0.00,0,20,0.019602,0.019602
G4_OFF_AXIS,0.00,0,21,0.020583,0.020583
G4_OFF_AXIS,0.00,0,22,0.022474,0.022474
G4_OFF_AXIS,0.00,0,23,0.019093,0.019093
G4_OFF_AXIS,0.00,0,24,0.016636,0.016636
G4_OFF_AXIS,0.00,0,25,0.015214,0.015214
G4_OFF_AXIS,0.00,0,26,0.014808,0.014808
G4_OFF_AXIS,0.00,0,27,0.015222,0.015222
G4_OFF_AXIS,0.00,0,28,0.016166,0.016166
G4_OFF_AXIS,0.00,0,29,0.017360,0.017360
G4_OFF_AXIS,0.00,0,30,0.018608,0.018608
G4_OFF_AXIS,0.00,0,31,0.019773,0.019773
G4_OFF_AXIS,0.00,0,32,0.020777,0.020777
G4_OFF_AXIS,0.00,0,33,0.023903,0.023903
G4_OFF_AXIS,0.00,0,34,0.020512,0.020512
G4_OFF_AXIS,0.00,0,35,0.018002,0.018002
G4_OFF_AXIS,0.00,0,36,0.016467,0.016467
G4_OFF_AXIS,0.00,0,37,0.015898,0.015898
G4_OFF_AXIS,0.00,0,38,0.016138,0.016138
G4_OFF_AXIS,0.00,0,39,0.016933,0.016933
G4_OFF_AXIS,0.00,0,40,0.018031,0.018031
G4_OFF_AXIS,0.00,0,41,0.019233,0.019233
G4_OFF_AXIS,0.00,0,42,0.020405,0.020405
G4_OFF_AXIS,0.00,0,43,0.021463,0.021463
G4_OFF_AXIS,0.00,0,44,0.025420,0.025420
G4_OFF_AXIS,0.00,0,45,0.022041,0.022041
G4_OFF_AXIS,0.00,0,46,0.019515,0.019515
G4_OFF_AXIS,0.00,0,47,0.017920,0.017920
G4_OFF_AXIS,0.00,0,48,0.017248,0.017248
G4_OFF_AXIS,0.00,0,49,0.017368,0.017368
G4_OFF_AXIS,0.00,0,50,0.018059,0.018059
G4_OFF_AXIS,0.00,0,51,0.019091,0.019091
G4_OFF_AXIS,0.00,0,52,0.020276,0.020276
G4_OFF_AXIS,0.00,0,53,0.021479,0.021479
G4_OFF_AXIS,0.00,0,54,0.022612,0.022612
G4_OFF_AXIS,0.00,0,55,0.027010,0.027010
G4_OFF_AXIS,0.00,0,56,0.023663,0.023663
G4_OFF_AXIS,0.00,0,57,0.021151,0.021151
G4_OFF_AXIS,0.00,0,58,0.019539,0.019539
G4_OFF_AXIS,0.00,0,59,0.018817,0.018817
G4_OFF_AXIS,0.00,0,60,0.018866,0.018866
G4_OFF_AXIS,0.00,0,61,0.019496,0.019496
G4_OFF_AXIS,0.00,0,62,0.020498,0.020498
G4_OFF_AXIS,0.00,0,63,0.021693,0.021693
G4_OFF_AXIS,0.00,0,64,0.022950,0.022950
G4_OFF_AXIS,0.00,0,65,0.024185,0.024185
G4_OFF_AXIS,0.00,0,66,0.028662,0.028662
G4_OFF_AXIS,0.00,0,67,0.025362,0.025362
G4_OFF_AXIS,0.00,0,68,0.022887,0.022887
G4_OFF_AXIS,0.00,0,69,0.021292,0.021292
G4_OFF_AXIS,0.00,0,70,0.020560,0.020560
G4_OFF_AXIS,0.00,0,71,0.020587,0.020587
G4_OFF_AXIS,0.00,0,72,0.021198,0.021198
G4_OFF_AXIS,0.00,0,73,0.022202,0.022202
G4_OFF_AXIS,0.00,0,74,0.023435,0.023435
G4_OFF_AXIS,0.00,0,75,0.024769,0.024769
G4_OFF_AXIS,0.00,0,76,0.026121,0.026121
G4_OFF_AXIS,0.00,0,77,0.030367,0.030367
G4_OFF_AXIS,0.00,0,78,0.027126,0.027126
G4_OFF_AXIS,0.00,0,79,0.024709,0.024709
G4_OFF_AXIS,0.00,0,80,0.023157,0.023157
G4_OFF_AXIS,0.00,0,81,0.022452,0.022452
G4_OFF_AXIS,0.00,0,82,0.022492,0.022492
G4_OFF_AXIS,0.00,0,83,0.023117,0.023117
G4_OFF_AXIS,0.00,0,84,0.024156,0.024156
G4_OFF_AXIS,0.00,0,85,0.025450,0.025450
G4_OFF_AXIS,0.00,0,86,0.026881,0.026881
G4_OFF_AXIS,0.00,0,87,0.028365,0.028365
G4_OFF_AXIS,0.00,0,88,0.032117,0.032117
G4_OFF_AXIS,0.00,0,89,0.028948,0.028948
G4_OFF_AXIS,0.00,0,90,0.026603,0.026603
G4_OFF_AXIS,0.00,0,91,0.025118,0.025118
G4_OFF_AXIS,0.00,0,92,0.024465,0.024465
G4_OFF_AXIS,0.00,0,93,0.024549,0.024549
G4_OFF_AXIS,0.00,0,94,0.025222,0.025222
G4_OFF_AXIS,0.00,0,95,0.026319,0.026319
G4_OFF_AXIS,0.00,0,96,0.027697,0.027697
G4_OFF_AXIS,0.00,0,97,0.029241,0.029241
G4_OFF_AXIS,0.00,0,98,0.030869,0.030869
G4_OFF_AXIS,0.00,0,99,0.033907,0.033907
G4_OFF_AXIS,0.00,0,100,0.030820,0.030820
G4_OFF_AXIS,0.00,0,101,0.028562,0.028562
G4_OFF_AXIS,0.00,0,102,0.027159,0.027159
G4_OFF_AXIS,0.00,0,103,0.026583,0.026583
G4_OFF_AXIS,0.00,0,104,0.026737,0.026737
G4_OFF_AXIS,0.00,0,105,0.027479,0.027479
G4_OFF_AXIS,0.00,0,106,0.028660,0.028660
G4_OFF_AXIS,0.00,0,107,0.030140,0.030140
G4_OFF_AXIS,0.00,0,108,0.031810,0.031810
G4_OFF_AXIS,0.00,0,109,0.033590,0.033590
G4_OFF_AXIS,0.00,0,110,0.035735,0.035735
G4_OFF_AXIS,0.00,0,111,0.032739,0.032739
G4_OFF_AXIS,0.00,0,112,0.030580,0.030580
G4_OFF_AXIS,0.00,0,113,0.029277,0.029277
G4_OFF_AXIS,0.00,0,114,0.028794,0.028794
G4_OFF_AXIS,0.00,0,115,0.029036,0.029036
G4_OFF_AXIS,0.00,0,116,0.029870,0.029870
G4_OFF_AXIS,0.00,0,117,0.031151,0.031151
G4_OFF_AXIS,0.00,0,118,0.032748,0.032748
G4_OFF_AXIS,0.00,0,119,0.034556,0.034556
G4_OFF_AXIS,0.00,0,120,0.036498,0.036498
G4_OFF_AXIS,0.00,0,121,0.037597,0.037597
G4_OFF_AXIS,0.00,0,122,0.034700,0.034700
G4_OFF_AXIS,0.00,0,123,0.032650,0.032650
G4_OFF_AXIS,0.00,0,124,0.031458,0.031458
G4_OFF_AXIS,0.00,0,125,0.031085,0.031085
G4_OFF_AXIS,0.00,0,126,0.031435,0.031435
G4_OFF_AXIS,0.00,0,127,0.032376,0.032376
G4_OFF_AXIS,0.00,0,128,0.033773,0.033773
G4_OFF_AXIS,0.00,0,129,0.035500,0.035500
G4_OFF_AXIS,0.00,0,130,0.037455,0.037455
G4_OFF_AXIS,0.00,0,131,0.039564,0.039564
G4_OFF_AXIS,0.00,0,132,0.039490,0.039490
G4_OFF_AXIS,0.00,0,133,0.036702,0.036702
G4_OFF_AXIS,0.00,0,134,0.034770,0.034770
G4_OFF_AXIS,0.00,0,135,0.033702,0.033702
G4_OFF_AXIS,0.00,0,136,0.033450,0.033450
G4_OFF_AXIS,0.00,0,137,0.033919,0.033919
G4_OFF_AXIS,0.00,0,138,0.034985,0.034985
G4_OFF_AXIS,0.00,0,139,0.036511,0.036511
G4_OFF_AXIS,0.00,0,140,0.038379,0.038379
G4_OFF_AXIS,0.00,0,141,0.040489,0.040489
G4_OFF_AXIS,0.00,0,142,0.042769,0.042769
G4_OFF_AXIS,0.00,0,143,0.041415,0.041415
G4_OFF_AXIS,0.00,0,144,0.038742,0.038742
G4_OFF_AXIS,0.00,0,145,0.036938,0.036938
G4_OFF_AXIS,0.00,0,146,0.036003,0.036003
G4_OFF_AXIS,0.00,0,147,0.035883,0.035883
G4_OFF_AXIS,0.00,0,148,0.036487,0.036487
G4_OFF_AXIS,0.00,0,149,0.037686,0.037686
G4_OFF_AXIS,0.00,0,150,0.039350,0.039350
G4_OFF_AXIS,0.00,0,151,0.041369,0.041369
G4_OFF_AXIS,0.00,0,152,0.043643,0.043643
G4_OFF_AXIS,0.00,0,153,0.046098,0.046098
G4_OFF_AXIS,0.00,0,154,0.043371,0.043371
G4_OFF_AXIS,0.00,0,155,0.040820,0.040820
G4_OFF_AXIS,0.00,0,156,0.039152,0.039152
G4_OFF_AXIS,0.00,0,157,0.038359,0.038359
G4_OFF_AXIS,0.00,0,158,0.038384,0.038384
G4_OFF_AXIS,0.00,0,159,0.039129,0.039129
G4_OFF_AXIS,0.00,0,160,0.040471,0.040471
G4_OFF_AXIS,0.00,0,161,0.042285,0.042285
G4_OFF_AXIS,0.00,0,162,0.044460,0.044460
G4_OFF_AXIS,0.00,0,163,0.046903,0.046903
G4_OFF_AXIS,0.00,0,164,0.049542,0.049542
G4_OFF_AXIS,0.00,0,165,0.045356,0.045356
G4_OFF_AXIS,0.00,0,166,0.042935,0.042935
G4_OFF_AXIS,0.00,0,167,0.041411,0.041411
G4_OFF_AXIS,0.00,0,168,0.040768,0.040768
G4_OFF_AXIS,0.00,0,169,0.040945,0.040945
G4_OFF_AXIS,0.00,0,170,0.041841,0.041841
G4_OFF_AXIS,0.00,0,171,0.043336,0.043336
G4_OFF_AXIS,0.00,0,172,0.045308,0.045308
G4_OFF_AXIS,0.00,0,173,0.047647,0.047647
G4_OFF_AXIS,0.00,0,174,0.050262,0.050262
G4_OFF_AXIS,0.00,0,175,0.053086,0.053086
G4_OFF_AXIS,0.00,0,176,0.047370,0.047370
G4_OFF_AXIS,0.00,0,177,0.045089,0.045089
G4_OFF_AXIS,0.00,0,178,0.043714,0.043714
G4_OFF_AXIS,0.00,0,179,0.043228,0.043228
