geometry,sigma_px,draw,probe_index,err_m,err_modulo_m
G3_TIGHT,0.25,18,26,3.025900,0.036127
G3_TIGHT,0.25,18,27,0.036036,0.036036
G3_TIGHT,0.25,18,28,3.067463,0.035420
G3_TIGHT,0.25,18,29,6.112428,0.034425
G3_TIGHT,0.25,18,30,9.156432,0.033286
G3_TIGHT,0.25,18,31,12.199442,0.032360
G3_TIGHT,0.25,18,32,15.241455,0.032138
G3_TIGHT,0.25,18,33,15.229292,0.029611
G3_TIGHT,0.25,18,34,12.176772,0.032593
G3_TIGHT,0.25,18,35,9.125273,0.035392
G3_TIGHT,0.25,18,36,6.074800,0.037767
G3_TIGHT,0.25,18,37,3.025401,0.039602
G3_TIGHT,0.25,18,38,0.040860,0.040860
G3_TIGHT,0.25,18,39,3.070922,0.041559
G3_TIGHT,0.25,18,40,6.117295,0.041767
G3_TIGHT,0.25,18,41,9.162721,0.041601
G3_TIGHT,0.25,18,42,12.207155,0.041246
G3_TIGHT,0.25,18,43,15.250592,0.040959
G3_TIGHT,0.25,18,44,15.234519,0.026349
G3_TIGHT,0.25,18,45,12.180554,0.029859
G3_TIGHT,0.25,18,46,9.127612,0.033649
G3_TIGHT,0.25,18,47,6.075700,0.037231
G3_TIGHT,0.25,18,48,3.024868,0.040364
G3_TIGHT,0.25,18,49,0.042939,0.042939
G3_TIGHT,0.25,18,50,3.074355,0.044924
G3_TIGHT,0.25,18,51,6.122155,0.046334
G3_TIGHT,0.25,18,52,9.169011,0.047229
G3_TIGHT,0.25,18,53,12.214875,0.047708
G3_TIGHT,0.25,18,54,15.259738,0.047918
G3_TIGHT,0.25,18,55,15.239751,0.020550
G3_TIGHT,0.25,18,56,12.184337,0.024198
G3_TIGHT,0.25,18,57,9.129945,0.028993
G3_TIGHT,0.25,18,58,6.076585,0.033889
G3_TIGHT,0.25,18,59,3.024298,0.038424
G3_TIGHT,0.25,18,60,0.042398,0.042398
G3_TIGHT,0.25,18,61,3.077754,0.045735
G3_TIGHT,0.25,18,62,6.127004,0.048422
G3_TIGHT,0.25,18,63,9.175298,0.050480
G3_TIGHT,0.25,18,64,12.222598,0.051968
G3_TIGHT,0.25,18,65,15.268893,0.052971
G3_TIGHT,0.25,18,66,15.244992,0.012930
G3_TIGHT,0.25,18,67,12.188124,0.015423
G3_TIGHT,0.25,18,68,9.132279,0.021424
G3_TIGHT,0.25,18,69,6.077463,0.027971
G3_TIGHT,0.25,18,70,3.023702,0.034153
G3_TIGHT,0.25,18,71,0.039694,0.039694
G3_TIGHT,0.25,18,72,3.081127,0.044505
G3_TIGHT,0.25,18,73,6.131843,0.048566
G3_TIGHT,0.25,18,74,9.181584,0.051888
G3_TIGHT,0.25,18,75,12.230324,0.054513
G3_TIGHT,0.25,18,76,15.278056,0.056496
G3_TIGHT,0.25,18,77,15.250247,0.010248
G3_TIGHT,0.25,18,78,12.191921,0.003502
G3_TIGHT,0.25,18,79,9.134618,0.011767
G3_TIGHT,0.25,18,80,6.078341,0.020652
G3_TIGHT,0.25,18,81,3.023098,0.028738
G3_TIGHT,0.25,18,82,0.035943,0.035943
G3_TIGHT,0.25,18,83,3.084488,0.042268
G3_TIGHT,0.25,18,84,6.136680,0.047730
G3_TIGHT,0.25,18,85,9.187873,0.052352
G3_TIGHT,0.25,18,86,12.238057,0.056169
G3_TIGHT,0.25,18,87,15.287229,0.059226
G3_TIGHT,0.25,18,88,15.255524,0.021964
G3_TIGHT,0.25,18,89,12.195740,0.011939
G3_TIGHT,0.25,18,90,9.136978,0.010015
G3_TIGHT,0.25,18,91,6.079239,0.017018
G3_TIGHT,0.25,18,92,3.022522,0.025509
G3_TIGHT,0.25,18,93,0.033620,0.033620
G3_TIGHT,0.25,18,94,3.087867,0.041002
G3_TIGHT,0.25,18,95,6.141527,0.047566
G3_TIGHT,0.25,18,96,9.194172,0.053291
G3_TIGHT,0.25,18,97,12.245801,0.058182
G3_TIGHT,0.25,18,98,15.296415,0.062256
G3_TIGHT,0.25,18,99,15.260835,0.040216
G3_TIGHT,0.25,18,100,12.199591,0.030557
G3_TIGHT,0.25,18,101,9.139373,0.025234
G3_TIGHT,0.25,18,102,6.080180,0.025515
G3_TIGHT,0.25,18,103,3.022016,0.030132
G3_TIGHT,0.25,18,104,0.036673,0.036673
G3_TIGHT,0.25,18,105,3.091302,0.043657
G3_TIGHT,0.25,18,106,6.146404,0.050410
G3_TIGHT,0.25,18,107,9.200492,0.056631
G3_TIGHT,0.25,18,108,12.253564,0.062184
G3_TIGHT,0.25,18,109,15.305621,0.067001
G3_TIGHT,0.25,18,110,15.266192,0.062445
G3_TIGHT,0.25,18,111,12.203491,0.052559
G3_TIGHT,0.25,18,112,9.141822,0.045951
G3_TIGHT,0.25,18,113,6.081193,0.043149
G3_TIGHT,0.25,18,114,3.021636,0.043995
G3_TIGHT,0.25,18,115,0.047553,0.047553
G3_TIGHT,0.25,18,116,3.094843,0.052666
G3_TIGHT,0.25,18,117,6.151334,0.058431
G3_TIGHT,0.25,18,118,9.206851,0.064267
G3_TIGHT,0.25,18,119,12.261361,0.069826
G3_TIGHT,0.25,18,120,15.314854,0.074901
G3_TIGHT,0.25,18,121,15.271608,0.088266
G3_TIGHT,0.25,18,122,12.207458,0.077963
G3_TIGHT,0.25,18,123,9.144351,0.070433
G3_TIGHT,0.25,18,124,6.082310,0.065916
G3_TIGHT,0.25,18,125,3.021451,0.064371
G3_TIGHT,0.25,18,126,0.065397,0.065397
G3_TIGHT,0.25,18,127,3.098554,0.068331
G3_TIGHT,0.25,18,128,6.156347,0.072480
G3_TIGHT,0.25,18,129,9.213267,0.077252
G3_TIGHT,0.25,18,130,12.269200,0.082203
G3_TIGHT,0.25,18,131,15.324128,0.087027
G3_TIGHT,0.25,18,132,15.277104,0.117589
G3_TIGHT,0.25,18,133,12.211512,0.106783
G3_TIGHT,0.25,18,134,9.146986,0.098455
G3_TIGHT,0.25,18,135,6.083576,0.092715
G3_TIGHT,0.25,18,136,3.021539,0.089529
G3_TIGHT,0.25,18,137,0.088662,0.088662
G3_TIGHT,0.25,18,138,3.102504,0.089716
G3_TIGHT,0.25,18,139,6.161481,0.092211
G3_TIGHT,0.25,18,140,9.219764,0.095666
G3_TIGHT,0.25,18,141,12.277103,0.099658
G3_TIGHT,0.25,18,142,15.333455,0.103852
G3_TIGHT,0.25,18,143,15.282698,0.150391
G3_TIGHT,0.25,18,144,12.215681,0.139039
G3_TIGHT,0.25,18,145,9.149761,0.129968
G3_TIGHT,0.25,18,146,6.085034,0.123228
G3_TIGHT,0.25,18,147,3.021993,0.118771
G3_TIGHT,0.25,18,148,0.116433,0.116433
G3_TIGHT,0.25,18,149,3.106780,0.115943
G3_TIGHT,0.25,18,150,6.166775,0.116957
G3_TIGHT,0.25,18,151,9.226366,0.119104
G3_TIGHT,0.25,18,152,12.285089,0.122022
G3_TIGHT,0.25,18,153,15.342850,0.125392
G3_TIGHT,0.25,18,154,15.288412,0.186674
G3_TIGHT,0.25,18,155,12.219989,0.174747
G3_TIGHT,0.25,18,156,9.152710,0.164965
G3_TIGHT,0.25,18,157,6.086739,0.157337
G3_TIGHT,0.25,18,158,3.022917,0.151812
G3_TIGHT,0.25,18,159,0.148260,0.148260
G3_TIGHT,0.25,18,160,3.111477,0.146475
G3_TIGHT,0.25,18,161,6.172279,0.146195
G3_TIGHT,0.25,18,162,9.233110,0.147130
G3_TIGHT,0.25,18,163,12.293179,0.148978
G3_TIGHT,0.25,18,164,15.352329,0.151455
G3_TIGHT,0.25,18,165,15.294272,0.226436
G3_TIGHT,0.25,18,166,12.224468,0.213922
G3_TIGHT,0.25,18,167,9.155872,0.203443
G3_TIGHT,0.25,18,168,6.088751,0.194999
G3_TIGHT,0.25,18,169,3.024428,0.188525
G3_TIGHT,0.25,18,170,0.183916,0.183916
G3_TIGHT,0.25,18,171,3.116703,0.181004
G3_TIGHT,0.25,18,172,6.178046,0.179582
G3_TIGHT,0.25,18,173,9.240026,0.179408
G3_TIGHT,0.25,18,174,12.301399,0.180235
G3_TIGHT,0.25,18,175,15.361917,0.181815
G3_TIGHT,0.25,18,176,15.300304,0.269691
G3_TIGHT,0.25,18,177,12.229148,0.256576
G3_TIGHT,0.25,18,178,9.159293,0.245414
G3_TIGHT,0.25,18,179,6.091130,0.236193
G3_TIGHT,0.25,18,180,3.026655,0.228847
G3_TIGHT,0.25,18,181,0.223285,0.223285
G3_TIGHT,0.25,18,182,3.122576,0.219361
G3_TIGHT,0.25,18,183,6.184130,0.216905
G3_TIGHT,0.25,18,184,9.247155,0.215717
G3_TIGHT,0.25,18,185,12.309781,0.215582
G3_TIGHT,0.25,18,186,15.371630,0.216283
G3_TIGHT,0.25,21,0,0.030869,0.030869
G3_TIGHT,0.25,21,1,0.030352,0.030352
G3_TIGHT,0.25,21,2,0.030587,0.030587
G3_TIGHT,0.25,21,3,0.031383,0.031383
G3_TIGHT,0.25,21,4,0.032546,0.032546
G3_TIGHT,0.25,21,5,0.033905,0.033905
G3_TIGHT,0.25,21,6,0.035325,0.035325
G3_TIGHT,0.25,21,7,0.036704,0.036704
G3_TIGHT,0.25,21,8,0.037969,0.037969
G3_TIGHT,0.25,21,9,0.039066,0.039066
G3_TIGHT,0.25,21,10,0.039960,0.039960
G3_TIGHT,0.25,21,11,0.017392,0.017392
G3_TIGHT,0.25,21,12,0.014768,0.014768
G3_TIGHT,0.25,21,13,0.014265,0.014265
G3_TIGHT,0.25,21,14,0.015651,0.015651
G3_TIGHT,0.25,21,15,0.018161,0.018161
G3_TIGHT,0.25,21,16,0.021130,0.021130
G3_TIGHT,0.25,21,17,0.024171,0.024171
G3_TIGHT,0.25,21,18,0.027084,0.027084
G3_TIGHT,0.25,21,19,0.029761,0.029761
G3_TIGHT,0.25,21,20,0.032143,0.032143
G3_TIGHT,0.25,21,21,0.034196,0.034196
G3_TIGHT,0.25,21,22,0.012967,0.012967
G3_TIGHT,0.25,21,23,0.005933,0.005933
G3_TIGHT,0.25,21,24,0.000811,0.000811
G3_TIGHT,0.25,21,25,0.006939,0.006939
G3_TIGHT,0.25,21,26,0.012741,0.012741
G3_TIGHT,0.25,21,27,0.018135,0.018135
G3_TIGHT,0.25,21,28,0.023120,0.023120
G3_TIGHT,0.25,21,29,0.027694,0.027694
G3_TIGHT,0.25,21,30,0.031859,0.031859
G3_TIGHT,0.25,21,31,0.035612,0.035612
G3_TIGHT,0.25,21,32,0.038957,0.038957
G3_TIGHT,0.25,21,33,0.018710,0.018710
G3_TIGHT,0.25,21,34,0.013007,0.013007
G3_TIGHT,0.25,21,35,0.010963,0.010963
G3_TIGHT,0.25,21,36,0.013567,0.013567
G3_TIGHT,0.25,21,37,0.018514,0.018514
G3_TIGHT,0.25,21,38,0.024070,0.024070
G3_TIGHT,0.25,21,39,0.029628,0.029628
G3_TIGHT,0.25,21,40,0.034975,0.034975
G3_TIGHT,0.25,21,41,0.040021,0.040021
G3_TIGHT,0.25,21,42,0.044723,0.044723
G3_TIGHT,0.25,21,43,0.049062,0.049062
G3_TIGHT,0.25,21,44,0.026183,0.026183
G3_TIGHT,0.25,21,45,0.021299,0.021299
G3_TIGHT,0.25,21,46,0.019801,0.019801
G3_TIGHT,0.25,21,47,0.021890,0.021890
G3_TIGHT,0.25,21,48,0.026347,0.026347
G3_TIGHT,0.25,21,49,0.031895,0.031895
G3_TIGHT,0.25,21,50,0.037816,0.037816
G3_TIGHT,0.25,21,51,0.043759,0.043759
G3_TIGHT,0.25,21,52,0.049546,0.049546
G3_TIGHT,0.25,21,53,0.055089,0.055089
G3_TIGHT,0.25,21,54,0.060331,0.060331
G3_TIGHT,0.25,21,55,0.032388,0.032388
G3_TIGHT,0.25,21,56,0.027557,0.027557
G3_TIGHT,0.25,21,57,0.026145,0.026145
G3_TIGHT,0.25,21,58,0.028233,0.028233
G3_TIGHT,0.25,21,59,0.032809,0.032809
G3_TIGHT,0.25,21,60,0.038721,0.038721
G3_TIGHT,0.25,21,61,0.045213,0.045213
G3_TIGHT,0.25,21,62,0.051876,0.051876
G3_TIGHT,0.25,21,63,0.058485,0.058485
G3_TIGHT,0.25,21,64,0.064919,0.064919
G3_TIGHT,0.25,21,65,0.071099,0.071099
G3_TIGHT,0.25,21,66,0.036771,0.036771
G3_TIGHT,0.25,21,67,0.031537,0.031537
G3_TIGHT,0.25,21,68,0.029986,0.029986
G3_TIGHT,0.25,21,69,0.032228,0.032228
G3_TIGHT,0.25,21,70,0.037242,0.037242
G3_TIGHT,0.25,21,71,0.043806,0.043806
G3_TIGHT,0.25,21,72,0.051095,0.051095
G3_TIGHT,0.25,21,73,0.058644,0.058644
G3_TIGHT,0.25,21,74,0.066197,0.066197
G3_TIGHT,0.25,21,75,0.073612,0.073612
G3_TIGHT,0.25,21,76,0.080805,0.080805
G3_TIGHT,0.25,21,77,0.039304,0.039304
G3_TIGHT,0.25,21,78,0.033246,0.033246
G3_TIGHT,0.25,21,79,0.031324,0.031324
G3_TIGHT,0.25,21,80,0.033804,0.033804
G3_TIGHT,0.25,21,81,0.039509,0.039509
G3_TIGHT,0.25,21,82,0.046990,0.046990
G3_TIGHT,0.25,21,83,0.055292,0.055292
G3_TIGHT,0.25,21,84,0.063897,0.063897
G3_TIGHT,0.25,21,85,0.072526,0.072526
G3_TIGHT,0.25,21,86,0.081029,0.081029
G3_TIGHT,0.25,21,87,0.089311,0.089311
G3_TIGHT,0.25,21,88,0.040182,0.040182
G3_TIGHT,0.25,21,89,0.032793,0.032793
G3_TIGHT,0.25,21,90,0.030166,0.030166
G3_TIGHT,0.25,21,91,0.032951,0.032951
G3_TIGHT,0.25,21,92,0.039638,0.039638
G3_TIGHT,0.25,21,93,0.048328,0.048328
G3_TIGHT,0.25,21,94,0.057875,0.057875
G3_TIGHT,0.25,21,95,0.067710,0.067710
G3_TIGHT,0.25,21,96,0.077545,0.077545
G3_TIGHT,0.25,21,97,0.087232,0.087232
G3_TIGHT,0.25,21,98,0.096682,0.096682
G3_TIGHT,0.25,21,99,0.039841,0.039841
G3_TIGHT,0.25,21,100,0.030446,0.030446
G3_TIGHT,0.25,21,101,0.026530,0.026530
G3_TIGHT,0.25,21,102,0.029707,0.029707
G3_TIGHT,0.25,21,103,0.037798,0.037798
G3_TIGHT,0.25,21,104,0.048053,0.048053
G3_TIGHT,0.25,21,105,0.059088,0.059088
G3_TIGHT,0.25,21,106,0.070317,0.070317
G3_TIGHT,0.25,21,107,0.081474,0.081474
G3_TIGHT,0.25,21,108,0.092430,0.092430
G3_TIGHT,0.25,21,109,0.103112,0.103112
G3_TIGHT,0.25,21,110,0.039085,0.039085
G3_TIGHT,0.25,21,111,0.026848,0.026848
G3_TIGHT,0.25,21,112,0.020487,0.020487
G3_TIGHT,0.25,21,113,0.024211,0.024211
G3_TIGHT,0.25,21,114,0.034394,0.034394
G3_TIGHT,0.25,21,115,0.046628,0.046628
G3_TIGHT,0.25,21,116,0.059370,0.059370
G3_TIGHT,0.25,21,117,0.072117,0.072117
G3_TIGHT,0.25,21,118,0.084673,0.084673
G3_TIGHT,0.25,21,119,0.096948,0.096948
G3_TIGHT,0.25,21,120,0.108893,0.108893
G3_TIGHT,0.25,21,121,0.039226,0.039226
G3_TIGHT,0.25,21,122,0.023590,0.023590
G3_TIGHT,0.25,21,123,0.012386,0.012386
G3_TIGHT,0.25,21,124,0.016991,0.016991
G3_TIGHT,0.25,21,125,0.030370,0.030370
G3_TIGHT,0.25,21,126,0.044894,0.044894
G3_TIGHT,0.25,21,127,0.059420,0.059420
G3_TIGHT,0.25,21,128,0.073694,0.073694
G3_TIGHT,0.25,21,129,0.087638,0.087638
G3_TIGHT,0.25,21,130,0.101218,0.101218
G3_TIGHT,0.25,21,131,0.114416,0.114416
G3_TIGHT,0.25,21,132,0.041989,0.041989
G3_TIGHT,0.25,21,133,0.023925,0.023925
G3_TIGHT,0.25,21,134,0.006294,0.006294
G3_TIGHT,0.25,21,135,0.010998,0.010998
G3_TIGHT,0.25,21,136,0.027816,0.027816
G3_TIGHT,0.25,21,137,0.044232,0.044232
G3_TIGHT,0.25,21,138,0.060238,0.060238
G3_TIGHT,0.25,21,139,0.075832,0.075832
G3_TIGHT,0.25,21,140,0.091016,0.091016
G3_TIGHT,0.25,21,141,0.105790,0.105790
G3_TIGHT,0.25,21,142,0.120154,0.120154
G3_TIGHT,0.25,21,143,0.048811,0.048811
G3_TIGHT,0.25,21,144,0.030767,0.030767
G3_TIGHT,0.25,21,145,0.015886,0.015886
G3_TIGHT,0.25,21,146,0.015914,0.015914
G3_TIGHT,0.25,21,147,0.030063,0.030063
G3_TIGHT,0.25,21,148,0.046472,0.046472
G3_TIGHT,0.25,21,149,0.063068,0.063068
G3_TIGHT,0.25,21,150,0.079465,0.079465
G3_TIGHT,0.25,21,151,0.095556,0.095556
G3_TIGHT,0.25,21,152,0.111290,0.111290
G3_TIGHT,0.25,21,153,0.126646,0.126646
G3_TIGHT,0.25,21,154,0.060153,0.060153
G3_TIGHT,0.25,21,155,0.043550,0.043550
G3_TIGHT,0.25,21,156,0.031708,0.031708
G3_TIGHT,0.25,21,157,0.029923,0.029923
G3_TIGHT,0.25,21,158,0.038966,0.038966
G3_TIGHT,0.25,21,159,0.053171,0.053171
G3_TIGHT,0.25,21,160,0.069105,0.069105
G3_TIGHT,0.25,21,161,0.085548,0.085548
G3_TIGHT,0.25,21,162,0.102042,0.102042
G3_TIGHT,0.25,21,163,0.118381,0.118381
G3_TIGHT,0.25,21,164,0.134466,0.134466
G3_TIGHT,0.25,21,165,0.075710,0.075710
G3_TIGHT,0.25,21,166,0.060659,0.060659
G3_TIGHT,0.25,21,167,0.050518,0.050518
G3_TIGHT,0.25,21,168,0.047925,0.047925
G3_TIGHT,0.25,21,169,0.053509,0.053509
G3_TIGHT,0.25,21,170,0.064814,0.064814
G3_TIGHT,0.25,21,171,0.079126,0.079126
G3_TIGHT,0.25,21,172,0.094848,0.094848
G3_TIGHT,0.25,21,173,0.111170,0.111170
G3_TIGHT,0.25,21,174,0.127686,0.127686
G3_TIGHT,0.25,21,175,0.144176,0.144176
G3_TIGHT,0.25,21,176,0.095000,0.095000
G3_TIGHT,0.25,21,177,0.081200,0.081200
G3_TIGHT,0.25,21,178,0.072012,0.072012
G3_TIGHT,0.25,21,179,0.068901,0.068901
G3_TIGHT,0.25,21,180,0.072276,0.072276
G3_TIGHT,0.25,21,181,0.081011,0.081011
G3_TIGHT,0.25,21,182,0.093339,0.093339
G3_TIGHT,0.25,21,183,0.107801,0.107801
G3_TIGHT,0.25,21,184,0.123453,0.123453
G3_TIGHT,0.25,21,185,0.139721,0.139721
G3_TIGHT,0.25,21,186,0.156258,0.156258
G3_TIGHT,0.25,24,0,0.018857,0.018857
G3_TIGHT,0.25,24,1,0.013069,0.013069
G3_TIGHT,0.25,24,2,0.008691,0.008691
G3_TIGHT,0.25,24,3,0.005585,0.005585
G3_TIGHT,0.25,24,4,0.003468,0.003468
G3_TIGHT,0.25,24,5,0.002293,0.002293
G3_TIGHT,0.25,24,6,0.003328,0.003328
G3_TIGHT,0.25,24,7,0.006537,0.006537
G3_TIGHT,0.25,24,8,0.011253,0.011253
G3_TIGHT,0.25,24,9,0.017387,0.017387
G3_TIGHT,0.25,24,10,0.024952,0.024952
G3_TIGHT,0.25,24,11,0.022930,0.022930
G3_TIGHT,0.25,24,12,0.022270,0.022270
G3_TIGHT,0.25,24,13,0.022547,0.022547
G3_TIGHT,0.25,24,14,0.023618,0.023618
G3_TIGHT,0.25,24,15,0.025532,0.025532
G3_TIGHT,0.25,24,16,0.028488,0.028488
G3_TIGHT,0.25,24,17,0.032723,0.032723
G3_TIGHT,0.25,24,18,0.038431,0.038431
G3_TIGHT,0.25,24,19,0.045724,0.045724
G3_TIGHT,0.25,24,20,0.054642,0.054642
G3_TIGHT,0.25,24,21,0.065191,0.065191
G3_TIGHT,0.25,24,22,0.038131,0.038131
G3_TIGHT,0.25,24,23,0.038598,0.038598
G3_TIGHT,0.25,24,24,0.039760,0.039760
G3_TIGHT,0.25,24,25,0.041900,0.041900
G3_TIGHT,0.25,24,26,0.045340,0.045340
G3_TIGHT,0.25,24,27,0.050361,0.050361
G3_TIGHT,0.25,24,28,0.057145,0.057145
G3_TIGHT,0.25,24,29,0.065769,0.065769
G3_TIGHT,0.25,24,30,0.076235,0.076235
G3_TIGHT,0.25,24,31,0.088502,0.088502
G3_TIGHT,0.25,24,32,0.102526,0.102526
G3_TIGHT,0.25,24,33,0.046613,0.046613
G3_TIGHT,0.25,24,34,0.047216,0.047216
G3_TIGHT,0.25,24,35,0.049147,0.049147
G3_TIGHT,0.25,24,36,0.052853,0.052853
G3_TIGHT,0.25,24,37,0.058650,0.058650
G3_TIGHT,0.25,24,38,0.066664,0.066664
G3_TIGHT,0.25,24,39,0.076874,0.076874
G3_TIGHT,0.25,24,40,0.089183,0.089183
G3_TIGHT,0.25,24,41,0.103471,0.103471
G3_TIGHT,0.25,24,42,0.119635,0.119635
G3_TIGHT,0.25,24,43,0.137588,0.137588
G3_TIGHT,0.25,24,44,0.046660,0.046660
G3_TIGHT,0.25,24,45,0.047494,0.047494
G3_TIGHT,0.25,24,46,0.050989,0.050989
G3_TIGHT,0.25,24,47,0.057508,0.057508
G3_TIGHT,0.25,24,48,0.066999,0.066999
G3_TIGHT,0.25,24,49,0.079181,0.079181
G3_TIGHT,0.25,24,50,0.093748,0.093748
G3_TIGHT,0.25,24,51,0.110446,0.110446
G3_TIGHT,0.25,24,52,0.129093,0.129093
G3_TIGHT,0.25,24,53,0.149564,0.149564
G3_TIGHT,0.25,24,54,0.171773,0.171773
G3_TIGHT,0.25,24,55,0.037916,0.037916
G3_TIGHT,0.25,24,56,0.039829,0.039829
G3_TIGHT,0.25,24,57,0.046905,0.046905
G3_TIGHT,0.25,24,58,0.058410,0.058410
G3_TIGHT,0.25,24,59,0.073268,0.073268
G3_TIGHT,0.25,24,60,0.090719,0.090719
G3_TIGHT,0.25,24,61,0.110325,0.110325
G3_TIGHT,0.25,24,62,0.131844,0.131844
G3_TIGHT,0.25,24,63,0.155129,0.155129
G3_TIGHT,0.25,24,64,0.180102,0.180102
G3_TIGHT,0.25,24,65,0.206708,0.206708
G3_TIGHT,0.25,24,66,0.020281,0.020281
G3_TIGHT,0.25,24,67,0.026963,0.026963
G3_TIGHT,0.25,24,68,0.042089,0.042089
G3_TIGHT,0.25,24,69,0.060937,0.060937
G3_TIGHT,0.25,24,70,0.082072,0.082072
G3_TIGHT,0.25,24,71,0.105050,0.105050
G3_TIGHT,0.25,24,72,0.129707,0.129707
G3_TIGHT,0.25,24,73,0.155970,0.155970
G3_TIGHT,0.25,24,74,0.183800,0.183800
G3_TIGHT,0.25,24,75,0.213184,0.213184
G3_TIGHT,0.25,24,76,0.244109,0.244109
G3_TIGHT,0.25,24,77,0.007390,0.007390
G3_TIGHT,0.25,24,78,0.026159,0.026159
G3_TIGHT,0.25,24,79,0.048701,0.048701
G3_TIGHT,0.25,24,80,0.072953,0.072953
G3_TIGHT,0.25,24,81,0.098768,0.098768
G3_TIGHT,0.25,24,82,0.126112,0.126112
G3_TIGHT,0.25,24,83,0.154978,0.154978
G3_TIGHT,0.25,24,84,0.185364,0.185364
G3_TIGHT,0.25,24,85,0.217268,0.217268
G3_TIGHT,0.25,24,86,0.250697,0.250697
G3_TIGHT,0.25,24,87,0.285649,0.285649
G3_TIGHT,0.25,24,88,0.042843,0.042843
G3_TIGHT,0.25,24,89,0.054571,0.054571
G3_TIGHT,0.25,24,90,0.074655,0.074655
G3_TIGHT,0.25,24,91,0.099318,0.099318
G3_TIGHT,0.25,24,92,0.126913,0.126913
G3_TIGHT,0.25,24,93,0.156759,0.156759
G3_TIGHT,0.25,24,94,0.188544,0.188544
G3_TIGHT,0.25,24,95,0.222113,0.222113
G3_TIGHT,0.25,24,96,0.257382,0.257382
G3_TIGHT,0.25,24,97,0.294299,0.294299
G3_TIGHT,0.25,24,98,0.332836,0.332836
G3_TIGHT,0.25,24,99,0.088017,0.088017
G3_TIGHT,0.25,24,100,0.098254,0.098254
G3_TIGHT,0.25,24,101,0.116088,0.116088
G3_TIGHT,0.25,24,102,0.139624,0.139624
G3_TIGHT,0.25,24,103,0.167343,0.167343
G3_TIGHT,0.25,24,104,0.198273,0.198273
G3_TIGHT,0.25,24,105,0.231828,0.231828
G3_TIGHT,0.25,24,106,0.267655,0.267655
G3_TIGHT,0.25,24,107,0.305533,0.305533
G3_TIGHT,0.25,24,108,0.345325,0.345325
G3_TIGHT,0.25,24,109,0.386934,0.386934
G3_TIGHT,0.25,24,110,0.142547,0.142547
G3_TIGHT,0.25,24,111,0.152634,0.152634
G3_TIGHT,0.25,24,112,0.169477,0.169477
G3_TIGHT,0.25,24,113,0.192127,0.192127
G3_TIGHT,0.25,24,114,0.219549,0.219549
G3_TIGHT,0.25,24,115,0.250871,0.250871
G3_TIGHT,0.25,24,116,0.285448,0.285448
G3_TIGHT,0.25,24,117,0.322819,0.322819
G3_TIGHT,0.25,24,118,0.362662,0.362662
G3_TIGHT,0.25,24,119,0.404754,0.404754
G3_TIGHT,0.25,24,120,0.448930,0.448930
G3_TIGHT,0.25,24,121,0.206483,0.206483
G3_TIGHT,0.25,24,122,0.216903,0.216903
G3_TIGHT,0.25,24,123,0.233467,0.233467
G3_TIGHT,0.25,24,124,0.255680,0.255680
G3_TIGHT,0.25,24,125,0.282868,0.282868
G3_TIGHT,0.25,24,126,0.314359,0.314359
G3_TIGHT,0.25,24,127,0.349563,0.349563
G3_TIGHT,0.25,24,128,0.388010,0.388010
G3_TIGHT,0.25,24,129,0.429334,0.429334
G3_TIGHT,0.25,24,130,0.473253,0.473253
G3_TIGHT,0.25,24,131,0.519560,0.519560
G3_TIGHT,0.25,24,132,0.279893,0.279893
G3_TIGHT,0.25,24,133,0.290873,0.290873
G3_TIGHT,0.25,24,134,0.307560,0.307560
G3_TIGHT,0.25,24,135,0.329694,0.329694
G3_TIGHT,0.25,24,136,0.356831,0.356831
G3_TIGHT,0.25,24,137,0.388478,0.388478
G3_TIGHT,0.25,24,138,0.424147,0.424147
G3_TIGHT,0.25,24,139,0.463399,0.463399
G3_TIGHT,0.25,24,140,0.505874,0.505874
G3_TIGHT,0.25,24,141,0.551266,0.551266
G3_TIGHT,0.25,24,142,0.599339,0.599339
G3_TIGHT,0.25,24,143,0.362854,0.362854
G3_TIGHT,0.25,24,144,0.374518,0.374518
G3_TIGHT,0.25,24,145,0.391574,0.391574
G3_TIGHT,0.25,24,146,0.413881,0.413881
G3_TIGHT,0.25,24,147,0.441154,0.441154
G3_TIGHT,0.25,24,148,0.473029,0.473029
G3_TIGHT,0.25,24,149,0.509115,0.509115
G3_TIGHT,0.25,24,150,0.549037,0.549037
G3_TIGHT,0.25,24,151,0.592454,0.592454
G3_TIGHT,0.25,24,152,0.639068,0.639068
G3_TIGHT,0.25,24,153,0.688629,0.688629
G3_TIGHT,0.25,24,154,0.455434,0.455434
G3_TIGHT,0.25,24,155,0.467865,0.467865
G3_TIGHT,0.25,24,156,0.485448,0.485448
G3_TIGHT,0.25,24,157,0.508114,0.508114
G3_TIGHT,0.25,24,158,0.535678,0.535678
G3_TIGHT,0.25,24,159,0.567875,0.567875
G3_TIGHT,0.25,24,160,0.604396,0.604396
G3_TIGHT,0.25,24,161,0.644929,0.644929
G3_TIGHT,0.25,24,162,0.689169,0.689169
G3_TIGHT,0.25,24,163,0.736835,0.736835
G3_TIGHT,0.25,24,164,0.787680,0.787680
G3_TIGHT,0.25,24,165,0.557708,0.557708
G3_TIGHT,0.25,24,166,0.570964,0.570964
G3_TIGHT,0.25,24,167,0.589182,0.589182
G3_TIGHT,0.25,24,168,0.612343,0.612343
