geometry,sigma_px,draw,symmetry_class,objective_j,source_element,enumeration_rank,candidate_hypotheses_count,deduplicated_symmetry_images_count
G3_TIGHT,1.00,24,0,0.755643144923838,mirror_x,5,103756,18740
G3_TIGHT,1.00,24,0,0.7552431959602701,mirror_x,8,103756,18740
G3_TIGHT,1.00,24,0,0.7544963587468593,mirror_x,1,103756,18740
G3_TIGHT,1.00,24,0,0.7544963587468593,mirror_x,2,103756,18740
G3_TIGHT,1.00,24,0,0.753847821873037,identity,6,103756,18740
G3_TIGHT,1.00,24,0,0.753847821873037,mirror_x,7,103756,18740
G3_TIGHT,1.00,24,0,0.7527010356960584,identity,3,103756,18740
G3_TIGHT,1.00,24,0,0.7527010356960584,identity,4,103756,18740
G3_TIGHT,1.00,27,0,0.7668865721429413,identity,6,100836,10997
G3_TIGHT,1.00,27,0,0.7668865721429413,identity,8,100836,10997
G3_TIGHT,1.00,27,0,0.7665396072157663,mirror_x,4,100836,10997
G3_TIGHT,1.00,27,0,0.7665396072157663,mirror_x,7,100836,10997
G3_TIGHT,1.00,27,0,0.725139292041261,identity,5,100836,10997
G3_TIGHT,1.00,27,0,0.7244524931787846,identity,2,100836,10997
G3_TIGHT,1.00,27,0,0.7225058857520023,mirror_x,3,100836,10997
G3_TIGHT,1.00,27,0,0.7219926076917792,mirror_x,1,100836,10997
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,mirror_x,1,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,mirror_x,3,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,identity,4,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,mirror_x,5,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,identity,7,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7740920177057161,mirror_x,8,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7717457680246937,identity,2,107540,11293
G4_OFF_AXIS,0.25,0,0,0.7717457680246937,identity,6,107540,11293
G4_OFF_AXIS,0.25,3,0,0.7662516071568781,identity,1,110232,11762
G4_OFF_AXIS,0.25,3,0,0.764931300177646,identity,4,110232,11762
G4_OFF_AXIS,0.25,3,0,0.764931300177646,identity,7,110232,11762
G4_OFF_AXIS,0.25,3,0,0.7648254087821922,identity,6,110232,11762
G4_OFF_AXIS,0.25,3,0,0.763852373439463,identity,2,110232,11762
G4_OFF_AXIS,0.25,3,0,0.763852373439463,mirror_x,3,110232,11762
G4_OFF_AXIS,0.25,3,0,0.762132194173995,mirror_x,5,110232,11762
G4_OFF_AXIS,0.25,3,0,0.762132194173995,identity,8,110232,11762
G4_OFF_AXIS,0.25,6,0,0.7453816476179727,identity,6,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7449141459249372,mirror_x,3,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7448082545294834,mirror_x,1,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7448082545294834,mirror_x,4,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7448082545294834,mirror_x,5,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7401830011875785,identity,2,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7401830011875785,identity,7,117308,10902
G4_OFF_AXIS,0.25,6,0,0.7398890202967965,identity,8,117308,10902
G4_OFF_AXIS,0.25,9,0,0.7760164653835584,mirror_x,4,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7759105739881046,identity,1,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7759105739881046,identity,7,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7759105739881046,identity,8,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7756165164199906,identity,2,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7742582541614321,mirror_x,3,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7742582541614321,mirror_x,5,116044,18827
G4_OFF_AXIS,0.25,9,0,0.7739642732706501,mirror_x,6,116044,18827
G4_OFF_AXIS,0.25,12,0,0.7168827536118091,mirror_x,3,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7168827536118091,mirror_x,7,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7164828813255731,mirror_x,4,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7148230471203675,identity,1,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7148230471203675,mirror_x,2,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7148230471203675,identity,8,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7144230981567996,identity,5,93240,11381
G4_OFF_AXIS,0.25,12,0,0.7144230981567996,mirror_x,6,93240,11381
G4_OFF_AXIS,0.25,15,0,0.7716996849481784,identity,1,106188,13704
G4_OFF_AXIS,0.25,15,0,0.7716996849481784,identity,3,106188,13704
G4_OFF_AXIS,0.25,15,0,0.7709677998145023,mirror_x,2,106188,13704
G4_OFF_AXIS,0.25,15,0,0.7709677998145023,mirror_x,4,106188,13704
G4_OFF_AXIS,0.25,15,0,0.7707792502551821,identity,8,106188,13704
G4_OFF_AXIS,0.25,15,0,0.770047365121506,identity,5,106188,13704
G4_OFF_AXIS,0.25,15,0,0.770047365121506,mirror_x,6,106188,13704
G4_OFF_AXIS,0.25,15,0,0.7648939583169755,mirror_x,7,106188,13704
G4_OFF_AXIS,0.25,18,0,0.7696321573688756,mirror_x,2,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7676326425830323,mirror_x,3,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7676326425830323,mirror_x,5,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7672326936194646,mirror_x,1,115848,17667
G4_OFF_AXIS,0.25,18,0,0.763746712076005,identity,7,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7621471462537296,identity,6,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7621471462537296,identity,8,115848,17667
G4_OFF_AXIS,0.25,18,0,0.7617471206128298,identity,4,115848,17667
G4_OFF_AXIS,0.25,21,0,0.7543377900243404,identity,2,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7543377900243404,identity,3,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7543377900243404,identity,4,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7543377900243404,identity,7,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7511991567947157,mirror_x,1,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7511991567947157,mirror_x,5,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7511991567947157,mirror_x,6,110524,11359
G4_OFF_AXIS,0.25,21,0,0.7511991567947157,mirror_x,8,110524,11359
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,mirror_x,1,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,mirror_x,2,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,identity,4,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,mirror_x,5,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,mirror_x,6,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7999878696460819,identity,8,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7947291081874215,identity,3,112384,14733
G4_OFF_AXIS,0.25,24,0,0.7947291081874215,identity,7,112384,14733
G4_OFF_AXIS,0.25,27,0,0.7683731155778895,identity,1,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7683731155778895,identity,3,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7646005908448492,mirror_x,2,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7646005908448492,identity,4,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7646005908448492,mirror_x,5,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7580131645777717,identity,8,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7572590430178235,identity,6,110824,9064
G4_OFF_AXIS,0.25,27,0,0.7572590430178235,identity,7,110824,9064
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,mirror_x,1,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,identity,2,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,mirror_x,3,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,mirror_x,4,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,mirror_x,5,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7541351318359375,identity,8,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7501891629779758,identity,6,99272,5754
G4_OFF_AXIS,0.50,0,0,0.7501891629779758,mirror_x,7,99272,5754
G4_OFF_AXIS,0.50,3,0,0.7844742818094378,mirror_x,1,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7844742818094378,mirror_x,4,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7844742818094378,mirror_x,6,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7844742818094378,identity,7,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7844742818094378,mirror_x,8,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7801959933947079,identity,2,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7801959933947079,mirror_x,3,112144,12337
G4_OFF_AXIS,0.50,3,0,0.7801959933947079,identity,5,112144,12337
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,identity,1,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,mirror_x,2,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,identity,4,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,mirror_x,5,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,mirror_x,6,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7943887375107962,mirror_x,8,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7940568013406878,identity,3,111684,11878
G4_OFF_AXIS,0.50,6,0,0.7940568013406878,identity,7,111684,11878
G4_OFF_AXIS,0.50,9,0,0.7761291810615578,mirror_x,1,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7761291810615578,mirror_x,2,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7761291810615578,mirror_x,5,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7761291810615578,mirror_x,7,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7749294875255183,mirror_x,8,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7721303048445352,identity,3,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7721303048445352,identity,4,116132,15860
G4_OFF_AXIS,0.50,9,0,0.7721303048445352,identity,6,116132,15860
G4_OFF_AXIS,0.50,12,0,0.7675417799446451,mirror_x,1,118424,12224
G4_OFF_AXIS,0.50,12,0,0.7675417799446451,identity,2,118424,12224
G4_OFF_AXIS,0.50,12,0,0.7675417799446451,mirror_x,3,118424,12224
G4_OFF_AXIS,0.50,12,0,0.7675417799446451,mirror_x,4,118424,12224
G4_OFF_AXIS,0.50,12,0,0.761996168587076,identity,5,118424,12224
G4_OFF_AXIS,0.50,12,0,0.761996168587076,identity,6,118424,12224
G4_OFF_AXIS,0.50,12,0,0.761996168587076,identity,7,118424,12224
G4_OFF_AXIS,0.50,12,0,0.761996168587076,mirror_x,8,118424,12224
G4_OFF_AXIS,0.50,15,0,0.80682373046875,identity,3,113368,12051
G4_OFF_AXIS,0.50,15,0,0.8034513080539416,mirror_x,8,113368,12051
G4_OFF_AXIS,0.50,15,0,0.8023718445744347,mirror_x,1,113368,12051
G4_OFF_AXIS,0.50,15,0,0.8023718445744347,mirror_x,2,113368,12051
G4_OFF_AXIS,0.50,15,0,0.8023718445744347,identity,5,113368,12051
G4_OFF_AXIS,0.50,15,0,0.8023718445744347,mirror_x,6,113368,12051
G4_OFF_AXIS,0.50,15,0,0.7989992688049623,identity,4,113368,12051
G4_OFF_AXIS,0.50,15,0,0.7989992688049623,identity,7,113368,12051
G4_OFF_AXIS,0.50,18,0,0.7520745052165122,mirror_x,2,111240,18086
G4_OFF_AXIS,0.50,18,0,0.7520745052165122,mirror_x,3,111240,18086
G4_OFF_AXIS,0.50,18,0,0.7520745052165122,identity,5,111240,18086
G4_OFF_AXIS,0.50,18,0,0.7520745052165122,mirror_x,7,111240,18086
G4_OFF_AXIS,0.50,18,0,0.750588268490892,identity,1,111240,18086
G4_OFF_AXIS,0.50,18,0,0.750588268490892,identity,4,111240,18086
G4_OFF_AXIS,0.50,18,0,0.750588268490892,mirror_x,6,111240,18086
G4_OFF_AXIS,0.50,18,0,0.750588268490892,identity,8,111240,18086
G4_OFF_AXIS,0.50,21,0,0.7462421973146985,mirror_x,4,112604,13534
G4_OFF_AXIS,0.50,21,0,0.7459249065149969,identity,3,112604,13534
G4_OFF_AXIS,0.50,21,0,0.7451630405445194,identity,5,112604,13534
G4_OFF_AXIS,0.50,21,0,0.7451630405445194,mirror_x,6,112604,13534
G4_OFF_AXIS,0.50,21,0,0.7448457497448179,identity,1,112604,13534
G4_OFF_AXIS,0.50,21,0,0.7448457497448179,mirror_x,2,112604,13534
G4_OFF_AXIS,0.50,21,0,0.74444580078125,identity,7,112604,13534
G4_OFF_AXIS,0.50,21,0,0.74444580078125,mirror_x,8,112604,13534
G4_OFF_AXIS,0.50,24,0,0.7784453732284469,mirror_x,1,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7784453732284469,mirror_x,2,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7784453732284469,identity,4,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7784453732284469,mirror_x,5,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7780454242648791,mirror_x,8,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7742729762091709,identity,3,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7742729762091709,identity,6,109260,14751
G4_OFF_AXIS,0.50,24,0,0.7742729762091709,mirror_x,7,109260,14751
G4_OFF_AXIS,0.50,27,0,0.7729066628307554,mirror_x,1,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7729066628307554,identity,2,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7729066628307554,mirror_x,3,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7729066628307554,mirror_x,4,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7718731290730999,identity,5,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7718731290730999,mirror_x,6,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7718731290730999,identity,7,106408,19060
G4_OFF_AXIS,0.50,27,0,0.7718731290730999,mirror_x,8,106408,19060
G4_OFF_AXIS,1.00,0,0,0.664467663022142,identity,1,110532,13723
G4_OFF_AXIS,1.00,0,0,0.664467663022142,identity,2,110532,13723
G4_OFF_AXIS,1.00,0,0,0.664467663022142,identity,6,110532,13723
G4_OFF_AXIS,1.00,0,0,0.664467663022142,identity,7,110532,13723
G4_OFF_AXIS,1.00,0,0,0.6642413115381596,identity,8,110532,13723
G4_OFF_AXIS,1.00,0,0,0.6622874197648398,identity,3,110532,13723
G4_OFF_AXIS,1.00,0,0,0.6622874197648398,mirror_x,4,110532,13723
G4_OFF_AXIS,1.00,0,0,0.6622874197648398,mirror_x,5,110532,13723
G4_OFF_AXIS,1.00,3,0,0.7957921627178863,mirror_x,3,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7957921627178863,mirror_x,6,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7953922137543185,mirror_x,7,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7929327116539729,identity,1,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7929327116539729,mirror_x,2,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7929327116539729,identity,4,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7929327116539729,mirror_x,5,113452,11930
G4_OFF_AXIS,1.00,3,0,0.7925327626904052,identity,8,113452,11930
G4_OFF_AXIS,1.00,6,0,0.7887076373076319,mirror_x,1,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7887076373076319,identity,3,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7834485691396436,identity,4,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7834485691396436,mirror_x,5,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7834485691396436,identity,8,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7823236360022771,mirror_x,2,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7765516731607255,identity,6,117004,14521
G4_OFF_AXIS,1.00,6,0,0.7765516731607255,mirror_x,7,117004,14521
G4_OFF_AXIS,1.00,9,0,0.8034365860062029,identity,7,119880,5734
G4_OFF_AXIS,1.00,9,0,0.8028102855586526,identity,3,119880,5734
G4_OFF_AXIS,1.00,9,0,0.8017313588204695,mirror_x,8,119880,5734
G4_OFF_AXIS,1.00,9,0,0.8007051094093515,mirror_x,4,119880,5734
G4_OFF_AXIS,1.00,9,0,0.7906922000137406,identity,5,119880,5734
G4_OFF_AXIS,1.00,9,0,0.7885871005417714,mirror_x,6,119880,5734
G4_OFF_AXIS,1.00,9,0,0.7881721228211369,identity,1,119880,5734
G4_OFF_AXIS,1.00,9,0,0.785320032781093,mirror_x,2,119880,5734
G4_OFF_AXIS,1.00,12,0,0.7194045177057161,mirror_x,2,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7194045177057161,mirror_x,5,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7193970033271828,identity,1,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7193970033271828,identity,3,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7012585970624607,identity,8,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7012510826839274,identity,7,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7006175745671718,mirror_x,6,111568,9642
G4_OFF_AXIS,1.00,12,0,0.7006100601886385,identity,4,111568,9642
G4_OFF_AXIS,1.00,15,0,0.8000105661363458,mirror_x,1,116848,11435
G4_OFF_AXIS,1.00,15,0,0.8000105661363458,identity,3,116848,11435
G4_OFF_AXIS,1.00,15,0,0.8000105661363458,mirror_x,4,116848,11435
G4_OFF_AXIS,1.00,15,0,0.7989843167252277,identity,7,116848,11435
G4_OFF_AXIS,1.00,15,0,0.7989843167252277,mirror_x,8,116848,11435
G4_OFF_AXIS,1.00,15,0,0.7955588335966944,identity,2,116848,11435
G4_OFF_AXIS,1.00,15,0,0.7955588335966944,identity,5,116848,11435
G4_OFF_AXIS,1.00,15,0,0.7941251975208071,mirror_x,6,116848,11435
G4_OFF_AXIS,1.00,18,0,0.7622080280553156,identity,2,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7622080280553156,identity,6,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7609481428136777,identity,1,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7609481428136777,identity,5,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7591370242324906,mirror_x,4,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7579226086487123,mirror_x,3,110392,9503
G4_OFF_AXIS,1.00,18,0,0.7579226086487123,mirror_x,8,110392,9503
G4_OFF_AXIS,1.00,18,0,0.75291297184163,identity,7,110392,9503
G4_OFF_AXIS,1.00,21,0,0.7786790090589667,mirror_x,1,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7786790090589667,mirror_x,5,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7786790090589667,mirror_x,6,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7757063055757302,identity,3,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7757063055757302,identity,7,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7757063055757302,identity,8,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7753591106165594,mirror_x,2,118176,11490
G4_OFF_AXIS,1.00,21,0,0.7729599535764762,identity,4,118176,11490
G4_OFF_AXIS,1.00,24,0,0.7875748830824042,mirror_x,1,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7875748830824042,mirror_x,3,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7875748830824042,identity,4,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7875748830824042,mirror_x,5,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7875748830824042,mirror_x,6,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7850022052400675,identity,2,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7850022052400675,identity,7,112164,15575
G4_OFF_AXIS,1.00,24,0,0.7850022052400675,identity,8,112164,15575
G4_OFF_AXIS,1.00,27,0,0.7644036067790122,identity,2,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7644036067790122,identity,3,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7644036067790122,identity,6,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7639357983766488,mirror_x,1,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7639357983766488,mirror_x,4,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7639357983766488,mirror_x,5,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7639357983766488,identity,7,112076,10605
G4_OFF_AXIS,1.00,27,0,0.7639357983766488,mirror_x,8,112076,10605
G1_SYNTH_QUAD,0.25,1,0,0.7275366088253769,identity,7,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7273101039867306,mirror_x,6,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7267367108982412,identity,1,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7267367108982412,mirror_x,2,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7267367108982412,identity,4,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7267367108982412,identity,8,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7265102827369269,identity,3,109136,16958
G1_SYNTH_QUAD,0.25,1,0,0.7265102827369269,mirror_x,5,109136,16958
G1_SYNTH_QUAD,0.25,4,0,0.8151627737074042,identity,1,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8151627737074042,identity,2,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8151627737074042,identity,5,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8151627737074042,identity,7,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8140234252316269,mirror_x,3,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8140234252316269,mirror_x,4,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8140234252316269,mirror_x,6,110420,9598
G1_SYNTH_QUAD,0.25,4,0,0.8140234252316269,mirror_x,8,110420,9598
G1_SYNTH_QUAD,0.25,7,0,0.8091778779149654,identity,2,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.8091778779149654,identity,4,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.8084985167536903,mirror_x,1,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.8084985167536903,mirror_x,3,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.80483173006144,identity,6,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.80483173006144,identity,8,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.8045523178637327,mirror_x,5,111280,17013
G1_SYNTH_QUAD,0.25,7,0,0.8045523178637327,mirror_x,7,111280,17013
G1_SYNTH_QUAD,0.25,10,0,0.7924727243394708,mirror_x,1,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7924727243394708,mirror_x,3,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7924727243394708,identity,5,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7924727243394708,mirror_x,6,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7924727243394708,mirror_x,7,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7898088771494189,identity,2,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7898088771494189,identity,4,113460,15812
G1_SYNTH_QUAD,0.25,10,0,0.7898088771494189,identity,8,113460,15812
G1_SYNTH_QUAD,0.25,13,0,0.793551191013662,identity,1,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.793551191013662,identity,2,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.793551191013662,identity,3,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.793551191013662,identity,4,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.793551191013662,mirror_x,6,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.7900728005260679,mirror_x,5,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.7900728005260679,mirror_x,7,103704,19360
G1_SYNTH_QUAD,0.25,13,0,0.7900728005260679,mirror_x,8,103704,19360
G1_SYNTH_QUAD,0.25,16,0,0.7334080988438285,mirror_x,1,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7334080988438285,mirror_x,5,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7334080988438285,identity,7,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7334006611426273,mirror_x,2,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.731861363703282,identity,6,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7315673828125,identity,3,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7315598684339667,identity,4,109064,12458
G1_SYNTH_QUAD,0.25,16,0,0.7300206476719535,mirror_x,8,109064,12458
G1_SYNTH_QUAD,0.25,19,0,0.7884745382184359,identity,2,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7884745382184359,mirror_x,3,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7884745382184359,identity,4,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7884745382184359,identity,5,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7864899755123272,mirror_x,1,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7864899755123272,mirror_x,6,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7864899755123272,mirror_x,7,116548,11952
G1_SYNTH_QUAD,0.25,19,0,0.7864899755123272,identity,8,116548,11952
G1_SYNTH_QUAD,0.25,22,0,0.7477512072079145,identity,1,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7477512072079145,mirror_x,2,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7477512072079145,identity,5,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7477512072079145,mirror_x,6,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7477512072079145,mirror_x,8,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7464910919342808,identity,3,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7464910919342808,mirror_x,4,115404,8473
G1_SYNTH_QUAD,0.25,22,0,0.7464910919342808,identity,7,115404,8473
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,identity,1,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,mirror_x,2,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,identity,3,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,mirror_x,5,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,mirror_x,7,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6841685232804648,mirror_x,8,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6832631173445352,identity,4,101228,4836
G1_SYNTH_QUAD,0.25,25,0,0.6832631173445352,mirror_x,6,101228,4836
G1_SYNTH_QUAD,0.25,28,0,0.7873717648300094,mirror_x,1,108416,17771
G1_SYNTH_QUAD,0.25,28,0,0.786119010580245,mirror_x,2,108416,17771
G1_SYNTH_QUAD,0.25,28,0,0.786119010580245,mirror_x,5,108416,17771
G1_SYNTH_QUAD,0.25,28,0,0.786119010580245,mirror_x,6,108416,17771
G1_SYNTH_QUAD,0.25,28,0,0.786119010580245,mirror_x,7,108416,17771
G1_SYNTH_QUAD,0.25,28,0,0.786119010580245,identity,8,108416,17771
