frame,timestamp,ball_x2d,ball_y2d,detected
180,6.006,,,0
183,6.106,,,0
186,6.206,,,0
189,6.306,,,0
192,6.406,,,0
195,6.506,4607,162,1
198,6.607,4607,162,1
201,6.707,4532,165,1
204,6.807,4532,165,1
207,6.907,4299,227,1
210,7.007,4369,207,1
213,7.107,4309,215,1
216,7.207,4230,233,1
219,7.307,4145,250,1
222,7.407,4122,254,1
225,7.508,4205,239,1
228,7.608,4298,222,1
231,7.708,4263,230,1
234,7.808,4263,230,1
237,7.908,4050,264,1
240,8.008,4050,264,1
243,8.108,4598,162,1
246,8.208,4598,162,1
249,8.308,4602,151,1
252,8.408,4602,151,1
255,8.508,4193,222,1
258,8.609,4187,224,1
261,8.709,4296,208,1
264,8.809,4296,208,1
267,8.909,4957,24,1
270,9.009,4957,24,1
273,9.109,,,0
276,9.209,,,0
279,9.309,,,0
282,9.409,,,0
285,9.51,,,0
288,9.61,12562,936,1
291,9.71,,,0
294,9.81,,,0
297,9.91,,,0
300,10.01,,,0
303,10.11,,,0
306,10.21,,,0
309,10.31,,,0
312,10.41,,,0
315,10.511,,,0
318,10.611,5220,2944,1
321,10.711,4926,681,1
324,10.811,4019,1760,1
327,10.911,,,0
330,11.011,,,0
333,11.111,,,0
336,11.211,,,0
339,11.311,,,0
342,11.411,,,0
345,11.511,,,0
348,11.612,,,0
351,11.712,,,0
354,11.812,,,0
357,11.912,,,0
1080,36.036,,,0
1083,36.136,,,0
1086,36.236,,,0
1089,36.336,,,0
1092,36.436,,,0
1095,36.537,,,0
1098,36.637,,,0
1101,36.737,,,0
1104,36.837,,,0
1107,36.937,4776,160,1
1110,37.037,4776,160,1
1113,37.137,4777,159,1
1116,37.237,,,0
1119,37.337,,,0
1122,37.437,,,0
1125,37.538,,,0
1128,37.638,,,0
1131,37.738,,,0
1134,37.838,,,0
1137,37.938,4777,159,1
1140,38.038,,,0
1143,38.138,,,0
1146,38.238,,,0
1149,38.338,,,0
1152,38.438,4778,159,1
1155,38.538,4779,159,1
1158,38.639,4778,159,1
1161,38.739,4777,159,1
1164,38.839,4777,159,1
1167,38.939,5224,25,1
1170,39.039,5226,24,1
1173,39.139,5226,24,1
1176,39.239,,,0
1179,39.339,,,0
1182,39.439,,,0
1185,39.54,,,0
1188,39.64,,,0
1191,39.74,,,0
1194,39.84,,,0
1197,39.94,,,0
1200,40.04,,,0
1203,40.14,,,0
1206,40.24,,,0
1209,40.34,,,0
1212,40.44,,,0
1215,40.541,,,0
1218,40.641,,,0
1221,40.741,,,0
1224,40.841,,,0
1227,40.941,,,0
1230,41.041,,,0
1233,41.141,,,0
1236,41.241,,,0
1239,41.341,,,0
1242,41.441,,,0
1245,41.541,,,0
1248,41.642,,,0
1251,41.742,,,0
1254,41.842,,,0
1257,41.942,,,0
1350,45.045,,,0
1353,45.145,120,482,1
1356,45.245,120,482,1
1359,45.345,120,482,1
1362,45.445,120,482,1
1365,45.546,120,482,1
1368,45.646,120,482,1
1371,45.746,120,482,1
1374,45.846,120,480,1
1377,45.946,120,480,1
1380,46.046,120,480,1
1383,46.146,120,481,1
1386,46.246,117,480,1
1389,46.346,120,481,1
1392,46.446,120,480,1
1395,46.547,120,480,1
1398,46.647,507,27,1
1401,46.747,507,27,1
1404,46.847,120,480,1
1407,46.947,120,480,1
1410,47.047,120,480,1
1413,47.147,120,481,1
1416,47.247,120,481,1
1419,47.347,134,484,1
1422,47.447,134,484,1
1425,47.547,134,484,1
1428,47.648,134,484,1
1431,47.748,137,484,1
1434,47.848,137,484,1
1437,47.948,137,484,1
1440,48.048,137,485,1
1443,48.148,137,485,1
1446,48.248,137,485,1
