frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
90,3.003,2852,570,1,1,0,1335,977
93,3.103,2851,569,1,1,0,1359,975
96,3.203,2851,569,1,1,0,,
99,3.303,2869,580,1,1,0,705,334
102,3.403,2869,580,1,1,0,716,312
105,3.504,2859,573,1,1,1,1129,953
108,3.604,2889,591,1,1,0,1297,501
111,3.704,2862,575,1,1,1,1007,955
114,3.804,2961,633,1,1,0,1275,652
117,3.904,2930,615,1,1,0,1266,629
120,4.004,2864,577,1,1,1,912,955
123,4.104,2923,611,1,1,0,1520,665
126,4.204,2923,611,1,1,0,,
129,4.304,2887,590,1,1,0,948,501
132,4.404,2885,589,1,1,0,968,490
135,4.505,2862,575,1,1,1,1007,954
138,4.605,2835,560,1,1,1,1268,811
141,4.705,2871,581,1,1,0,791,229
144,4.805,2871,581,1,1,0,800,252
147,4.905,2871,581,1,1,0,800,229
150,5.005,2871,581,1,1,0,805,207
153,5.105,2871,581,1,1,0,823,220
156,5.205,2871,581,1,1,0,831,214
159,5.305,2871,581,1,1,0,830,207
162,5.405,2871,581,1,1,0,834,230
165,5.506,2872,581,1,1,0,856,220
168,5.606,2872,581,1,1,0,,
171,5.706,2871,580,1,1,0,603,777
174,5.806,2871,580,1,1,0,,
177,5.906,2871,580,1,1,0,,
270,9.009,556,517,1,1,0,1262,980
273,9.109,321,469,1,1,1,929,901
276,9.209,388,342,1,1,0,1002,677
279,9.309,399,332,1,1,0,1016,659
282,9.409,521,500,1,1,1,1210,950
285,9.51,1,338,1,1,0,499,689
288,9.61,382,504,1,1,1,1017,961
291,9.71,234,132,1,1,0,775,337
294,9.81,253,130,1,1,0,799,331
297,9.91,272,130,1,1,0,823,330
300,10.01,291,132,1,1,0,847,331
303,10.11,306,129,1,1,0,866,326
306,10.21,320,120,1,1,0,884,309
309,10.31,327,113,1,1,0,892,298
312,10.41,333,105,1,1,0,899,285
315,10.511,341,107,1,1,0,909,286
318,10.611,333,107,1,1,0,899,287
321,10.711,333,96,1,1,0,897,270
324,10.811,323,89,1,1,0,884,259
327,10.911,330,78,1,1,0,891,241
330,11.011,124,419,1,1,1,663,821
333,11.111,433,221,1,1,0,1046,468
336,11.211,610,498,1,1,1,1336,945
339,11.311,68,264,1,1,0,578,564
342,11.411,395,476,1,1,1,1030,911
345,11.511,0,352,1,1,0,499,713
348,11.612,177,529,1,1,0,485,715
351,11.712,147,529,1,1,0,482,717
354,11.812,123,491,1,1,1,668,946
357,11.912,950,212,1,1,0,1769,413
360,12.012,807,494,1,1,1,1623,932
363,12.112,519,447,1,1,0,1198,855
366,12.212,507,445,1,1,0,1180,852
369,12.312,505,445,1,1,0,1178,852
372,12.412,505,445,1,1,0,1178,852
375,12.513,505,446,1,1,0,1178,853
378,12.613,506,446,1,1,0,1179,853
381,12.713,505,446,1,1,0,1178,854
384,12.813,505,447,1,1,0,1178,855
387,12.913,505,446,1,1,0,1178,853
390,13.013,519,446,1,1,0,1198,854
393,13.113,520,448,1,1,0,1199,856
396,13.213,111,488,1,1,1,652,940
399,13.313,471,364,1,1,0,1118,711
402,13.413,469,365,1,1,0,1115,712
405,13.514,452,371,1,1,0,1093,723
408,13.614,434,374,1,1,0,1069,729
411,13.714,41,484,1,1,1,562,935
414,13.814,534,507,1,1,0,1229,963
417,13.914,481,494,1,1,1,1152,940
420,14.014,538,32,1,1,0,1157,146
423,14.114,552,26,1,1,0,1175,136
426,14.214,569,31,1,1,0,1199,142
429,14.314,582,42,1,1,0,1218,158
432,14.414,597,51,1,1,0,1239,171
435,14.514,607,49,1,1,0,1252,168
438,14.615,619,52,1,1,0,1270,171
441,14.715,636,57,1,1,0,1293,178
444,14.815,637,69,1,1,0,1296,197
447,14.915,631,81,1,1,0,1291,217
450,15.015,629,84,1,1,0,1289,223
453,15.115,395,496,1,1,1,1033,946
456,15.215,501,203,1,1,0,1134,433
459,15.315,402,479,1,1,1,1040,917
462,15.415,407,473,1,1,1,1047,906
465,15.515,409,468,1,1,1,1049,896
468,15.616,722,257,1,1,0,1450,509
471,15.716,518,491,1,1,1,1204,935
474,15.816,659,165,1,1,0,1344,355
477,15.916,527,498,1,1,1,1218,946
480,16.016,306,253,1,1,0,881,531
483,16.116,293,255,1,1,0,865,534
486,16.216,277,261,1,1,0,844,545
489,16.316,258,257,1,1,0,820,540
492,16.416,252,268,1,1,0,813,559
495,16.517,246,270,1,1,0,805,563
498,16.617,247,277,1,1,0,807,574
501,16.717,253,280,1,1,0,815,579
504,16.817,235,285,1,1,0,793,589
507,16.917,253,286,1,1,0,816,589
510,17.017,259,289,1,1,0,824,593
513,17.117,272,287,1,1,0,841,589
516,17.217,288,281,1,1,0,861,579
519,17.317,299,282,1,1,0,876,579
522,17.417,307,287,1,1,0,887,588
525,17.518,314,288,1,1,0,897,589
528,17.618,315,287,1,1,0,898,587
531,17.718,326,287,1,1,0,912,586
534,17.818,337,293,1,1,0,928,596
537,17.918,353,301,1,1,0,949,609
540,18.018,358,303,1,1,0,957,612
543,18.118,364,308,1,1,0,965,620
546,18.218,369,320,1,1,0,974,640
549,18.318,373,325,1,1,0,980,648
552,18.418,390,318,1,1,0,1001,635
555,18.518,381,314,1,1,0,989,629
558,18.619,366,322,1,1,0,970,643
561,18.719,356,324,1,1,0,957,648
564,18.819,352,324,1,1,0,951,648
567,18.919,351,322,1,1,0,950,644
570,19.019,352,318,1,1,0,951,637
573,19.119,353,315,1,1,0,952,633
576,19.219,356,318,1,1,0,956,638
579,19.319,363,319,1,1,0,965,638
582,19.419,363,320,1,1,0,966,641
585,19.52,364,319,1,1,0,967,639
588,19.62,351,326,1,1,0,950,651
591,19.72,339,334,1,1,0,935,665
594,19.82,327,335,1,1,0,920,667
597,19.92,341,340,1,1,0,939,676
600,20.02,352,351,1,1,0,955,694
603,20.12,366,357,1,1,0,974,704
606,20.22,357,366,1,1,0,964,720
609,20.32,368,373,1,1,0,980,732
612,20.42,364,369,1,1,0,973,724
615,20.521,366,358,1,1,0,974,706
618,20.621,353,348,1,1,0,956,689
621,20.721,345,343,1,1,0,945,680
624,20.821,362,337,1,1,0,966,669
627,20.921,348,336,1,1,0,947,669
630,21.021,330,334,1,1,0,923,666
633,21.121,346,329,1,1,0,944,657
636,21.221,351,332,1,1,0,951,662
639,21.321,350,337,1,1,0,950,670
642,21.421,344,337,1,1,0,942,671
645,21.521,331,331,1,1,0,924,660
648,21.622,333,344,1,1,0,928,683
651,21.722,349,345,1,1,0,950,683
654,21.822,340,333,1,1,0,936,663
657,21.922,325,336,1,1,0,917,669
660,22.022,315,340,1,1,0,904,677
663,22.122,319,346,1,1,0,910,687
666,22.222,310,348,1,1,0,898,691
669,22.322,312,352,1,1,0,901,697
672,22.422,317,353,1,1,0,909,700
675,22.523,330,356,1,1,0,926,703
678,22.623,339,354,1,1,0,938,699
681,22.723,338,349,1,1,0,936,691
684,22.823,345,343,1,1,0,945,680
687,22.923,343,344,1,1,0,942,683
690,23.023,337,342,1,1,0,934,680
693,23.123,340,356,1,1,0,940,704
696,23.223,327,358,1,1,0,923,708
699,23.323,332,370,1,1,0,931,727
702,23.423,314,373,1,1,0,907,733
705,23.524,321,385,1,1,0,918,754
708,23.624,309,375,1,1,0,900,738
711,23.724,309,367,1,1,0,900,723
714,23.824,300,366,1,1,0,888,723
717,23.924,293,355,1,1,0,877,704
720,24.024,309,349,1,1,0,898,693
723,24.124,309,335,1,1,0,896,669
726,24.224,301,348,1,1,0,887,691
729,24.324,288,356,1,1,0,870,705
732,24.424,274,346,1,1,0,851,689
735,24.524,291,342,1,1,0,873,681
738,24.625,299,352,1,1,0,885,699
741,24.725,287,351,1,1,0,869,698
744,24.825,286,337,1,1,0,865,674
747,24.925,276,347,1,1,0,853,691
750,25.025,291,350,1,1,0,874,696
753,25.125,289,337,1,1,0,869,674
756,25.225,301,333,1,1,0,885,665
759,25.325,286,341,1,1,0,866,680
762,25.425,284,341,1,1,0,863,680
765,25.526,302,338,1,1,0,887,675
768,25.626,318,344,1,1,0,909,684
771,25.726,332,345,1,1,0,927,684
774,25.826,336,337,1,1,0,932,670
777,25.926,335,331,1,1,0,930,660
780,26.026,335,325,1,1,0,929,651
783,26.126,332,314,1,1,0,924,632
786,26.226,329,312,1,1,0,919,629
789,26.326,324,306,1,1,0,912,618
792,26.426,322,304,1,1,0,909,616
795,26.527,317,304,1,1,0,902,616
798,26.627,312,304,1,1,0,896,615
801,26.727,311,299,1,1,0,894,608
804,26.827,304,294,1,1,0,884,600
807,26.927,298,291,1,1,0,876,594
810,27.027,290,289,1,1,0,865,592
813,27.127,278,287,1,1,0,849,589
816,27.227,275,297,1,1,0,846,607
819,27.327,263,292,1,1,0,830,598
822,27.427,275,280,1,1,0,844,578
825,27.527,269,289,1,1,0,838,593
828,27.628,255,293,1,1,0,820,601
831,27.728,269,283,1,1,0,837,583
834,27.828,272,291,1,1,0,842,596
837,27.928,283,287,1,1,0,855,589
840,28.028,298,295,1,1,0,876,602
843,28.128,306,288,1,1,0,886,589
846,28.228,317,299,1,1,0,902,607
849,28.328,311,288,1,1,0,893,589
852,28.428,312,301,1,1,0,895,611
855,28.529,295,304,1,1,0,873,617
858,28.629,311,297,1,1,0,894,604
861,28.729,319,284,1,1,0,903,581
864,28.829,320,269,1,1,0,902,557
867,28.929,314,281,1,1,0,895,577
870,29.029,304,269,1,1,0,881,557
873,29.129,291,265,1,1,0,863,551
876,29.229,278,257,1,1,0,845,539
879,29.329,259,255,1,1,0,821,536
882,29.429,261,269,1,1,0,824,560
885,29.53,258,255,1,1,0,819,536
888,29.63,239,256,1,1,0,795,539
891,29.73,248,252,1,1,0,806,532
894,29.83,260,249,1,1,0,821,526
897,29.93,265,249,1,1,0,827,526
990,33.033,264,234,1,1,0,825,502
993,33.133,282,233,1,1,0,848,498
996,33.233,292,220,1,1,0,859,477
999,33.333,285,215,1,1,0,849,468
1002,33.433,273,208,1,1,0,833,458
1005,33.534,257,217,1,1,0,814,474
1008,33.634,245,218,1,1,0,798,477
1011,33.734,244,224,1,1,0,797,487
1014,33.834,232,228,1,1,0,783,493
1017,33.934,219,217,1,1,0,764,477
1020,34.034,219,217,1,1,0,741,484
1023,34.134,198,231,1,1,0,739,501
1026,34.234,213,221,1,1,0,757,484
1029,34.334,205,235,1,1,0,749,507
1032,34.434,201,249,1,1,0,745,531
1035,34.535,206,256,1,1,0,752,541
1038,34.635,200,266,1,1,0,745,558
1041,34.735,207,274,1,1,0,755,572
1044,34.835,207,272,1,1,0,755,569
1047,34.935,188,275,1,1,0,731,575
1050,35.035,176,287,1,1,0,717,595
1053,35.135,168,286,1,1,0,706,594
1056,35.235,165,275,1,1,0,702,576
1059,35.335,157,278,1,1,0,692,581
1062,35.435,159,278,1,1,0,694,581
1065,35.535,153,275,1,1,0,686,577
1068,35.636,157,269,1,1,0,691,566
1071,35.736,170,270,1,1,0,707,568
1074,35.836,173,266,1,1,0,711,561
