frame,timestamp,ball_x2d,ball_y2d,detected
450,7.508,,,0
453,7.558,,,0
456,7.608,2998,1783,1
459,7.658,2998,1783,1
462,7.708,3014,1790,1
465,7.758,3014,1790,1
468,7.808,3164,1886,1
471,7.858,3164,1886,1
474,7.908,3042,1805,1
477,7.958,3042,1805,1
480,8.008,3055,1813,1
483,8.058,3055,1813,1
486,8.108,3066,1821,1
489,8.158,3066,1821,1
492,8.208,3066,1825,1
495,8.258,3066,1825,1
498,8.308,3071,1831,1
501,8.358,3071,1831,1
504,8.408,3112,1751,1
507,8.458,3112,1751,1
510,8.508,3081,1842,1
513,8.559,3081,1842,1
516,8.609,3123,1773,1
519,8.659,3123,1773,1
522,8.709,2531,1664,1
525,8.759,2531,1664,1
528,8.809,3101,1859,1
531,8.859,3101,1859,1
534,8.909,3159,1809,1
537,8.959,3159,1809,1
630,10.511,2880,1821,1
633,10.561,2880,1821,1
636,10.611,2886,1824,1
639,10.661,2886,1824,1
642,10.711,2886,1824,1
645,10.761,2886,1824,1
648,10.811,2940,1842,1
651,10.861,2940,1842,1
654,10.911,,,0
657,10.961,,,0
660,11.011,,,0
663,11.061,,,0
666,11.111,,,0
669,11.161,,,0
672,11.211,2932,1838,1
675,11.261,2932,1838,1
678,11.311,,,0
681,11.361,,,0
684,11.411,2869,1816,1
687,11.461,2869,1816,1
690,11.511,2932,1843,1
693,11.562,2932,1843,1
696,11.612,2769,1765,1
699,11.662,2769,1765,1
702,11.712,2882,1820,1
705,11.762,2882,1820,1
708,11.812,2712,1738,1
711,11.862,2712,1738,1
714,11.912,2797,1777,1
717,11.962,2797,1777,1
810,13.514,2974,1866,1
813,13.564,2974,1866,1
816,13.614,2748,1756,1
819,13.664,2748,1756,1
822,13.714,2727,1746,1
825,13.764,2727,1746,1
828,13.814,1645,1237,1
831,13.864,1645,1237,1
834,13.914,2868,1817,1
837,13.964,2868,1817,1
840,14.014,2868,1817,1
843,14.064,2721,1743,1
846,14.114,2721,1743,1
849,14.164,2717,1741,1
852,14.214,2717,1741,1
855,14.264,2726,1746,1
858,14.314,2726,1746,1
861,14.364,2726,1746,1
864,14.414,2726,1746,1
867,14.464,2805,1788,1
870,14.514,2805,1788,1
873,14.565,,,0
876,14.615,,,0
879,14.665,2726,1745,1
882,14.715,2726,1745,1
885,14.765,2721,1743,1
888,14.815,2721,1743,1
891,14.865,2726,1746,1
894,14.915,2726,1746,1
897,14.965,2316,1566,1
900,15.015,2316,1566,1
903,15.065,2913,1834,1
906,15.115,2913,1834,1
909,15.165,2492,1639,1
912,15.215,2492,1639,1
915,15.265,2726,1746,1
918,15.315,2726,1746,1
921,15.365,2717,1741,1
924,15.415,2717,1741,1
927,15.465,,,0
930,15.515,,,0
933,15.566,2965,1861,1
936,15.616,2965,1861,1
939,15.666,2814,1793,1
942,15.716,2814,1793,1
945,15.766,2954,1852,1
948,15.816,2954,1852,1
951,15.866,2589,1680,1
954,15.916,2589,1680,1
957,15.966,2726,1745,1
960,16.016,2726,1745,1
963,16.066,2733,1749,1
966,16.116,2733,1749,1
969,16.166,2981,1866,1
972,16.216,2981,1866,1
975,16.266,2732,1749,1
978,16.316,2732,1749,1
