frame_key,section_id,game_id,frame_index,source_sha256,raw_state,raw_reason,raw_forward_median_px,raw_inverse_median_px,presence_prediction,selection_status,orientation_status,selection_margin,winner_objective_j,runner_up_objective_j,validation_status,forward_median_px,inverse_median_px,n_strokes,n_fit_strokes,n_val_strokes,n_val_families,n_val_points,n_template_inframe,n_template_penalty,candidate_hypotheses_count,deduplicated_symmetry_images_count,seconds
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:188,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,188,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,45.028975,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.160069758,0.303036752,0.254529733,REFUSED,45.299324,64.0,103,73,30,12,963,398,0,109508,4,61.858
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:376,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,376,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,30.071954,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.073962656,0.452130687,0.4186899,REFUSED,30.043857,64.0,165,119,46,12,1456,398,0,60860,100,43.726
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:564,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,564,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,31.142808,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.040618045,0.391775467,0.375862313,REFUSED,31.026954,64.0,145,104,41,12,1217,381,17,114564,279,59.835
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:752,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,752,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,17.6043,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.020881146,0.109870144,0.107575929,REFUSED,52.939339,64.0,50,33,17,11,650,228,170,115040,296,61.643
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:940,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,940,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,28.109299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.02732981,0.577075977,0.5613046,REFUSED,21.297899,64.0,67,45,22,10,1454,398,0,105144,25044,47.576
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1128,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,1128,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,31.514999,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.027768199,0.564110607,0.548446272,REFUSED,31.514999,64.0,69,47,22,9,1401,398,0,112072,15967,48.093
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1316,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,1316,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,39.362164,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.072132019,0.527933054,0.489852177,REFUSED,29.864802,64.0,62,43,19,8,1247,398,0,98268,13425,38.305
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1504,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,1504,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,63.128323,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.723765614,0.415968545,0.114904816,REFUSED,22.144052,64.0,56,37,19,10,877,332,66,114416,539,58.932
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1692,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,1692,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,36.595455,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.052438019,0.411778972,0.390186099,REFUSED,36.163607,64.0,152,111,41,12,2398,371,27,105204,44,54.81
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:1880,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,1880,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,24.2893,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.011282391,0.392368144,0.387941293,REFUSED,13.26115,45.938324,148,106,42,11,2098,398,0,103260,654,49.54
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2068,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,2068,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,29.531258,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.106498077,0.540277874,0.482739319,REFUSED,29.703301,64.0,169,123,46,12,1289,398,0,124844,5099,67.249
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2256,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,2256,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,11.46,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.057625653,0.312430473,0.294426463,REFUSED,11.46,64.0,118,83,35,12,1440,398,0,131276,15,59.623
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2444,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,2444,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,29.710308,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.006001826,0.309449028,0.307591769,REFUSED,29.513699,64.0,162,118,44,12,1305,398,0,74680,36,33.175
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2632,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,2632,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,38.954855,59.613781,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.033908576,0.438773994,0.423895793,REFUSED,38.39661,59.764717,108,77,31,12,970,398,0,133828,2080,52.156
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:2820,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,2820,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,48.16433,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.021463467,0.513221089,0.502205585,REFUSED,48.16433,64.0,190,137,53,12,1554,398,0,117472,5889,51.938
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3008,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,3008,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.03967029,0.536780889,0.515486636,REFUSED,64.0,64.0,152,110,42,12,1280,398,0,127848,10730,45.86
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3196,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,3196,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,16.108601,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024953833,0.127285176,0.124108923,REFUSED,32.666605,64.0,60,41,19,10,805,298,100,122444,116,53.78
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3384,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,3384,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,18.9736,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.051589389,0.646515429,0.613162093,REFUSED,19.819751,64.0,52,34,18,10,647,342,56,94684,402,40.207
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3572,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,3572,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,15.2168,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.075594808,0.363983691,0.336468414,REFUSED,22.10895,64.0,49,33,16,10,412,398,0,108680,42,53.834
393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c:basketball__fiba-7HQqWMaKxpA_s6980:3760,basketball__fiba-7HQqWMaKxpA_s6980,basketball__fiba-7HQqWMaKxpA,3760,393a426efc3eb67b5ac344fc3af4b8dd631783db2f038100b2358b3c4ff9e57c,REFUSED,heldout_residual,38.828457,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.158823248,0.478973925,0.402901731,REFUSED,37.683857,64.0,59,39,20,11,771,325,73,104592,756,46.587
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:192,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,192,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,13.32435,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.066872147,0.50614473,0.472297745,REFUSED,22.126499,43.322563,77,52,25,11,1014,398,0,79216,2926,38.203
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:385,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,385,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.018592593,0.360324955,0.35362558,REFUSED,64.0,64.0,129,92,37,12,1173,398,0,113700,506,54.491
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:578,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,578,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,24.289299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.008575513,0.49802414,0.493753328,REFUSED,18.0818,64.0,124,89,35,12,2352,360,38,98460,2550,53.523
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:771,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,771,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,9.9643,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.0391677,0.384326341,0.369273162,REFUSED,10.505,64.0,97,70,27,11,1261,398,0,98044,8,49.858
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:964,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,964,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,9.9643,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.007961766,0.594261975,0.5895306,REFUSED,10.3786,64.0,154,111,43,11,2816,377,21,71540,2334,39.824
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1157,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,1157,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,4.2343,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.090642326,0.374840089,0.340863712,REFUSED,13.2436,64.0,106,76,30,11,2136,346,52,84376,80,36.676
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1350,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,1350,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,no_valid_h,nan,nan,NON_COURT,NO_CANDIDATES,UNKNOWN,,,,NO_CANDIDATES,nan,nan,73,50,23,11,1194,0,0,110148,0,44.068
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1542,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,1542,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,18.0186,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.038218136,0.309982031,0.298135096,REFUSED,18.0186,64.0,114,81,33,11,2018,398,0,67328,16,30.077
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1735,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,1735,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,17.063601,48.269608,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.02102085,0.342768837,0.335563545,REFUSED,17.126801,48.466217,138,99,39,12,1363,398,0,89644,22,40.923
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:1928,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,1928,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,9.21645,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.150688875,0.362644406,0.307997929,REFUSED,11.46,64.0,112,80,32,12,1230,385,13,46704,12,34.802
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2121,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,2121,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,10.189,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.078337847,0.392775109,0.362005953,REFUSED,12.5765,64.0,109,76,33,12,1445,250,148,120572,611,50.391
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2314,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,2314,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.218752021,0.40191152,0.313992563,REFUSED,20.07255,64.0,104,75,29,12,1144,342,56,124064,28,59.795
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2507,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,2507,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,18.76645,37.947205,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.014256088,0.404358025,0.398593462,REFUSED,18.70325,37.947205,115,82,33,12,2118,398,0,95256,397,41.259
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2700,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,2700,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,26.072899,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024085093,0.443895886,0.433204613,REFUSED,26.136099,64.0,108,77,31,12,1635,398,0,128532,1372,51.437
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:2892,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,2892,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.009805601,0.308477354,0.305452548,REFUSED,18.496099,64.0,121,87,34,12,1258,398,0,58204,22,29.511
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3085,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,3085,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,62.324289,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.024335563,0.358672099,0.349943611,REFUSED,64.0,64.0,111,78,33,12,1053,321,77,100092,112,46.089
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3278,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,3278,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.045418884,0.355556392,0.339407418,REFUSED,64.0,64.0,121,85,36,12,1211,383,15,123264,46,68.888
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3471,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,3471,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.025620658,0.295280955,0.287715663,REFUSED,64.0,64.0,109,78,31,12,1435,398,0,71304,4,43.612
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3664,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,3664,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.017339412,0.362443128,0.356158578,REFUSED,10.6665,64.0,102,71,31,12,1045,398,0,104172,58,58.548
0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542:basketball__fiba-Y1cgaIWW8gk_s6825:3857,basketball__fiba-Y1cgaIWW8gk_s6825,basketball__fiba-Y1cgaIWW8gk,3857,0bc6f60a62beca8dc12a5b3b99cd5022a0c2d97a32dc630e823be8a83ec45542,REFUSED,heldout_residual,23.341304,64.0,NON_COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.560935629,,REFUSED,23.674852,64.0,145,105,40,11,2533,398,0,105076,3812,60.25
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:192,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,192,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,37.982304,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.086962202,0.473903023,0.432691373,REFUSED,37.908562,64.0,201,146,55,12,1734,398,0,125068,1416,70.465
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:385,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,385,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,4.6486,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.011939718,0.488453851,0.482621849,REFUSED,4.6486,64.0,250,182,68,12,4138,391,7,85792,1315,75.526
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:578,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,578,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,16.6493,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.010628547,0.465050625,0.460107813,REFUSED,16.937201,64.0,261,191,70,12,3426,398,0,66936,4855,53.074
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:771,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,771,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,18.0818,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.005124454,0.534202422,0.531464927,REFUSED,63.900743,64.0,191,140,51,12,1980,369,29,115132,478,58.58
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:964,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,964,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,14.7393,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.00156557,0.384961229,0.384358545,REFUSED,24.289301,64.0,189,138,51,12,2467,398,0,106508,1067,51.382
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1157,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,1157,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,64.0,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.03748099,0.411695049,0.396264311,REFUSED,64.0,64.0,202,146,56,12,2361,398,0,122944,338,64.37
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1350,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,1350,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,22.27045,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.010911684,0.370534696,0.366491538,REFUSED,27.027899,64.0,194,140,54,12,2434,398,0,111796,702,67.627
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1542,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,1542,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,44.28112,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.070164598,0.409380505,0.380656487,REFUSED,44.28112,64.0,111,79,32,12,1044,398,0,96296,271,36.73
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1735,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,1735,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,23.57655,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.071549432,0.42515587,0.394736209,REFUSED,23.0183,64.0,198,144,54,12,2468,398,0,117676,638,55.986
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:1928,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,1928,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,13.37,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.057338376,0.408320365,0.384907938,REFUSED,8.4686,64.0,202,148,54,12,2132,398,0,134280,1163,61.623
2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37:basketball__fiba-Y1cgaIWW8gk_s90:2121,basketball__fiba-Y1cgaIWW8gk_s90,basketball__fiba-Y1cgaIWW8gk,2121,2a8931de71495dd5ec186b9f204b3d3fbe90a82f240995aa7d3a3fb016e7db37,REFUSED,heldout_residual,18.9736,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.000730557,0.426494311,0.426182733,REFUSED,19.0368,64.0,204,149,55,12,2049,398,0,118952,1189,57.168
