frame_key,section_id,game_id,source_sha256,frame_index,path,state,scale,native_width,native_height,presence_prediction
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:133,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,133,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000133.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:266,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,266,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000266.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:400,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,400,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000400.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:533,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,533,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000533.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:666,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,666,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000666.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:800,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,800,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000800.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:933,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,933,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_000933.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1067,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1067,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001067.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1200,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1200,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001200.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1333,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1333,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001333.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1467,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1467,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001467.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1600,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1600,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001600.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1734,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1734,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001734.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1867,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,1867,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_001867.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2000,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2000,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002000.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2134,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2134,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002134.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2267,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2267,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002267.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2401,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2401,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002401.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2534,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2534,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002534.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2667,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2667,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002667.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2801,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2801,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002801.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2934,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,2934,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_002934.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3068,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3068,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003068.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3201,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3201,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003201.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3334,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3334,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003334.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3468,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3468,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003468.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3601,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3601,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003601.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3735,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3735,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003735.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3868,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,3868,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_003868.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4001,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4001,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004001.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4135,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4135,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004135.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4268,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4268,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004268.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4401,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4401,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004401.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4535,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4535,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004535.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4668,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4668,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004668.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4802,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4802,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004802.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4935,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,4935,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_004935.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5068,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5068,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005068.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5202,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5202,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005202.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5335,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5335,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005335.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5469,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5469,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005469.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5602,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5602,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005602.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5735,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5735,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005735.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5869,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,5869,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_005869.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6002,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6002,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006002.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6136,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6136,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006136.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6269,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6269,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006269.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6402,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6402,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006402.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6536,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6536,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006536.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6669,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6669,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006669.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6803,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6803,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006803.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6936,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,6936,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_006936.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7069,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7069,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007069.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7203,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7203,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007203.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7336,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7336,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007336.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7470,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7470,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007470.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7603,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7603,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007603.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7736,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7736,/workspace/g379_scratch/frames/nba__pPHOlLVyjQc_s1603_007736.png,DECODED,0.6666666666666666,1920,1080,COURT
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7870,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,7870,,DECODE_FAILED,,,,
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:8003,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11,8003,,DECODE_FAILED,,,,
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:66,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,66,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000066.png,DECODED,0.6666666666666666,1920,1080,NON_COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:133,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,133,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000133.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:199,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,199,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000199.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:266,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,266,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000266.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:332,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,332,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000332.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:399,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,399,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000399.png,DECODED,0.6666666666666666,1920,1080,COURT
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:465,ncaa_basketball__QXFM3hlaDAk_s1440,ncaa_basketball__QXFM3hlaDAk,ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f,465,/workspace/g379_scratch/frames/ncaa_basketball__QXFM3hlaDAk_s1440_000465.png,DECODED,0.6666666666666666,1920,1080,COURT
