frame_key,section_id,game_id,frame_index,validation_status,has_matrix,foot_x_px,foot_y_px,court_x_ft,court_y_ft,finite,inside_full_court,inside_near_half
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,151.875,667.0,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,667.0,517.5,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,780.5,549.0,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,831.5,561.0,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,94.688,472.0,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,1003.0,379.5,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,486.5,529.5,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,125.812,719.5,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:2972,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,2972,NO_CANDIDATES,0,353.0,447.0,,,0,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,449.5,625.5,7.4897,23.0148,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,646.5,623.5,2.9269,12.2499,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,601.5,566.0,3.7023,-17.8733,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,62.812,720.0,-62.3405,-497.8656,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,195.0,410.25,186.2645,-2535.1868,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,427.5,429.0,9.4604,-164.795,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,1267.0,386.5,-1.0457,-49.8419,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3101,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3101,REFUSED,1,840.0,510.0,0.9749,-33.0979,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,507.0,624.0,15.9222,-134.7564,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,898.0,413.0,69.0701,-13.8827,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,139.0,719.0,-45.2659,-213.1842,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,1248.0,393.5,109.2604,2.5878,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,266.25,406.5,-16.6342,-27.5571,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,568.0,409.0,26.5629,-20.3701,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,417.0,371.25,5.9948,-5.724,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,55.055,720.0,-60.2785,-219.8389,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3231,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3231,REFUSED,1,610.0,560.0,31.2865,-95.5024,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,864.0,612.0,10.018,75.281,1,1,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,480.5,625.0,0.8362,-127.3024,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,957.5,470.5,32.3159,108.6718,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,1063.0,484.0,31.3687,152.2852,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,1170.0,388.0,44.2029,184.2604,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,683.0,565.0,15.0455,-13.8981,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,109.75,718.0,-30.2643,-405.4153,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,268.062,393.0,37.9316,-227.308,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,839.0,382.0,43.2531,55.098,1,1,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,655.0,405.5,38.9712,-26.3974,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3360,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3360,REFUSED,1,457.5,526.0,18.3713,-132.93,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,763.5,618.0,46.2613,-116.832,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,464.0,625.0,4.6641,15.7976,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,1057.75,474.5,-25.3819,263.2867,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,612.0,562.5,11.9695,-71.0903,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,1159.0,387.0,-19.2005,258.4787,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,809.0,475.5,149.3168,-1739.0366,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,247.75,389.0,0.6833,-73.2866,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,77.516,719.0,-0.9566,60.8399,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,397.5,517.5,3.0723,-40.0807,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,798.0,356.5,126.1516,-2415.7466,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3489,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3489,REFUSED,1,598.5,557.0,10.9576,-70.3164,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,906.0,469.75,615.6154,-472.2383,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,1133.0,462.5,-925.3497,703.4362,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,611.0,623.0,123.5654,8.5465,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,418.25,529.5,55.284,-23.4883,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,1228.0,390.0,-556.6315,529.5947,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,182.375,719.0,13.6786,67.8847,1,1,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,325.0,400.5,37.2677,-66.5725,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,35.094,718.0,-1.6152,65.3655,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,511.0,622.5,81.2894,17.345,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,798.0,527.0,296.061,-158.4201,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,1136.0,450.5,-918.2858,731.1361,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,609.0,403.5,118.4963,-143.9625,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,482.5,494.0,72.1164,-51.859,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3618,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3618,REFUSED,1,546.0,419.5,92.501,-109.572,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,626.5,621.0,42.8903,3.3183,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,506.5,624.0,46.5762,18.8186,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,1186.0,390.0,62.9932,230.8691,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,550.0,561.5,45.2356,-32.0311,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,191.25,719.0,50.3074,62.7917,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,393.25,470.5,48.327,-58.409,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,695.0,453.5,33.9999,-315.3183,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,41.812,719.0,51.1095,60.4806,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,1062.0,410.5,67.5078,310.9417,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,433.0,467.75,47.6648,-70.6216,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,368.0,392.25,48.6325,-101.5946,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3748,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3748,REFUSED,1,952.0,435.5,80.367,524.1473,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,454.5,472.0,4.4924,-69.2402,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,793.0,621.0,59.2013,-157.5974,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,41.438,719.5,-0.5644,61.569,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,199.25,719.0,0.6013,64.3092,1,1,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,569.5,624.0,8.4358,7.4294,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,361.5,382.0,2.6081,-89.8399,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,1134.0,519.5,-19.252,175.9273,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,992.5,394.5,-31.9526,489.1968,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,616.0,397.75,11.4993,-227.9416,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:3877,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,3877,REFUSED,1,886.0,353.5,-98.5282,1822.2006,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,998.0,710.5,110.2717,-23.5273,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,759.0,599.5,57.9691,30.6986,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,446.5,623.5,-7.2833,19.6405,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,44.875,564.5,-87.5504,47.1902,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,339.25,364.0,-39.7956,152.835,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4006,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4006,REFUSED,1,325.0,560.5,-33.8893,49.5146,1,0,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4135,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4135,REFUSED,1,909.0,515.0,20.2936,66.2283,1,1,0
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4135,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4135,REFUSED,1,682.0,504.0,18.243,46.1491,1,1,1
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:4135,basketball__euroleague-a_GxgklBtEs_s2783,basketball__euroleague-a_GxgklBtEs,4135,REFUSED,1,1025.0,448.5,11.645,76.315,1,1,0
