frame,timestamp,ball_x2d,ball_y2d,detected,live
9822,163.864,,,0,0
9825,163.914,,,0,0
9828,163.964,,,0,0
9831,164.014,,,0,0
9834,164.064,,,0,0
9837,164.114,,,0,0
9840,164.164,,,0,0
9843,164.214,,,0,0
9846,164.264,,,0,0
9849,164.314,,,0,0
9852,164.364,,,0,0
9855,164.414,,,0,0
9858,164.464,,,0,0
9861,164.514,,,0,0
9864,164.564,,,0,0
9867,164.614,,,0,0
9870,164.665,,,0,0
9873,164.715,,,0,0
9876,164.765,,,0,0
9879,164.815,,,0,0
9882,164.865,,,0,0
9885,164.915,,,0,0
9888,164.965,,,0,0
9891,165.015,,,0,0
9894,165.065,,,0,0
9897,165.115,,,0,0
9900,165.165,,,0,0
9903,165.215,,,0,0
9906,165.265,,,0,0
9909,165.315,,,0,0
9912,165.365,,,0,0
9915,165.415,,,0,0
9918,165.465,,,0,0
9921,165.515,,,0,0
9924,165.565,,,0,0
9927,165.615,,,0,0
9930,165.666,,,0,0
9933,165.716,,,0,0
9936,165.766,,,0,0
9939,165.816,,,0,0
9942,165.866,,,0,0
9945,165.916,,,0,0
9948,165.966,,,0,0
9951,166.016,,,0,0
9954,166.066,,,0,0
9957,166.116,,,0,0
9960,166.166,,,0,0
9963,166.216,,,0,0
9966,166.266,,,0,0
9969,166.316,,,0,0
9972,166.366,,,0,0
9975,166.416,,,0,0
9978,166.466,,,0,0
9981,166.516,,,0,0
9984,166.566,,,0,0
9987,166.616,,,0,0
9990,166.667,,,0,0
9993,166.717,,,0,0
9996,166.767,,,0,0
9999,166.817,,,0,0
10002,166.867,,,0,0
10005,166.917,,,0,0
10008,166.967,,,0,0
10011,167.017,,,0,0
10014,167.067,,,0,0
10017,167.117,,,0,0
10020,167.167,,,0,0
10023,167.217,,,0,0
10026,167.267,,,0,0
10029,167.317,,,0,0
10032,167.367,,,0,0
10035,167.417,,,0,0
10038,167.467,,,0,0
10041,167.517,,,0,0
10044,167.567,,,0,0
10047,167.617,,,0,0
10050,167.667,,,0,0
10053,167.718,,,0,0
10056,167.768,,,0,0
10059,167.818,,,0,0
10062,167.868,,,0,0
10065,167.918,,,0,0
10068,167.968,,,0,0
10071,168.018,,,0,0
10074,168.068,,,0,0
10077,168.118,,,0,0
10080,168.168,,,0,0
10083,168.218,,,0,0
10086,168.268,,,0,0
10089,168.318,,,0,0
10092,168.368,,,0,0
10095,168.418,,,0,0
10098,168.468,,,0,0
10101,168.518,,,0,0
10104,168.568,,,0,0
10107,168.618,,,0,0
10110,168.668,,,0,0
10113,168.719,,,0,0
10116,168.769,,,0,0
10119,168.819,,,0,0
10122,168.869,,,0,0
10125,168.919,,,0,0
10128,168.969,,,0,0
10131,169.019,,,0,0
10134,169.069,,,0,0
10137,169.119,,,0,0
10140,169.169,,,0,0
10143,169.219,,,0,0
10146,169.269,,,0,0
10149,169.319,,,0,0
10152,169.369,,,0,0
10155,169.419,,,0,0
10158,169.469,,,0,0
10161,169.519,,,0,0
10164,169.569,,,0,0
10167,169.619,,,0,0
10170,169.669,,,0,0
10173,169.72,,,0,0
10176,169.77,,,0,0
10179,169.82,,,0,0
10182,169.87,,,0,0
10185,169.92,,,0,0
10188,169.97,,,0,0
10191,170.02,,,0,0
10194,170.07,,,0,0
10197,170.12,,,0,0
10200,170.17,,,0,0
10203,170.22,,,0,0
10206,170.27,,,0,0
10209,170.32,,,0,0
10212,170.37,,,0,0
10215,170.42,,,0,0
10218,170.47,,,0,0
10221,170.52,,,0,0
10224,170.57,,,0,0
10227,170.62,,,0,0
10230,170.671,,,0,0
10233,170.721,,,0,0
10236,170.771,,,0,0
10239,170.821,,,0,0
10242,170.871,,,0,0
10245,170.921,,,0,0
10248,170.971,,,0,0
10251,171.021,,,0,0
10254,171.071,,,0,0
10257,171.121,,,0,0
10260,171.171,,,0,0
10263,171.221,,,0,0
10266,171.271,,,0,0
10269,171.321,,,0,0
10272,171.371,,,0,0
10275,171.421,,,0,0
10278,171.471,,,0,0
10281,171.521,,,0,0
10284,171.571,,,0,0
10287,171.621,,,0,0
10290,171.672,,,0,0
10293,171.722,,,0,0
10296,171.772,,,0,0
10299,171.822,,,0,0
10302,171.872,,,0,0
10305,171.922,,,0,0
10308,171.972,,,0,0
10311,172.022,,,0,0
10314,172.072,,,0,0
10317,172.122,,,0,0
10320,172.172,,,0,0
10323,172.222,,,0,0
10326,172.272,,,0,0
10329,172.322,,,0,0
10332,172.372,,,0,0
10335,172.422,,,0,0
10338,172.472,,,0,0
10341,172.522,,,0,0
10344,172.572,,,0,0
10347,172.622,,,0,0
10350,172.673,,,0,0
10353,172.723,,,0,0
10356,172.773,,,0,0
10359,172.823,,,0,0
10362,172.873,,,0,0
10365,172.923,,,0,0
10368,172.973,,,0,0
10371,173.023,,,0,0
10374,173.073,,,0,0
10377,173.123,,,0,0
10380,173.173,,,0,0
10383,173.223,,,0,0
10386,173.273,,,0,0
10389,173.323,,,0,0
10392,173.373,,,0,0
10395,173.423,,,0,0
10398,173.473,,,0,0
10401,173.523,,,0,0
10404,173.573,,,0,0
10407,173.623,,,0,0
10410,173.673,,,0,0
10413,173.724,,,0,0
10416,173.774,,,0,0
10419,173.824,,,0,0
10422,173.874,,,0,0
10425,173.924,,,0,0
10428,173.974,,,0,0
10431,174.024,,,0,0
10434,174.074,,,0,0
10437,174.124,,,0,0
10440,174.174,,,0,0
10443,174.224,,,0,0
10446,174.274,,,0,0
10449,174.324,,,0,0
10452,174.374,,,0,0
10455,174.424,,,0,0
10458,174.474,,,0,0
10461,174.524,,,0,0
10464,174.574,,,0,0
10467,174.624,,,0,0
10470,174.674,,,0,0
10473,174.725,,,0,0
10476,174.775,,,0,0
10479,174.825,,,0,0
10482,174.875,,,0,0
10485,174.925,,,0,0
10488,174.975,,,0,0
10491,175.025,,,0,0
10494,175.075,,,0,0
10497,175.125,,,0,0
10500,175.175,,,0,0
10503,175.225,,,0,0
10506,175.275,,,0,0
10509,175.325,,,0,0
10512,175.375,,,0,0
10515,175.425,,,0,0
10518,175.475,,,0,0
10521,175.525,,,0,0
10524,175.575,,,0,0
10527,175.625,,,0,0
10530,175.675,,,0,0
10533,175.726,,,0,0
10536,175.776,,,0,0
10539,175.826,,,0,0
10542,175.876,,,0,0
10545,175.926,,,0,0
10548,175.976,,,0,0
10551,176.026,,,0,0
10554,176.076,,,0,0
10557,176.126,,,0,0
10560,176.176,,,0,0
10563,176.226,,,0,0
10566,176.276,,,0,0
10569,176.326,,,0,0
10572,176.376,,,0,0
10575,176.426,,,0,0
10578,176.476,,,0,0
10581,176.526,,,0,0
10584,176.576,,,0,0
10587,176.626,,,0,0
10590,176.677,,,0,0
10593,176.727,,,0,0
10596,176.777,,,0,0
10599,176.827,,,0,0
10602,176.877,,,0,0
10605,176.927,,,0,0
10608,176.977,,,0,0
10611,177.027,,,0,0
10614,177.077,,,0,0
10617,177.127,,,0,0
10620,177.177,,,0,0
10623,177.227,,,0,0
10626,177.277,,,0,0
10629,177.327,,,0,0
10632,177.377,,,0,0
10635,177.427,,,0,0
10638,177.477,,,0,0
10641,177.527,,,0,0
10644,177.577,,,0,0
10647,177.627,,,0,0
10650,177.678,,,0,0
10653,177.728,,,0,0
10656,177.778,,,0,0
10659,177.828,,,0,0
10662,177.878,,,0,0
10665,177.928,,,0,0
10668,177.978,,,0,0
10671,178.028,,,0,0
10674,178.078,,,0,0
10677,178.128,,,0,0
10680,178.178,,,0,0
10683,178.228,,,0,0
10686,178.278,,,0,0
10689,178.328,,,0,0
10692,178.378,,,0,0
10695,178.428,,,0,0
10698,178.478,,,0,0
10701,178.528,,,0,0
10704,178.578,,,0,0
10707,178.628,,,0,0
10710,178.679,,,0,0
10713,178.729,,,0,0
10716,178.779,,,0,0
10719,178.829,,,0,0
10722,178.879,,,0,0
10725,178.929,,,0,0
10728,178.979,,,0,0
10731,179.029,,,0,0
10734,179.079,,,0,0
10737,179.129,,,0,0
10740,179.179,,,0,0
10743,179.229,,,0,0
10746,179.279,,,0,0
10749,179.329,,,0,0
10752,179.379,,,0,0
10755,179.429,,,0,0
10758,179.479,,,0,0
10761,179.529,,,0,0
10764,179.579,,,0,0
10767,179.629,,,0,0
10770,179.679,,,0,0
10773,179.73,,,0,0
10776,179.78,,,0,0
10779,179.83,,,0,0
10782,179.88,,,0,0
10785,179.93,,,0,0
10788,179.98,,,0,0
10791,180.03,,,0,0
10794,180.08,,,0,0
10797,180.13,,,0,0
10800,180.18,,,0,0
10803,180.23,,,0,0
10806,180.28,,,0,0
10809,180.33,,,0,0
10812,180.38,,,0,0
10815,180.43,,,0,0
10818,180.48,,,0,0
10821,180.53,,,0,0
10824,180.58,,,0,0
10827,180.63,,,0,0
10830,180.68,,,0,0
10833,180.731,,,0,0
10836,180.781,,,0,0
10839,180.831,,,0,0
10842,180.881,,,0,0
10845,180.931,,,0,0
10848,180.981,,,0,0
10851,181.031,,,0,0
10854,181.081,,,0,0
10857,181.131,,,0,0
10860,181.181,,,0,0
10863,181.231,,,0,0
10866,181.281,,,0,0
10869,181.331,,,0,0
10872,181.381,,,0,0
10875,181.431,,,0,0
10878,181.481,,,0,0
10881,181.531,,,0,0
10884,181.581,,,0,0
10887,181.631,,,0,0
10980,183.183,,,0,0
10983,183.233,,,0,0
10986,183.283,,,0,0
10989,183.333,,,0,0
10992,183.383,,,0,0
10995,183.433,,,0,0
10998,183.483,,,0,0
11001,183.533,,,0,0
11004,183.583,,,0,0
11007,183.633,,,0,0
11010,183.684,,,0,0
11013,183.734,,,0,0
11016,183.784,,,0,0
11019,183.834,,,0,0
11022,183.884,,,0,0
11025,183.934,,,0,0
11028,183.984,,,0,0
11031,184.034,,,0,0
11034,184.084,,,0,0
11037,184.134,,,0,0
11040,184.184,,,0,0
11043,184.234,,,0,0
11046,184.284,,,0,0
11049,184.334,,,0,0
11052,184.384,,,0,0
11055,184.434,,,0,0
11058,184.484,,,0,0
11061,184.534,,,0,0
11064,184.584,,,0,0
11067,184.634,,,0,0
11070,184.685,,,0,0
11073,184.735,,,0,0
11076,184.785,,,0,0
11079,184.835,,,0,0
11082,184.885,,,0,0
11085,184.935,,,0,0
11088,184.985,,,0,0
11091,185.035,,,0,0
11094,185.085,,,0,0
11097,185.135,,,0,0
11100,185.185,,,0,0
11103,185.235,,,0,0
11106,185.285,,,0,0
11109,185.335,,,0,0
11112,185.385,,,0,0
11115,185.435,,,0,0
11118,185.485,,,0,0
11121,185.535,,,0,0
11124,185.585,,,0,0
11127,185.635,,,0,0
11130,185.685,,,0,0
11133,185.736,,,0,0
11136,185.786,,,0,0
11139,185.836,,,0,0
11142,185.886,,,0,0
11145,185.936,,,0,0
11148,185.986,,,0,0
11151,186.036,,,0,0
11154,186.086,,,0,0
11157,186.136,,,0,0
11160,186.186,,,0,0
11163,186.236,,,0,0
11166,186.286,,,0,0
11169,186.336,,,0,0
11172,186.386,,,0,0
11175,186.436,,,0,0
11178,186.486,,,0,0
11181,186.536,,,0,0
11184,186.586,,,0,0
11187,186.636,,,0,0
11190,186.686,,,0,0
11193,186.737,,,0,0
11196,186.787,,,0,0
11199,186.837,,,0,0
11202,186.887,,,0,0
11205,186.937,,,0,0
11208,186.987,,,0,0
11211,187.037,,,0,0
11214,187.087,,,0,0
11217,187.137,,,0,0
11220,187.187,,,0,0
11223,187.237,,,0,0
11226,187.287,,,0,0
11229,187.337,,,0,0
11232,187.387,,,0,0
11235,187.437,,,0,0
11238,187.487,,,0,0
11241,187.537,,,0,0
11244,187.587,,,0,0
11247,187.637,,,0,0
11250,187.688,,,0,0
11253,187.738,,,0,0
11256,187.788,,,0,0
11259,187.838,,,0,0
11262,187.888,,,0,0
11265,187.938,,,0,0
11268,187.988,,,0,0
11271,188.038,,,0,0
11274,188.088,,,0,0
11277,188.138,,,0,0
11280,188.188,,,0,0
11283,188.238,,,0,0
11286,188.288,,,0,0
11289,188.338,,,0,0
11292,188.388,,,0,0
11295,188.438,,,0,0
11298,188.488,,,0,0
11301,188.538,,,0,0
11304,188.588,,,0,0
11307,188.638,,,0,0
11310,188.689,,,0,0
11313,188.739,,,0,0
11316,188.789,,,0,0
11319,188.839,,,0,0
11322,188.889,,,0,0
11325,188.939,,,0,0
11328,188.989,,,0,0
11331,189.039,,,0,0
11334,189.089,,,0,0
11337,189.139,,,0,0
11340,189.189,,,0,0
11343,189.239,,,0,0
11346,189.289,,,0,0
11349,189.339,,,0,0
11352,189.389,,,0,0
11355,189.439,,,0,0
11358,189.489,,,0,0
11361,189.539,,,0,0
11364,189.589,,,0,0
11367,189.639,,,0,0
11370,189.69,,,0,0
11373,189.74,,,0,0
11376,189.79,,,0,0
11379,189.84,,,0,0
11382,189.89,,,0,0
11385,189.94,,,0,0
11388,189.99,,,0,0
11391,190.04,,,0,0
11394,190.09,,,0,0
11397,190.14,,,0,0
11400,190.19,,,0,0
11403,190.24,,,0,0
11406,190.29,,,0,0
11409,190.34,,,0,0
11412,190.39,,,0,0
11415,190.44,,,0,0
11418,190.49,,,0,0
11421,190.54,,,0,0
11424,190.59,,,0,0
11427,190.64,,,0,0
11430,190.691,,,0,0
11433,190.741,,,0,0
11436,190.791,,,0,0
11439,190.841,,,0,0
11442,190.891,,,0,0
11445,190.941,,,0,0
11448,190.991,,,0,0
11451,191.041,,,0,0
11454,191.091,,,0,0
11457,191.141,,,0,0
11460,191.191,,,0,0
11463,191.241,,,0,0
11466,191.291,,,0,0
11469,191.341,,,0,0
11472,191.391,,,0,0
11475,191.441,,,0,0
11478,191.491,,,0,0
11481,191.541,,,0,0
11484,191.591,,,0,0
11487,191.641,,,0,0
11490,191.691,,,0,0
11493,191.742,,,0,0
11496,191.792,,,0,0
11499,191.842,,,0,0
11502,191.892,,,0,0
11505,191.942,,,0,0
11508,191.992,,,0,0
11511,192.042,,,0,0
11514,192.092,,,0,0
11517,192.142,,,0,0
11610,193.694,,,0,0
11613,193.744,,,0,0
11616,193.794,,,0,0
11619,193.844,,,0,0
11622,193.894,,,0,0
11625,193.944,,,0,0
11628,193.994,,,0,0
11631,194.044,,,0,0
11634,194.094,,,0,0
11637,194.144,,,0,0
11640,194.194,,,0,0
11643,194.244,,,0,0
11646,194.294,,,0,0
11649,194.344,,,0,0
11652,194.394,,,0,0
11655,194.444,,,0,0
11658,194.494,,,0,0
11661,194.544,,,0,0
11664,194.594,,,0,0
11667,194.644,,,0,0
11670,194.695,,,0,0
11673,194.745,,,0,0
11676,194.795,,,0,0
11679,194.845,,,0,0
11682,194.895,,,0,0
11685,194.945,,,0,0
11688,194.995,,,0,0
11691,195.045,,,0,0
11694,195.095,,,0,0
11697,195.145,,,0,0
11700,195.195,,,0,0
11703,195.245,,,0,0
11706,195.295,,,0,0
11709,195.345,,,0,0
11712,195.395,,,0,0
11715,195.445,,,0,0
11718,195.495,,,0,0
11721,195.545,,,0,0
11724,195.595,,,0,0
11727,195.645,,,0,0
11730,195.696,,,0,0
11733,195.746,,,0,0
11736,195.796,,,0,0
11739,195.846,,,0,0
11742,195.896,,,0,0
11745,195.946,,,0,0
11748,195.996,,,0,0
11751,196.046,,,0,0
11754,196.096,,,0,0
11757,196.146,,,0,0
11760,196.196,,,0,0
11763,196.246,,,0,0
11766,196.296,,,0,0
11769,196.346,,,0,0
11772,196.396,,,0,0
11775,196.446,,,0,0
11778,196.496,,,0,0
11781,196.546,,,0,0
11784,196.596,,,0,0
11787,196.646,,,0,0
11790,196.697,,,0,0
11793,196.747,,,0,0
11796,196.797,,,0,0
11799,196.847,,,0,0
11802,196.897,,,0,0
11805,196.947,,,0,0
11808,196.997,,,0,0
11811,197.047,,,0,0
11814,197.097,,,0,0
11817,197.147,,,0,0
11820,197.197,,,0,0
11823,197.247,,,0,0
11826,197.297,,,0,0
11829,197.347,,,0,0
11832,197.397,,,0,0
11835,197.447,,,0,0
11838,197.497,,,0,0
11841,197.547,,,0,0
11844,197.597,,,0,0
11847,197.647,,,0,0
11850,197.697,,,0,0
11853,197.748,,,0,0
11856,197.798,,,0,0
11859,197.848,,,0,0
11862,197.898,,,0,0
11865,197.948,,,0,0
11868,197.998,,,0,0
11871,198.048,,,0,0
11874,198.098,,,0,0
11877,198.148,,,0,0
11880,198.198,,,0,0
11883,198.248,,,0,0
11886,198.298,,,0,0
11889,198.348,,,0,0
11892,198.398,,,0,0
11895,198.448,,,0,0
11898,198.498,,,0,0
11901,198.548,,,0,0
11904,198.598,,,0,0
11907,198.648,,,0,0
11910,198.698,,,0,0
11913,198.749,,,0,0
11916,198.799,,,0,0
11919,198.849,,,0,0
11922,198.899,,,0,0
11925,198.949,,,0,0
11928,198.999,,,0,0
11931,199.049,,,0,0
11934,199.099,,,0,0
11937,199.149,,,0,0
11940,199.199,,,0,0
11943,199.249,,,0,0
11946,199.299,,,0,0
11949,199.349,,,0,0
11952,199.399,,,0,0
11955,199.449,,,0,0
11958,199.499,,,0,0
11961,199.549,,,0,0
11964,199.599,,,0,0
11967,199.649,,,0,0
11970,199.7,,,0,0
11973,199.75,,,0,0
11976,199.8,,,0,0
11979,199.85,,,0,0
11982,199.9,,,0,0
11985,199.95,,,0,0
11988,200.0,,,0,0
11991,200.05,,,0,0
11994,200.1,,,0,0
11997,200.15,,,0,0
12000,200.2,,,0,0
12003,200.25,,,0,0
12006,200.3,,,0,0
12009,200.35,,,0,0
12012,200.4,,,0,0
12015,200.45,,,0,0
12018,200.5,,,0,0
12021,200.55,,,0,0
12024,200.6,,,0,0
12027,200.65,,,0,0
12030,200.701,,,0,0
12033,200.751,,,0,0
12036,200.801,,,0,0
12039,200.851,,,0,0
12042,200.901,,,0,0
12045,200.951,,,0,0
12048,201.001,,,0,0
12051,201.051,,,0,0
12054,201.101,,,0,0
12057,201.151,,,0,0
12060,201.201,,,0,0
12063,201.251,,,0,0
12066,201.301,,,0,0
12069,201.351,,,0,0
12072,201.401,,,0,0
12075,201.451,,,0,0
12078,201.501,,,0,0
12081,201.551,,,0,0
12084,201.601,,,0,0
12087,201.651,,,0,0
12090,201.702,,,0,0
12093,201.752,,,0,0
12096,201.802,,,0,0
12099,201.852,,,0,0
12102,201.902,,,0,0
12105,201.952,,,0,0
12108,202.002,,,0,0
12111,202.052,,,0,0
12114,202.102,,,0,0
12117,202.152,,,0,0
12120,202.202,,,0,0
12123,202.252,,,0,0
12126,202.302,,,0,0
12129,202.352,,,0,0
12132,202.402,,,0,0
12135,202.452,,,0,0
12138,202.502,,,0,0
12141,202.552,,,0,0
12144,202.602,,,0,0
12147,202.652,,,0,0
12150,202.703,,,0,0
12153,202.753,,,0,0
12156,202.803,,,0,0
12159,202.853,,,0,0
12162,202.903,,,0,0
12165,202.953,,,0,0
12168,203.003,,,0,0
12171,203.053,,,0,0
12174,203.103,,,0,0
12177,203.153,,,0,0
12180,203.203,,,0,0
12183,203.253,,,0,0
12186,203.303,,,0,0
12189,203.353,,,0,0
12192,203.403,,,0,0
12195,203.453,,,0,0
12198,203.503,,,0,0
12201,203.553,,,0,0
12204,203.603,,,0,0
12207,203.653,,,0,0
12210,203.703,,,0,0
12213,203.754,,,0,0
12216,203.804,,,0,0
12219,203.854,,,0,0
12222,203.904,,,0,0
12225,203.954,,,0,0
12228,204.004,,,0,0
12231,204.054,,,0,0
12234,204.104,,,0,0
12237,204.154,,,0,0
12240,204.204,,,0,0
12243,204.254,,,0,0
12246,204.304,,,0,0
12249,204.354,,,0,0
12252,204.404,,,0,0
12255,204.454,,,0,0
12258,204.504,,,0,0
12261,204.554,,,0,0
12264,204.604,,,0,0
12267,204.654,,,0,0
12270,204.704,,,0,0
12273,204.755,,,0,0
12276,204.805,,,0,0
12279,204.855,,,0,0
12282,204.905,,,0,0
12285,204.955,,,0,0
12288,205.005,,,0,0
12291,205.055,,,0,0
12294,205.105,,,0,0
12297,205.155,,,0,0
12300,205.205,,,0,0
12303,205.255,,,0,0
12306,205.305,,,0,0
12309,205.355,,,0,0
12312,205.405,,,0,0
12315,205.455,,,0,0
12318,205.505,,,0,0
12321,205.555,,,0,0
12324,205.605,,,0,0
12327,205.655,,,0,0
12330,205.706,,,0,0
12333,205.756,,,0,0
12336,205.806,,,0,0
12339,205.856,,,0,0
12342,205.906,,,0,0
12345,205.956,,,0,0
12348,206.006,,,0,0
12351,206.056,,,0,0
12354,206.106,,,0,0
12357,206.156,,,0,0
12360,206.206,,,0,0
12363,206.256,,,0,0
12366,206.306,,,0,0
12369,206.356,,,0,0
12372,206.406,,,0,0
12375,206.456,,,0,0
12378,206.506,,,0,0
12381,206.556,,,0,0
12384,206.606,,,0,0
12387,206.656,,,0,0
12390,206.707,,,0,0
12393,206.757,,,0,0
12396,206.807,,,0,0
12399,206.857,,,0,0
12402,206.907,,,0,0
12405,206.957,,,0,0
12408,207.007,,,0,0
12411,207.057,,,0,0
12414,207.107,,,0,0
12417,207.157,,,0,0
12420,207.207,,,0,0
12423,207.257,,,0,0
12426,207.307,,,0,0
12429,207.357,,,0,0
12432,207.407,,,0,0
12435,207.457,,,0,0
12438,207.507,,,0,0
12441,207.557,,,0,0
12444,207.607,,,0,0
12447,207.657,,,0,0
12450,207.708,,,0,0
12453,207.758,,,0,0
12456,207.808,,,0,0
12459,207.858,,,0,0
12462,207.908,,,0,0
12465,207.958,,,0,0
12468,208.008,,,0,0
12471,208.058,,,0,0
12474,208.108,,,0,0
12477,208.158,,,0,0
12480,208.208,,,0,0
12483,208.258,,,0,0
12486,208.308,,,0,0
12489,208.358,,,0,0
12492,208.408,,,0,0
12495,208.458,,,0,0
12498,208.508,,,0,0
12501,208.558,,,0,0
12504,208.608,,,0,0
12507,208.658,,,0,0
12510,208.709,,,0,0
12513,208.759,,,0,0
12516,208.809,,,0,0
12519,208.859,,,0,0
12522,208.909,,,0,0
12525,208.959,,,0,0
12528,209.009,,,0,0
12531,209.059,,,0,0
12534,209.109,,,0,0
12537,209.159,,,0,0
12540,209.209,,,0,0
12543,209.259,,,0,0
12546,209.309,,,0,0
12549,209.359,,,0,0
12552,209.409,,,0,0
12555,209.459,,,0,0
12558,209.509,,,0,0
12561,209.559,,,0,0
12564,209.609,,,0,0
12567,209.659,,,0,0
12570,209.709,,,0,0
12573,209.76,,,0,0
12576,209.81,,,0,0
12579,209.86,,,0,0
12582,209.91,,,0,0
12585,209.96,,,0,0
12588,210.01,,,0,0
12591,210.06,,,0,0
12594,210.11,,,0,0
12597,210.16,,,0,0
12600,210.21,,,0,0
12603,210.26,,,0,0
12606,210.31,,,0,0
12609,210.36,,,0,0
12612,210.41,,,0,0
12615,210.46,,,0,0
12618,210.51,,,0,0
12621,210.56,,,0,0
12624,210.61,,,0,0
12627,210.66,,,0,0
12630,210.71,,,0,0
12633,210.761,,,0,0
12636,210.811,,,0,0
12639,210.861,,,0,0
12642,210.911,,,0,0
12645,210.961,,,0,0
12648,211.011,,,0,0
12651,211.061,,,0,0
12654,211.111,,,0,0
12657,211.161,,,0,0
12660,211.211,,,0,0
12663,211.261,,,0,0
12666,211.311,,,0,0
12669,211.361,,,0,0
12672,211.411,,,0,0
12675,211.461,,,0,0
12678,211.511,,,0,0
12681,211.561,,,0,0
12684,211.611,,,0,0
12687,211.661,,,0,0
12690,211.712,,,0,0
12693,211.762,,,0,0
12696,211.812,,,0,0
12699,211.862,,,0,0
12702,211.912,,,0,0
12705,211.962,,,0,0
12708,212.012,,,0,0
12711,212.062,,,0,0
12714,212.112,,,0,0
12717,212.162,,,0,0
12720,212.212,,,0,0
12723,212.262,,,0,0
12726,212.312,,,0,0
12729,212.362,,,0,0
12732,212.412,,,0,0
12735,212.462,,,0,0
12738,212.512,,,0,0
12741,212.562,,,0,0
12744,212.612,,,0,0
12747,212.662,,,0,0
12750,212.713,,,0,0
12753,212.763,,,0,0
12756,212.813,,,0,0
12759,212.863,,,0,0
12762,212.913,,,0,0
12765,212.963,,,0,0
12768,213.013,,,0,0
12771,213.063,,,0,0
12774,213.113,,,0,0
12777,213.163,,,0,0
12780,213.213,,,0,0
12783,213.263,,,0,0
12786,213.313,,,0,0
12789,213.363,,,0,0
12792,213.413,,,0,0
12795,213.463,,,0,0
12798,213.513,,,0,0
12801,213.563,,,0,0
12804,213.613,,,0,0
12807,213.663,,,0,0
12810,213.714,,,0,0
12813,213.764,,,0,0
12816,213.814,,,0,0
12819,213.864,,,0,0
12822,213.914,,,0,0
12825,213.964,,,0,0
12828,214.014,,,0,0
12831,214.064,,,0,0
12834,214.114,,,0,0
12837,214.164,,,0,0
12840,214.214,,,0,0
12843,214.264,,,0,0
12846,214.314,,,0,0
12849,214.364,,,0,0
12852,214.414,,,0,0
12855,214.464,,,0,0
12858,214.514,,,0,0
12861,214.564,,,0,0
12864,214.614,,,0,0
12867,214.664,,,0,0
12870,214.715,,,0,0
12873,214.765,,,0,0
12876,214.815,,,0,0
12879,214.865,,,0,0
12882,214.915,,,0,0
12885,214.965,,,0,0
12888,215.015,,,0,0
12891,215.065,,,0,0
12894,215.115,,,0,0
12897,215.165,,,0,0
12900,215.215,,,0,0
12903,215.265,,,0,0
12906,215.315,,,0,0
12909,215.365,,,0,0
12912,215.415,,,0,0
12915,215.465,,,0,0
12918,215.515,,,0,0
12921,215.565,,,0,0
12924,215.615,,,0,0
12927,215.665,,,0,0
12930,215.715,,,0,0
12933,215.766,,,0,0
12936,215.816,,,0,0
12939,215.866,,,0,0
12942,215.916,,,0,0
12945,215.966,,,0,0
12948,216.016,,,0,0
12951,216.066,,,0,0
12954,216.116,,,0,0
12957,216.166,,,0,0
12960,216.216,,,0,0
12963,216.266,,,0,0
12966,216.316,,,0,0
12969,216.366,,,0,0
12972,216.416,,,0,0
12975,216.466,,,0,0
12978,216.516,,,0,0
12981,216.566,,,0,0
12984,216.616,,,0,0
12987,216.666,,,0,0
12990,216.716,,,0,0
12993,216.767,,,0,0
12996,216.817,,,0,0
12999,216.867,,,0,0
13002,216.917,,,0,0
13005,216.967,,,0,0
13008,217.017,,,0,0
13011,217.067,,,0,0
13014,217.117,,,0,0
13017,217.167,,,0,0
13020,217.217,,,0,0
13023,217.267,,,0,0
13026,217.317,,,0,0
13029,217.367,,,0,0
13032,217.417,,,0,0
13035,217.467,,,0,0
13038,217.517,,,0,0
13041,217.567,,,0,0
13044,217.617,,,0,0
13047,217.667,,,0,0
13050,217.718,,,0,0
13053,217.768,,,0,0
13056,217.818,,,0,0
13059,217.868,,,0,0
13062,217.918,,,0,0
13065,217.968,,,0,0
13068,218.018,,,0,0
13071,218.068,,,0,0
13074,218.118,,,0,0
13077,218.168,,,0,0
13080,218.218,,,0,0
13083,218.268,,,0,0
13086,218.318,,,0,0
13089,218.368,,,0,0
13092,218.418,,,0,0
13095,218.468,,,0,0
13098,218.518,,,0,0
13101,218.568,,,0,0
13104,218.618,,,0,0
13107,218.668,,,0,0
13110,218.719,,,0,0
13113,218.769,,,0,0
13116,218.819,,,0,0
13119,218.869,,,0,0
13122,218.919,,,0,0
13125,218.969,,,0,0
13128,219.019,,,0,0
13131,219.069,,,0,0
13134,219.119,,,0,0
13137,219.169,,,0,0
13140,219.219,,,0,0
13143,219.269,,,0,0
13146,219.319,,,0,0
13149,219.369,,,0,0
13152,219.419,,,0,0
13155,219.469,,,0,0
13158,219.519,,,0,0
13161,219.569,,,0,0
13164,219.619,,,0,0
13167,219.669,,,0,0
13170,219.72,,,0,0
13173,219.77,,,0,0
13176,219.82,,,0,0
13179,219.87,,,0,0
13182,219.92,,,0,0
13185,219.97,,,0,0
13188,220.02,,,0,0
13191,220.07,,,0,0
13194,220.12,,,0,0
13197,220.17,,,0,0
13200,220.22,,,0,0
13203,220.27,,,0,0
13206,220.32,,,0,0
13209,220.37,,,0,0
13212,220.42,,,0,0
13215,220.47,,,0,0
13218,220.52,,,0,0
13221,220.57,,,0,0
