frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,1,green,840,1392,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,871.5,0.0,0.0,871.5,0.0,0.0,871.5,0.0,0.0,0.0,0,0.0,0
1,0.017,1,green,840,1392,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,,,871.5,0.0,0.0,871.5,0.0,0.0,871.5,0.0,0.0,0.0,0,0.0,0
2,0.033,1,green,840,1392,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,,,871.5,0.0,0.0,871.5,0.0,0.0,871.5,0.0,0.0,0.0,0,0.0,0
3,0.05,1,green,835,1393,5.1,5.1,168.7,3pt_arc,0,,,,none,0.0,835.0,1393.0,0,0,,0.0,494.0,88.0,1065.0,474.0,,,0.0,868.2,3.31,0,0,4,0,1.0,1.27,5.1,5.1,0.0,1.27,5.1,5.1,0.0,1.27,5.1,5.1,0.0,0,0,0,4,5.1,,,870.7,0.83,0.0,870.7,0.83,0.0,870.7,0.83,0.0,0.0,0,0.0,0
4,0.067,1,green,840,1392,5.1,0.0,348.7,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,-3.32,0,0,5,0,1.0,2.04,5.1,10.2,0.0,2.04,5.1,10.2,0.0,2.04,5.1,10.2,0.0,0,0,0,5,5.1,,,870.8,-0.0,0.0,870.8,-0.0,0.0,870.8,-0.0,0.0,0.0,0,0.0,0
5,0.083,1,green,840,1392,0.0,-5.1,0.0,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,0.0,0,0,6,0,1.0,1.7,5.1,10.2,0.0,1.7,5.1,10.2,0.0,1.7,5.1,10.2,0.0,0,0,0,6,0.0,,,871.0,-0.0,0.0,871.0,-0.0,0.0,871.0,-0.0,0.0,0.0,0,0.0,0
6,0.1,1,green,835,1393,5.1,5.1,168.7,3pt_arc,0,,,,none,0.0,835.0,1393.0,0,0,,0.0,494.0,88.0,1065.0,474.0,,,0.0,868.2,3.31,0,0,7,0,1.0,2.19,5.1,15.3,0.0,2.19,5.1,15.3,0.0,2.19,5.1,15.3,0.0,0,0,0,7,5.1,,,870.6,0.47,0.0,870.6,0.47,0.0,870.6,0.47,0.0,0.0,0,0.0,0
7,0.117,1,green,840,1392,5.1,0.0,348.7,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,-3.32,0,0,8,0,1.0,2.55,5.1,20.4,0.0,2.55,5.1,20.4,0.0,2.55,5.1,20.4,0.0,0,0,0,8,5.1,,,870.7,-0.0,0.0,870.7,-0.0,0.0,870.7,-0.0,0.0,0.0,0,0.0,0
8,0.133,1,green,840,1392,0.0,-5.1,0.0,3pt_arc,0,,,,none,0.0,840.0,1392.0,0,0,,0.0,494.0,88.0,1066.0,474.0,,,0.0,871.5,0.0,0,0,9,0,1.0,2.27,5.1,20.4,0.0,2.27,5.1,20.4,0.0,2.27,5.1,20.4,0.0,0,0,0,9,0.0,,,870.8,-0.0,0.0,870.8,-0.0,0.0,870.8,-0.0,0.0,0.0,0,0.0,0
9,0.15,1,green,835,1393,5.1,5.1,168.7,3pt_arc,0,,,,none,0.0,835.0,1393.0,0,0,,0.0,494.0,88.0,1065.0,474.0,,,0.0,868.2,3.31,0,0,10,0,1.0,2.55,5.1,25.5,0.0,2.55,5.1,25.5,0.0,2.55,5.1,25.5,0.0,0,0,0,10,5.1,,,870.5,0.33,0.0,870.5,0.33,0.0,870.5,0.33,0.0,0.0,0,0.0,0
