frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
55,0.918,1,green,866,1391,0.0,-5.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,56,0,1.0
56,0.934,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,57,0,1.0
57,0.951,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,58,0,1.0
58,0.968,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,59,0,1.0
59,0.984,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,60,0,1.0
60,1.001,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,61,0,1.0
61,1.018,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,62,0,1.0
62,1.034,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,63,0,1.0
63,1.051,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,64,0,1.0
64,1.068,1,green,866,1391,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,866.0,1391.0,0,0,,0.0,493,88,1077,474,,,0.0,891.6,0.0,0,0,65,0,1.0
