source_id,draw_j,source,format_id,ext,resolution,height,fps,protocol,vcodec
J6YFyipGQTQ,5,metadata,398,mp4,1280x720,720,25,https,av01.0.05M.08
J6YFyipGQTQ,5,metadata,270,mp4,1920x1080,1080,25.0,m3u8_native,avc1.640028
J6YFyipGQTQ,5,metadata,137,mp4,1920x1080,1080,25,https,avc1.640028
J6YFyipGQTQ,5,metadata,614,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
J6YFyipGQTQ,5,metadata,248,webm,1920x1080,1080,25,https,vp9
J6YFyipGQTQ,5,metadata,399,mp4,1920x1080,1080,25,https,av01.0.08M.08
J6YFyipGQTQ,5,metadata,616,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
2sbib3tt90c,6,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
2sbib3tt90c,6,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
2sbib3tt90c,6,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
2sbib3tt90c,6,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
2sbib3tt90c,6,listing,602,mp4,256x144,144,13.0,m3u8,vp09.00.10.08
2sbib3tt90c,6,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
2sbib3tt90c,6,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
2sbib3tt90c,6,listing,603,mp4,256x144,144,25.0,m3u8,vp09.00.11.08
2sbib3tt90c,6,listing,278,webm,256x144,144,25.0,https,vp9
2sbib3tt90c,6,listing,394,mp4,256x144,144,25.0,https,av01.0.00M.08
2sbib3tt90c,6,listing,229,mp4,426x240,240,25.0,m3u8,avc1.4D4015
2sbib3tt90c,6,listing,133,mp4,426x240,240,25.0,https,avc1.4d4015
2sbib3tt90c,6,listing,604,mp4,426x240,240,25.0,m3u8,vp09.00.20.08
2sbib3tt90c,6,listing,242,webm,426x240,240,25.0,https,vp9
2sbib3tt90c,6,listing,395,mp4,426x240,240,25.0,https,av01.0.00M.08
2sbib3tt90c,6,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
2sbib3tt90c,6,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
2sbib3tt90c,6,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
2sbib3tt90c,6,listing,243,webm,640x360,360,25.0,https,vp9
2sbib3tt90c,6,listing,396,mp4,640x360,360,25.0,https,av01.0.01M.08
2sbib3tt90c,6,listing,231,mp4,854x480,480,25.0,m3u8,avc1.4D401E
2sbib3tt90c,6,listing,135,mp4,854x480,480,25.0,https,avc1.4d401e
2sbib3tt90c,6,listing,606,mp4,854x480,480,25.0,m3u8,vp09.00.30.08
2sbib3tt90c,6,listing,244,webm,854x480,480,25.0,https,vp9
2sbib3tt90c,6,listing,397,mp4,854x480,480,25.0,https,av01.0.04M.08
2sbib3tt90c,6,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.4D401F
2sbib3tt90c,6,listing,136,mp4,1280x720,720,25.0,https,avc1.4d401f
2sbib3tt90c,6,listing,609,mp4,1280x720,720,25.0,m3u8,vp09.00.31.08
2sbib3tt90c,6,listing,247,webm,1280x720,720,25.0,https,vp9
2sbib3tt90c,6,listing,398,mp4,1280x720,720,25.0,https,av01.0.05M.08
2sbib3tt90c,6,listing,270,mp4,1920x1080,1080,25.0,m3u8,avc1.640028
2sbib3tt90c,6,listing,137,mp4,1920x1080,1080,25.0,https,avc1.640028
2sbib3tt90c,6,listing,614,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
2sbib3tt90c,6,listing,248,webm,1920x1080,1080,25.0,https,vp9
2sbib3tt90c,6,listing,399,mp4,1920x1080,1080,25.0,https,av01.0.08M.08
2sbib3tt90c,6,listing,616,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
2sbib3tt90c,6,metadata,sb3,mhtml,48x27,27,0.011257458065968704,mhtml,none
2sbib3tt90c,6,metadata,sb2,mhtml,80x45,45,0.10019137678712146,mhtml,none
2sbib3tt90c,6,metadata,sb1,mhtml,160x90,90,0.10019137678712146,mhtml,none
2sbib3tt90c,6,metadata,sb0,mhtml,320x180,180,0.10019137678712146,mhtml,none
2sbib3tt90c,6,metadata,233,mp4,audio only,,,m3u8_native,none
2sbib3tt90c,6,metadata,234,mp4,audio only,,,m3u8_native,none
2sbib3tt90c,6,metadata,139-drc,m4a,audio only,,,https,none
2sbib3tt90c,6,metadata,249-drc,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,250-drc,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,139,m4a,audio only,,,https,none
2sbib3tt90c,6,metadata,249,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,250,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,140-drc,m4a,audio only,,,https,none
2sbib3tt90c,6,metadata,251-drc,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,140,m4a,audio only,,,https,none
2sbib3tt90c,6,metadata,251,webm,audio only,,,https,none
2sbib3tt90c,6,metadata,602,mp4,256x144,144,13.0,m3u8_native,vp09.00.10.08
2sbib3tt90c,6,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
2sbib3tt90c,6,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
2sbib3tt90c,6,metadata,603,mp4,256x144,144,25.0,m3u8_native,vp09.00.11.08
2sbib3tt90c,6,metadata,278,webm,256x144,144,25,https,vp9
2sbib3tt90c,6,metadata,394,mp4,256x144,144,25,https,av01.0.00M.08
2sbib3tt90c,6,metadata,229,mp4,426x240,240,25.0,m3u8_native,avc1.4D4015
2sbib3tt90c,6,metadata,133,mp4,426x240,240,25,https,avc1.4d4015
2sbib3tt90c,6,metadata,604,mp4,426x240,240,25.0,m3u8_native,vp09.00.20.08
2sbib3tt90c,6,metadata,242,webm,426x240,240,25,https,vp9
2sbib3tt90c,6,metadata,395,mp4,426x240,240,25,https,av01.0.00M.08
2sbib3tt90c,6,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
2sbib3tt90c,6,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
2sbib3tt90c,6,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
2sbib3tt90c,6,metadata,243,webm,640x360,360,25,https,vp9
2sbib3tt90c,6,metadata,396,mp4,640x360,360,25,https,av01.0.01M.08
2sbib3tt90c,6,metadata,231,mp4,854x480,480,25.0,m3u8_native,avc1.4D401E
2sbib3tt90c,6,metadata,135,mp4,854x480,480,25,https,avc1.4d401e
2sbib3tt90c,6,metadata,606,mp4,854x480,480,25.0,m3u8_native,vp09.00.30.08
2sbib3tt90c,6,metadata,244,webm,854x480,480,25,https,vp9
2sbib3tt90c,6,metadata,397,mp4,854x480,480,25,https,av01.0.04M.08
2sbib3tt90c,6,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.4D401F
2sbib3tt90c,6,metadata,136,mp4,1280x720,720,25,https,avc1.4d401f
2sbib3tt90c,6,metadata,609,mp4,1280x720,720,25.0,m3u8_native,vp09.00.31.08
2sbib3tt90c,6,metadata,247,webm,1280x720,720,25,https,vp9
2sbib3tt90c,6,metadata,398,mp4,1280x720,720,25,https,av01.0.05M.08
2sbib3tt90c,6,metadata,270,mp4,1920x1080,1080,25.0,m3u8_native,avc1.640028
2sbib3tt90c,6,metadata,137,mp4,1920x1080,1080,25,https,avc1.640028
2sbib3tt90c,6,metadata,614,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
2sbib3tt90c,6,metadata,248,webm,1920x1080,1080,25,https,vp9
2sbib3tt90c,6,metadata,399,mp4,1920x1080,1080,25,https,av01.0.08M.08
2sbib3tt90c,6,metadata,616,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
xRuH1qSD2dE,7,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
xRuH1qSD2dE,7,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
xRuH1qSD2dE,7,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
xRuH1qSD2dE,7,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
xRuH1qSD2dE,7,listing,602,mp4,256x144,144,13.0,m3u8,vp09.00.10.08
xRuH1qSD2dE,7,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
xRuH1qSD2dE,7,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
xRuH1qSD2dE,7,listing,603,mp4,256x144,144,25.0,m3u8,vp09.00.11.08
xRuH1qSD2dE,7,listing,278,webm,256x144,144,25.0,https,vp9
xRuH1qSD2dE,7,listing,394,mp4,256x144,144,25.0,https,av01.0.00M.08
xRuH1qSD2dE,7,listing,229,mp4,426x240,240,25.0,m3u8,avc1.4D4015
xRuH1qSD2dE,7,listing,133,mp4,426x240,240,25.0,https,avc1.4d4015
xRuH1qSD2dE,7,listing,604,mp4,426x240,240,25.0,m3u8,vp09.00.20.08
xRuH1qSD2dE,7,listing,242,webm,426x240,240,25.0,https,vp9
xRuH1qSD2dE,7,listing,395,mp4,426x240,240,25.0,https,av01.0.00M.08
xRuH1qSD2dE,7,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
xRuH1qSD2dE,7,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
xRuH1qSD2dE,7,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
xRuH1qSD2dE,7,listing,243,webm,640x360,360,25.0,https,vp9
xRuH1qSD2dE,7,listing,396,mp4,640x360,360,25.0,https,av01.0.01M.08
xRuH1qSD2dE,7,listing,231,mp4,854x480,480,25.0,m3u8,avc1.4D401E
xRuH1qSD2dE,7,listing,135,mp4,854x480,480,25.0,https,avc1.4d401e
xRuH1qSD2dE,7,listing,606,mp4,854x480,480,25.0,m3u8,vp09.00.30.08
xRuH1qSD2dE,7,listing,244,webm,854x480,480,25.0,https,vp9
xRuH1qSD2dE,7,listing,397,mp4,854x480,480,25.0,https,av01.0.04M.08
xRuH1qSD2dE,7,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.4D401F
xRuH1qSD2dE,7,listing,136,mp4,1280x720,720,25.0,https,avc1.4d401f
xRuH1qSD2dE,7,listing,609,mp4,1280x720,720,25.0,m3u8,vp09.00.31.08
xRuH1qSD2dE,7,listing,247,webm,1280x720,720,25.0,https,vp9
xRuH1qSD2dE,7,listing,398,mp4,1280x720,720,25.0,https,av01.0.05M.08
xRuH1qSD2dE,7,listing,270,mp4,1920x1080,1080,25.0,m3u8,avc1.640028
xRuH1qSD2dE,7,listing,137,mp4,1920x1080,1080,25.0,https,avc1.640028
xRuH1qSD2dE,7,listing,614,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
xRuH1qSD2dE,7,listing,248,webm,1920x1080,1080,25.0,https,vp9
xRuH1qSD2dE,7,listing,399,mp4,1920x1080,1080,25.0,https,av01.0.08M.08
xRuH1qSD2dE,7,listing,616,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
xRuH1qSD2dE,7,metadata,sb3,mhtml,48x27,27,0.009111617312072893,mhtml,none
xRuH1qSD2dE,7,metadata,sb2,mhtml,80x45,45,0.10013667425968109,mhtml,none
xRuH1qSD2dE,7,metadata,sb1,mhtml,160x90,90,0.10013667425968109,mhtml,none
xRuH1qSD2dE,7,metadata,sb0,mhtml,320x180,180,0.10013667425968109,mhtml,none
xRuH1qSD2dE,7,metadata,233,mp4,audio only,,,m3u8_native,none
xRuH1qSD2dE,7,metadata,234,mp4,audio only,,,m3u8_native,none
xRuH1qSD2dE,7,metadata,139-drc,m4a,audio only,,,https,none
xRuH1qSD2dE,7,metadata,249-drc,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,250-drc,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,139,m4a,audio only,,,https,none
xRuH1qSD2dE,7,metadata,249,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,250,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,140-drc,m4a,audio only,,,https,none
xRuH1qSD2dE,7,metadata,251-drc,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,140,m4a,audio only,,,https,none
xRuH1qSD2dE,7,metadata,251,webm,audio only,,,https,none
xRuH1qSD2dE,7,metadata,602,mp4,256x144,144,13.0,m3u8_native,vp09.00.10.08
xRuH1qSD2dE,7,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
xRuH1qSD2dE,7,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
xRuH1qSD2dE,7,metadata,603,mp4,256x144,144,25.0,m3u8_native,vp09.00.11.08
xRuH1qSD2dE,7,metadata,278,webm,256x144,144,25,https,vp9
xRuH1qSD2dE,7,metadata,394,mp4,256x144,144,25,https,av01.0.00M.08
xRuH1qSD2dE,7,metadata,229,mp4,426x240,240,25.0,m3u8_native,avc1.4D4015
xRuH1qSD2dE,7,metadata,133,mp4,426x240,240,25,https,avc1.4d4015
xRuH1qSD2dE,7,metadata,604,mp4,426x240,240,25.0,m3u8_native,vp09.00.20.08
xRuH1qSD2dE,7,metadata,242,webm,426x240,240,25,https,vp9
xRuH1qSD2dE,7,metadata,395,mp4,426x240,240,25,https,av01.0.00M.08
xRuH1qSD2dE,7,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
xRuH1qSD2dE,7,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
xRuH1qSD2dE,7,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
xRuH1qSD2dE,7,metadata,243,webm,640x360,360,25,https,vp9
xRuH1qSD2dE,7,metadata,396,mp4,640x360,360,25,https,av01.0.01M.08
xRuH1qSD2dE,7,metadata,231,mp4,854x480,480,25.0,m3u8_native,avc1.4D401E
xRuH1qSD2dE,7,metadata,135,mp4,854x480,480,25,https,avc1.4d401e
xRuH1qSD2dE,7,metadata,606,mp4,854x480,480,25.0,m3u8_native,vp09.00.30.08
xRuH1qSD2dE,7,metadata,244,webm,854x480,480,25,https,vp9
xRuH1qSD2dE,7,metadata,397,mp4,854x480,480,25,https,av01.0.04M.08
xRuH1qSD2dE,7,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.4D401F
xRuH1qSD2dE,7,metadata,136,mp4,1280x720,720,25,https,avc1.4d401f
xRuH1qSD2dE,7,metadata,609,mp4,1280x720,720,25.0,m3u8_native,vp09.00.31.08
xRuH1qSD2dE,7,metadata,247,webm,1280x720,720,25,https,vp9
xRuH1qSD2dE,7,metadata,398,mp4,1280x720,720,25,https,av01.0.05M.08
xRuH1qSD2dE,7,metadata,270,mp4,1920x1080,1080,25.0,m3u8_native,avc1.640028
xRuH1qSD2dE,7,metadata,137,mp4,1920x1080,1080,25,https,avc1.640028
xRuH1qSD2dE,7,metadata,614,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
xRuH1qSD2dE,7,metadata,248,webm,1920x1080,1080,25,https,vp9
xRuH1qSD2dE,7,metadata,399,mp4,1920x1080,1080,25,https,av01.0.08M.08
xRuH1qSD2dE,7,metadata,616,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
L2uZqxKTgVU,8,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
L2uZqxKTgVU,8,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
L2uZqxKTgVU,8,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
L2uZqxKTgVU,8,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
L2uZqxKTgVU,8,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
L2uZqxKTgVU,8,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
L2uZqxKTgVU,8,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
L2uZqxKTgVU,8,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
L2uZqxKTgVU,8,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
L2uZqxKTgVU,8,listing,243,webm,640x360,360,30.0,https,vp9
L2uZqxKTgVU,8,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.64001F
L2uZqxKTgVU,8,listing,136,mp4,1280x720,720,30.0,https,avc1.64001f
L2uZqxKTgVU,8,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
L2uZqxKTgVU,8,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
L2uZqxKTgVU,8,metadata,sb3,mhtml,48x27,27,0.012690355329949238,mhtml,none
L2uZqxKTgVU,8,metadata,sb2,mhtml,80x45,45,0.10012690355329949,mhtml,none
L2uZqxKTgVU,8,metadata,sb1,mhtml,160x90,90,0.10012690355329949,mhtml,none
L2uZqxKTgVU,8,metadata,sb0,mhtml,320x180,180,0.10012690355329949,mhtml,none
L2uZqxKTgVU,8,metadata,233,mp4,audio only,,,m3u8_native,none
L2uZqxKTgVU,8,metadata,234,mp4,audio only,,,m3u8_native,none
L2uZqxKTgVU,8,metadata,139,m4a,audio only,,,https,none
L2uZqxKTgVU,8,metadata,140,m4a,audio only,,,https,none
L2uZqxKTgVU,8,metadata,251,webm,audio only,,,https,none
L2uZqxKTgVU,8,metadata,269,mp4,256x144,144,30.0,m3u8_native,avc1.4D400C
L2uZqxKTgVU,8,metadata,160,mp4,256x144,144,30,https,avc1.4d400c
L2uZqxKTgVU,8,metadata,230,mp4,640x360,360,30.0,m3u8_native,avc1.4D401E
L2uZqxKTgVU,8,metadata,134,mp4,640x360,360,30,https,avc1.4d401e
L2uZqxKTgVU,8,metadata,605,mp4,640x360,360,30.0,m3u8_native,vp09.00.21.08
L2uZqxKTgVU,8,metadata,243,webm,640x360,360,30,https,vp9
L2uZqxKTgVU,8,metadata,232,mp4,1280x720,720,30.0,m3u8_native,avc1.64001F
L2uZqxKTgVU,8,metadata,136,mp4,1280x720,720,30,https,avc1.64001f
L2uZqxKTgVU,8,metadata,270,mp4,1920x1080,1080,30.0,m3u8_native,avc1.640028
L2uZqxKTgVU,8,metadata,137,mp4,1920x1080,1080,30,https,avc1.640028
Q9JyBMHHm2Q,9,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
Q9JyBMHHm2Q,9,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
Q9JyBMHHm2Q,9,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
Q9JyBMHHm2Q,9,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
Q9JyBMHHm2Q,9,listing,602,mp4,256x144,144,15.0,m3u8,vp09.00.10.08
Q9JyBMHHm2Q,9,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
Q9JyBMHHm2Q,9,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
Q9JyBMHHm2Q,9,listing,603,mp4,256x144,144,30.0,m3u8,vp09.00.11.08
Q9JyBMHHm2Q,9,listing,278,webm,256x144,144,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,394,mp4,256x144,144,30.0,https,av01.0.00M.08
Q9JyBMHHm2Q,9,listing,229,mp4,426x240,240,30.0,m3u8,avc1.4D4015
Q9JyBMHHm2Q,9,listing,133,mp4,426x240,240,30.0,https,avc1.4d4015
Q9JyBMHHm2Q,9,listing,604,mp4,426x240,240,30.0,m3u8,vp09.00.20.08
Q9JyBMHHm2Q,9,listing,242,webm,426x240,240,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,395,mp4,426x240,240,30.0,https,av01.0.00M.08
Q9JyBMHHm2Q,9,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
Q9JyBMHHm2Q,9,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
Q9JyBMHHm2Q,9,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
Q9JyBMHHm2Q,9,listing,243,webm,640x360,360,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,396,mp4,640x360,360,30.0,https,av01.0.01M.08
Q9JyBMHHm2Q,9,listing,231,mp4,854x480,480,30.0,m3u8,avc1.4D401F
Q9JyBMHHm2Q,9,listing,135,mp4,854x480,480,30.0,https,avc1.4d401f
Q9JyBMHHm2Q,9,listing,606,mp4,854x480,480,30.0,m3u8,vp09.00.30.08
Q9JyBMHHm2Q,9,listing,244,webm,854x480,480,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,397,mp4,854x480,480,30.0,https,av01.0.04M.08
Q9JyBMHHm2Q,9,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.4D401F
Q9JyBMHHm2Q,9,listing,136,mp4,1280x720,720,30.0,https,avc1.4d401f
Q9JyBMHHm2Q,9,listing,609,mp4,1280x720,720,30.0,m3u8,vp09.00.31.08
Q9JyBMHHm2Q,9,listing,247,webm,1280x720,720,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,398,mp4,1280x720,720,30.0,https,av01.0.05M.08
Q9JyBMHHm2Q,9,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
Q9JyBMHHm2Q,9,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
Q9JyBMHHm2Q,9,listing,614,mp4,1920x1080,1080,30.0,m3u8,vp09.00.40.08
Q9JyBMHHm2Q,9,listing,248,webm,1920x1080,1080,30.0,https,vp9
Q9JyBMHHm2Q,9,listing,399,mp4,1920x1080,1080,30.0,https,av01.0.08M.08
Q9JyBMHHm2Q,9,listing,616,mp4,1920x1080,1080,30.0,m3u8,vp09.00.40.08
Q9JyBMHHm2Q,9,metadata,sb3,mhtml,48x27,27,0.010416666666666666,mhtml,none
Q9JyBMHHm2Q,9,metadata,sb2,mhtml,80x45,45,0.10010416666666666,mhtml,none
Q9JyBMHHm2Q,9,metadata,sb1,mhtml,160x90,90,0.10010416666666666,mhtml,none
Q9JyBMHHm2Q,9,metadata,sb0,mhtml,320x180,180,0.10010416666666666,mhtml,none
Q9JyBMHHm2Q,9,metadata,233,mp4,audio only,,,m3u8_native,none
Q9JyBMHHm2Q,9,metadata,234,mp4,audio only,,,m3u8_native,none
Q9JyBMHHm2Q,9,metadata,139-drc,m4a,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,249-drc,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,250-drc,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,139,m4a,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,249,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,250,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,140-drc,m4a,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,251-drc,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,140,m4a,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,251,webm,audio only,,,https,none
Q9JyBMHHm2Q,9,metadata,602,mp4,256x144,144,15.0,m3u8_native,vp09.00.10.08
Q9JyBMHHm2Q,9,metadata,269,mp4,256x144,144,30.0,m3u8_native,avc1.4D400C
Q9JyBMHHm2Q,9,metadata,160,mp4,256x144,144,30,https,avc1.4d400c
Q9JyBMHHm2Q,9,metadata,603,mp4,256x144,144,30.0,m3u8_native,vp09.00.11.08
Q9JyBMHHm2Q,9,metadata,278,webm,256x144,144,30,https,vp9
Q9JyBMHHm2Q,9,metadata,394,mp4,256x144,144,30,https,av01.0.00M.08
Q9JyBMHHm2Q,9,metadata,229,mp4,426x240,240,30.0,m3u8_native,avc1.4D4015
Q9JyBMHHm2Q,9,metadata,133,mp4,426x240,240,30,https,avc1.4d4015
Q9JyBMHHm2Q,9,metadata,604,mp4,426x240,240,30.0,m3u8_native,vp09.00.20.08
Q9JyBMHHm2Q,9,metadata,242,webm,426x240,240,30,https,vp9
Q9JyBMHHm2Q,9,metadata,395,mp4,426x240,240,30,https,av01.0.00M.08
Q9JyBMHHm2Q,9,metadata,230,mp4,640x360,360,30.0,m3u8_native,avc1.4D401E
Q9JyBMHHm2Q,9,metadata,134,mp4,640x360,360,30,https,avc1.4d401e
Q9JyBMHHm2Q,9,metadata,605,mp4,640x360,360,30.0,m3u8_native,vp09.00.21.08
Q9JyBMHHm2Q,9,metadata,243,webm,640x360,360,30,https,vp9
Q9JyBMHHm2Q,9,metadata,396,mp4,640x360,360,30,https,av01.0.01M.08
Q9JyBMHHm2Q,9,metadata,231,mp4,854x480,480,30.0,m3u8_native,avc1.4D401F
Q9JyBMHHm2Q,9,metadata,135,mp4,854x480,480,30,https,avc1.4d401f
Q9JyBMHHm2Q,9,metadata,606,mp4,854x480,480,30.0,m3u8_native,vp09.00.30.08
Q9JyBMHHm2Q,9,metadata,244,webm,854x480,480,30,https,vp9
Q9JyBMHHm2Q,9,metadata,397,mp4,854x480,480,30,https,av01.0.04M.08
Q9JyBMHHm2Q,9,metadata,232,mp4,1280x720,720,30.0,m3u8_native,avc1.4D401F
Q9JyBMHHm2Q,9,metadata,136,mp4,1280x720,720,30,https,avc1.4d401f
Q9JyBMHHm2Q,9,metadata,609,mp4,1280x720,720,30.0,m3u8_native,vp09.00.31.08
Q9JyBMHHm2Q,9,metadata,247,webm,1280x720,720,30,https,vp9
Q9JyBMHHm2Q,9,metadata,398,mp4,1280x720,720,30,https,av01.0.05M.08
Q9JyBMHHm2Q,9,metadata,270,mp4,1920x1080,1080,30.0,m3u8_native,avc1.640028
Q9JyBMHHm2Q,9,metadata,137,mp4,1920x1080,1080,30,https,avc1.640028
Q9JyBMHHm2Q,9,metadata,614,mp4,1920x1080,1080,30.0,m3u8_native,vp09.00.40.08
Q9JyBMHHm2Q,9,metadata,248,webm,1920x1080,1080,30,https,vp9
Q9JyBMHHm2Q,9,metadata,399,mp4,1920x1080,1080,30,https,av01.0.08M.08
Q9JyBMHHm2Q,9,metadata,616,mp4,1920x1080,1080,30.0,m3u8_native,vp09.00.40.08
Bw-kLQF82_g,10,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
Bw-kLQF82_g,10,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
Bw-kLQF82_g,10,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
Bw-kLQF82_g,10,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
Bw-kLQF82_g,10,listing,602,mp4,256x144,144,15.0,m3u8,vp09.00.10.08
Bw-kLQF82_g,10,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
Bw-kLQF82_g,10,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
Bw-kLQF82_g,10,listing,603,mp4,256x144,144,30.0,m3u8,vp09.00.11.08
Bw-kLQF82_g,10,listing,278,webm,256x144,144,30.0,https,vp9
Bw-kLQF82_g,10,listing,394,mp4,256x144,144,30.0,https,av01.0.00M.08
Bw-kLQF82_g,10,listing,229,mp4,426x240,240,30.0,m3u8,avc1.4D4015
Bw-kLQF82_g,10,listing,133,mp4,426x240,240,30.0,https,avc1.4d4015
Bw-kLQF82_g,10,listing,604,mp4,426x240,240,30.0,m3u8,vp09.00.20.08
Bw-kLQF82_g,10,listing,242,webm,426x240,240,30.0,https,vp9
Bw-kLQF82_g,10,listing,395,mp4,426x240,240,30.0,https,av01.0.00M.08
Bw-kLQF82_g,10,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
Bw-kLQF82_g,10,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
Bw-kLQF82_g,10,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
Bw-kLQF82_g,10,listing,243,webm,640x360,360,30.0,https,vp9
Bw-kLQF82_g,10,listing,396,mp4,640x360,360,30.0,https,av01.0.01M.08
Bw-kLQF82_g,10,listing,231,mp4,854x480,480,30.0,m3u8,avc1.4D401F
Bw-kLQF82_g,10,listing,135,mp4,854x480,480,30.0,https,avc1.4d401f
Bw-kLQF82_g,10,listing,606,mp4,854x480,480,30.0,m3u8,vp09.00.30.08
