frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1857,30.981,2707,1623,1,1,0,332,604
1863,31.081,2707,1623,1,1,0,330,602
1869,31.181,2708,1623,1,1,0,330,603
1875,31.281,2712,1623,1,1,0,329,605
1881,31.381,2712,1623,1,1,0,329,605
1887,31.481,2711,1623,1,1,0,329,604
1893,31.582,2712,1623,1,1,0,329,605
1899,31.682,2713,1623,1,1,0,329,606
1905,31.782,2711,1623,1,1,0,331,607
1911,31.882,2710,1623,1,1,0,332,607
1917,31.982,2708,1623,1,1,0,334,607
1923,32.082,2706,1623,1,1,0,336,608
1929,32.182,2704,1623,1,1,0,339,609
1935,32.282,2701,1623,1,1,0,341,609
1941,32.382,2698,1622,1,1,0,344,609
1947,32.482,2693,1622,1,1,0,348,609
1953,32.583,2688,1622,1,1,0,352,609
1959,32.683,2684,1622,1,1,0,356,609
1965,32.783,2677,1621,1,1,0,362,609
1971,32.883,2672,1621,1,1,0,367,609
1977,32.983,2664,1620,1,1,0,374,609
1983,33.083,2656,1620,1,1,0,382,609
1989,33.183,2649,1619,1,1,0,389,609
1995,33.283,2641,1619,1,1,0,397,609
2001,33.383,2631,1618,1,1,0,406,608
2007,33.483,2620,1618,1,1,0,416,607
2013,33.584,2612,1617,1,1,0,426,608
2019,33.684,2604,1617,1,1,0,436,608
2025,33.784,2595,1616,1,1,0,436,600
2031,33.884,2590,1616,1,1,0,440,599
2037,33.984,2590,1616,1,1,0,443,601
2043,34.084,2585,1615,1,1,0,447,600
2049,34.184,2591,1616,1,1,0,447,605
2055,34.284,2590,1616,1,1,0,450,606
2061,34.384,2590,1616,1,1,0,453,609
2067,34.484,2588,1616,1,1,0,456,609
2073,34.585,2594,1616,1,1,0,458,616
2079,34.685,2595,1616,1,1,0,461,619
2085,34.785,2591,1616,1,1,0,467,620
2091,34.885,2591,1616,1,1,0,468,620
2097,34.985,2588,1616,1,1,0,472,621
2103,35.085,2588,1616,1,1,0,473,621
2109,35.185,2586,1616,1,1,0,475,621
2115,35.285,2585,1616,1,1,0,477,621
2121,35.385,2584,1616,1,1,0,477,620
2127,35.485,2581,1616,1,1,0,482,621
2133,35.586,2579,1615,1,1,0,485,621
2139,35.686,2573,1615,1,1,0,493,621
2145,35.786,2570,1615,1,1,0,497,621
2151,35.886,2566,1615,1,1,0,503,621
2157,35.986,2562,1614,1,1,0,508,621
2163,36.086,2561,1614,1,1,0,510,621
2169,36.186,2561,1614,1,1,0,510,621
2175,36.286,2561,1614,1,1,0,510,621
2181,36.386,2559,1614,1,1,0,512,621
2187,36.486,2561,1614,1,1,0,510,621
2193,36.587,2565,1615,1,1,0,504,621
2199,36.687,2562,1614,1,1,0,508,621
2205,36.787,2559,1614,1,1,0,511,620
2211,36.887,2561,1614,1,1,0,510,621
2217,36.987,2559,1614,1,1,0,511,620
2223,37.087,458,455,1,1,0,512,620
2229,37.187,453,452,1,1,0,510,617
2235,37.287,455,457,1,1,0,510,621
2241,37.387,456,455,1,1,0,511,620
2247,37.487,455,457,1,1,0,510,621
2253,37.588,454,455,1,1,0,510,620
2259,37.688,454,455,1,1,0,510,620
2265,37.788,455,457,1,1,0,510,621
2271,37.888,454,455,1,1,0,510,620
2277,37.988,455,457,1,1,0,510,621
2283,38.088,454,455,1,1,0,510,620
2289,38.188,455,457,1,1,0,510,621
2295,38.288,454,455,1,1,0,510,620
2301,38.388,454,455,1,1,0,510,620
2307,38.488,454,455,1,1,0,510,620
2313,38.589,455,457,1,1,0,510,621
2319,38.689,454,455,1,1,0,510,620
2325,38.789,455,457,1,1,0,510,621
2331,38.889,454,454,1,1,0,510,619
2337,38.989,457,450,1,1,0,512,616
2343,39.089,455,457,1,1,0,510,621
2349,39.189,455,457,1,1,0,510,621
2355,39.289,445,456,1,1,0,505,620
2361,39.389,455,457,1,1,0,510,621
2367,39.489,455,457,1,1,0,510,621
2373,39.59,454,455,1,1,0,510,620
2379,39.69,447,457,1,1,0,506,621
2385,39.79,455,457,1,1,0,510,621
2391,39.89,455,457,1,1,0,510,621
2397,39.99,455,457,1,1,0,510,621
2403,40.09,455,457,1,1,0,510,621
2409,40.19,454,453,1,1,0,510,618
2415,40.29,455,457,1,1,0,510,621
2421,40.39,454,455,1,1,0,510,620
2427,40.49,455,457,1,1,0,510,621
2433,40.591,454,455,1,1,0,510,620
2439,40.691,457,457,1,1,0,511,621
2445,40.791,459,456,1,1,0,512,621
2451,40.891,455,457,1,1,0,510,621
