distance_frames,source_frame,chained_eligible,direct_seed_eligible,chained_paint_corner_drift_median_px,chained_paint_corner_drift_max_px,direct_seed_paint_corner_drift_median_px,direct_seed_paint_corner_drift_max_px,step,direct_seed
281,19880,True,True,135.16238403320312,217.3348388671875,0.0,0.0,"{""matches"": 1820, ""inliers"": 1805, ""inlier_ratio"": 0.9917582417582418, ""rms_reprojection_px"": 0.3134128749370575}","{""matches"": 607, ""inliers"": 575, ""inlier_ratio"": 0.9472817133443163, ""rms_reprojection_px"": 0.34521570801734924}"
282,19881,True,True,135.0555877685547,217.35739135742188,0.0,0.0,"{""matches"": 1876, ""inliers"": 1863, ""inlier_ratio"": 0.9930703624733476, ""rms_reprojection_px"": 0.30465999245643616}","{""matches"": 592, ""inliers"": 559, ""inlier_ratio"": 0.9442567567567568, ""rms_reprojection_px"": 0.38255056738853455}"
283,19882,True,True,135.44522094726562,218.5883026123047,0.0,0.0,"{""matches"": 1820, ""inliers"": 1791, ""inlier_ratio"": 0.984065934065934, ""rms_reprojection_px"": 0.3671776056289673}","{""matches"": 595, ""inliers"": 559, ""inlier_ratio"": 0.9394957983193277, ""rms_reprojection_px"": 0.35658326745033264}"
284,19883,True,True,134.7566375732422,217.1862335205078,0.0,0.0,"{""matches"": 1820, ""inliers"": 1807, ""inlier_ratio"": 0.9928571428571429, ""rms_reprojection_px"": 0.3360663950443268}","{""matches"": 594, ""inliers"": 550, ""inlier_ratio"": 0.9259259259259259, ""rms_reprojection_px"": 0.350422203540802}"
285,19884,True,True,133.79244995117188,215.2087860107422,0.0,0.0,"{""matches"": 1852, ""inliers"": 1834, ""inlier_ratio"": 0.990280777537797, ""rms_reprojection_px"": 0.3351621925830841}","{""matches"": 564, ""inliers"": 528, ""inlier_ratio"": 0.9361702127659575, ""rms_reprojection_px"": 0.3488151729106903}"
286,19885,True,True,134.69276428222656,217.0732421875,0.0,0.0,"{""matches"": 1807, ""inliers"": 1783, ""inlier_ratio"": 0.9867183176535694, ""rms_reprojection_px"": 0.3277781307697296}","{""matches"": 558, ""inliers"": 523, ""inlier_ratio"": 0.9372759856630825, ""rms_reprojection_px"": 0.3652958571910858}"
287,19886,True,True,134.8457489013672,217.26348876953125,0.0,0.0,"{""matches"": 1839, ""inliers"": 1817, ""inlier_ratio"": 0.988036976617727, ""rms_reprojection_px"": 0.34190356731414795}","{""matches"": 542, ""inliers"": 504, ""inlier_ratio"": 0.9298892988929889, ""rms_reprojection_px"": 0.3540005087852478}"
288,19887,True,True,134.6802520751953,217.02996826171875,0.0,0.0,"{""matches"": 1847, ""inliers"": 1835, ""inlier_ratio"": 0.9935029778018408, ""rms_reprojection_px"": 0.29846346378326416}","{""matches"": 535, ""inliers"": 500, ""inlier_ratio"": 0.9345794392523364, ""rms_reprojection_px"": 0.3131444752216339}"
289,19888,True,True,134.6317901611328,217.6814727783203,0.0,0.0,"{""matches"": 1857, ""inliers"": 1837, ""inlier_ratio"": 0.9892299407646742, ""rms_reprojection_px"": 0.3058018982410431}","{""matches"": 522, ""inliers"": 493, ""inlier_ratio"": 0.9444444444444444, ""rms_reprojection_px"": 0.3385904133319855}"
290,19889,True,True,135.1332244873047,218.49282836914062,0.0,0.0,"{""matches"": 1810, ""inliers"": 1791, ""inlier_ratio"": 0.9895027624309393, ""rms_reprojection_px"": 0.3208320438861847}","{""matches"": 527, ""inliers"": 491, ""inlier_ratio"": 0.9316888045540797, ""rms_reprojection_px"": 0.3516785502433777}"
291,19890,True,True,135.3795928955078,219.22755432128906,0.0,0.0,"{""matches"": 1842, ""inliers"": 1824, ""inlier_ratio"": 0.990228013029316, ""rms_reprojection_px"": 0.33416205644607544}","{""matches"": 517, ""inliers"": 485, ""inlier_ratio"": 0.9381044487427466, ""rms_reprojection_px"": 0.3516593277454376}"
292,19891,True,True,136.69247436523438,221.7751007080078,0.0,0.0,"{""matches"": 1820, ""inliers"": 1795, ""inlier_ratio"": 0.9862637362637363, ""rms_reprojection_px"": 0.39672335982322693}","{""matches"": 532, ""inliers"": 492, ""inlier_ratio"": 0.924812030075188, ""rms_reprojection_px"": 0.3904409110546112}"
293,19892,True,True,135.8020782470703,219.74281311035156,0.0,0.0,"{""matches"": 1784, ""inliers"": 1756, ""inlier_ratio"": 0.984304932735426, ""rms_reprojection_px"": 0.4531541168689728}","{""matches"": 524, ""inliers"": 482, ""inlier_ratio"": 0.9198473282442748, ""rms_reprojection_px"": 0.3617895245552063}"
294,19893,True,True,135.88504028320312,219.63526916503906,0.0,0.0,"{""matches"": 1763, ""inliers"": 1727, ""inlier_ratio"": 0.9795802609188883, ""rms_reprojection_px"": 0.5591800212860107}","{""matches"": 528, ""inliers"": 479, ""inlier_ratio"": 0.9071969696969697, ""rms_reprojection_px"": 0.37341129779815674}"
295,19894,True,True,136.83370971679688,221.77467346191406,0.0,0.0,"{""matches"": 1769, ""inliers"": 1727, ""inlier_ratio"": 0.9762577727529678, ""rms_reprojection_px"": 0.5285955667495728}","{""matches"": 531, ""inliers"": 485, ""inlier_ratio"": 0.9133709981167608, ""rms_reprojection_px"": 0.37634268403053284}"
296,19895,True,True,135.9053497314453,218.96336364746094,0.0,0.0,"{""matches"": 1708, ""inliers"": 1669, ""inlier_ratio"": 0.9771662763466042, ""rms_reprojection_px"": 0.5775654911994934}","{""matches"": 503, ""inliers"": 463, ""inlier_ratio"": 0.9204771371769384, ""rms_reprojection_px"": 0.3586265742778778}"
297,19896,True,True,135.85049438476562,218.63275146484375,0.0,0.0,"{""matches"": 1806, ""inliers"": 1773, ""inlier_ratio"": 0.9817275747508306, ""rms_reprojection_px"": 0.6086366176605225}","{""matches"": 504, ""inliers"": 456, ""inlier_ratio"": 0.9047619047619048, ""rms_reprojection_px"": 0.3405795693397522}"
298,19897,True,True,136.71739196777344,221.15771484375,0.0,0.0,"{""matches"": 1679, ""inliers"": 1478, ""inlier_ratio"": 0.8802858844550328, ""rms_reprojection_px"": 0.10701476782560349}","{""matches"": 532, ""inliers"": 488, ""inlier_ratio"": 0.9172932330827067, ""rms_reprojection_px"": 0.39892956614494324}"
299,19898,True,True,136.40858459472656,220.3173370361328,0.0,0.0,"{""matches"": 1834, ""inliers"": 1817, ""inlier_ratio"": 0.9907306434023991, ""rms_reprojection_px"": 0.46651503443717957}","{""matches"": 523, ""inliers"": 483, ""inlier_ratio"": 0.9235181644359465, ""rms_reprojection_px"": 0.3772951364517212}"
300,19899,True,True,135.3108673095703,217.38009643554688,0.0,0.0,"{""matches"": 1758, ""inliers"": 1580, ""inlier_ratio"": 0.8987485779294653, ""rms_reprojection_px"": 0.41882142424583435}","{""matches"": 518, ""inliers"": 481, ""inlier_ratio"": 0.9285714285714286, ""rms_reprojection_px"": 0.36782392859458923}"
301,19900,True,True,132.11776733398438,208.7142791748047,0.0,0.0,"{""matches"": 1741, ""inliers"": 1577, ""inlier_ratio"": 0.9058012636415853, ""rms_reprojection_px"": 0.350043922662735}","{""matches"": 522, ""inliers"": 489, ""inlier_ratio"": 0.9367816091954023, ""rms_reprojection_px"": 0.41172730922698975}"
302,19901,True,True,130.960205078125,205.7023468017578,0.0,0.0,"{""matches"": 1814, ""inliers"": 1745, ""inlier_ratio"": 0.961962513781698, ""rms_reprojection_px"": 0.5671416521072388}","{""matches"": 529, ""inliers"": 499, ""inlier_ratio"": 0.943289224952741, ""rms_reprojection_px"": 0.4035892188549042}"
303,19902,True,True,131.28953552246094,207.1832733154297,0.0,0.0,"{""matches"": 1818, ""inliers"": 1760, ""inlier_ratio"": 0.9680968096809681, ""rms_reprojection_px"": 0.5397540330886841}","{""matches"": 514, ""inliers"": 484, ""inlier_ratio"": 0.9416342412451362, ""rms_reprojection_px"": 0.377206027507782}"
304,19903,True,True,131.39414978027344,206.44146728515625,0.0,0.0,"{""matches"": 1828, ""inliers"": 1803, ""inlier_ratio"": 0.9863238512035011, ""rms_reprojection_px"": 0.4495525658130646}","{""matches"": 524, ""inliers"": 495, ""inlier_ratio"": 0.9446564885496184, ""rms_reprojection_px"": 0.41035646200180054}"
305,19904,True,True,130.5541229248047,204.86605834960938,0.0,0.0,"{""matches"": 1787, ""inliers"": 1755, ""inlier_ratio"": 0.9820928931169558, ""rms_reprojection_px"": 0.4884801208972931}","{""matches"": 519, ""inliers"": 485, ""inlier_ratio"": 0.9344894026974951, ""rms_reprojection_px"": 0.42420801520347595}"
306,19905,True,True,131.78964233398438,207.90394592285156,0.0,0.0,"{""matches"": 1839, ""inliers"": 1809, ""inlier_ratio"": 0.9836867862969005, ""rms_reprojection_px"": 0.45553529262542725}","{""matches"": 519, ""inliers"": 489, ""inlier_ratio"": 0.9421965317919075, ""rms_reprojection_px"": 0.4234585464000702}"
307,19906,True,True,132.6981658935547,208.51194763183594,0.0,0.0,"{""matches"": 1868, ""inliers"": 1847, ""inlier_ratio"": 0.9887580299785867, ""rms_reprojection_px"": 0.4205114543437958}","{""matches"": 515, ""inliers"": 487, ""inlier_ratio"": 0.945631067961165, ""rms_reprojection_px"": 0.3941342830657959}"
308,19907,True,True,133.33726501464844,209.6352996826172,0.0,0.0,"{""matches"": 1818, ""inliers"": 1788, ""inlier_ratio"": 0.9834983498349835, ""rms_reprojection_px"": 0.4749549627304077}","{""matches"": 520, ""inliers"": 489, ""inlier_ratio"": 0.9403846153846154, ""rms_reprojection_px"": 0.3913280665874481}"
309,19908,True,True,133.63597106933594,209.75973510742188,0.0,0.0,"{""matches"": 1819, ""inliers"": 1785, ""inlier_ratio"": 0.9813084112149533, ""rms_reprojection_px"": 0.540921688079834}","{""matches"": 523, ""inliers"": 486, ""inlier_ratio"": 0.9292543021032504, ""rms_reprojection_px"": 0.3771427571773529}"
310,19909,True,True,133.6713409423828,209.13226318359375,0.0,0.0,"{""matches"": 1801, ""inliers"": 1758, ""inlier_ratio"": 0.9761243753470294, ""rms_reprojection_px"": 0.5971447825431824}","{""matches"": 534, ""inliers"": 492, ""inlier_ratio"": 0.9213483146067416, ""rms_reprojection_px"": 0.36899110674858093}"
311,19910,True,True,133.4069061279297,207.89910888671875,0.0,0.0,"{""matches"": 1798, ""inliers"": 1719, ""inlier_ratio"": 0.9560622914349277, ""rms_reprojection_px"": 0.5065328478813171}","{""matches"": 533, ""inliers"": 492, ""inlier_ratio"": 0.9230769230769231, ""rms_reprojection_px"": 0.4115341007709503}"
312,19911,True,True,133.09841918945312,207.7948455810547,0.0,0.0,"{""matches"": 1808, ""inliers"": 1694, ""inlier_ratio"": 0.9369469026548672, ""rms_reprojection_px"": 0.4090665876865387}","{""matches"": 540, ""inliers"": 496, ""inlier_ratio"": 0.9185185185185185, ""rms_reprojection_px"": 0.3724713623523712}"
313,19912,True,True,132.54469299316406,205.7408905029297,0.0,0.0,"{""matches"": 1790, ""inliers"": 1693, ""inlier_ratio"": 0.9458100558659218, ""rms_reprojection_px"": 0.4599981904029846}","{""matches"": 542, ""inliers"": 504, ""inlier_ratio"": 0.9298892988929889, ""rms_reprojection_px"": 0.3753169775009155}"
314,19913,True,True,132.10206604003906,204.4608612060547,0.0,0.0,"{""matches"": 1808, ""inliers"": 1696, ""inlier_ratio"": 0.9380530973451328, ""rms_reprojection_px"": 0.4134567081928253}","{""matches"": 544, ""inliers"": 506, ""inlier_ratio"": 0.9301470588235294, ""rms_reprojection_px"": 0.3860952854156494}"
315,19914,True,True,131.82569885253906,203.6593017578125,0.0,0.0,"{""matches"": 1816, ""inliers"": 1696, ""inlier_ratio"": 0.933920704845815, ""rms_reprojection_px"": 0.44553494453430176}","{""matches"": 544, ""inliers"": 509, ""inlier_ratio"": 0.9356617647058824, ""rms_reprojection_px"": 0.4041019380092621}"
316,19915,True,True,129.0673828125,196.94068908691406,0.0,0.0,"{""matches"": 1838, ""inliers"": 1709, ""inlier_ratio"": 0.9298150163220892, ""rms_reprojection_px"": 0.397288978099823}","{""matches"": 553, ""inliers"": 512, ""inlier_ratio"": 0.9258589511754068, ""rms_reprojection_px"": 0.39866903424263}"
317,19916,True,True,128.87582397460938,195.29803466796875,0.0,0.0,"{""matches"": 1620, ""inliers"": 1532, ""inlier_ratio"": 0.945679012345679, ""rms_reprojection_px"": 0.5519124269485474}","{""matches"": 530, ""inliers"": 499, ""inlier_ratio"": 0.9415094339622642, ""rms_reprojection_px"": 0.4481715261936188}"
318,19917,True,True,129.29550170898438,195.6565704345703,0.0,0.0,"{""matches"": 1882, ""inliers"": 1861, ""inlier_ratio"": 0.9888416578108395, ""rms_reprojection_px"": 0.49975913763046265}","{""matches"": 533, ""inliers"": 499, ""inlier_ratio"": 0.9362101313320825, ""rms_reprojection_px"": 0.44038882851600647}"
319,19918,True,True,130.51287841796875,198.69851684570312,0.0,0.0,"{""matches"": 1871, ""inliers"": 1849, ""inlier_ratio"": 0.9882415820416889, ""rms_reprojection_px"": 0.4363534450531006}","{""matches"": 535, ""inliers"": 501, ""inlier_ratio"": 0.9364485981308411, ""rms_reprojection_px"": 0.39619219303131104}"
320,19919,True,True,132.8721923828125,202.84959411621094,0.0,0.0,"{""matches"": 1813, ""inliers"": 1787, ""inlier_ratio"": 0.9856591285162714, ""rms_reprojection_px"": 0.4093106687068939}","{""matches"": 531, ""inliers"": 498, ""inlier_ratio"": 0.9378531073446328, ""rms_reprojection_px"": 0.4230649173259735}"
321,19920,True,True,133.71424865722656,203.5460968017578,0.0,0.0,"{""matches"": 1819, ""inliers"": 1798, ""inlier_ratio"": 0.9884551951621771, ""rms_reprojection_px"": 0.38443076610565186}","{""matches"": 527, ""inliers"": 497, ""inlier_ratio"": 0.9430740037950665, ""rms_reprojection_px"": 0.4380045235157013}"
322,19921,True,True,134.84031677246094,206.05137634277344,0.0,0.0,"{""matches"": 1868, ""inliers"": 1851, ""inlier_ratio"": 0.9908993576017131, ""rms_reprojection_px"": 0.3368581533432007}","{""matches"": 531, ""inliers"": 500, ""inlier_ratio"": 0.9416195856873822, ""rms_reprojection_px"": 0.42000478506088257}"
323,19922,True,True,136.38198852539062,208.79244995117188,0.0,0.0,"{""matches"": 1881, ""inliers"": 1866, ""inlier_ratio"": 0.9920255183413078, ""rms_reprojection_px"": 0.4075261652469635}","{""matches"": 528, ""inliers"": 500, ""inlier_ratio"": 0.946969696969697, ""rms_reprojection_px"": 0.4302421808242798}"
324,19923,True,True,138.5777130126953,212.24557495117188,0.0,0.0,"{""matches"": 1894, ""inliers"": 1870, ""inlier_ratio"": 0.9873284054910243, ""rms_reprojection_px"": 0.40825217962265015}","{""matches"": 538, ""inliers"": 501, ""inlier_ratio"": 0.9312267657992565, ""rms_reprojection_px"": 0.47013574838638306}"
325,19924,True,True,138.5572967529297,212.2159423828125,0.0,0.0,"{""matches"": 1869, ""inliers"": 1843, ""inlier_ratio"": 0.9860888175494917, ""rms_reprojection_px"": 0.3763795793056488}","{""matches"": 535, ""inliers"": 505, ""inlier_ratio"": 0.9439252336448598, ""rms_reprojection_px"": 0.41061559319496155}"
326,19925,True,True,139.4202423095703,213.44601440429688,0.0,0.0,"{""matches"": 1871, ""inliers"": 1842, ""inlier_ratio"": 0.9845002672367718, ""rms_reprojection_px"": 0.35092827677726746}","{""matches"": 528, ""inliers"": 497, ""inlier_ratio"": 0.9412878787878788, ""rms_reprojection_px"": 0.4102582633495331}"
327,19926,True,True,140.40199279785156,215.05650329589844,0.0,0.0,"{""matches"": 1886, ""inliers"": 1862, ""inlier_ratio"": 0.9872746553552492, ""rms_reprojection_px"": 0.3399702310562134}","{""matches"": 516, ""inliers"": 486, ""inlier_ratio"": 0.9418604651162791, ""rms_reprojection_px"": 0.4147408902645111}"
328,19927,True,True,141.21109008789062,215.95516967773438,0.0,0.0,"{""matches"": 1880, ""inliers"": 1860, ""inlier_ratio"": 0.9893617021276596, ""rms_reprojection_px"": 0.3581342101097107}","{""matches"": 530, ""inliers"": 502, ""inlier_ratio"": 0.9471698113207547, ""rms_reprojection_px"": 0.43668901920318604}"
329,19928,True,True,141.8310089111328,216.7012939453125,0.0,0.0,"{""matches"": 1877, ""inliers"": 1862, ""inlier_ratio"": 0.9920085242408098, ""rms_reprojection_px"": 0.3050157427787781}","{""matches"": 522, ""inliers"": 494, ""inlier_ratio"": 0.946360153256705, ""rms_reprojection_px"": 0.43144068121910095}"
330,19929,True,True,143.06423950195312,218.2296600341797,0.0,0.0,"{""matches"": 1880, ""inliers"": 1859, ""inlier_ratio"": 0.9888297872340426, ""rms_reprojection_px"": 0.32092151045799255}","{""matches"": 518, ""inliers"": 488, ""inlier_ratio"": 0.9420849420849421, ""rms_reprojection_px"": 0.48329854011535645}"
331,19930,True,True,143.529052734375,218.63023376464844,0.0,0.0,"{""matches"": 1878, ""inliers"": 1863, ""inlier_ratio"": 0.9920127795527156, ""rms_reprojection_px"": 0.31343963742256165}","{""matches"": 528, ""inliers"": 499, ""inlier_ratio"": 0.9450757575757576, ""rms_reprojection_px"": 0.4669954478740692}"
332,19931,True,True,144.59475708007812,219.76834106445312,0.0,0.0,"{""matches"": 1893, ""inliers"": 1876, ""inlier_ratio"": 0.9910195456946645, ""rms_reprojection_px"": 0.29905688762664795}","{""matches"": 529, ""inliers"": 496, ""inlier_ratio"": 0.9376181474480151, ""rms_reprojection_px"": 0.4722525477409363}"
333,19932,True,True,144.61163330078125,220.0474090576172,0.0,0.0,"{""matches"": 1888, ""inliers"": 1876, ""inlier_ratio"": 0.9936440677966102, ""rms_reprojection_px"": 0.2827257513999939}","{""matches"": 511, ""inliers"": 478, ""inlier_ratio"": 0.9354207436399217, ""rms_reprojection_px"": 0.44471216201782227}"
334,19933,True,True,145.40713500976562,221.2022705078125,0.0,0.0,"{""matches"": 1889, ""inliers"": 1875, ""inlier_ratio"": 0.9925886712546321, ""rms_reprojection_px"": 0.30682873725891113}","{""matches"": 528, ""inliers"": 489, ""inlier_ratio"": 0.9261363636363636, ""rms_reprojection_px"": 0.4630380868911743}"
335,19934,True,True,146.14816284179688,223.32249450683594,0.0,0.0,"{""matches"": 1873, ""inliers"": 1857, ""inlier_ratio"": 0.99145755472504, ""rms_reprojection_px"": 0.2483900636434555}","{""matches"": 524, ""inliers"": 486, ""inlier_ratio"": 0.9274809160305344, ""rms_reprojection_px"": 0.4613843858242035}"
336,19935,True,True,146.61985778808594,224.13157653808594,0.0,0.0,"{""matches"": 1835, ""inliers"": 1822, ""inlier_ratio"": 0.9929155313351499, ""rms_reprojection_px"": 0.2950601577758789}","{""matches"": 517, ""inliers"": 484, ""inlier_ratio"": 0.9361702127659575, ""rms_reprojection_px"": 0.4239887297153473}"
337,19936,True,True,146.88626098632812,224.6505889892578,0.0,0.0,"{""matches"": 1894, ""inliers"": 1888, ""inlier_ratio"": 0.996832101372756, ""rms_reprojection_px"": 0.22895625233650208}","{""matches"": 535, ""inliers"": 498, ""inlier_ratio"": 0.930841121495327, ""rms_reprojection_px"": 0.42396026849746704}"
338,19937,True,True,147.00489807128906,224.70738220214844,0.0,0.0,"{""matches"": 1868, ""inliers"": 1860, ""inlier_ratio"": 0.9957173447537473, ""rms_reprojection_px"": 0.29502686858177185}","{""matches"": 525, ""inliers"": 486, ""inlier_ratio"": 0.9257142857142857, ""rms_reprojection_px"": 0.4234723150730133}"
339,19938,True,True,147.28733825683594,225.19589233398438,0.0,0.0,"{""matches"": 1883, ""inliers"": 1867, ""inlier_ratio"": 0.9915029208709506, ""rms_reprojection_px"": 0.292432963848114}","{""matches"": 508, ""inliers"": 473, ""inlier_ratio"": 0.9311023622047244, ""rms_reprojection_px"": 0.4324415624141693}"
340,19939,True,True,147.2392578125,224.9577178955078,0.0,0.0,"{""matches"": 1897, ""inliers"": 1882, ""inlier_ratio"": 0.9920927780706379, ""rms_reprojection_px"": 0.2570013701915741}","{""matches"": 511, ""inliers"": 479, ""inlier_ratio"": 0.9373776908023483, ""rms_reprojection_px"": 0.4243524372577667}"
341,19940,True,True,147.46389770507812,225.33973693847656,0.0,0.0,"{""matches"": 1888, ""inliers"": 1880, ""inlier_ratio"": 0.9957627118644068, ""rms_reprojection_px"": 0.2880115807056427}","{""matches"": 511, ""inliers"": 479, ""inlier_ratio"": 0.9373776908023483, ""rms_reprojection_px"": 0.42355313897132874}"
342,19941,True,True,147.08648681640625,224.83697509765625,0.0,0.0,"{""matches"": 1885, ""inliers"": 1873, ""inlier_ratio"": 0.9936339522546419, ""rms_reprojection_px"": 0.2818271219730377}","{""matches"": 506, ""inliers"": 475, ""inlier_ratio"": 0.9387351778656127, ""rms_reprojection_px"": 0.41482383012771606}"
343,19942,True,True,147.87606811523438,226.10452270507812,0.0,0.0,"{""matches"": 1867, ""inliers"": 1854, ""inlier_ratio"": 0.9930369576861274, ""rms_reprojection_px"": 0.3570497930049896}","{""matches"": 513, ""inliers"": 472, ""inlier_ratio"": 0.9200779727095516, ""rms_reprojection_px"": 0.4119318127632141}"
344,19943,True,True,148.23764038085938,226.99266052246094,0.0,0.0,"{""matches"": 1865, ""inliers"": 1851, ""inlier_ratio"": 0.9924932975871313, ""rms_reprojection_px"": 0.3002450168132782}","{""matches"": 517, ""inliers"": 487, ""inlier_ratio"": 0.941972920696325, ""rms_reprojection_px"": 0.4093290865421295}"
345,19944,True,True,148.01080322265625,226.35006713867188,0.0,0.0,"{""matches"": 1891, ""inliers"": 1870, ""inlier_ratio"": 0.9888947646747752, ""rms_reprojection_px"": 0.3398694694042206}","{""matches"": 517, ""inliers"": 483, ""inlier_ratio"": 0.9342359767891683, ""rms_reprojection_px"": 0.4181674122810364}"
346,19945,True,True,148.60879516601562,227.5659942626953,0.0,0.0,"{""matches"": 1885, ""inliers"": 1871, ""inlier_ratio"": 0.9925729442970822, ""rms_reprojection_px"": 0.32527077198028564}","{""matches"": 511, ""inliers"": 478, ""inlier_ratio"": 0.9354207436399217, ""rms_reprojection_px"": 0.41498854756355286}"
347,19946,True,True,148.7689208984375,227.7316436767578,0.0,0.0,"{""matches"": 1859, ""inliers"": 1850, ""inlier_ratio"": 0.9951586874663798, ""rms_reprojection_px"": 0.33982446789741516}","{""matches"": 514, ""inliers"": 475, ""inlier_ratio"": 0.9241245136186771, ""rms_reprojection_px"": 0.4074009656906128}"
348,19947,True,True,149.04185485839844,228.85853576660156,0.0,0.0,"{""matches"": 1879, ""inliers"": 1866, ""inlier_ratio"": 0.99308142629058, ""rms_reprojection_px"": 0.34293848276138306}","{""matches"": 504, ""inliers"": 466, ""inlier_ratio"": 0.9246031746031746, ""rms_reprojection_px"": 0.3880622684955597}"
349,19948,True,True,149.1627197265625,228.5052032470703,0.0,0.0,"{""matches"": 1885, ""inliers"": 1875, ""inlier_ratio"": 0.9946949602122016, ""rms_reprojection_px"": 0.30824363231658936}","{""matches"": 509, ""inliers"": 474, ""inlier_ratio"": 0.931237721021611, ""rms_reprojection_px"": 0.37157583236694336}"
350,19949,True,True,149.3050537109375,229.0535430908203,0.0,0.0,"{""matches"": 1887, ""inliers"": 1879, ""inlier_ratio"": 0.9957604663487016, ""rms_reprojection_px"": 0.3094245195388794}","{""matches"": 511, ""inliers"": 476, ""inlier_ratio"": 0.9315068493150684, ""rms_reprojection_px"": 0.3954426050186157}"
351,19950,True,True,149.43283081054688,229.17681884765625,0.0,0.0,"{""matches"": 1893, ""inliers"": 1874, ""inlier_ratio"": 0.9899630216587427, ""rms_reprojection_px"": 0.33367735147476196}","{""matches"": 501, ""inliers"": 466, ""inlier_ratio"": 0.9301397205588823, ""rms_reprojection_px"": 0.4035988450050354}"
352,19951,True,True,150.2542724609375,231.1507568359375,0.0,0.0,"{""matches"": 1862, ""inliers"": 1845, ""inlier_ratio"": 0.9908700322234156, ""rms_reprojection_px"": 0.3329164385795593}","{""matches"": 509, ""inliers"": 483, ""inlier_ratio"": 0.9489194499017681, ""rms_reprojection_px"": 0.4337926208972931}"
353,19952,True,True,150.40162658691406,231.53720092773438,0.0,0.0,"{""matches"": 1856, ""inliers"": 1845, ""inlier_ratio"": 0.994073275862069, ""rms_reprojection_px"": 0.3145594000816345}","{""matches"": 505, ""inliers"": 477, ""inlier_ratio"": 0.9445544554455445, ""rms_reprojection_px"": 0.43104568123817444}"
354,19953,True,True,150.00958251953125,230.04481506347656,0.0,0.0,"{""matches"": 1879, ""inliers"": 1867, ""inlier_ratio"": 0.9936136242682277, ""rms_reprojection_px"": 0.39900442957878113}","{""matches"": 503, ""inliers"": 473, ""inlier_ratio"": 0.9403578528827038, ""rms_reprojection_px"": 0.430625855922699}"
355,19954,True,True,150.18411254882812,230.9597930908203,0.0,0.0,"{""matches"": 1870, ""inliers"": 1855, ""inlier_ratio"": 0.9919786096256684, ""rms_reprojection_px"": 0.35620608925819397}","{""matches"": 494, ""inliers"": 463, ""inlier_ratio"": 0.937246963562753, ""rms_reprojection_px"": 0.42459583282470703}"
356,19955,True,True,149.2953338623047,228.91339111328125,0.0,0.0,"{""matches"": 1849, ""inliers"": 1838, ""inlier_ratio"": 0.9940508382909681, ""rms_reprojection_px"": 0.3840586245059967}","{""matches"": 497, ""inliers"": 469, ""inlier_ratio"": 0.9436619718309859, ""rms_reprojection_px"": 0.4111253023147583}"
357,19956,True,True,149.6536407470703,229.50868225097656,0.0,0.0,"{""matches"": 1853, ""inliers"": 1836, ""inlier_ratio"": 0.9908256880733946, ""rms_reprojection_px"": 0.3678288757801056}","{""matches"": 490, ""inliers"": 458, ""inlier_ratio"": 0.9346938775510204, ""rms_reprojection_px"": 0.4089345932006836}"
358,19957,True,True,149.6936492919922,229.08692932128906,0.0,0.0,"{""matches"": 1853, ""inliers"": 1832, ""inlier_ratio"": 0.9886670264436049, ""rms_reprojection_px"": 0.42907360196113586}","{""matches"": 501, ""inliers"": 469, ""inlier_ratio"": 0.936127744510978, ""rms_reprojection_px"": 0.40373456478118896}"
359,19958,True,True,149.11282348632812,228.423583984375,0.0,0.0,"{""matches"": 1825, ""inliers"": 1810, ""inlier_ratio"": 0.9917808219178083, ""rms_reprojection_px"": 0.3972022533416748}","{""matches"": 504, ""inliers"": 476, ""inlier_ratio"": 0.9444444444444444, ""rms_reprojection_px"": 0.4198727309703827}"
360,19959,True,True,149.71603393554688,230.13754272460938,0.0,0.0,"{""matches"": 1867, ""inliers"": 1845, ""inlier_ratio"": 0.9882163899303695, ""rms_reprojection_px"": 0.3896157443523407}","{""matches"": 502, ""inliers"": 477, ""inlier_ratio"": 0.950199203187251, ""rms_reprojection_px"": 0.39009809494018555}"
361,19960,True,True,148.95706176757812,228.6644744873047,0.0,0.0,"{""matches"": 1849, ""inliers"": 1832, ""inlier_ratio"": 0.9908058409951325, ""rms_reprojection_px"": 0.3747778534889221}","{""matches"": 501, ""inliers"": 470, ""inlier_ratio"": 0.93812375249501, ""rms_reprojection_px"": 0.4113737940788269}"
362,19961,True,True,149.767333984375,230.58827209472656,0.0,0.0,"{""matches"": 1826, ""inliers"": 1804, ""inlier_ratio"": 0.9879518072289156, ""rms_reprojection_px"": 0.3406986892223358}","{""matches"": 503, ""inliers"": 469, ""inlier_ratio"": 0.9324055666003976, ""rms_reprojection_px"": 0.4163377583026886}"
363,19962,True,True,149.13552856445312,230.09283447265625,0.0,0.0,"{""matches"": 1870, ""inliers"": 1862, ""inlier_ratio"": 0.9957219251336898, ""rms_reprojection_px"": 0.37043139338493347}","{""matches"": 501, ""inliers"": 468, ""inlier_ratio"": 0.9341317365269461, ""rms_reprojection_px"": 0.44231724739074707}"
364,19963,True,True,149.71237182617188,231.78201293945312,0.0,0.0,"{""matches"": 1846, ""inliers"": 1836, ""inlier_ratio"": 0.9945828819068255, ""rms_reprojection_px"": 0.3777722716331482}","{""matches"": 498, ""inliers"": 464, ""inlier_ratio"": 0.9317269076305221, ""rms_reprojection_px"": 0.41856107115745544}"
