frame,timestamp,ball_x2d,ball_y2d,detected
540,9.009,,,0
543,9.059,,,0
546,9.109,3044,909,1
549,9.159,3044,909,1
552,9.209,3348,762,1
555,9.259,3348,762,1
558,9.309,2885,1065,1
561,9.359,2885,1065,1
564,9.409,2885,1065,1
567,9.459,2885,1065,1
570,9.51,2993,938,1
573,9.56,2993,938,1
576,9.61,3001,930,1
579,9.66,3001,930,1
582,9.71,2944,966,1
585,9.76,2944,966,1
588,9.81,1919,1864,1
591,9.86,1920,1864,1
594,9.91,1919,1864,1
597,9.96,1919,1864,1
600,10.01,1922,1864,1
603,10.06,1919,1864,1
606,10.11,1920,1864,1
609,10.16,1919,1864,1
612,10.21,1920,1864,1
615,10.26,1917,1864,1
618,10.31,1922,1864,1
621,10.36,1922,1864,1
624,10.41,1920,1864,1
627,10.46,,,0
720,12.012,,,0
723,12.062,,,0
726,12.112,,,0
729,12.162,,,0
732,12.212,,,0
735,12.262,,,0
738,12.312,,,0
741,12.362,,,0
744,12.412,,,0
747,12.462,,,0
750,12.513,,,0
753,12.563,,,0
756,12.613,,,0
759,12.663,,,0
762,12.713,,,0
765,12.763,,,0
768,12.813,,,0
771,12.863,,,0
774,12.913,,,0
777,12.963,,,0
780,13.013,,,0
783,13.063,,,0
786,13.113,,,0
789,13.163,,,0
792,13.213,,,0
795,13.263,,,0
798,13.313,,,0
801,13.363,,,0
804,13.413,,,0
807,13.463,3448,1415,1
990,16.517,3448,1415,1
993,16.567,2608,1416,1
996,16.617,2282,1608,1
999,16.667,2218,1635,1
1002,16.717,2130,1654,1
1005,16.767,,,0
1008,16.817,,,0
1011,16.867,1826,2666,1
1014,16.917,1826,2666,1
1017,16.967,,,0
1020,17.017,,,0
1023,17.067,,,0
1026,17.117,,,0
1029,17.167,,,0
1032,17.217,,,0
1035,17.267,566,3349,1
1038,17.317,566,3349,1
1041,17.367,1433,3119,1
1044,17.417,1458,3109,1
1047,17.467,1475,3116,1
1050,17.518,1497,3127,1
1053,17.568,1520,3138,1
1056,17.618,1531,3165,1
1059,17.668,1549,3181,1
1062,17.718,1555,3204,1
1065,17.768,1576,3182,1
1068,17.818,1596,3144,1
1071,17.868,1615,3115,1
1074,17.918,1638,3071,1
1077,17.968,1750,3267,1
1350,22.523,1809,3291,1
1353,22.573,1823,3252,1
1356,22.623,1906,3475,1
1359,22.673,1940,3733,1
1362,22.723,1827,3694,1
1365,22.773,1741,3622,1
1368,22.823,1708,3485,1
1371,22.873,1708,3485,1
1374,22.923,1708,3485,1
1377,22.973,1708,3485,1
1380,23.023,3601,158,1
1383,23.073,3601,158,1
1386,23.123,3310,519,1
1389,23.173,3310,519,1
1392,23.223,1683,1858,1
1395,23.273,1683,1858,1
1398,23.323,1664,1887,1
1401,23.373,1664,1887,1
1404,23.423,1687,1841,1
1407,23.473,1687,1841,1
1410,23.524,2133,2664,1
1413,23.574,2133,2664,1
1416,23.624,1998,1490,1
1419,23.674,1998,1490,1
1422,23.724,1792,1821,1
1425,23.774,1792,1821,1
1428,23.824,2074,1490,1
1431,23.874,2074,1490,1
1434,23.924,2070,1522,1
1437,23.974,2070,1522,1
2340,39.039,617,721,1
2343,39.089,617,721,1
2346,39.139,1027,1255,1
2349,39.189,1032,1263,1
2352,39.239,1033,1266,1
2355,39.289,1040,1277,1
2358,39.339,1044,1282,1
2361,39.389,1046,1287,1
2364,39.439,1046,1290,1
2367,39.489,1051,1298,1
2370,39.54,1057,1308,1
2373,39.59,1063,1317,1
2376,39.64,1069,1326,1
2379,39.69,1074,1336,1
2382,39.74,1074,1337,1
2385,39.79,1085,1354,1
2388,39.84,1084,1355,1
2391,39.89,1098,1376,1
2394,39.94,1115,1397,1
2397,39.99,1109,1394,1
2400,40.04,1128,1418,1
2403,40.09,1155,1448,1
2406,40.14,1155,1448,1
2409,40.19,1267,1594,1
2412,40.24,1270,1603,1
2415,40.29,1274,1613,1
2418,40.34,1128,1415,1
2421,40.39,1129,1421,1
2424,40.44,1127,1426,1
2427,40.49,1044,1522,1
2430,40.541,,,0
2433,40.591,,,0
2436,40.641,,,0
2439,40.691,1235,1496,1
2442,40.741,1221,1510,1
2445,40.791,1203,1526,1
2448,40.841,1184,1544,1
2451,40.891,1163,1570,1
2454,40.941,1241,1420,1
2457,40.991,,,0
2460,41.041,,,0
2463,41.091,,,0
2466,41.141,,,0
2469,41.191,3002,1426,1
2472,41.241,2703,1397,1
2475,41.291,2512,1385,1
2478,41.341,2371,1382,1
2481,41.391,2264,1375,1
2484,41.441,2186,1374,1
2487,41.491,2121,1370,1
2490,41.541,2062,1361,1
2493,41.592,2018,1359,1
2496,41.642,1977,1356,1
2499,41.692,1942,1351,1
2502,41.742,1910,1349,1
2505,41.792,1882,1347,1
2508,41.842,1857,1343,1
2511,41.892,1834,1342,1
2514,41.942,1815,1340,1
2517,41.992,1667,1331,1
2610,43.544,1667,1331,1
2613,43.594,,,0
2616,43.644,,,0
2619,43.694,,,0
2622,43.744,,,0
2625,43.794,,,0
2628,43.844,,,0
2631,43.894,,,0
2634,43.944,,,0
2637,43.994,,,0
2640,44.044,,,0
2643,44.094,,,0
2646,44.144,,,0
2649,44.194,,,0
2652,44.244,,,0
2655,44.294,681,968,1
2658,44.344,681,968,1
2661,44.394,346,807,1
2664,44.444,346,807,1
2667,44.494,,,0
2670,44.544,2432,1856,1
2673,44.595,2432,1856,1
2676,44.645,,,0
2679,44.695,,,0
2682,44.745,,,0
2685,44.795,,,0
2688,44.845,,,0
2691,44.895,,,0
2694,44.945,,,0
2697,44.995,,,0
2700,45.045,,,0
2703,45.095,,,0
2706,45.145,,,0
2709,45.195,,,0
2712,45.245,,,0
2715,45.295,,,0
2718,45.345,,,0
2721,45.395,,,0
2724,45.445,,,0
2727,45.495,,,0
2730,45.546,,,0
2733,45.596,,,0
2736,45.646,123,1698,1
2739,45.696,118,1696,1
2742,45.746,112,1696,1
2745,45.796,104,1696,1
2748,45.846,90,1700,1
2751,45.896,90,1700,1
2754,45.946,,,0
2757,45.996,,,0
2760,46.046,,,0
2763,46.096,,,0
2766,46.146,44,1720,1
2769,46.196,44,1720,1
2772,46.246,,,0
2775,46.296,,,0
2778,46.346,,,0
2781,46.396,,,0
2784,46.446,,,0
2787,46.496,,,0
3600,60.06,,,0
3603,60.11,,,0
3606,60.16,,,0
3609,60.21,,,0
3612,60.26,438,211,1
3615,60.31,438,211,1
3618,60.36,,,0
3621,60.41,,,0
3624,60.46,,,0
3627,60.51,,,0
3630,60.56,,,0
3633,60.611,,,0
3636,60.661,,,0
3639,60.711,,,0
3642,60.761,,,0
3645,60.811,,,0
3648,60.861,167,293,1
3651,60.911,167,293,1
3654,60.961,,,0
3657,61.011,,,0
3660,61.061,,,0
3663,61.111,,,0
3666,61.161,,,0
3669,61.211,,,0
3672,61.261,,,0
3675,61.311,,,0
3678,61.361,891,305,1
3681,61.411,891,305,1
3684,61.461,,,0
3687,61.511,,,0
3690,61.562,,,0
3693,61.612,,,0
3696,61.662,,,0
3699,61.712,,,0
3702,61.762,,,0
3705,61.812,,,0
3708,61.862,,,0
3711,61.912,,,0
3714,61.962,,,0
3717,62.012,,,0
3720,62.062,,,0
3723,62.112,,,0
3726,62.162,,,0
3729,62.212,,,0
3732,62.262,,,0
3735,62.312,,,0
3738,62.362,,,0
3741,62.412,,,0
3744,62.462,,,0
3747,62.512,,,0
3750,62.562,,,0
3753,62.613,,,0
3756,62.663,,,0
3759,62.713,,,0
3762,62.763,,,0
3765,62.813,,,0
3768,62.863,,,0
3771,62.913,,,0
3774,62.963,,,0
3777,63.013,,,0
3780,63.063,,,0
3783,63.113,,,0
3786,63.163,,,0
3789,63.213,,,0
3792,63.263,,,0
3795,63.313,,,0
3798,63.363,,,0
3801,63.413,,,0
3804,63.463,,,0
3807,63.513,,,0
3810,63.563,,,0
3813,63.614,,,0
3816,63.664,,,0
3819,63.714,,,0
3822,63.764,,,0
3825,63.814,,,0
3828,63.864,,,0
3831,63.914,,,0
3834,63.964,,,0
3837,64.014,,,0
3840,64.064,,,0
3843,64.114,,,0
3846,64.164,,,0
3849,64.214,,,0
3852,64.264,,,0
3855,64.314,,,0
3858,64.364,,,0
3861,64.414,,,0
3864,64.464,,,0
3867,64.514,,,0
3870,64.564,,,0
3873,64.615,,,0
3876,64.665,718,694,1
3879,64.715,718,694,1
