B,1244,0,1,green,303,1393,561,1525,,
B,1244,1,2,green,260,599,477,772,,
B,1244,2,3,green,146,705,511,945,,
B,1244,3,4,green,270,401,498,528,,
B,1244,4,5,green,110,405,327,510,,
B,1244,5,6,white,121.076,-184.49,343.206,-33.9444,,
B,1244,6,7,white,301,1380,557,1527,,
B,1244,7,8,white,339,1222,644,1363,,
B,1244,8,9,white,480,1680,780,1824,,
B,1244,9,10,white,171.334,319.882,339.424,431.689,,
B,1244,10,0,referee,153.156,102.792,372.39,197.072,,
B,1244,0,1,green,303,1393,561,1525,,
B,1244,1,2,green,260,599,477,772,,
B,1244,2,3,green,146,705,511,945,,
B,1244,3,4,green,270,401,498,528,,
B,1244,4,5,green,110,405,327,510,,
B,1244,5,6,white,121.076,-184.49,343.206,-33.9444,,
B,1244,6,7,white,301,1380,557,1527,,
B,1244,7,8,white,339,1222,644,1363,,
B,1244,8,9,white,480,1680,780,1824,,
B,1244,9,10,white,171.334,319.882,339.424,431.689,,
B,1244,10,0,referee,153.156,102.792,372.39,197.072,,
B,1244,0,1,green,303,1393,561,1525,,
B,1244,1,2,green,260,599,477,772,,
B,1244,2,3,green,146,705,511,945,,
B,1244,3,4,green,270,401,498,528,,
B,1244,4,5,green,110,405,327,510,,
B,1244,5,6,white,121.076,-184.49,343.206,-33.9444,,
B,1244,6,7,white,301,1380,557,1527,,
B,1244,7,8,white,339,1222,644,1363,,
B,1244,8,9,white,480,1680,780,1824,,
B,1244,9,10,white,171.334,319.882,339.424,431.689,,
B,1244,10,0,referee,153.156,102.792,372.39,197.072,,
B,1244,0,1,green,303,1393,561,1525,,
B,1244,1,2,green,260,599,477,772,,
B,1244,2,3,green,146,705,511,945,,
B,1244,3,4,green,270,401,498,528,,
B,1244,4,5,green,110,405,327,510,,
B,1244,5,6,white,121.076,-184.49,343.206,-33.9444,,
B,1244,6,7,white,301,1380,557,1527,,
B,1244,7,8,white,339,1222,644,1363,,
B,1244,8,9,white,480,1680,780,1824,,
B,1244,9,10,white,171.334,319.882,339.424,431.689,,
B,1244,10,0,referee,153.156,102.792,372.39,197.072,,
M,1244,4.07841975616,-15.9864629758,3480.6292275,-7.38841784613,2.2419907631,662.436994314,0.00134787125248,-0.00705495638137,1,0.04425268033,-0.0729977360753,-126.716583216,0.0488611233271,-0.0128556476753,-205.554476406,0.000749835056748,0.000105142610469,-1.67954816918,1920,1020,3404,1711
P,1244,0,1,green,97,493,344,599,,
P,1244,1,2,green,237,549,492,722,,
P,1244,2,3,green,206,675,525,888,394,278
P,1244,3,4,green,276,355,495,482,,
P,1244,4,5,green,100,394,331,508,225,159
P,1244,5,6,white,316,1422,562,1524,,
P,1244,6,7,white,124,775,303,868,418,148
P,1244,7,8,white,341,1219,659,1357,645,359
P,1244,8,9,white,365,1624,782,1825,853,431
P,1244,9,10,white,166.435,307.717,334.524,419.524,178,169
P,1244,10,0,referee,142,9,417,160,32,206
M,1244,4.07841975616,-15.9864629758,3480.6292275,-7.38841784613,2.2419907631,662.436994314,0.00134787125248,-0.00705495638137,1,0.04425268033,-0.0729977360753,-126.716583216,0.0488611233271,-0.0128556476753,-205.554476406,0.000749835056748,0.000105142610469,-1.67954816918,1920,1020,3404,1711
P,1244,0,1,green,97,493,344,599,,
P,1244,1,2,green,237,549,492,722,,
P,1244,2,3,green,206,675,525,888,394,278
P,1244,3,4,green,276,355,495,482,,
P,1244,4,5,green,100,394,331,508,225,159
P,1244,5,6,white,316,1422,562,1524,,
P,1244,6,7,white,124,775,303,868,418,148
P,1244,7,8,white,341,1219,659,1357,645,359
P,1244,8,9,white,365,1624,782,1825,853,431
P,1244,9,10,white,166.435,307.717,334.524,419.524,178,169
P,1244,10,0,referee,142,9,417,160,32,206
M,1244,4.07841975616,-15.9864629758,3480.6292275,-7.38841784613,2.2419907631,662.436994314,0.00134787125248,-0.00705495638137,1,0.04425268033,-0.0729977360753,-126.716583216,0.0488611233271,-0.0128556476753,-205.554476406,0.000749835056748,0.000105142610469,-1.67954816918,1920,1020,3404,1711
P,1244,0,1,green,97,493,344,599,,
P,1244,1,2,green,237,549,492,722,,
P,1244,2,3,green,206,675,525,888,394,278
P,1244,3,4,green,276,355,495,482,,
P,1244,4,5,green,100,394,331,508,225,159
P,1244,5,6,white,316,1422,562,1524,,
P,1244,6,7,white,124,775,303,868,418,148
