B,7089,0,1,green,280.28,629.58,498.738,759.135,,
B,7089,1,2,green,240.424,832.405,412.733,921.721,,
B,7089,2,3,green,285,511,496,603,,
B,7089,3,4,green,290,468,503,594,,
B,7089,4,5,green,246.513,813.999,412.927,902.429,,
B,7089,5,6,white,,,,,,
B,7089,6,7,white,,,,,,
B,7089,7,8,white,,,,,,
B,7089,8,9,white,,,,,,
B,7089,9,10,white,,,,,,
B,7089,10,0,referee,,,,,,
B,7089,0,1,green,280.28,629.58,498.738,759.135,,
B,7089,1,2,green,240.424,832.405,412.733,921.721,,
B,7089,2,3,green,285,511,496,603,,
B,7089,3,4,green,290,468,503,594,,
B,7089,4,5,green,246.513,813.999,412.927,902.429,,
B,7089,5,6,white,,,,,,
B,7089,6,7,white,,,,,,
B,7089,7,8,white,,,,,,
B,7089,8,9,white,,,,,,
B,7089,9,10,white,,,,,,
B,7089,10,0,referee,,,,,,
B,7089,0,1,green,280.28,629.58,498.738,759.135,,
B,7089,1,2,green,240.424,832.405,412.733,921.721,,
B,7089,2,3,green,285,511,496,603,,
B,7089,3,4,green,290,468,503,594,,
B,7089,4,5,green,246.513,813.999,412.927,902.429,,
B,7089,5,6,white,,,,,,
B,7089,6,7,white,,,,,,
B,7089,7,8,white,,,,,,
B,7089,8,9,white,,,,,,
B,7089,9,10,white,,,,,,
B,7089,10,0,referee,,,,,,
B,7089,0,1,green,280.28,629.58,498.738,759.135,,
B,7089,1,2,green,240.424,832.405,412.733,921.721,,
B,7089,2,3,green,285,511,496,603,,
B,7089,3,4,green,290,468,503,594,,
B,7089,4,5,green,246.513,813.999,412.927,902.429,,
B,7089,5,6,white,,,,,,
B,7089,6,7,white,,,,,,
B,7089,7,8,white,,,,,,
B,7089,8,9,white,,,,,,
B,7089,9,10,white,,,,,,
B,7089,10,0,referee,,,,,,
M,7089,-1.50182248375,-3.79462990388,3257.10424933,-0.0128343120976,-0.23858156263,148.228138787,-0.000497588759123,-0.00107004384072,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,7089,0,1,green,278.999,635.191,497.457,764.746,,
P,7089,1,2,green,238.76,850.194,411.069,939.509,3134,1332
P,7089,2,3,green,285,511,496,603,,
P,7089,3,4,green,290,468,503,594,3333,341
P,7089,4,5,green,247.441,817.678,413.854,906.108,3198,1215
P,7089,5,6,white,,,,,,
P,7089,6,7,white,,,,,,
P,7089,7,8,white,,,,,,
P,7089,8,9,white,,,,,,
P,7089,9,10,white,,,,,,
P,7089,10,0,referee,,,,,,
M,7089,-1.50182248375,-3.79462990388,3257.10424933,-0.0128343120976,-0.23858156263,148.228138787,-0.000497588759123,-0.00107004384072,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,7089,0,1,green,278.999,635.191,497.457,764.746,,
P,7089,1,2,green,238.76,850.194,411.069,939.509,3134,1332
P,7089,2,3,green,285,511,496,603,,
P,7089,3,4,green,290,468,503,594,3333,341
P,7089,4,5,green,247.441,817.678,413.854,906.108,3198,1215
P,7089,5,6,white,,,,,,
P,7089,6,7,white,,,,,,
P,7089,7,8,white,,,,,,
P,7089,8,9,white,,,,,,
P,7089,9,10,white,,,,,,
P,7089,10,0,referee,,,,,,
M,7089,-1.50182248375,-3.79462990388,3257.10424933,-0.0128343120976,-0.23858156263,148.228138787,-0.000497588759123,-0.00107004384072,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,7089,0,1,green,278.999,635.191,497.457,764.746,,
P,7089,1,2,green,238.76,850.194,411.069,939.509,3134,1332
P,7089,2,3,green,285,511,496,603,,
P,7089,3,4,green,290,468,503,594,3333,341
P,7089,4,5,green,247.441,817.678,413.854,906.108,3198,1215
P,7089,5,6,white,,,,,,
P,7089,6,7,white,,,,,,
P,7089,7,8,white,,,,,,
P,7089,8,9,white,,,,,,
P,7089,9,10,white,,,,,,
P,7089,10,0,referee,,,,,,
M,7089,-1.50182248375,-3.79462990388,3257.10424933,-0.0128343120976,-0.23858156263,148.228138787,-0.000497588759123,-0.00107004384072,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,7089,0,1,green,278.999,635.191,497.457,764.746,,
P,7089,1,2,green,238.76,850.194,411.069,939.509,3134,1332
P,7089,2,3,green,285,511,496,603,,
P,7089,3,4,green,290,468,503,594,3333,341
P,7089,4,5,green,247.441,817.678,413.854,906.108,3198,1215
P,7089,5,6,white,,,,,,
P,7089,6,7,white,,,,,,
P,7089,7,8,white,,,,,,
P,7089,8,9,white,,,,,,
P,7089,9,10,white,,,,,,
P,7089,10,0,referee,,,,,,
B,7095,0,1,green,278.999,635.191,497.457,764.746,,
B,7095,1,2,green,238.76,850.194,411.069,939.509,,
B,7095,2,3,green,285,511,496,603,,
B,7095,3,4,green,290,468,503,594,,
B,7095,4,5,green,247.441,817.678,413.854,906.108,,
B,7095,5,6,white,,,,,,
B,7095,6,7,white,,,,,,
B,7095,7,8,white,,,,,,
B,7095,8,9,white,,,,,,
B,7095,9,10,white,,,,,,
B,7095,10,0,referee,,,,,,
B,7095,0,1,green,278.999,635.191,497.457,764.746,,
B,7095,1,2,green,238.76,850.194,411.069,939.509,,
B,7095,2,3,green,285,511,496,603,,
B,7095,3,4,green,290,468,503,594,,
B,7095,4,5,green,247.441,817.678,413.854,906.108,,
B,7095,5,6,white,,,,,,
B,7095,6,7,white,,,,,,
B,7095,7,8,white,,,,,,
B,7095,8,9,white,,,,,,
B,7095,9,10,white,,,,,,
B,7095,10,0,referee,,,,,,
B,7095,0,1,green,278.999,635.191,497.457,764.746,,
