B,5810,0,1,green,848.281,-78.1699,960.666,24.9858,,
B,5810,1,2,green,224.092,88.588,375.762,167.249,,
B,5810,2,3,green,233,549,406,639,,
B,5810,3,4,green,115,823,226,891,,
B,5810,4,5,green,112,821,245,897,,
B,5810,5,6,white,47,34,199,112,,
B,5810,6,7,white,48,73,190,147,,
B,5810,7,8,white,46,1,197,81,,
B,5810,8,9,white,251,703,386,779,,
B,5810,9,10,white,,,,,,
B,5810,10,0,referee,,,,,,
B,5810,0,1,green,848.281,-78.1699,960.666,24.9858,,
B,5810,1,2,green,224.092,88.588,375.762,167.249,,
B,5810,2,3,green,233,549,406,639,,
B,5810,3,4,green,115,823,226,891,,
B,5810,4,5,green,112,821,245,897,,
B,5810,5,6,white,47,34,199,112,,
B,5810,6,7,white,48,73,190,147,,
B,5810,7,8,white,46,1,197,81,,
B,5810,8,9,white,251,703,386,779,,
B,5810,9,10,white,,,,,,
B,5810,10,0,referee,,,,,,
B,5810,0,1,green,848.281,-78.1699,960.666,24.9858,,
B,5810,1,2,green,224.092,88.588,375.762,167.249,,
B,5810,2,3,green,233,549,406,639,,
B,5810,3,4,green,115,823,226,891,,
B,5810,4,5,green,112,821,245,897,,
B,5810,5,6,white,47,34,199,112,,
B,5810,6,7,white,48,73,190,147,,
B,5810,7,8,white,46,1,197,81,,
B,5810,8,9,white,251,703,386,779,,
B,5810,9,10,white,,,,,,
B,5810,10,0,referee,,,,,,
B,5810,0,1,green,848.281,-78.1699,960.666,24.9858,,
B,5810,1,2,green,224.092,88.588,375.762,167.249,,
B,5810,2,3,green,233,549,406,639,,
B,5810,3,4,green,115,823,226,891,,
B,5810,4,5,green,112,821,245,897,,
B,5810,5,6,white,47,34,199,112,,
B,5810,6,7,white,48,73,190,147,,
B,5810,7,8,white,46,1,197,81,,
B,5810,8,9,white,251,703,386,779,,
B,5810,9,10,white,,,,,,
B,5810,10,0,referee,,,,,,
M,5810,-0.187141940153,-4.08884924673,2579.60590676,0.0086602632841,-0.198758672142,136.405829947,-0.00018662217259,-0.00148336294607,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,5810,0,1,green,933.11,-169.876,1045.5,-66.72,2342,845
P,5810,1,2,green,225.842,77.9249,377.511,156.586,,
P,5810,2,3,green,196,401,372,495,2943,749
P,5810,3,4,green,115,823,226,891,3307,796
P,5810,4,5,green,227,111,387,189,2643,617
P,5810,5,6,white,47,34,199,112,,
P,5810,6,7,white,48,73,190,147,,
P,5810,7,8,white,46,1,197,81,2785,545
P,5810,8,9,white,253,708,389,782,3270,940
P,5810,9,10,white,,,,,,
P,5810,10,0,referee,,,,,,
M,5810,-0.187141940153,-4.08884924673,2579.60590676,0.0086602632841,-0.198758672142,136.405829947,-0.00018662217259,-0.00148336294607,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,5810,0,1,green,933.11,-169.876,1045.5,-66.72,2342,845
P,5810,1,2,green,225.842,77.9249,377.511,156.586,,
P,5810,2,3,green,196,401,372,495,2943,749
P,5810,3,4,green,115,823,226,891,3307,796
P,5810,4,5,green,227,111,387,189,2643,617
P,5810,5,6,white,47,34,199,112,,
P,5810,6,7,white,48,73,190,147,,
P,5810,7,8,white,46,1,197,81,2785,545
P,5810,8,9,white,253,708,389,782,3270,940
P,5810,9,10,white,,,,,,
P,5810,10,0,referee,,,,,,
M,5810,-0.187141940153,-4.08884924673,2579.60590676,0.0086602632841,-0.198758672142,136.405829947,-0.00018662217259,-0.00148336294607,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,5810,0,1,green,933.11,-169.876,1045.5,-66.72,2342,845
