B,1619,0,1,green,440,1221,711,1329,,
B,1619,1,2,green,419,776,660,939,,
B,1619,2,3,green,465,901,714,1027,,
B,1619,3,4,green,404,672,672,801,,
B,1619,4,5,green,434,1080,704,1212,,
B,1619,5,6,white,595.893,1579.2,901.305,1760,,
B,1619,6,7,white,248.233,1352.24,469.233,1473.81,,
B,1619,7,8,white,256.473,1242.78,466.576,1342.19,,
B,1619,8,9,white,327,757,480,853,,
B,1619,9,10,white,,,,,,
B,1619,10,0,referee,,,,,,
B,1619,0,1,green,440,1221,711,1329,,
B,1619,1,2,green,419,776,660,939,,
B,1619,2,3,green,465,901,714,1027,,
B,1619,3,4,green,404,672,672,801,,
B,1619,4,5,green,434,1080,704,1212,,
B,1619,5,6,white,595.893,1579.2,901.305,1760,,
B,1619,6,7,white,248.233,1352.24,469.233,1473.81,,
B,1619,7,8,white,256.473,1242.78,466.576,1342.19,,
B,1619,8,9,white,327,757,480,853,,
B,1619,9,10,white,,,,,,
B,1619,10,0,referee,,,,,,
B,1619,0,1,green,440,1221,711,1329,,
B,1619,1,2,green,419,776,660,939,,
B,1619,2,3,green,465,901,714,1027,,
B,1619,3,4,green,404,672,672,801,,
B,1619,4,5,green,434,1080,704,1212,,
B,1619,5,6,white,595.893,1579.2,901.305,1760,,
B,1619,6,7,white,248.233,1352.24,469.233,1473.81,,
B,1619,7,8,white,256.473,1242.78,466.576,1342.19,,
B,1619,8,9,white,327,757,480,853,,
B,1619,9,10,white,,,,,,
B,1619,10,0,referee,,,,,,
B,1619,0,1,green,440,1221,711,1329,,
B,1619,1,2,green,419,776,660,939,,
B,1619,2,3,green,465,901,714,1027,,
B,1619,3,4,green,404,672,672,801,,
B,1619,4,5,green,434,1080,704,1212,,
B,1619,5,6,white,595.893,1579.2,901.305,1760,,
B,1619,6,7,white,248.233,1352.24,469.233,1473.81,,
B,1619,7,8,white,256.473,1242.78,466.576,1342.19,,
B,1619,8,9,white,327,757,480,853,,
B,1619,9,10,white,,,,,,
B,1619,10,0,referee,,,,,,
M,1619,-0.17125992663,-8.34308529184,3801.67064935,-0.00493761870757,-0.801151130871,361.498474698,-0.000197494712254,-0.00220963902248,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1920,1020,3404,1711
P,1619,0,1,green,428,1236,696,1347,,
P,1619,1,2,green,397,684,672,803,,
P,1619,2,3,green,475,885,706,1005,3143,1141
P,1619,3,4,green,432.042,620.179,696.582,760.468,3315,1204
P,1619,4,5,green,421,1095,701,1203,3009,1092
P,1619,5,6,white,583,1596,902,1734,3186,1145
P,1619,6,7,white,243.116,1345.73,464.116,1467.29,,
P,1619,7,8,white,248.203,1235.75,458.307,1335.17,,
P,1619,8,9,white,327,757,480,853,1144,497
P,1619,9,10,white,,,,,,
P,1619,10,0,referee,,,,,,
