B,4519,0,1,green,220,648,373,727,,
B,4519,1,2,green,130,236,307,307,,
B,4519,2,3,green,119,685,291,765,,
B,4519,3,4,green,75,504,218,603,,
B,4519,4,5,green,114,316,298,412,,
B,4519,5,6,white,,,,,,
B,4519,6,7,white,,,,,,
B,4519,7,8,white,,,,,,
B,4519,8,9,white,,,,,,
B,4519,9,10,white,,,,,,
B,4519,10,0,referee,,,,,,
B,4519,0,1,green,220,648,373,727,,
B,4519,1,2,green,130,236,307,307,,
B,4519,2,3,green,119,685,291,765,,
B,4519,3,4,green,75,504,218,603,,
B,4519,4,5,green,114,316,298,412,,
B,4519,5,6,white,,,,,,
B,4519,6,7,white,,,,,,
B,4519,7,8,white,,,,,,
B,4519,8,9,white,,,,,,
B,4519,9,10,white,,,,,,
B,4519,10,0,referee,,,,,,
B,4519,0,1,green,220,648,373,727,,
B,4519,1,2,green,130,236,307,307,,
B,4519,2,3,green,119,685,291,765,,
B,4519,3,4,green,75,504,218,603,,
B,4519,4,5,green,114,316,298,412,,
B,4519,5,6,white,,,,,,
B,4519,6,7,white,,,,,,
B,4519,7,8,white,,,,,,
B,4519,8,9,white,,,,,,
B,4519,9,10,white,,,,,,
B,4519,10,0,referee,,,,,,
B,4519,0,1,green,220,648,373,727,,
B,4519,1,2,green,130,236,307,307,,
B,4519,2,3,green,119,685,291,765,,
B,4519,3,4,green,75,504,218,603,,
B,4519,4,5,green,114,316,298,412,,
B,4519,5,6,white,,,,,,
B,4519,6,7,white,,,,,,
B,4519,7,8,white,,,,,,
B,4519,8,9,white,,,,,,
B,4519,9,10,white,,,,,,
B,4519,10,0,referee,,,,,,
M,4519,0.156381197195,-2.12008427618,1088.63165842,0.0294717358316,-0.393923872094,201.68861927,0.000429343847524,-0.00218700340149,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4519,0,1,green,230,653,379,735,,
P,4519,1,2,green,122,236,307,310,,
P,4519,2,3,green,114,691,284,765,95,745
P,4519,3,4,green,70,499,220,605,234,803
P,4519,4,5,green,117,320,298,415,384,864
P,4519,5,6,white,,,,,,
P,4519,6,7,white,,,,,,
P,4519,7,8,white,,,,,,
P,4519,8,9,white,,,,,,
P,4519,9,10,white,,,,,,
P,4519,10,0,referee,,,,,,
M,4519,0.156381197195,-2.12008427618,1088.63165842,0.0294717358316,-0.393923872094,201.68861927,0.000429343847524,-0.00218700340149,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4519,0,1,green,230,653,379,735,,
P,4519,1,2,green,122,236,307,310,,
P,4519,2,3,green,114,691,284,765,95,745
P,4519,3,4,green,70,499,220,605,234,803
P,4519,4,5,green,117,320,298,415,384,864
P,4519,5,6,white,,,,,,
P,4519,6,7,white,,,,,,
P,4519,7,8,white,,,,,,
P,4519,8,9,white,,,,,,
P,4519,9,10,white,,,,,,
P,4519,10,0,referee,,,,,,
M,4519,0.156381197195,-2.12008427618,1088.63165842,0.0294717358316,-0.393923872094,201.68861927,0.000429343847524,-0.00218700340149,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4519,0,1,green,230,653,379,735,,
P,4519,1,2,green,122,236,307,310,,
P,4519,2,3,green,114,691,284,765,95,745
P,4519,3,4,green,70,499,220,605,234,803
P,4519,4,5,green,117,320,298,415,384,864
P,4519,5,6,white,,,,,,
P,4519,6,7,white,,,,,,
P,4519,7,8,white,,,,,,
P,4519,8,9,white,,,,,,
P,4519,9,10,white,,,,,,
P,4519,10,0,referee,,,,,,
M,4519,0.156381197195,-2.12008427618,1088.63165842,0.0294717358316,-0.393923872094,201.68861927,0.000429343847524,-0.00218700340149,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4519,0,1,green,230,653,379,735,,
P,4519,1,2,green,122,236,307,310,,
P,4519,2,3,green,114,691,284,765,95,745
P,4519,3,4,green,70,499,220,605,234,803
P,4519,4,5,green,117,320,298,415,384,864
P,4519,5,6,white,,,,,,
P,4519,6,7,white,,,,,,
P,4519,7,8,white,,,,,,
P,4519,8,9,white,,,,,,
P,4519,9,10,white,,,,,,
P,4519,10,0,referee,,,,,,
B,4525,0,1,green,230,653,379,735,,
B,4525,1,2,green,122,236,307,310,,
B,4525,2,3,green,114,691,284,765,,
B,4525,3,4,green,70,499,220,605,,
B,4525,4,5,green,117,320,298,415,,
B,4525,5,6,white,,,,,,
B,4525,6,7,white,,,,,,
B,4525,7,8,white,,,,,,
B,4525,8,9,white,,,,,,
B,4525,9,10,white,,,,,,
B,4525,10,0,referee,,,,,,
B,4525,0,1,green,230,653,379,735,,
B,4525,1,2,green,122,236,307,310,,
B,4525,2,3,green,114,691,284,765,,
B,4525,3,4,green,70,499,220,605,,
B,4525,4,5,green,117,320,298,415,,
B,4525,5,6,white,,,,,,
B,4525,6,7,white,,,,,,
B,4525,7,8,white,,,,,,
B,4525,8,9,white,,,,,,
B,4525,9,10,white,,,,,,
B,4525,10,0,referee,,,,,,
B,4525,0,1,green,230,653,379,735,,
B,4525,1,2,green,122,236,307,310,,
B,4525,2,3,green,114,691,284,765,,
B,4525,3,4,green,70,499,220,605,,
B,4525,4,5,green,117,320,298,415,,
B,4525,5,6,white,,,,,,
B,4525,6,7,white,,,,,,
B,4525,7,8,white,,,,,,
B,4525,8,9,white,,,,,,
B,4525,9,10,white,,,,,,
B,4525,10,0,referee,,,,,,
B,4525,0,1,green,230,653,379,735,,
B,4525,1,2,green,122,236,307,310,,
B,4525,2,3,green,114,691,284,765,,
B,4525,3,4,green,70,499,220,605,,
B,4525,4,5,green,117,320,298,415,,
B,4525,5,6,white,,,,,,
B,4525,6,7,white,,,,,,
B,4525,7,8,white,,,,,,
B,4525,8,9,white,,,,,,
B,4525,9,10,white,,,,,,
B,4525,10,0,referee,,,,,,
