B,4981,0,1,green,140.112,903.933,316.337,993.346,,
B,4981,1,2,green,207,212,377,352,,
B,4981,2,3,green,141,865,321,949,,
B,4981,3,4,green,216.801,438.847,427.421,537.615,,
B,4981,4,5,green,141.826,934.913,317.174,1015.09,,
B,4981,5,6,white,234.644,491.052,485.263,612.641,,
B,4981,6,7,white,235.096,430.58,432.083,517.761,,
B,4981,7,8,white,130.07,1511.64,201.467,1581.87,,
B,4981,8,9,white,105.852,1065.02,176.852,1138.63,,
B,4981,9,10,white,365.558,205.448,505.256,283.909,,
B,4981,10,0,referee,112,1119,178,1187,,
B,4981,0,1,green,140.112,903.933,316.337,993.346,,
B,4981,1,2,green,207,212,377,352,,
B,4981,2,3,green,141,865,321,949,,
B,4981,3,4,green,216.801,438.847,427.421,537.615,,
B,4981,4,5,green,141.826,934.913,317.174,1015.09,,
B,4981,5,6,white,234.644,491.052,485.263,612.641,,
B,4981,6,7,white,235.096,430.58,432.083,517.761,,
B,4981,7,8,white,130.07,1511.64,201.467,1581.87,,
B,4981,8,9,white,105.852,1065.02,176.852,1138.63,,
B,4981,9,10,white,365.558,205.448,505.256,283.909,,
B,4981,10,0,referee,112,1119,178,1187,,
B,4981,0,1,green,140.112,903.933,316.337,993.346,,
B,4981,1,2,green,207,212,377,352,,
B,4981,2,3,green,141,865,321,949,,
B,4981,3,4,green,216.801,438.847,427.421,537.615,,
B,4981,4,5,green,141.826,934.913,317.174,1015.09,,
B,4981,5,6,white,234.644,491.052,485.263,612.641,,
B,4981,6,7,white,235.096,430.58,432.083,517.761,,
B,4981,7,8,white,130.07,1511.64,201.467,1581.87,,
B,4981,8,9,white,105.852,1065.02,176.852,1138.63,,
B,4981,9,10,white,365.558,205.448,505.256,283.909,,
B,4981,10,0,referee,112,1119,178,1187,,
B,4981,0,1,green,140.112,903.933,316.337,993.346,,
B,4981,1,2,green,207,212,377,352,,
B,4981,2,3,green,141,865,321,949,,
B,4981,3,4,green,216.801,438.847,427.421,537.615,,
B,4981,4,5,green,141.826,934.913,317.174,1015.09,,
B,4981,5,6,white,234.644,491.052,485.263,612.641,,
B,4981,6,7,white,235.096,430.58,432.083,517.761,,
B,4981,7,8,white,130.07,1511.64,201.467,1581.87,,
B,4981,8,9,white,105.852,1065.02,176.852,1138.63,,
B,4981,9,10,white,365.558,205.448,505.256,283.909,,
B,4981,10,0,referee,112,1119,178,1187,,
M,4981,2.02945764192,-4.33260435375,1815.11721582,0.557540473294,-0.450444029422,55.5840210027,0.000684903310234,-0.00206480039896,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4981,0,1,green,141.454,911.077,317.679,1000.49,,
P,4981,1,2,green,213,212,373,355,1649,430
P,4981,2,3,green,140,872,320,950,2200,1599
P,4981,3,4,green,214.152,428.775,424.772,527.543,1981,1224
P,4981,4,5,green,135.314,940.495,310.662,1020.67,,
P,4981,5,6,white,234.703,485.754,485.322,607.343,,
P,4981,6,7,white,233,417,447,500,1951,1177
P,4981,7,8,white,132.14,1551.39,203.537,1621.62,,
P,4981,8,9,white,105.742,1065.42,176.742,1139.03,2210,1589
P,4981,9,10,white,439.042,18.16,578.74,96.6212,,
P,4981,10,0,referee,112,1117,178,1187,2216,1601
M,4981,2.02945764192,-4.33260435375,1815.11721582,0.557540473294,-0.450444029422,55.5840210027,0.000684903310234,-0.00206480039896,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1280,660,3404,1711
P,4981,0,1,green,141.454,911.077,317.679,1000.49,,
P,4981,1,2,green,213,212,373,355,1649,430
P,4981,2,3,green,140,872,320,950,2200,1599
P,4981,3,4,green,214.152,428.775,424.772,527.543,1981,1224
P,4981,4,5,green,135.314,940.495,310.662,1020.67,,
P,4981,5,6,white,234.703,485.754,485.322,607.343,,
P,4981,6,7,white,233,417,447,500,1951,1177
P,4981,7,8,white,132.14,1551.39,203.537,1621.62,,
P,4981,8,9,white,105.742,1065.42,176.742,1139.03,2210,1589
P,4981,9,10,white,439.042,18.16,578.74,96.6212,,
