B,4104,0,1,green,277,1213,672,1295,,
B,4104,1,2,green,284,1231,673,1295,,
B,4104,2,3,green,251,1241,674,1295,,
B,4104,3,4,green,,,,,,
B,4104,4,5,green,,,,,,
B,4104,5,6,white,73,636,524,794,,
B,4104,6,7,white,201,904,398,1002,,
B,4104,7,8,white,101.376,474.259,536.159,748.346,,
B,4104,8,9,white,201,1101,378,1187,,
B,4104,9,10,white,100,517,543,685,,
B,4104,10,0,referee,,,,,,
B,4104,0,1,green,277,1213,672,1295,,
B,4104,1,2,green,284,1231,673,1295,,
B,4104,2,3,green,251,1241,674,1295,,
B,4104,3,4,green,,,,,,
B,4104,4,5,green,,,,,,
B,4104,5,6,white,73,636,524,794,,
B,4104,6,7,white,201,904,398,1002,,
B,4104,7,8,white,101.376,474.259,536.159,748.346,,
B,4104,8,9,white,201,1101,378,1187,,
B,4104,9,10,white,100,517,543,685,,
B,4104,10,0,referee,,,,,,
B,4104,0,1,green,277,1213,672,1295,,
B,4104,1,2,green,284,1231,673,1295,,
B,4104,2,3,green,251,1241,674,1295,,
B,4104,3,4,green,,,,,,
B,4104,4,5,green,,,,,,
B,4104,5,6,white,73,636,524,794,,
B,4104,6,7,white,201,904,398,1002,,
B,4104,7,8,white,101.376,474.259,536.159,748.346,,
B,4104,8,9,white,201,1101,378,1187,,
B,4104,9,10,white,100,517,543,685,,
B,4104,10,0,referee,,,,,,
B,4104,0,1,green,277,1213,672,1295,,
B,4104,1,2,green,284,1231,673,1295,,
B,4104,2,3,green,251,1241,674,1295,,
B,4104,3,4,green,,,,,,
B,4104,4,5,green,,,,,,
B,4104,5,6,white,73,636,524,794,,
B,4104,6,7,white,201,904,398,1002,,
B,4104,7,8,white,101.376,474.259,536.159,748.346,,
B,4104,8,9,white,201,1101,378,1187,,
B,4104,9,10,white,100,517,543,685,,
B,4104,10,0,referee,,,,,,
M,4104,-1.61814362156,-11.6373942804,7929.84102531,-0.415173142449,-0.524056420083,580.610649749,-0.00108028476012,-0.000434203831802,1,0.790829989896,-22.1377370627,5734.18049535,1.16797814708,-38.5324525956,12914.9278671,0.00292505381916,-0.0892927128324,29.649088239,1280,660,3404,1711
P,4104,0,1,green,277,1213,672,1295,,
P,4104,1,2,green,284,1231,673,1295,,
P,4104,2,3,green,251,1241,674,1295,,
P,4104,3,4,green,76,641,521,799,293,360
P,4104,4,5,green,,,,,,
P,4104,5,6,white,202,913,400,1001,607,268
P,4104,6,7,white,205.882,903.745,400.498,1009.25,,
P,4104,7,8,white,102.306,487.05,537.089,761.137,,
P,4104,8,9,white,201,1101,378,1187,826,273
P,4104,9,10,white,103,533,549,701,143,382
P,4104,10,0,referee,,,,,,
M,4104,-1.61814362156,-11.6373942804,7929.84102531,-0.415173142449,-0.524056420083,580.610649749,-0.00108028476012,-0.000434203831802,1,0.790829989896,-22.1377370627,5734.18049535,1.16797814708,-38.5324525956,12914.9278671,0.00292505381916,-0.0892927128324,29.649088239,1280,660,3404,1711
P,4104,0,1,green,277,1213,672,1295,,
P,4104,1,2,green,284,1231,673,1295,,
P,4104,2,3,green,251,1241,674,1295,,
P,4104,3,4,green,76,641,521,799,293,360
P,4104,4,5,green,,,,,,
P,4104,5,6,white,202,913,400,1001,607,268
P,4104,6,7,white,205.882,903.745,400.498,1009.25,,
P,4104,7,8,white,102.306,487.05,537.089,761.137,,
P,4104,8,9,white,201,1101,378,1187,826,273
P,4104,9,10,white,103,533,549,701,143,382
P,4104,10,0,referee,,,,,,
M,4104,-1.61814362156,-11.6373942804,7929.84102531,-0.415173142449,-0.524056420083,580.610649749,-0.00108028476012,-0.000434203831802,1,0.790829989896,-22.1377370627,5734.18049535,1.16797814708,-38.5324525956,12914.9278671,0.00292505381916,-0.0892927128324,29.649088239,1280,660,3404,1711
P,4104,0,1,green,277,1213,672,1295,,
P,4104,1,2,green,284,1231,673,1295,,
P,4104,2,3,green,251,1241,674,1295,,
P,4104,3,4,green,76,641,521,799,293,360
P,4104,4,5,green,,,,,,
P,4104,5,6,white,202,913,400,1001,607,268
P,4104,6,7,white,205.882,903.745,400.498,1009.25,,
P,4104,7,8,white,102.306,487.05,537.089,761.137,,
P,4104,8,9,white,201,1101,378,1187,826,273
P,4104,9,10,white,103,533,549,701,143,382
P,4104,10,0,referee,,,,,,
M,4104,-1.61814362156,-11.6373942804,7929.84102531,-0.415173142449,-0.524056420083,580.610649749,-0.00108028476012,-0.000434203831802,1,0.790829989896,-22.1377370627,5734.18049535,1.16797814708,-38.5324525956,12914.9278671,0.00292505381916,-0.0892927128324,29.649088239,1280,660,3404,1711
P,4104,0,1,green,277,1213,672,1295,,
P,4104,1,2,green,284,1231,673,1295,,
P,4104,2,3,green,251,1241,674,1295,,
P,4104,3,4,green,76,641,521,799,293,360
P,4104,4,5,green,,,,,,
P,4104,5,6,white,202,913,400,1001,607,268
P,4104,6,7,white,205.882,903.745,400.498,1009.25,,
P,4104,7,8,white,102.306,487.05,537.089,761.137,,
P,4104,8,9,white,201,1101,378,1187,826,273
P,4104,9,10,white,103,533,549,701,143,382
P,4104,10,0,referee,,,,,,
B,4110,0,1,green,277,1213,672,1295,,
B,4110,1,2,green,284,1231,673,1295,,
B,4110,2,3,green,251,1241,674,1295,,
B,4110,3,4,green,76,641,521,799,,
B,4110,4,5,green,,,,,,
B,4110,5,6,white,202,913,400,1001,,
B,4110,6,7,white,205.882,903.745,400.498,1009.25,,
B,4110,7,8,white,102.306,487.05,537.089,761.137,,
B,4110,8,9,white,201,1101,378,1187,,
B,4110,9,10,white,103,533,549,701,,
B,4110,10,0,referee,,,,,,
B,4110,0,1,green,277,1213,672,1295,,
B,4110,1,2,green,284,1231,673,1295,,
B,4110,2,3,green,251,1241,674,1295,,
B,4110,3,4,green,76,641,521,799,,
B,4110,4,5,green,,,,,,
B,4110,5,6,white,202,913,400,1001,,
B,4110,6,7,white,205.882,903.745,400.498,1009.25,,
B,4110,7,8,white,102.306,487.05,537.089,761.137,,
B,4110,8,9,white,201,1101,378,1187,,
B,4110,9,10,white,103,533,549,701,,
B,4110,10,0,referee,,,,,,
B,4110,0,1,green,277,1213,672,1295,,
B,4110,1,2,green,284,1231,673,1295,,
B,4110,2,3,green,251,1241,674,1295,,
B,4110,3,4,green,76,641,521,799,,
B,4110,4,5,green,,,,,,
B,4110,5,6,white,202,913,400,1001,,
B,4110,6,7,white,205.882,903.745,400.498,1009.25,,
B,4110,7,8,white,102.306,487.05,537.089,761.137,,
B,4110,8,9,white,201,1101,378,1187,,
B,4110,9,10,white,103,533,549,701,,
B,4110,10,0,referee,,,,,,
B,4110,0,1,green,277,1213,672,1295,,
B,4110,1,2,green,284,1231,673,1295,,
B,4110,2,3,green,251,1241,674,1295,,
B,4110,3,4,green,76,641,521,799,,
B,4110,4,5,green,,,,,,
B,4110,5,6,white,202,913,400,1001,,
B,4110,6,7,white,205.882,903.745,400.498,1009.25,,
B,4110,7,8,white,102.306,487.05,537.089,761.137,,
B,4110,8,9,white,201,1101,378,1187,,
B,4110,9,10,white,103,533,549,701,,
B,4110,10,0,referee,,,,,,
