B,124,0,1,green,225,1275,457,1377,,
B,124,1,2,green,405,690,690,792,,
B,124,2,3,green,211,647,421,737,,
B,124,3,4,green,365,820,607,988,,
B,124,4,5,green,184,1527,399,1641,,
B,124,5,6,white,,,,,,
B,124,6,7,white,,,,,,
B,124,7,8,white,,,,,,
B,124,8,9,white,,,,,,
B,124,9,10,white,,,,,,
B,124,10,0,referee,,,,,,
B,124,0,1,green,225,1275,457,1377,,
B,124,1,2,green,405,690,690,792,,
B,124,2,3,green,211,647,421,737,,
B,124,3,4,green,365,820,607,988,,
B,124,4,5,green,184,1527,399,1641,,
B,124,5,6,white,,,,,,
B,124,6,7,white,,,,,,
B,124,7,8,white,,,,,,
B,124,8,9,white,,,,,,
B,124,9,10,white,,,,,,
B,124,10,0,referee,,,,,,
B,124,0,1,green,225,1275,457,1377,,
B,124,1,2,green,405,690,690,792,,
B,124,2,3,green,211,647,421,737,,
B,124,3,4,green,365,820,607,988,,
B,124,4,5,green,184,1527,399,1641,,
B,124,5,6,white,,,,,,
B,124,6,7,white,,,,,,
B,124,7,8,white,,,,,,
B,124,8,9,white,,,,,,
B,124,9,10,white,,,,,,
B,124,10,0,referee,,,,,,
B,124,0,1,green,225,1275,457,1377,,
B,124,1,2,green,405,690,690,792,,
B,124,2,3,green,211,647,421,737,,
B,124,3,4,green,365,820,607,988,,
B,124,4,5,green,184,1527,399,1641,,
B,124,5,6,white,,,,,,
B,124,6,7,white,,,,,,
B,124,7,8,white,,,,,,
B,124,8,9,white,,,,,,
B,124,9,10,white,,,,,,
B,124,10,0,referee,,,,,,
M,124,-0.55267240096,-1.76410282639,1870.69327983,0.0743796684236,0.00161165078813,-7.57183325332,-0.000101668810176,-0.000984161513249,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1920,1020,3404,1711
P,124,0,1,green,225,1275,457,1377,149,1020
P,124,1,2,green,405,690,690,792,,
P,124,2,3,green,211,647,421,737,903,264
P,124,3,4,green,365,820,607,988,331,902
P,124,4,5,green,184,1527,399,1641,18,1134
P,124,5,6,white,106,747,331,861,874,268
P,124,6,7,white,,,,,,
P,124,7,8,white,,,,,,
P,124,8,9,white,,,,,,
P,124,9,10,white,,,,,,
P,124,10,0,referee,,,,,,
M,124,-0.55267240096,-1.76410282639,1870.69327983,0.0743796684236,0.00161165078813,-7.57183325332,-0.000101668810176,-0.000984161513249,1,2.33154178404,4.68057013146,-2654.15139184,-0.0675986738465,9.5145133439,-395.908533051,1.07158254698e-06,0.00279979264174,1,1920,1020,3404,1711
P,124,0,1,green,225,1275,457,1377,149,1020
P,124,1,2,green,405,690,690,792,,
P,124,2,3,green,211,647,421,737,903,264
P,124,3,4,green,365,820,607,988,331,902
P,124,4,5,green,184,1527,399,1641,18,1134
P,124,5,6,white,106,747,331,861,874,268
