B,1053,0,1,green,641,532,903,670,,
B,1053,1,2,green,500,1215,795,1368,,
B,1053,2,3,green,382,538,609,703,,
B,1053,3,4,green,457,777,687,999,,
B,1053,4,5,green,305,1399,552,1510,,
B,1053,5,6,white,237.826,865.311,468.281,991.062,,
B,1053,6,7,white,148,1353,367,1443,,
B,1053,7,8,white,152.538,984.291,416.036,1110.86,,
B,1053,8,9,white,187,1206,392,1317,,
B,1053,9,10,white,331,112,576,243,,
B,1053,10,0,referee,195,1441,357,1555,,
B,1053,0,1,green,641,532,903,670,,
B,1053,1,2,green,500,1215,795,1368,,
B,1053,2,3,green,382,538,609,703,,
B,1053,3,4,green,457,777,687,999,,
B,1053,4,5,green,305,1399,552,1510,,
B,1053,5,6,white,237.826,865.311,468.281,991.062,,
B,1053,6,7,white,148,1353,367,1443,,
B,1053,7,8,white,152.538,984.291,416.036,1110.86,,
B,1053,8,9,white,187,1206,392,1317,,
B,1053,9,10,white,331,112,576,243,,
B,1053,10,0,referee,195,1441,357,1555,,
B,1053,0,1,green,641,532,903,670,,
B,1053,1,2,green,500,1215,795,1368,,
B,1053,2,3,green,382,538,609,703,,
B,1053,3,4,green,457,777,687,999,,
B,1053,4,5,green,305,1399,552,1510,,
B,1053,5,6,white,237.826,865.311,468.281,991.062,,
B,1053,6,7,white,148,1353,367,1443,,
B,1053,7,8,white,152.538,984.291,416.036,1110.86,,
B,1053,8,9,white,187,1206,392,1317,,
B,1053,9,10,white,331,112,576,243,,
B,1053,10,0,referee,195,1441,357,1555,,
B,1053,0,1,green,641,532,903,670,,
B,1053,1,2,green,500,1215,795,1368,,
B,1053,2,3,green,382,538,609,703,,
B,1053,3,4,green,457,777,687,999,,
B,1053,4,5,green,305,1399,552,1510,,
B,1053,5,6,white,237.826,865.311,468.281,991.062,,
B,1053,6,7,white,148,1353,367,1443,,
B,1053,7,8,white,152.538,984.291,416.036,1110.86,,
B,1053,8,9,white,187,1206,392,1317,,
B,1053,9,10,white,331,112,576,243,,
B,1053,10,0,referee,195,1441,357,1555,,
M,1053,1.43575458379,0.331553637733,-1053.10833268,-0.146070871972,-1.10297482976,451.630239513,-0.000147377908469,-0.00284483164384,1,3.71295154102,53.9080643703,-20434.6885641,1.45031600804,23.5445004324,-9127.18564888,0.0114475001327,0.183017574711,-69.6008133238,1920,1020,3404,1711
P,1053,0,1,green,645,530,903,668,215,431
P,1053,1,2,green,495,1215,800,1365,592,377
P,1053,2,3,green,384,463,654,684,223,296
P,1053,3,4,green,464,809,670,1014,397,305
P,1053,4,5,green,302,1399,555,1507,695,242
P,1053,5,6,white,233.189,845.042,463.644,970.794,,
P,1053,6,7,white,144,1359,363,1446,,
P,1053,7,8,white,151,991,460,1099,482,192
P,1053,8,9,white,187,1230,395,1329,610,157
P,1053,9,10,white,330,90,587,221,20,261
P,1053,10,0,referee,196,1443,358,1566,733,136
M,1053,1.43575458379,0.331553637733,-1053.10833268,-0.146070871972,-1.10297482976,451.630239513,-0.000147377908469,-0.00284483164384,1,3.71295154102,53.9080643703,-20434.6885641,1.45031600804,23.5445004324,-9127.18564888,0.0114475001327,0.183017574711,-69.6008133238,1920,1020,3404,1711
P,1053,0,1,green,645,530,903,668,215,431
P,1053,1,2,green,495,1215,800,1365,592,377
P,1053,2,3,green,384,463,654,684,223,296
P,1053,3,4,green,464,809,670,1014,397,305
P,1053,4,5,green,302,1399,555,1507,695,242
P,1053,5,6,white,233.189,845.042,463.644,970.794,,
P,1053,6,7,white,144,1359,363,1446,,
P,1053,7,8,white,151,991,460,1099,482,192
P,1053,8,9,white,187,1230,395,1329,610,157
P,1053,9,10,white,330,90,587,221,20,261
P,1053,10,0,referee,196,1443,358,1566,733,136
M,1053,1.43575458379,0.331553637733,-1053.10833268,-0.146070871972,-1.10297482976,451.630239513,-0.000147377908469,-0.00284483164384,1,3.71295154102,53.9080643703,-20434.6885641,1.45031600804,23.5445004324,-9127.18564888,0.0114475001327,0.183017574711,-69.6008133238,1920,1020,3404,1711
P,1053,0,1,green,645,530,903,668,215,431
P,1053,1,2,green,495,1215,800,1365,592,377
P,1053,2,3,green,384,463,654,684,223,296
P,1053,3,4,green,464,809,670,1014,397,305
P,1053,4,5,green,302,1399,555,1507,695,242
P,1053,5,6,white,233.189,845.042,463.644,970.794,,
P,1053,6,7,white,144,1359,363,1446,,
P,1053,7,8,white,151,991,460,1099,482,192
P,1053,8,9,white,187,1230,395,1329,610,157
P,1053,9,10,white,330,90,587,221,20,261
P,1053,10,0,referee,196,1443,358,1566,733,136
M,1053,1.43575458379,0.331553637733,-1053.10833268,-0.146070871972,-1.10297482976,451.630239513,-0.000147377908469,-0.00284483164384,1,3.71295154102,53.9080643703,-20434.6885641,1.45031600804,23.5445004324,-9127.18564888,0.0114475001327,0.183017574711,-69.6008133238,1920,1020,3404,1711
P,1053,0,1,green,645,530,903,668,215,431
