frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
4177,69.686,,,0,1,0,,
4183,69.786,58,731,1,1,0,1032,61
4189,69.886,56,730,1,1,0,1041,59
4195,69.987,52,729,1,1,0,1051,59
4201,70.087,47,727,1,1,0,1062,63
4207,70.187,41,724,1,1,0,1075,65
4213,70.287,41,724,1,1,0,,
4219,70.387,925,1100,1,1,0,788,613
4225,70.487,1006,1133,1,1,0,790,615
4231,70.587,1056,1154,1,1,1,674,584
4237,70.687,,,0,1,0,1244,509
4243,70.787,,,0,1,0,1252,509
4249,70.887,,,0,1,0,1252,493
4255,70.988,,,0,1,0,1251,489
4261,71.088,,,0,1,0,,
4267,71.188,,,0,1,0,1137,119
4273,71.288,,,0,1,0,1145,122
4279,71.388,,,0,1,0,1154,125
4285,71.488,,,0,1,0,1166,129
4291,71.588,,,0,1,0,1182,131
4297,71.688,,,0,1,0,1194,133
4303,71.788,,,0,1,0,1204,134
4309,71.888,,,0,1,0,1211,136
4315,71.989,,,0,1,0,1218,137
4321,72.089,,,0,1,0,,
4327,72.189,,,0,1,0,,
4333,72.289,,,0,1,0,,
4339,72.389,,,0,1,0,,
4345,72.489,,,0,1,0,,
4351,72.589,1414,1309,1,1,0,644,616
4357,72.689,,,0,1,0,668,614
4363,72.789,,,0,1,0,,
4369,72.889,,,0,1,0,,
4375,72.99,,,0,1,0,51,510
4381,73.09,,,0,1,0,68,507
4387,73.19,,,0,1,0,85,505
4393,73.29,,,0,1,0,100,503
4399,73.39,,,0,1,0,112,501
4405,73.49,,,0,1,0,116,503
4411,73.59,,,0,1,0,140,498
4417,73.69,,,0,1,0,,
4423,73.79,,,0,1,0,,
4429,73.89,,,0,1,0,1148,137
4435,73.991,,,0,1,0,1160,138
4441,74.091,,,0,1,0,1176,138
4447,74.191,,,0,1,0,1187,139
4453,74.291,,,0,1,0,1200,140
4459,74.391,,,0,1,0,1213,140
4465,74.491,,,0,1,0,1226,140
4471,74.591,,,0,1,0,1238,141
4477,74.691,,,0,1,0,1240,134
4483,74.791,,,0,1,0,,
4489,74.891,,,0,1,0,,
4495,74.992,,,0,1,0,1249,142
4501,75.092,,,0,1,0,1251,143
4507,75.192,,,0,1,0,1245,144
4513,75.292,,,0,1,0,1245,147
4519,75.392,,,0,1,0,1249,147
4525,75.492,,,0,1,0,1251,148
4531,75.592,,,0,1,0,1252,150
4537,75.692,,,0,1,0,1245,156
4543,75.792,,,0,1,0,1252,155
4549,75.892,,,0,1,0,,
4555,75.993,142,765,1,1,0,665,259
4561,76.093,140,764,1,1,0,667,261
4567,76.193,136,763,1,1,0,671,262
4573,76.293,133,761,1,1,0,678,260
4579,76.393,130,760,1,1,0,680,262
4585,76.493,129,759,1,1,0,684,260
4591,76.593,127,759,1,1,0,686,260
4597,76.693,127,759,1,1,0,688,259
4603,76.793,124,758,1,1,0,692,259
4609,76.893,122,757,1,1,0,694,260
4615,76.994,119,755,1,1,0,698,261
4621,77.094,115,754,1,1,0,702,263
4627,77.194,111,752,1,1,0,706,266
4633,77.294,108,751,1,1,0,710,266
4639,77.394,108,751,1,1,0,709,268
4645,77.494,107,751,1,1,0,710,268
4651,77.594,109,751,1,1,0,705,271
4657,77.694,116,754,1,1,0,697,268
4663,77.794,124,757,1,1,0,688,264
4669,77.894,129,759,1,1,0,681,264
4675,77.995,130,760,1,1,0,677,267
4681,78.095,132,761,1,1,0,672,269
4687,78.195,130,760,1,1,0,673,272
4693,78.295,129,759,1,1,0,673,274
4699,78.395,127,759,1,1,0,675,275
4705,78.495,121,756,1,1,0,683,275
4711,78.595,126,758,1,1,0,676,275
4717,78.695,125,758,1,1,0,676,276
4723,78.795,125,758,1,1,0,676,276
4729,78.895,128,759,1,1,0,672,277
4735,78.996,125,758,1,1,0,678,275
4741,79.096,125,758,1,1,0,676,276
4747,79.196,124,758,1,1,0,679,274
4753,79.296,124,758,1,1,0,679,274
4759,79.396,124,757,1,1,0,680,274
4765,79.496,125,758,1,1,0,678,274
4771,79.596,125,758,1,1,0,678,274
