game_id,ts,date,phase_bucket,phase,margin,model_prob,market_prob,outcome,recal_prob,incumbent_loss,candidate_loss
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:42:03Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:42:33Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:43:03Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:43:32Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:44:03Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:44:33Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:44:48Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:45:04Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:45:34Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:46:07Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:46:37Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:08Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:38Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:48:08Z,2026-06-30,early|tied,early,0.0,0.557816,0.5149999999999793,1.0,0.47875917080493385,0.19552668985600002,0.2716920020199601
