event_id,reason
20150807-E1-brighton-nott_m_forest,null_price
20150807-F1-lille-paris_sg,null_price
20150808-E0-bournemouth-aston_villa,null_price
20150808-E0-chelsea-swansea,null_price
20150808-E0-everton-watford,null_price
20150808-E0-leicester-sunderland,null_price
20150808-E0-man_united-tottenham,null_price
20150808-E0-norwich-crystal_palace,null_price
20150808-E1-birmingham-reading,null_price
20150808-E1-blackburn-wolves,null_price
20150808-E1-bolton-derby,null_price
20150808-E1-brentford-ipswich,null_price
20150808-E1-cardiff-fulham,null_price
20150808-E1-charlton-qpr,null_price
20150808-E1-hull-huddersfield,null_price
20150808-E1-leeds-burnley,null_price
20150808-E1-rotherham-milton_keynes_dons,null_price
20150808-E1-sheffield_weds-bristol_city,null_price
20150808-F1-bastia-rennes,null_price
20150808-F1-marseille-caen,null_price
20150808-F1-montpellier-angers,null_price
20150808-F1-nantes-guingamp,null_price
20150808-F1-nice-monaco,null_price
20150808-F1-troyes-ajaccio_gfco,null_price
20150809-E0-arsenal-west_ham,null_price
20150809-E0-newcastle-southampton,null_price
20150809-E0-stoke-liverpool,null_price
20150809-E1-preston-middlesbrough,null_price
20150809-F1-bordeaux-reims,null_price
20150809-F1-lyon-lorient,null_price
20150809-F1-toulouse-st_etienne,null_price
20150810-E0-west_brom-man_city,null_price
20150814-D1-bayern_munich-hamburg,null_price
20150814-E0-aston_villa-man_united,null_price
20150814-F1-monaco-lille,null_price
20150815-D1-augsburg-hertha,null_price
20150815-D1-darmstadt-hannover,null_price
20150815-D1-dortmund-m_gladbach,null_price
20150815-D1-leverkusen-hoffenheim,null_price
20150815-D1-mainz-ingolstadt,null_price
20150815-D1-werder_bremen-schalke_04,null_price
20150815-E0-southampton-everton,null_price
20150815-E0-sunderland-norwich,null_price
20150815-E0-swansea-newcastle,null_price
20150815-E0-tottenham-stoke,null_price
20150815-E0-watford-west_brom,null_price
20150815-E0-west_ham-leicester,null_price
20150815-E1-bristol_city-brentford,null_price
20150815-E1-burnley-birmingham,null_price
20150815-E1-derby-charlton,null_price
20150815-E1-fulham-brighton,null_price
20150815-E1-huddersfield-blackburn,null_price
20150815-E1-ipswich-sheffield_weds,null_price
20150815-E1-middlesbrough-bolton,null_price
20150815-E1-milton_keynes_dons-preston,null_price
20150815-E1-nott_m_forest-rotherham,null_price
20150815-E1-qpr-cardiff,null_price
20150815-F1-angers-nantes,null_price
20150815-F1-caen-toulouse,null_price
20150815-F1-guingamp-lyon,null_price
20150815-F1-rennes-montpellier,null_price
20150815-F1-st_etienne-bordeaux,null_price
20150815-F1-troyes-nice,null_price
20150816-D1-stuttgart-fc_koln,null_price
20150816-D1-wolfsburg-ein_frankfurt,null_price
20150816-E0-crystal_palace-arsenal,null_price
20150816-E0-man_city-chelsea,null_price
20150816-E1-reading-leeds,null_price
20150816-E1-wolves-hull,null_price
20150816-F1-lorient-bastia,null_price
20150816-F1-paris_sg-ajaccio_gfco,null_price
20150816-F1-reims-marseille,null_price
20150817-E0-liverpool-bournemouth,null_price
20150818-E1-blackburn-cardiff,null_price
20150818-E1-derby-middlesbrough,null_price
20150818-E1-huddersfield-brighton,null_price
20150818-E1-ipswich-burnley,null_price
20150818-E1-milton_keynes_dons-bolton,null_price
20150818-E1-nott_m_forest-charlton,null_price
20150818-E1-rotherham-preston,null_price
20150819-E1-bristol_city-leeds,null_price
20150819-E1-hull-fulham,null_price
20150819-E1-sheffield_weds-reading,null_price
20150819-E1-wolves-qpr,null_price
20150821-D1-hertha-werder_bremen,null_price
20150821-E1-birmingham-derby,null_price
20150821-F1-montpellier-paris_sg,null_price
20150821-SP1-malaga-sevilla,null_price
20150822-D1-ein_frankfurt-augsburg,null_price
20150822-D1-fc_koln-wolfsburg,null_price
20150822-D1-hamburg-stuttgart,null_price
20150822-D1-hannover-leverkusen,null_price
20150822-D1-hoffenheim-bayern_munich,null_price
20150822-D1-schalke_04-darmstadt,null_price
20150822-E0-crystal_palace-aston_villa,null_price
20150822-E0-leicester-tottenham,null_price
20150822-E0-man_united-newcastle,null_price
20150822-E0-norwich-stoke,null_price
20150822-E0-sunderland-swansea,null_price
20150822-E0-west_ham-bournemouth,null_price
20150822-E1-bolton-nott_m_forest,null_price
20150822-E1-brighton-blackburn,null_price
20150822-E1-burnley-brentford,null_price
20150822-E1-cardiff-wolves,null_price
20150822-E1-charlton-hull,null_price
20150822-E1-fulham-huddersfield,null_price
20150822-E1-leeds-sheffield_weds,null_price
20150822-E1-middlesbrough-bristol_city,null_price
20150822-E1-preston-ipswich,null_price
20150822-E1-qpr-rotherham,null_price
20150822-E1-reading-milton_keynes_dons,null_price
20150822-F1-ajaccio_gfco-angers,null_price
20150822-F1-bastia-guingamp,null_price
20150822-F1-lyon-rennes,null_price
20150822-F1-nantes-reims,null_price
20150822-F1-nice-caen,null_price
20150822-F1-toulouse-monaco,null_price
20150822-I1-lazio-bologna,null_price
20150822-I1-verona-roma,null_price
20150822-SP1-ath_madrid-las_palmas,null_price
20150822-SP1-espanol-getafe,null_price
20150822-SP1-la_coruna-sociedad,null_price
20150822-SP1-vallecano-valencia,null_price
20150823-D1-ingolstadt-dortmund,null_price
20150823-D1-m_gladbach-mainz,null_price
20150823-E0-everton-man_city,null_price
20150823-E0-watford-southampton,null_price
20150823-E0-west_brom-chelsea,null_price
20150823-F1-lille-bordeaux,null_price
20150823-F1-lorient-st_etienne,null_price
20150823-F1-marseille-troyes,null_price
20150823-I1-empoli-chievo,null_price
20150823-I1-fiorentina-milan,null_price
20150823-I1-frosinone-torino,null_price
20150823-I1-inter-atalanta,null_price
20150823-I1-juventus-udinese,null_price
20150823-I1-palermo-genoa,null_price
20150823-I1-sampdoria-carpi,null_price
20150823-I1-sassuolo-napoli,null_price
20150823-SP1-ath_bilbao-barcelona,null_price
20150823-SP1-betis-villarreal,null_price
20150823-SP1-levante-celta,null_price
20150823-SP1-sp_gijon-real_madrid,null_price
20150824-E0-arsenal-liverpool,null_price
20150824-SP1-granada-eibar,null_price
20150828-D1-wolfsburg-schalke_04,null_price
20150828-E1-blackburn-bolton,null_price
20150828-F1-guingamp-marseille,null_price
20150828-SP1-villarreal-espanol,null_price
20150829-D1-augsburg-ingolstadt,null_price
20150829-D1-bayern_munich-leverkusen,null_price
20150829-D1-darmstadt-hoffenheim,null_price
20150829-D1-fc_koln-hamburg,null_price
20150829-D1-mainz-hannover,null_price
20150829-D1-stuttgart-ein_frankfurt,null_price
20150829-E0-aston_villa-sunderland,null_price
20150829-E0-bournemouth-leicester,null_price
20150829-E0-chelsea-crystal_palace,null_price
20150829-E0-liverpool-west_ham,null_price
20150829-E0-man_city-watford,null_price
20150829-E0-newcastle-arsenal,null_price
20150829-E0-stoke-west_brom,null_price
20150829-E0-tottenham-everton,null_price
20150829-E1-brentford-reading,null_price
20150829-E1-bristol_city-burnley,null_price
20150829-E1-derby-leeds,null_price
20150829-E1-huddersfield-qpr,null_price
20150829-E1-hull-preston,null_price
20150829-E1-ipswich-brighton,null_price
20150829-E1-milton_keynes_dons-birmingham,null_price
20150829-E1-nott_m_forest-cardiff,null_price
20150829-E1-rotherham-fulham,null_price
20150829-E1-sheffield_weds-middlesbrough,null_price
20150829-E1-wolves-charlton,null_price
20150829-F1-angers-nice,null_price
20150829-F1-caen-lyon,null_price
20150829-F1-lille-ajaccio_gfco,null_price
20150829-F1-reims-lorient,null_price
20150829-F1-rennes-toulouse,null_price
20150829-F1-troyes-montpellier,null_price
20150829-I1-bologna-sassuolo,null_price
20150829-I1-milan-empoli,null_price
20150829-SP1-barcelona-malaga,null_price
20150829-SP1-celta-vallecano,null_price
20150829-SP1-real_madrid-betis,null_price
20150829-SP1-sociedad-sp_gijon,null_price
20150830-D1-dortmund-hertha,null_price
20150830-D1-werder_bremen-m_gladbach,null_price
20150830-E0-southampton-norwich,null_price
20150830-E0-swansea-man_united,null_price
20150830-F1-bordeaux-nantes,null_price
20150830-F1-monaco-paris_sg,null_price
20150830-F1-st_etienne-bastia,null_price
20150830-I1-atalanta-frosinone,null_price
20150830-I1-carpi-inter,null_price
20150830-I1-chievo-lazio,null_price
20150830-I1-genoa-verona,null_price
20150830-I1-napoli-sampdoria,null_price
20150830-I1-roma-juventus,null_price
20150830-I1-torino-fiorentina,null_price
20150830-I1-udinese-palermo,null_price
20150830-SP1-eibar-ath_bilbao,null_price
20150830-SP1-getafe-granada,null_price
20150830-SP1-las_palmas-levante,null_price
20150830-SP1-sevilla-ath_madrid,null_price
20150830-SP1-valencia-la_coruna,null_price
20150911-D1-m_gladbach-hamburg,null_price
20150911-E1-reading-ipswich,null_price
20150911-F1-paris_sg-bordeaux,null_price
20150911-SP1-levante-sevilla,null_price
20150912-D1-bayern_munich-augsburg,null_price
20150912-D1-ein_frankfurt-fc_koln,null_price
20150912-D1-hannover-dortmund,null_price
20150912-D1-hertha-stuttgart,null_price
20150912-D1-ingolstadt-wolfsburg,null_price
20150912-D1-leverkusen-darmstadt,null_price
20150912-E0-arsenal-stoke,null_price
20150912-E0-crystal_palace-man_city,null_price
20150912-E0-everton-chelsea,null_price
20150912-E0-man_united-liverpool,null_price
20150912-E0-norwich-bournemouth,null_price
20150912-E0-watford-swansea,null_price
20150912-E0-west_brom-southampton,null_price
20150912-E1-birmingham-bristol_city,null_price
20150912-E1-bolton-wolves,null_price
20150912-E1-brighton-hull,null_price
20150912-E1-burnley-sheffield_weds,null_price
20150912-E1-cardiff-huddersfield,null_price
20150912-E1-charlton-rotherham,null_price
20150912-E1-leeds-brentford,null_price
20150912-E1-middlesbrough-milton_keynes_dons,null_price
20150912-E1-preston-derby,null_price
20150912-E1-qpr-nott_m_forest,null_price
20150912-F1-lorient-angers,null_price
20150912-F1-lyon-lille,null_price
20150912-F1-montpellier-st_etienne,null_price
20150912-F1-nice-guingamp,null_price
20150912-F1-toulouse-reims,null_price
20150912-F1-troyes-caen,null_price
20150912-I1-fiorentina-genoa,null_price
20150912-I1-frosinone-roma,null_price
20150912-I1-juventus-chievo,null_price
20150912-SP1-ath_madrid-barcelona,null_price
20150912-SP1-betis-sociedad,null_price
20150912-SP1-espanol-real_madrid,null_price
20150912-SP1-sp_gijon-valencia,null_price
20150913-D1-hoffenheim-werder_bremen,null_price
20150913-D1-schalke_04-mainz,null_price
20150913-E0-leicester-aston_villa,null_price
20150913-E0-sunderland-tottenham,null_price
20150913-E1-fulham-blackburn,null_price
20150913-F1-ajaccio_gfco-monaco,null_price
