game_id,cluster_id,ts,iso_week_alias,game_id_block,outcome,source_recal_prob,output_recal_prob,source_loss,output_loss,loss_difference
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:09:51+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:10:18+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:10:45+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:11:12+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:11:39+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:06+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:32+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:43+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:58+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:13:25+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:13:52+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:14:18+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:14:45+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:15:12+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:15:39+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:06+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:32+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:59+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:17:26+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
KXMLBGAME-26JUL022005DETTEX,KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:17:49+00:00,2026-W27,2026-07-03,1.0,0.48663158219095193,0.48663158219095193,0.26354713240376537,0.26354713240376537,0.0
