game_id,timestamp,outcome,market_probability,s123_incumbent_probability,market_loss,s123_incumbent_loss,preregistration_path,preregistration_sha256
401704630,2024-10-24T02:28:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:28:03+00:00,0,0.020000000000000018,0.020000000000000018,0.0004000000000000007,0.0004000000000000007,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:29:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:29:03+00:00,0,0.0050000000000000044,0.0050000000000000044,2.5000000000000045e-05,2.5000000000000045e-05,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:30:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:30:03+00:00,0,0.0050000000000000044,0.0050000000000000044,2.5000000000000045e-05,2.5000000000000045e-05,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:31:04+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:31:04+00:00,0,0.0050000000000000044,0.0050000000000000044,2.5000000000000045e-05,2.5000000000000045e-05,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:32:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:32:03+00:00,0,0.0050000000000000044,0.0050000000000000044,2.5000000000000045e-05,2.5000000000000045e-05,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:33:04+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:33:04+00:00,0,0.12,0.12,0.0144,0.0144,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:34:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:34:03+00:00,0,0.12,0.12,0.0144,0.0144,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:35:04+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:35:04+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:36:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:36:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:37:04+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:37:04+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:38:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:38:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:39:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:39:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:40:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:40:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704630,2024-10-24T02:41:03+00:00,1,0.9995,0.9995,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
401704634,2024-10-24T02:41:03+00:00,0,0.0004999999999999449,0.0004999999999999449,2.4999999999994493e-07,2.4999999999994493e-07,docs/evidence/harness/S226_ingame_clutch_foul_rotation_prereg_2026-09-04.md,4DB9F6F9E92440C9949B39AC8BC0327F651693F9D09764841DC218A98A01FB82
