split_id,game_id,state_ts,checkpoint_ts,kalshi_ts,outcome,p_recal_null,p_augmented,n_evaluator_records,loss_recal_null,loss_augmented,metric_augmented_minus_null
0,401869406,2026-04-26T23:07:05.000001+00:00,1777244825,1777244820,0,0.2847941576318088,0.28876581142817453,7,0.08110771222121158,0.08338569384977206,0.00227798162856048
0,401869406,2026-04-26T23:08:05.000001+00:00,1777244885,1777244880,0,0.27744431028054384,0.29323647193838914,7,0.07697534530704668,0.08598762847487368,0.009012283167826998
0,401869406,2026-04-26T23:09:05.000001+00:00,1777244945,1777244940,0,0.2921472724670817,0.28421794265175765,7,0.08535002880995529,0.0807798389251978,-0.004570189884757492
0,401869406,2026-04-26T23:10:05.000001+00:00,1777245005,1777245000,0,0.27744431028054384,0.26911951799221745,7,0.07697534530704668,0.07242531496436345,-0.004550030342683226
0,401869406,2026-04-26T23:11:05.000001+00:00,1777245065,1777245060,0,0.2627445627983512,0.23221546536545928,7,0.06903470528009671,0.05392402235489682,-0.01511068292519989
0,401869406,2026-04-26T23:12:05.000001+00:00,1777245125,1777245120,0,0.2700952967923565,0.27326200425962643,7,0.07295146934935114,0.0746721229719881,0.0017206536226369584
0,401869406,2026-04-26T23:13:06.000001+00:00,1777245186,1777245180,0,0.27744431028054384,0.29323647193838914,7,0.07697534530704668,0.08598762847487368,0.009012283167826998
0,401869406,2026-04-26T23:14:05.000001+00:00,1777245245,1777245240,0,0.2921472724670817,0.3091481928954381,7,0.08535002880995529,0.09557260517051501,0.010222576360559718
0,401869406,2026-04-26T23:15:06.000001+00:00,1777245306,1777245300,0,0.2847941576318088,0.28876581142817453,7,0.08110771222121158,0.08338569384977206,0.00227798162856048
0,401869406,2026-04-26T23:16:05.000001+00:00,1777245365,1777245360,0,0.2921472724670817,0.2965244903561089,7,0.08535002880995529,0.08792677338095012,0.0025767445709948267
0,401869406,2026-04-26T23:17:05.000001+00:00,1777245425,1777245420,0,0.2921472724670817,0.28421794265175765,7,0.08535002880995529,0.0807798389251978,-0.004570189884757492
0,401869406,2026-04-26T23:18:05.000001+00:00,1777245485,1777245480,0,0.2921472724670817,0.2965244903561089,7,0.08535002880995529,0.08792677338095012,0.0025767445709948267
0,401869406,2026-04-26T23:19:05.000001+00:00,1777245545,1777245540,0,0.2921472724670817,0.2965244903561089,7,0.08535002880995529,0.08792677338095012,0.0025767445709948267
0,401869406,2026-04-26T23:20:06.000001+00:00,1777245606,1777245600,0,0.2847941576318088,0.30119374180330144,7,0.08110771222121158,0.09071767010147382,0.00960995788026224
0,401869406,2026-04-26T23:21:10.000001+00:00,1777245670,1777245660,0,0.27744431028054384,0.26911951799221745,7,0.07697534530704668,0.07242531496436345,-0.004550030342683226
0,401869406,2026-04-26T23:22:05.000001+00:00,1777245725,1777245720,0,0.2847941576318088,0.2766624564280701,7,0.08110771222121158,0.07654211479681378,-0.004565597424397799
0,401869406,2026-04-26T23:23:04.000001+00:00,1777245784,1777245780,0,0.2847941576318088,0.26489408248057467,7,0.08110771222121158,0.07016887493322549,-0.010938837287986086
0,401869406,2026-04-26T23:24:05.000001+00:00,1777245845,1777245840,0,0.2847941576318088,0.31393377633909597,7,0.08110771222121158,0.09855441592652553,0.017446703705313954
0,401869406,2026-04-26T23:25:06.000001+00:00,1777245906,1777245900,0,0.2627445627983512,0.25406282551198955,7,0.06903470528009671,0.06454791930713565,-0.004486785972961066
0,401869406,2026-04-26T23:26:05.000001+00:00,1777245965,1777245960,0,0.23326802724676146,0.22400077121623954,7,0.05441397253559585,0.05017634550547009,-0.004237627030125764
0,401869406,2026-04-26T23:27:05.000001+00:00,1777246025,1777246020,0,0.23326802724676146,0.22400077121623954,7,0.05441397253559585,0.05017634550547009,-0.004237627030125764
0,401869406,2026-04-26T23:28:05.000001+00:00,1777246085,1777246080,0,0.23326802724676146,0.22400077121623954,7,0.05441397253559585,0.05017634550547009,-0.004237627030125764
0,401869406,2026-04-26T23:29:05.000001+00:00,1777246145,1777246140,0,0.22586473689332862,0.22669440555284662,7,0.05101487937189256,0.05139035350895849,0.00037547413706593563
0,401869406,2026-04-26T23:30:09.000001+00:00,1777246209,1777246200,0,0.21844065358439127,0.1993653998508114,7,0.04771631913837603,0.03974656265767391,-0.007969756480702125
0,401869406,2026-04-26T23:31:05.000001+00:00,1777246265,1777246260,0,0.2072565111031114,0.2023571127893762,7,0.042955261394634146,0.04094840109645233,-0.0020068602981818187
0,401869406,2026-04-26T23:32:05.000001+00:00,1777246325,1777246320,0,0.20351340624621653,0.19385949363691482,7,0.04141770652193756,0.03758150327316102,-0.0038362032487765443
0,401869406,2026-04-26T23:33:17.000001+00:00,1777246397,1777246380,0,0.19600090214105426,0.19537655957754366,7,0.03841635364010713,0.03817200003235747,-0.00024435360774965886
0,401869406,2026-04-26T23:34:05.000001+00:00,1777246445,1777246440,0,0.20351340624621653,0.18482989807236808,7,0.04141770652193756,0.034162091221441974,-0.007255615300495587
0,401869406,2026-04-26T23:35:05.000001+00:00,1777246505,1777246500,0,0.1498566241164512,0.13331081362016656,7,0.022457007791579345,0.017771773028070786,-0.004685234763508558
0,401869406,2026-04-26T23:36:04.000001+00:00,1777246564,1777246560,0,0.1256948583274188,0.12240432065206219,7,0.015799197409949884,0.01498281771429286,-0.0008163796956570241
0,401869406,2026-04-26T23:37:04.000001+00:00,1777246624,1777246620,0,0.1338619961640698,0.12435872507983695,7,0.017919034017029437,0.015465092503482467,-0.00245394151354697
0,401869406,2026-04-26T23:38:07.000001+00:00,1777246687,1777246680,0,0.14191069337422288,0.12578936986231018,7,0.020138644893952704,0.01582296557035707,-0.004315679323595636
0,401869406,2026-04-26T23:39:06.000001+00:00,1777246746,1777246740,0,0.14191069337422288,0.1322978137936061,7,0.020138644893952704,0.017502711534567676,-0.0026359333593850287
0,401869406,2026-04-26T23:40:04.000001+00:00,1777246804,1777246800,0,0.14191069337422288,0.1391067316365258,7,0.020138644893952704,0.019350682786596404,-0.0007879621073563006
0,401869406,2026-04-26T23:41:05.000001+00:00,1777246865,1777246860,0,0.14191069337422288,0.11957231058388589,7,0.020138644893952704,0.014297537458369269,-0.0058411074355834355
0,401869406,2026-04-26T23:42:04.000001+00:00,1777246924,1777246920,0,0.1338619961640698,0.12435872507983695,7,0.017919034017029437,0.015465092503482467,-0.00245394151354697
0,401869406,2026-04-26T23:43:04.000001+00:00,1777246984,1777246980,0,0.1256948583274188,0.11633237303703249,7,0.015799197409949884,0.013533221016427285,-0.0022659763935225993
