arm,game,game_date,n_ticks,loss_arm_sum,loss_incumbent_sum,loss_market_sum
hot_night,401704692,2024-10-30,273,11.066057250000002,11.066057250000002,11.066057250000002
hot_night,401704693,2024-10-30,856,66.2288665,66.2288665,66.2288665
hot_night,401704694,2024-10-31,281,13.28146125,13.28146125,13.28146125
hot_night,401704695,2024-10-31,723,17.636651750000002,17.636651750000002,17.636651750000002
hot_night,401704696,2024-10-31,678,25.98325375,25.98325375,25.98325375
hot_night,401704697,2024-10-31,594,50.23460675,50.23460675,50.23460675
hot_night,401704698,2024-11-01,478,3.0876387500000004,3.0876387500000004,3.0876387500000004
hot_night,401704699,2024-11-01,474,1.0675427499999999,1.0675427499999999,1.0675427499999999
hot_night,401704700,2024-11-01,478,0.7049202499999998,0.7049202499999998,0.7049202499999998
hot_night,401704701,2024-11-01,864,4.199469,4.199469,4.199469
hot_night,401704702,2024-11-01,452,13.9514365,13.9514365,13.9514365
hot_night,401704703,2024-11-01,441,0.6472365000000001,0.6472365000000001,0.6472365000000001
hot_night,401704704,2024-11-01,418,41.1134045,41.1134045,41.1134045
hot_night,401704705,2024-11-01,325,26.04210525,26.04210525,26.04210525
hot_night,401704706,2024-11-01,300,2.3465675,2.3465675,2.3465675
hot_night,401704707,2024-11-02,602,1.0853547499999996,1.0853547499999996,1.0853547499999996
hot_night,401704708,2024-11-02,282,20.56792875,20.56792875,20.56792875
hot_night,401704709,2024-11-02,306,55.15362375000001,55.15362375000001,55.15362375000001
hot_night,401704710,2024-11-02,323,10.422802999999998,10.422802999999998,10.422802999999998
hot_night,401704711,2024-11-02,333,41.390547,41.390547,41.390547
hot_night,401704712,2024-11-02,477,26.724756250000006,26.724756250000006,26.724756250000006
hot_night,401704714,2024-11-02,367,1.2185907500000002,1.2185907500000002,1.2185907500000002
hot_night,401704715,2024-11-02,368,3.4447682500000005,3.4447682500000005,3.4447682500000005
hot_night,401704716,2024-11-02,268,21.4760115,21.4760115,21.4760115
hot_night,401704717,2024-11-03,276,41.56771225000001,41.56771225000001,41.56771225000001
hot_night,401704718,2024-11-03,282,16.627343000000003,16.627343000000003,16.627343000000003
hot_night,401704719,2024-11-03,299,2.998868,2.998868,2.998868
hot_night,401704720,2024-11-04,336,12.137549,12.137549,12.137549
hot_night,401704721,2024-11-04,326,1.2309614999999998,1.2309614999999998,1.2309614999999998
hot_night,401704722,2024-11-04,627,21.136539249999995,21.136539249999995,21.136539249999995
hot_night,401704723,2024-11-04,619,1.4943197500000003,1.4943197500000003,1.4943197500000003
hot_night,401704724,2024-11-04,603,43.22962275,43.22962275,43.22962275
hot_night,401704725,2024-11-04,588,50.769882,50.769882,50.769882
hot_night,401704778,2024-11-11,268,9.29363475,9.29363475,9.29363475
hot_night,401704779,2024-11-11,281,1.8703805,1.8703805,1.8703805
hot_night,401704780,2024-11-11,287,39.701786,39.701786,39.701786
hot_night,401704781,2024-11-11,297,5.6296065,5.6296065,5.6296065
hot_night,401704782,2024-11-11,268,22.095559499999997,22.095559499999997,22.095559499999997
hot_night,401704783,2024-11-13,255,37.79152525,37.79152525,37.79152525
hot_night,401704784,2024-11-13,253,5.665077,5.665077,5.665077
hot_night,401704785,2024-11-13,263,38.232305,38.232305,38.232305
hot_night,401704786,2024-11-13,245,8.47713175,8.47713175,8.47713175
hot_night,401704787,2024-11-13,261,2.09817075,2.09817075,2.09817075
hot_night,401704788,2024-11-13,258,11.7168695,11.7168695,11.7168695
hot_night,401704789,2024-11-13,288,43.387981,43.387981,43.387981
hot_night,401704790,2024-11-13,273,4.180052750000001,4.180052750000001,4.180052750000001
hot_night,401704791,2024-11-13,281,12.911660250000002,12.911660250000002,12.911660250000002
hot_night,401704792,2024-11-13,258,67.43993099999997,67.43993099999997,67.43993099999997
hot_night,401704793,2024-11-13,249,4.818497750000001,4.818497750000001,4.818497750000001
hot_night,401704794,2024-11-14,262,57.8040915,57.8040915,57.8040915
hot_night,401704795,2024-11-16,301,54.804000249999994,54.804000249999994,54.804000249999994
hot_night,401704796,2024-11-16,273,7.35877975,7.35877975,7.35877975
hot_night,401704797,2024-11-16,260,18.853648250000003,18.853648250000003,18.853648250000003
hot_night,401704798,2024-11-16,254,2.25552875,2.25552875,2.25552875
hot_night,401704799,2024-11-16,283,25.200482,25.200482,25.200482
hot_night,401704800,2024-11-17,267,42.621514749999996,42.621514749999996,42.621514749999996
hot_night,401704801,2024-11-17,264,10.778734430847814,10.84499408736456,10.10303225
hot_night,401704802,2024-11-17,264,2.863969997312877,1.714066985100454,1.4879334999999998
hot_night,401704803,2024-11-17,255,3.890090180486516,3.5685204466113354,3.5597235000000005
hot_night,401704804,2024-11-17,259,5.672862856271735,6.221556737227197,5.821259500000001
hot_night,401704805,2024-11-17,279,63.835125304664544,63.288632240412376,63.079002499999994
hot_night,401704806,2024-11-17,266,3.813937009225658,3.6276315886726085,3.2555647499999996
hot_night,401704807,2024-11-17,255,6.838562378270764,5.723767896378421,5.800169500000001
hot_night,401704808,2024-11-17,278,26.45023883114225,33.39673826361648,34.41710775000001
hot_night,401704809,2024-11-17,247,0.9161807658897883,0.8223443211536726,0.7090252499999999
hot_night,401704810,2024-11-18,252,18.952913351464787,21.19730988793347,21.770631749999996
hot_night,401704811,2024-11-18,257,31.03768996627181,27.389652898009924,26.78434725
hot_night,401704812,2024-11-18,253,0.43006940781647646,0.33737627108025897,0.28522325000000015
hot_night,401704813,2024-11-18,267,12.637974820249996,15.434916136173477,14.867011500000002
hot_night,401704814,2024-11-18,268,22.629232367597428,27.333466137046944,26.707832999999997
hot_night,401704815,2024-11-18,270,5.465889303909967,6.317248514721953,6.391560000000001
hot_night,401704816,2024-11-18,260,41.965566619386884,44.98809267227648,46.395162750000004
hot_night,401704817,2024-11-18,256,20.648700816529878,25.16912742173181,24.310205
hot_night,401704818,2024-11-20,246,0.6291149820046932,0.3396665398918448,0.28252099999999997
hot_night,401704819,2024-11-20,270,3.152644335103699,3.5175045180432174,3.151814
hot_night,401704820,2024-11-20,263,8.942835256850326,7.442826421390239,6.87340675
hot_night,401704821,2024-11-20,268,29.65536451001471,23.669254371059203,23.015053750000003
hot_night,401704822,2024-11-20,262,6.187651867528867,4.861221431481657,4.37104625
hot_night,401704823,2024-11-20,301,1.950462580050121,2.3288684293676454,2.2947637500000004
hot_night,401704824,2024-11-20,253,1.3935605074560888,1.1140239558088543,0.9930395
hot_night,401704825,2024-11-20,264,23.195192100435484,23.640851857139925,22.935516249999996
hot_night,401704826,2024-11-21,292,23.90429781630893,24.78831179705776,23.895339250000003
hot_night,401704827,2024-11-21,271,56.6095520036198,63.28148239518716,62.9323315
hot_night,401704828,2024-11-21,275,69.01343021032635,61.77706793487764,61.45278349999999
hot_night,401704829,2024-11-21,266,68.88990598207863,71.88441559347123,73.944556
hot_night,401704830,2024-11-23,259,22.47468254730517,27.196115260623916,26.617198749999996
hot_night,401704831,2024-11-23,259,4.560714166824784,4.047959281070958,3.649402249999999
hot_night,401704832,2024-11-23,255,7.587068995589214,7.251200383583671,7.3141145
