evaluation,bucket,cluster_id,timestamp,n_ticks,sum_loss_incumbent,sum_loss_candidate,sum_loss_market,mean_delta
global_recal,GLOBAL,401705224,2025-01-27,300,2.1589237499999987,2.2209958689686187,2.1589237499999987,-0.00020690706322873251
global_recal,GLOBAL,401705226,2025-01-28,302,25.073173750000002,25.010809872625927,25.073173750000002,0.0002065029052121659
global_recal,GLOBAL,401705228,2025-01-28,297,48.652008,48.315636136139176,48.652008,0.0011325651981846123
global_recal,GLOBAL,401705230,2025-01-29,298,4.013939,4.202197135690298,4.013939,-0.0006317387103701289
global_recal,GLOBAL,401705232,2025-01-29,282,0.5184534999999999,0.5694609633298567,0.5184534999999999,-0.00018087752953849958
global_recal,GLOBAL,401705234,2025-01-29,299,14.7387275,14.76465091921791,14.7387275,-8.670039872210551e-05
global_recal,GLOBAL,401705236,2025-01-29,293,26.678786,27.01232839947205,26.678786,-0.00113836996406843
global_recal,GLOBAL,401705238,2025-01-29,298,39.0202245,39.12865921139684,39.0202245,-0.00036387487045917916
global_recal,GLOBAL,401705240,2025-01-30,284,1.039011499999999,1.1152090282393217,1.039011499999999,-0.00026830115577226215
global_recal,GLOBAL,401705242,2025-01-30,321,53.38679150000001,52.73694397547304,53.38679150000001,0.002024447116906447
global_recal,GLOBAL,401705244,2025-01-30,309,27.533551000000003,27.23600809773688,27.533551000000003,0.0009629220137965069
global_recal,GLOBAL,401705246,2025-01-31,303,21.1579495,20.639544583218562,21.1579495,0.0017109073161103534
global_recal,GLOBAL,401705248,2025-01-31,303,22.996355749999996,23.57634909522053,22.996355749999996,-0.0019141694561733782
global_recal,GLOBAL,401705250,2025-01-31,354,26.29520125,25.555830855442284,26.29520125,0.002088616933778865
global_recal,GLOBAL,401705252,2025-02-01,278,8.519619,8.400692443202974,8.519619,0.0004277933697734742
global_recal,GLOBAL,401705254,2025-02-01,262,5.084530499999999,5.379721128215898,5.084530499999999,-0.0011266817870835865
global_recal,GLOBAL,401705256,2025-02-01,274,53.756546,54.290186232067214,53.756546,-0.0019475920878365479
global_recal,GLOBAL,401705752,2025-04-13,291,16.1565525,15.832405731676358,16.1565525,0.001113906420356157
global_recal,GLOBAL,401705754,2025-04-13,322,24.576963749999997,25.299501057928943,24.576963749999997,-0.0022439046830091455
global_recal,GLOBAL,401705756,2025-04-13,296,42.24962025,42.60000635005794,42.24962025,-0.0011837368245200676
global_recal,GLOBAL,401705758,2025-04-13,321,24.39973925,23.928262928561015,24.39973925,0.0014687735870373452
global_recal,GLOBAL,401705760,2025-04-13,326,12.22007125,11.999344468592176,12.22007125,0.0006770760165884214
global_recal,GLOBAL,401705762,2025-04-13,340,0.2528004999999995,0.30665350986596396,0.2528004999999995,-0.0001583912054881307
global_recal,GLOBAL,401705764,2025-04-13,371,48.243327,48.87286579845095,48.243327,-0.0016968700766872014
global_recal,GLOBAL,401705766,2025-04-13,320,1.18751975,1.2568885577708675,1.18751975,-0.00021677752428396097
global_recal,GLOBAL,401766122,2025-06-05,282,115.5154185,111.16389924820433,115.5154185,0.015430919332608753
global_recal,GLOBAL,401766124,2025-06-11,287,53.69465650000001,54.534689948810296,53.69465650000001,-0.0029269458146699906
global_recal,GLOBAL,401766126,2025-06-16,287,3.653683,4.89930781058039,3.653683,-0.0043401561344264435
global_recal,GLOBAL,401766128,2025-06-22,378,7.024259499999999,8.440742222389495,7.024259499999999,-0.0037473087893902003
global_recal,GLOBAL,401766459,2025-04-15,352,7.038461,7.255016748041171,7.038461,-0.0006152151932987811
global_recal,GLOBAL,401766461,2025-04-16,330,18.73951825,18.906966016799036,18.73951825,-0.000507417475148593
global_recal,GLOBAL,401767817,2025-04-19,337,2.6404425,2.7152064044088853,2.6404425,-0.00022185134839431797
global_recal,GLOBAL,401767820,2025-04-19,328,21.90155225,21.842184392544834,21.90155225,0.0001809995654120982
global_recal,GLOBAL,401767822,2025-04-20,340,1.8336954999999997,1.8646444359470395,1.8336954999999997,-9.102628219717617e-05
global_recal,GLOBAL,401767904,2025-04-24,407,63.79814375,64.11143798153915,63.79814375,-0.0007697646966563963
global_recal,GLOBAL,401767910,2025-04-26,333,45.69637825,45.130524058127776,45.69637825,0.0016992618374541424
global_recal,GLOBAL,401767912,2025-04-30,350,2.08548725,2.1667079236005473,2.08548725,-0.00023205906743013578
global_recal,GLOBAL,401767914,2025-05-04,375,14.582115999999997,15.062117461956085,14.582115999999997,-0.0012800038985495668
global_recal,GLOBAL,401768032,2025-04-29,358,5.32445025,5.439784187611373,5.32445025,-0.00032216183690327607
global_recal,GLOBAL,401768037,2025-04-28,324,0.4737304999999998,0.5295509095317639,0.4737304999999998,-0.00017228521460421032
global_recal,GLOBAL,401768044,2025-04-29,373,52.354165,52.68690958179644,52.354165,-0.0008920766268001156
global_recal,GLOBAL,401768049,2025-04-27,319,10.732217749999998,11.04260422597291,10.732217749999998,-0.0009729983572818596
global_recal,GLOBAL,401768057,2025-04-27,358,57.02272425,56.16693841979694,57.02272425,0.0023904632128577187
global_recal,GLOBAL,401768063,2025-04-26,343,36.022527249999996,36.071182342696986,36.022527249999996,-0.00014185158220695267
global_recal,GLOBAL,401768065,2025-05-01,345,10.0103405,10.133806656281342,10.0103405,-0.00035787291675751584
global_recal,GLOBAL,401769689,2025-05-04,350,44.7718805,44.95609429605528,44.7718805,-0.0005263251315864978
global_recal,GLOBAL,401769741,2025-05-09,384,4.916831499999999,5.1165041488348475,4.916831499999999,-0.0005199808563407525
global_recal,GLOBAL,401769743,2025-05-13,389,70.85231425,69.01829579025959,70.85231425,0.0047147004106437495
global_recal,GLOBAL,401769747,2025-05-07,348,104.60941725,103.50955927797469,104.60941725,0.0031605114138658383
global_recal,GLOBAL,401769749,2025-05-12,383,70.37216025000001,70.10606903930612,70.37216025000001,0.0006947551193051998
global_recal,GLOBAL,401769751,2025-05-16,398,5.573824500000001,5.977616761644419,5.573824500000001,-0.0010145534212171335
global_recal,GLOBAL,401769821,2025-05-07,366,0.52752825,0.5742927305417713,0.52752825,-0.00012777180475893795
global_recal,GLOBAL,401769823,2025-05-11,404,15.613801999999998,15.628657444227644,15.613801999999998,-3.6770901553576655e-05
global_recal,GLOBAL,401769838,2025-05-08,367,0.8934642499999997,1.088474905807636,0.8934642499999997,-0.0005313641847619513
global_recal,GLOBAL,401769840,2025-05-12,385,13.341407999999998,13.216635086956519,13.341407999999998,0.0003240854884246241
global_recal,GLOBAL,401769990,2025-05-13,390,25.59571525,26.103898216239454,25.59571525,-0.0013030332467678252
global_recal,GLOBAL,401772989,2025-05-21,430,95.62009225,93.56487235378485,95.62009225,0.004779581153988717
global_recal,GLOBAL,401772991,2025-05-25,357,73.622599,70.85264437844327,73.622599,0.00775897653097121
global_recal,GLOBAL,401772993,2025-05-29,277,6.625818499999999,7.764253754037335,6.625818499999999,-0.00410987456331168
global_recal,GLOBAL,401773148,2025-05-20,394,14.16811675,14.988676357301767,14.16811675,-0.0020826385972126057
global_recal,GLOBAL,401773151,2025-05-26,279,13.229542999999998,13.391038670089829,13.229542999999998,-0.0005788375272036965
global_recal,GLOBAL,401809234,2025-10-22,288,17.14600875,19.033261041488778,17.14600875,-0.00655295934544714
global_recal,GLOBAL,401809236,2025-10-23,321,25.630576999999995,25.62420483867853,25.630576999999995,1.9850969848809147e-05
global_recal,GLOBAL,401809238,2025-12-25,289,48.50050550000001,47.420767189894434,48.50050550000001,0.003736118720088494
global_recal,GLOBAL,401809240,2025-12-25,273,4.4994295,5.705118501356496,4.4994295,-0.004416443228412073
global_recal,GLOBAL,401809242,2025-12-25,313,28.962650250000003,29.283891458930352,28.962650250000003,-0.0010263297409915232
global_recal,GLOBAL,401809244,2025-10-21,305,13.238597249999998,13.337929385993313,13.238597249999998,-0.0003256791344043114
global_recal,GLOBAL,401809511,2025-11-08,276,0.4502544999999994,0.603873787343409,0.4502544999999994,-0.0005565916208094552
global_recal,GLOBAL,401809773,2025-11-08,276,4.412932499999999,4.889301917974343,4.412932499999999,-0.0017259761520809565
global_recal,GLOBAL,401809775,2025-11-08,264,4.897306,6.075340173859445,4.897306,-0.004462250658558504
global_recal,GLOBAL,401809777,2025-11-08,257,14.08909175,15.575741580864696,14.08909175,-0.005784629692080527
global_recal,GLOBAL,401809779,2025-11-07,267,0.9809935000000001,1.37651624333891,0.9809935000000001,-0.0014813585892843072
global_recal,GLOBAL,401809781,2025-11-14,297,10.917996,12.7593985295104,10.917996,-0.0062000085168700345
global_recal,GLOBAL,401809783,2025-11-14,269,30.906033,32.483174255924894,30.906033,-0.005862978646560947
global_recal,GLOBAL,401809785,2025-11-14,293,19.1210065,21.460164617143327,19.1210065,-0.007983474802536954
global_recal,GLOBAL,401809791,2025-11-21,270,56.427807,53.46877120241465,56.427807,0.010959391842908681
global_recal,GLOBAL,401809793,2025-11-21,259,13.668759999999999,13.140177745114201,13.668759999999999,0.002040858126972191
global_recal,GLOBAL,401809795,2025-11-21,285,56.1998305,56.675328593073196,56.1998305,-0.0016684143616603265
global_recal,GLOBAL,401809797,2025-11-21,258,2.836661499999999,3.098505004039671,2.836661499999999,-0.0010148973024793476
global_recal,GLOBAL,401809799,2025-11-25,260,13.8157355,14.451875163307825,13.8157355,-0.0024466910127224012
global_recal,GLOBAL,401809801,2025-11-25,283,9.7256825,11.131584559164494,9.7256825,-0.0049678517991678306
global_recal,GLOBAL,401809803,2025-11-26,260,2.579499999999999,2.7138996582548844,2.579499999999999,-0.0005169217625187902
global_recal,GLOBAL,401809805,2025-11-26,261,10.57420275,11.733993692488495,10.57420275,-0.004443643457810325
global_recal,GLOBAL,401809807,2025-11-26,427,50.593418,48.42474950517399,50.593418,0.00507884893401876
global_recal,GLOBAL,401809809,2025-11-26,275,23.531857999999996,22.879259004593724,23.531857999999996,0.0023730872560228057
global_recal,GLOBAL,401809811,2025-11-28,279,45.03080775000001,45.87871714293993,45.03080775000001,-0.003039101766809762
global_recal,GLOBAL,401809813,2025-11-28,274,24.78515625,26.135497384718413,24.78515625,-0.0049282523164905475
global_recal,GLOBAL,401809815,2025-11-28,248,4.662293,5.410110321628515,4.662293,-0.003015392425921435
global_recal,GLOBAL,401809817,2025-11-28,258,1.4613895,1.9285979455993114,1.4613895,-0.0018108854480593471
global_recal,GLOBAL,401809819,2025-11-28,264,10.77120825,11.965253412445568,10.77120825,-0.004522898342596847
global_recal,GLOBAL,401809821,2025-11-28,257,80.29599225,76.80905491968198,80.29599225,0.013567849534311362
global_recal,GLOBAL,401809836,2025-12-10,269,24.35426575,23.614301826749323,24.35426575,0.0027507952537199933
global_recal,GLOBAL,401809838,2025-12-13,299,83.18503475,79.32881924136423,83.18503475,0.01289704183490223
global_recal,GLOBAL,401809933,2025-10-22,299,6.491304749999999,7.765854634347024,6.491304749999999,-0.004262708643301084
global_recal,GLOBAL,401809935,2025-10-22,267,23.973453499999998,22.864611876802286,23.973453499999998,0.004152964880890308
global_recal,GLOBAL,401809937,2025-10-22,274,11.29787925,12.85328653467288,11.29787925,-0.005676668922163802
global_recal,GLOBAL,401809939,2025-10-22,257,0.5852012500000001,0.9025666486131638,0.5852012500000001,-0.0012348848195064734
global_recal,GLOBAL,401809941,2025-10-22,279,53.05335825,52.99022832873404,53.05335825,0.00022627211923284226
global_recal,GLOBAL,401809943,2025-10-24,289,80.665958,76.11346002157423,80.665958,0.01575258816064281
global_recal,GLOBAL,401809945,2025-10-24,274,9.4618275,10.413593595087344,9.4618275,-0.0034735988871800842
global_recal,GLOBAL,401809947,2025-10-24,299,60.74655775,57.1868984821931,60.74655775,0.011905214942497988
global_recal,GLOBAL,401809949,2025-10-24,298,20.26875775,20.152582471214664,20.26875775,0.0003898499288098451
global_recal,GLOBAL,401809951,2025-10-24,272,27.456344750000003,28.375185103144766,27.456344750000003,-0.0033780895336204507
global_recal,GLOBAL,401809953,2025-10-24,260,16.09095475,17.956238214942225,16.09095475,-0.007174167172854704
global_recal,GLOBAL,401809955,2025-10-25,269,36.60885775,34.33644024151941,36.60885775,0.008447648730411096
global_recal,GLOBAL,401809958,2025-10-25,265,10.35057875,11.886978732777898,10.35057875,-0.005797735784067538
global_recal,GLOBAL,401809960,2025-10-26,275,4.4448855,5.454427262513507,4.4448855,-0.0036710609545945695
global_recal,GLOBAL,401810004,2025-11-02,268,5.6760882499999985,5.782904875580743,5.6760882499999985,-0.00039856949843561416
global_recal,GLOBAL,401810006,2025-11-02,280,10.06771575,11.959659310426192,10.06771575,-0.0067569412872363985
global_recal,GLOBAL,401810008,2025-11-03,266,4.5728955,5.7311101473596855,4.5728955,-0.004354190403607838
global_recal,GLOBAL,401810010,2025-11-03,276,6.70473,8.284524763462857,6.70473,-0.005723894070517596
global_recal,GLOBAL,401810012,2025-11-04,273,9.391701249999997,9.674862478473086,9.391701249999997,-0.0010372206171175406
global_recal,GLOBAL,401810014,2025-11-04,258,3.2902050000000003,4.166998145929558,3.2902050000000003,-0.003398423046238595
global_recal,GLOBAL,401810016,2025-11-04,281,7.728532499999998,7.9483476905893,7.728532499999998,-0.0007822604647306102
global_recal,GLOBAL,401810018,2025-11-04,275,66.9672845,63.077885991508175,66.9672845,0.014143267303606637
global_recal,GLOBAL,401810020,2025-11-05,291,6.733443,7.815694552791222,6.733443,-0.003719077501000765
global_recal,GLOBAL,401810022,2025-11-05,280,94.07078325,92.91563734953918,94.07078325,0.004125521073074382
global_recal,GLOBAL,401810024,2025-11-05,272,0.8860375,1.2682796029708494,0.8860375,-0.0014053018491575345
global_recal,GLOBAL,401810026,2025-11-06,270,1.6833209999999996,2.3615712900356116,1.6833209999999996,-0.002512038111243008
global_recal,GLOBAL,401810028,2025-11-06,284,54.83992725,51.326668801545644,54.83992725,0.012370628339628015
global_recal,GLOBAL,401810030,2025-11-06,270,19.149264000000002,20.511554609916953,19.149264000000002,-0.005045520777470184
global_recal,GLOBAL,401810032,2025-11-06,260,44.2730805,41.629643415351616,44.2730805,0.010167065710186088
global_recal,GLOBAL,401810034,2025-11-06,309,58.403056750000005,58.98015550210494,58.403056750000005,-0.0018676335019577365
global_recal,GLOBAL,401810036,2025-11-06,274,37.26955675,38.04506267947973,37.26955675,-0.002830313611239877
global_recal,GLOBAL,401810038,2025-11-09,259,21.520578999999998,21.264839475557324,21.520578999999998,0.0009874112912844502
global_recal,GLOBAL,401810040,2025-11-09,252,14.8021525,15.637095535453225,14.8021525,-0.0033132660137032755
global_recal,GLOBAL,401810042,2025-11-09,276,36.284436500000005,36.986147532373295,36.284436500000005,-0.002542431276714815
global_recal,GLOBAL,401810044,2025-11-09,282,2.1916379999999998,2.839532477610918,2.1916379999999998,-0.002297498147556448
global_recal,GLOBAL,401810046,2025-11-09,284,50.74338225,48.15609367706695,50.74338225,0.00911017103145442
global_recal,GLOBAL,401810048,2025-11-09,298,42.35728625,40.40400108566582,42.35728625,0.0065546482024637
global_recal,GLOBAL,401810050,2025-11-09,289,31.24675975,30.318052994902626,31.24675975,0.003213518183727925
global_recal,GLOBAL,401810052,2025-11-10,256,4.409631499999999,4.566172561907484,4.409631499999999,-0.0006114885230761162
global_recal,GLOBAL,401810054,2025-11-11,315,38.01053425,38.93620634690853,38.01053425,-0.002938641577487384
global_recal,GLOBAL,401810056,2025-11-11,311,58.277007250000004,58.999125799879835,58.277007250000004,-0.0023219245976843447
global_recal,GLOBAL,401810058,2025-11-11,276,36.5266045,34.73343697153358,36.5266045,0.0064969837987913885
global_recal,GLOBAL,401810060,2025-11-11,264,8.036128249999997,8.130991772649194,8.036128249999997,-0.00035933152518635323
global_recal,GLOBAL,401810062,2025-11-11,264,4.723191249999998,5.088089107380922,4.723191249999998,-0.001382188853715617
global_recal,GLOBAL,401810064,2025-11-11,261,31.130502250000003,32.755585338760184,31.130502250000003,-0.006226371987586911
global_recal,GLOBAL,401810066,2025-11-11,274,16.5743365,17.521548978149774,16.5743365,-0.0034569798472619474
global_recal,GLOBAL,401810068,2025-11-12,333,12.757063500000001,13.829135545037776,12.757063500000001,-0.003219435570684007
global_recal,GLOBAL,401810070,2025-11-12,270,14.266205249999999,14.102095915922346,14.266205249999999,0.0006078123484357513
global_recal,GLOBAL,401810072,2025-11-12,348,59.43252875,56.01300334882385,59.43252875,0.009826222417172839
global_recal,GLOBAL,401810074,2025-11-12,336,7.286514249999998,7.7181682460982515,7.286514249999998,-0.0012846845121971815
global_recal,GLOBAL,401810076,2025-11-12,292,12.830762999999997,12.71182713369269,12.830762999999997,0.0004073146106414636
global_recal,GLOBAL,401810078,2025-11-12,252,3.566924249999999,3.8139723565941432,3.566924249999999,-0.0009803496293418416
global_recal,GLOBAL,401810080,2025-11-13,259,34.240854999999996,32.45288415351444,34.240854999999996,0.006903362341643093
global_recal,GLOBAL,401810082,2025-11-13,256,13.932704499999998,13.731194267741952,13.932704499999998,0.0007871493447579916
global_recal,GLOBAL,401810124,2025-11-22,283,29.247821750000004,30.883163874217423,29.247821750000004,-0.005778594078506789
global_recal,GLOBAL,401810126,2025-11-22,270,14.90110725,16.66412838355794,14.90110725,-0.00652970790206644
global_recal,GLOBAL,401810128,2025-11-22,268,31.984356499999997,30.386127664961403,31.984356499999997,0.005963540429248481
global_recal,GLOBAL,401810130,2025-11-23,272,13.591208499999999,13.548315620981638,13.591208499999999,0.00015769440815573303
global_recal,GLOBAL,401810132,2025-11-23,271,4.7730015,5.614175956028121,4.7730015,-0.003103964782391591
global_recal,GLOBAL,401810134,2025-11-23,270,4.158005,5.22400604967452,4.158005,-0.003948152035831555
