stable_key,game_id,player_id,date,split_id,fold_status,baseline_minutes_crps,baseline_dnp_brier,baseline_dnp_logloss,baseline_pinball_q10,baseline_pinball_q50,baseline_pinball_q90,baseline_inside80,candidate_minutes_crps,candidate_dnp_brier,candidate_dnp_logloss,candidate_pinball_q10,candidate_pinball_q50,candidate_pinball_q90,candidate_inside80
0022300297|1628973,0022300297,1628973,2023-12-11,0,SCORED,38.0,1.0,27.631021115928547,3.8000000000000003,19.0,34.2,0.0,38.0,1.0,27.631021115928547,3.8000000000000003,19.0,34.2,0.0
0022300297|1628978,0022300297,1628978,2023-12-11,0,SCORED,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0
0022300297|1629018,0022300297,1629018,2023-12-11,0,SCORED,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0
0022300297|1629628,0022300297,1629628,2023-12-11,0,SCORED,32.0,1.0,27.631021115928547,3.2,16.0,28.8,0.0,32.0,1.0,27.631021115928547,3.2,16.0,28.8,0.0
0022300297|1629656,0022300297,1629656,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300297|1630173,0022300297,1630173,2023-12-11,0,SCORED,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0
0022300297|1630201,0022300297,1630201,2023-12-11,0,SCORED,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0
0022300297|1630540,0022300297,1630540,2023-12-11,0,SCORED,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0
0022300297|1630567,0022300297,1630567,2023-12-11,0,SCORED,38.0,1.0,27.631021115928547,3.8000000000000003,19.0,34.2,0.0,38.0,1.0,27.631021115928547,3.8000000000000003,19.0,34.2,0.0
0022300297|1630579,0022300297,1630579,2023-12-11,0,SCORED,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0
0022300297|1641711,0022300297,1641711,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300298|-3893016,0022300298,-3893016,2023-12-11,0,SCORED,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0
0022300298|201145,0022300298,201145,2023-12-11,0,SCORED,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0
0022300298|203926,0022300298,203926,2023-12-11,0,SCORED,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0
0022300298|1627832,0022300298,1627832,2023-12-11,0,SCORED,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0
0022300298|1628380,0022300298,1628380,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300298|1628415,0022300298,1628415,2023-12-11,0,SCORED,30.0,1.0,27.631021115928547,3.0,15.0,27.0,0.0,30.0,1.0,27.631021115928547,3.0,15.0,27.0,0.0
0022300298|1628988,0022300298,1628988,2023-12-11,0,SCORED,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0
0022300298|1629640,0022300298,1629640,2023-12-11,0,SCORED,37.0,1.0,27.631021115928547,3.7,18.5,33.300000000000004,0.0,37.0,1.0,27.631021115928547,3.7,18.5,33.300000000000004,0.0
0022300298|1630170,0022300298,1630170,2023-12-11,0,SCORED,31.0,1.0,27.631021115928547,3.1,15.5,27.900000000000002,0.0,31.0,1.0,27.631021115928547,3.1,15.5,27.900000000000002,0.0
0022300298|1630200,0022300298,1630200,2023-12-11,0,SCORED,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0
0022300298|1630224,0022300298,1630224,2023-12-11,0,SCORED,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0
0022300298|1630256,0022300298,1630256,2023-12-11,0,SCORED,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0
0022300298|1630572,0022300298,1630572,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300298|1630577,0022300298,1630577,2023-12-11,0,SCORED,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0
0022300298|1630578,0022300298,1630578,2023-12-11,0,SCORED,30.0,1.0,27.631021115928547,3.0,15.0,27.0,0.0,30.0,1.0,27.631021115928547,3.0,15.0,27.0,0.0
0022300298|1631095,0022300298,1631095,2023-12-11,0,SCORED,36.0,1.0,27.631021115928547,3.6,18.0,32.4,0.0,36.0,1.0,27.631021115928547,3.6,18.0,32.4,0.0
0022300298|1631103,0022300298,1631103,2023-12-11,0,SCORED,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0
0022300298|1631106,0022300298,1631106,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300298|1631110,0022300298,1631110,2023-12-11,0,SCORED,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0
0022300298|1641705,0022300298,1641705,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300298|1641708,0022300298,1641708,2023-12-11,0,SCORED,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0
0022300299|-3456,0022300299,-3456,2023-12-11,0,SCORED,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0
0022300299|202687,0022300299,202687,2023-12-11,0,SCORED,12.0,1.0,27.631021115928547,1.2000000000000002,6.0,10.8,0.0,12.0,1.0,27.631021115928547,1.2000000000000002,6.0,10.8,0.0
0022300299|202693,0022300299,202693,2023-12-11,0,SCORED,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0
0022300299|203552,0022300299,203552,2023-12-11,0,SCORED,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0
0022300299|203939,0022300299,203939,2023-12-11,0,SCORED,12.0,1.0,27.631021115928547,1.2000000000000002,6.0,10.8,0.0,12.0,1.0,27.631021115928547,1.2000000000000002,6.0,10.8,0.0
0022300299|203957,0022300299,203957,2023-12-11,0,SCORED,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0
0022300299|1627884,0022300299,1627884,2023-12-11,0,SCORED,6.0,1.0,27.631021115928547,0.6000000000000001,3.0,5.4,0.0,6.0,1.0,27.631021115928547,0.6000000000000001,3.0,5.4,0.0
0022300299|1628991,0022300299,1628991,2023-12-11,0,SCORED,42.0,1.0,27.631021115928547,4.2,21.0,37.800000000000004,0.0,42.0,1.0,27.631021115928547,4.2,21.0,37.800000000000004,0.0
0022300299|1629029,0022300299,1629029,2023-12-11,0,SCORED,44.0,1.0,27.631021115928547,4.4,22.0,39.6,0.0,44.0,1.0,27.631021115928547,4.4,22.0,39.6,0.0
0022300299|1629669,0022300299,1629669,2023-12-11,0,SCORED,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0
0022300299|1629723,0022300299,1629723,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300299|1630214,0022300299,1630214,2023-12-11,0,SCORED,7.0,1.0,27.631021115928547,0.7000000000000001,3.5,6.3,0.0,7.0,1.0,27.631021115928547,0.7000000000000001,3.5,6.3,0.0
0022300299|1630217,0022300299,1630217,2023-12-11,0,SCORED,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0
0022300299|1630533,0022300299,1630533,2023-12-11,0,SCORED,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0
0022300299|1630583,0022300299,1630583,2023-12-11,0,SCORED,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0
0022300299|1630639,0022300299,1630639,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300299|1630702,0022300299,1630702,2023-12-11,0,SCORED,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0
0022300299|1631223,0022300299,1631223,2023-12-11,0,SCORED,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0
0022300299|1631246,0022300299,1631246,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
0022300299|1641726,0022300299,1641726,2023-12-11,0,SCORED,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0
0022300299|1641765,0022300299,1641765,2023-12-11,0,SCORED,18.0,1.0,27.631021115928547,1.8,9.0,16.2,0.0,18.0,1.0,27.631021115928547,1.8,9.0,16.2,0.0
0022300300|201572,0022300300,201572,2023-12-11,0,SCORED,40.0,1.0,27.631021115928547,4.0,20.0,36.0,0.0,40.0,1.0,27.631021115928547,4.0,20.0,36.0,0.0
0022300300|201942,0022300300,201942,2023-12-11,0,SCORED,42.0,1.0,27.631021115928547,4.2,21.0,37.800000000000004,0.0,42.0,1.0,27.631021115928547,4.2,21.0,37.800000000000004,0.0
0022300300|202696,0022300300,202696,2023-12-11,0,SCORED,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0,39.0,1.0,27.631021115928547,3.9000000000000004,19.5,35.1,0.0
0022300300|203081,0022300300,203081,2023-12-11,0,SCORED,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0
0022300300|203083,0022300300,203083,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300300|203114,0022300300,203114,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300300|203507,0022300300,203507,2023-12-11,0,SCORED,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0
0022300300|1626166,0022300300,1626166,2023-12-11,0,SCORED,18.0,1.0,27.631021115928547,1.8,9.0,16.2,0.0,18.0,1.0,27.631021115928547,1.8,9.0,16.2,0.0
0022300300|1626171,0022300300,1626171,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300300|1627736,0022300300,1627736,2023-12-11,0,SCORED,40.0,1.0,27.631021115928547,4.0,20.0,36.0,0.0,40.0,1.0,27.631021115928547,4.0,20.0,36.0,0.0
0022300300|1628470,0022300300,1628470,2023-12-11,0,SCORED,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0
0022300300|1628975,0022300300,1628975,2023-12-11,0,SCORED,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0
0022300300|1629632,0022300300,1629632,2023-12-11,0,SCORED,45.0,1.0,27.631021115928547,4.5,22.5,40.5,0.0,45.0,1.0,27.631021115928547,4.5,22.5,40.5,0.0
0022300300|1630172,0022300300,1630172,2023-12-11,0,SCORED,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0,41.0,1.0,27.631021115928547,4.1000000000000005,20.5,36.9,0.0
0022300300|1630245,0022300300,1630245,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
0022300300|1630699,0022300300,1630699,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300300|1631207,0022300300,1631207,2023-12-11,0,SCORED,11.0,1.0,27.631021115928547,1.1,5.5,9.9,0.0,11.0,1.0,27.631021115928547,1.1,5.5,9.9,0.0
0022300300|1631260,0022300300,1631260,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300300|1641763,0022300300,1641763,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300301|-4278508,0022300301,-4278508,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300301|201144,0022300301,201144,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300301|202685,0022300301,202685,2023-12-11,0,SCORED,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0,35.0,1.0,27.631021115928547,3.5,17.5,31.5,0.0
0022300301|203468,0022300301,203468,2023-12-11,0,SCORED,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0
0022300301|203497,0022300301,203497,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300301|203937,0022300301,203937,2023-12-11,0,SCORED,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0
0022300301|1626157,0022300301,1626157,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300301|1627742,0022300301,1627742,2023-12-11,0,SCORED,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0,29.0,1.0,27.631021115928547,2.9000000000000004,14.5,26.1,0.0
0022300301|1629003,0022300301,1629003,2023-12-11,0,SCORED,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0,20.0,1.0,27.631021115928547,2.0,10.0,18.0,0.0
0022300301|1629162,0022300301,1629162,2023-12-11,0,SCORED,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0
0022300301|1629627,0022300301,1629627,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300301|1629638,0022300301,1629638,2023-12-11,0,SCORED,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0
0022300301|1629675,0022300301,1629675,2023-12-11,0,SCORED,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0
0022300301|1630183,0022300301,1630183,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300301|1630227,0022300301,1630227,2023-12-11,0,SCORED,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0
0022300301|1630230,0022300301,1630230,2023-12-11,0,SCORED,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0,14.0,1.0,27.631021115928547,1.4000000000000001,7.0,12.6,0.0
0022300301|1630529,0022300301,1630529,2023-12-11,0,SCORED,32.0,1.0,27.631021115928547,3.2,16.0,28.8,0.0,32.0,1.0,27.631021115928547,3.2,16.0,28.8,0.0
0022300301|1630530,0022300301,1630530,2023-12-11,0,SCORED,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0
0022300301|1630631,0022300301,1630631,2023-12-11,0,SCORED,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0
0022300301|1630700,0022300301,1630700,2023-12-11,0,SCORED,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0
0022300301|1631111,0022300301,1631111,2023-12-11,0,SCORED,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0
0022300301|1631169,0022300301,1631169,2023-12-11,0,SCORED,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0,2.0,1.0,27.631021115928547,0.2,1.0,1.8,0.0
0022300301|1641722,0022300301,1641722,2023-12-11,0,SCORED,1.0,1.0,27.631021115928547,0.1,0.5,0.9,0.0,1.0,1.0,27.631021115928547,0.1,0.5,0.9,0.0
0022300302|-4683018,0022300302,-4683018,2023-12-11,0,SCORED,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0
0022300302|-4423309,0022300302,-4423309,2023-12-11,0,SCORED,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0
0022300302|-3074213,0022300302,-3074213,2023-12-11,0,SCORED,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0
0022300302|-6426,0022300302,-6426,2023-12-11,0,SCORED,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0,9.0,1.0,27.631021115928547,0.9,4.5,8.1,0.0
0022300302|203482,0022300302,203482,2023-12-11,0,SCORED,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0,21.0,1.0,27.631021115928547,2.1,10.5,18.900000000000002,0.0
0022300302|203903,0022300302,203903,2023-12-11,0,SCORED,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0
0022300302|203995,0022300302,203995,2023-12-11,0,SCORED,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0,16.0,1.0,27.631021115928547,1.6,8.0,14.4,0.0
0022300302|1627739,0022300302,1627739,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300302|1628983,0022300302,1628983,2023-12-11,0,SCORED,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0
0022300302|1629012,0022300302,1629012,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
0022300302|1629026,0022300302,1629026,2023-12-11,0,SCORED,7.0,1.0,27.631021115928547,0.7000000000000001,3.5,6.3,0.0,7.0,1.0,27.631021115928547,0.7000000000000001,3.5,6.3,0.0
0022300302|1629659,0022300302,1629659,2023-12-11,0,SCORED,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0
0022300302|1630198,0022300302,1630198,2023-12-11,0,SCORED,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0,15.0,1.0,27.631021115928547,1.5,7.5,13.5,0.0
0022300302|1630322,0022300302,1630322,2023-12-11,0,SCORED,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0
0022300302|1630534,0022300302,1630534,2023-12-11,0,SCORED,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0
0022300302|1630544,0022300302,1630544,2023-12-11,0,SCORED,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0,13.0,1.0,27.631021115928547,1.3,6.5,11.700000000000001,0.0
0022300302|1630581,0022300302,1630581,2023-12-11,0,SCORED,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0,24.0,1.0,27.631021115928547,2.4000000000000004,12.0,21.6,0.0
0022300302|1630598,0022300302,1630598,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300302|1631096,0022300302,1631096,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300302|1631114,0022300302,1631114,2023-12-11,0,SCORED,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0,22.0,1.0,27.631021115928547,2.2,11.0,19.8,0.0
0022300302|1631119,0022300302,1631119,2023-12-11,0,SCORED,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0,10.0,1.0,27.631021115928547,1.0,5.0,9.0,0.0
0022300302|1631172,0022300302,1631172,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
0022300302|1631323,0022300302,1631323,2023-12-11,0,SCORED,23.0,1.0,27.631021115928547,2.3000000000000003,11.5,20.7,0.0,23.0,1.0,27.631021115928547,2.3000000000000003,11.5,20.7,0.0
0022300302|1641707,0022300302,1641707,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
0022300302|1641717,0022300302,1641717,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300302|1641718,0022300302,1641718,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300303|-4398207,0022300303,-4398207,2023-12-11,0,SCORED,1.0,1.0,27.631021115928547,0.1,0.5,0.9,0.0,1.0,1.0,27.631021115928547,0.1,0.5,0.9,0.0
0022300303|-4066450,0022300303,-4066450,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300303|-4065649,0022300303,-4065649,2023-12-11,0,SCORED,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0,4.0,1.0,27.631021115928547,0.4,2.0,3.6,0.0
0022300303|-3893014,0022300303,-3893014,2023-12-11,0,SCORED,11.0,1.0,27.631021115928547,1.1,5.5,9.9,0.0,11.0,1.0,27.631021115928547,1.1,5.5,9.9,0.0
0022300303|-3452,0022300303,-3452,2023-12-11,0,SCORED,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0,8.0,1.0,27.631021115928547,0.8,4.0,7.2,0.0
0022300303|203084,0022300303,203084,2023-12-11,0,SCORED,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0,27.0,1.0,27.631021115928547,2.7,13.5,24.3,0.0
0022300303|203915,0022300303,203915,2023-12-11,0,SCORED,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0
0022300303|1626168,0022300303,1626168,2023-12-11,0,SCORED,23.0,1.0,27.631021115928547,2.3000000000000003,11.5,20.7,0.0,23.0,1.0,27.631021115928547,2.3000000000000003,11.5,20.7,0.0
0022300303|1626220,0022300303,1626220,2023-12-11,0,SCORED,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0,19.0,1.0,27.631021115928547,1.9000000000000001,9.5,17.1,0.0
0022300303|1627734,0022300303,1627734,2023-12-11,0,SCORED,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0,34.0,1.0,27.631021115928547,3.4000000000000004,17.0,30.6,0.0
0022300303|1627827,0022300303,1627827,2023-12-11,0,SCORED,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0,25.0,1.0,27.631021115928547,2.5,12.5,22.5,0.0
0022300303|1628368,0022300303,1628368,2023-12-11,0,SCORED,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0,33.0,1.0,27.631021115928547,3.3000000000000003,16.5,29.7,0.0
0022300303|1628370,0022300303,1628370,2023-12-11,0,SCORED,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0,28.0,1.0,27.631021115928547,2.8000000000000003,14.0,25.2,0.0
0022300303|1628969,0022300303,1628969,2023-12-11,0,SCORED,37.0,1.0,27.631021115928547,3.7,18.5,33.300000000000004,0.0,37.0,1.0,27.631021115928547,3.7,18.5,33.300000000000004,0.0
0022300303|1628989,0022300303,1628989,2023-12-11,0,SCORED,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0,17.0,1.0,27.631021115928547,1.7000000000000002,8.5,15.3,0.0
0022300303|1629651,0022300303,1629651,2023-12-11,0,SCORED,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0,26.0,1.0,27.631021115928547,2.6,13.0,23.400000000000002,0.0
