game_id,timestamp,n_checkpoints,static_loss_sum,score_loss_sum,conditional_loss_sum,static_loss_mean,score_loss_mean,conditional_loss_mean
20100404-BOS-NYY-1,2010-04-04,21,5.695172650209042,8.880467757765693,9.161952150015127,0.271198697629002,0.4228794170364616,0.43628343571500605
20100405-ARI-SDG-1,2010-04-05,21,5.066410262581409,0.0712368000004107,0.06621808107444724,0.24125763155149568,0.0033922285714481286,0.003153241955926059
20100405-ATL-CUB-1,2010-04-05,21,4.757495067108833,0.2530650637819646,0.2128860643688457,0.22654738414803965,0.012050717322950695,0.0101374316366117
20100405-CIN-STL-1,2010-04-05,21,4.458387330119701,1.1869966937104766,0.9740526703373988,0.2123041585771286,0.05652365208145126,0.04638346049225709
20100405-CWS-CLE-1,2010-04-05,21,5.934986309368341,0.07430125956315659,0.09653102765348053,0.2826183956842067,0.0035381552172931707,0.004596715602546692
20100405-HOU-SFO-1,2010-04-05,21,5.263540918993703,0.2536360557992746,0.25537252341085853,0.2506448056663668,0.012077907419013077,0.012160596352898026
20100405-KAN-DET-1,2010-04-05,21,5.235915852690506,8.494311663362383,8.485393970847936,0.24932932631859553,0.40449103158868494,0.4040663795641874
20100405-LAA-MIN-1,2010-04-05,21,4.898227954230562,2.0525894532071844,1.9035411238485809,0.2332489502014553,0.09774235491462784,0.09064481542136099
20100405-MIL-COL-1,2010-04-05,21,6.068204110342928,0.5641766859424164,0.7012171022962217,0.2889621004925204,0.0268655564734484,0.03339129058553437
20100405-NYM-MIA-1,2010-04-05,21,4.484857110493912,0.682960977385843,0.5447367646442717,0.2135646243092339,0.03252195130408776,0.02593984593544151
20100405-OAK-SEA-1,2010-04-05,21,5.893216957722341,2.0030650629744495,2.178059541437139,0.2806293789391591,0.09538405061783092,0.10371712102081614
20100405-PIT-LOS-1,2010-04-05,21,6.3015595689242865,0.9437400854236241,1.1688382294882735,0.3000742651868708,0.044940004067791625,0.05565896330896541
20100405-TEX-TOR-1,2010-04-05,21,5.319862779011195,12.342604599751843,12.390726294878943,0.25332679900053306,0.5877430761786592,0.5900345854704259
20100405-WAS-PHI-1,2010-04-05,21,5.926250980199194,2.832574870911861,3.0749819081126866,0.28220242762853304,0.13488451766246956,0.14642770991012793
20100406-ARI-SDG-1,2010-04-06,21,5.439706960133408,0.5641766859424164,0.5951311785509751,0.2590336647682575,0.0268655564734484,0.028339579930998813
20100406-BOS-NYY-1,2010-04-06,21,4.823310431859034,7.43331095280869,7.085565371841038,0.22968144913614447,0.35396718822898526,0.33740787484957324
20100406-HOU-SFO-1,2010-04-06,21,5.263540918993703,3.5062227658377663,3.513424150994608,0.2506448056663668,0.16696298884941743,0.1673059119521242
20100406-LAA-MIN-1,2010-04-06,21,5.617311738778669,0.48425336653838996,0.5386215114270535,0.2674910351799366,0.023059684120875713,0.025648643401288262
20100406-MIL-COL-1,2010-04-06,21,4.491821166469123,1.5675010151008413,1.3122281318379618,0.21389624602233917,0.07464290548099244,0.0624870538970458
20100406-TAM-BAL-1,2010-04-06,21,4.015799782092797,10.122191328195562,8.94713188883181,0.19122856105203795,0.48200911086645537,0.42605389946818145
20100407-ARI-SDG-1,2010-04-07,21,5.066410262581409,6.070038040036827,5.942150134216561,0.24125763155149568,0.2890494304779441,0.2829595302007886
20100407-ATL-CUB-1,2010-04-07,21,4.757495067108833,8.243518727721,7.867749696224124,0.22654738414803965,0.3925485108438571,0.374654747439244
20100407-CIN-STL-1,2010-04-07,21,4.458387330119701,0.6835286727808147,0.5405621155458359,0.2123041585771286,0.03254898441813404,0.02574105312123028
20100407-CWS-CLE-1,2010-04-07,21,4.610538318413086,7.050977700243049,6.625973349691658,0.2195494437339565,0.3357608428687166,0.3155225404615075
20100407-HOU-SFO-1,2010-04-07,21,5.263540918993703,2.1780497117632063,2.18265283767043,0.2506448056663668,0.10371665294110506,0.10393584941287762
20100407-LAA-MIN-1,2010-04-07,21,5.617311738778669,1.773410952903385,1.886128460921031,0.2674910351799366,0.0844481406144469,0.08981564099623957
20100407-MIL-COL-1,2010-04-07,21,4.491821166469123,8.511702373462814,7.9549979595701545,0.21389624602233917,0.40531916064108636,0.3788094266461978
20100407-OAK-SEA-1,2010-04-07,21,4.645916440817042,5.25,4.800410533897733,0.22123411622938297,0.25,0.22859097780465398
20100407-TAM-BAL-1,2010-04-07,21,4.015799782092797,5.049186322689805,4.301226154186691,0.19122856105203795,0.24043744393760977,0.2048202930565091
20100407-TEX-TOR-1,2010-04-07,21,5.184516092515083,2.050263499321823,2.025536403006086,0.24688171869119444,0.0976315952058011,0.09645411442886125
20100407-WAS-PHI-1,2010-04-07,21,5.926250980199194,1.8196461885827078,2.037603297287442,0.28220242762853304,0.08664981850393846,0.09702872844225914
20100408-ATL-CUB-1,2010-04-08,21,5.771018423527645,1.2369775826478946,1.390022109829502,0.27481040112036403,0.05890369441180451,0.0661915290395001
20100408-CIN-STL-1,2010-04-08,21,6.107223210462313,4.229148282652982,4.770050166829942,0.29082015287915775,0.2013880134596658,0.22714524603952105
20100408-KAN-DET-1,2010-04-08,21,5.235915852690506,12.659320770365545,12.645534679693302,0.24932932631859553,0.6028247985888354,0.6021683180806334
20100408-LAA-MIN-1,2010-04-08,21,5.617311738778669,3.115650183122455,3.276173556587386,0.2674910351799366,0.14836429443440263,0.15600826459939934
20100408-NYM-MIA-1,2010-04-08,21,6.07605051634774,1.722066020754237,2.0352488508048334,0.2893357388737019,0.08200314384543986,0.0969166119430873
20100408-OAK-SEA-1,2010-04-08,21,4.645916440817042,1.1813449206975353,1.0191576519203152,0.22123411622938297,0.05625452003321597,0.048531316758110246
20100408-PIT-LOS-1,2010-04-08,21,4.2956705488173625,0.456086241839432,0.3400420268908931,0.2045557404198744,0.021718392468544383,0.01619247747099491
20100408-TAM-BAL-1,2010-04-08,21,6.6544718277787975,6.08231501179558,7.011197219692001,0.3168796108466094,0.2896340481807419,0.3338665342710477
20100408-TEX-TOR-1,2010-04-08,21,5.184516092515083,7.5960799711751665,7.544115957655298,0.24688171869119444,0.36171809386548415,0.35924361703120467
20100408-WAS-PHI-1,2010-04-08,21,4.616426591018681,2.0525894532071844,1.7852640283681862,0.21982983766755623,0.09774235491462784,0.08501257277943744
20100409-ARI-PIT-1,2010-04-09,21,5.333180939622669,0.008353316481957512,0.008736375192082408,0.253960997124889,0.0003977769753313101,0.0004160178662896385
20100409-BAL-TOR-1,2010-04-09,21,4.651898037834635,4.436714083326071,4.048398254622405,0.22151895418260167,0.21127209920600337,0.19278086926773355
20100409-CIN-CUB-1,2010-04-09,21,5.291898659402027,13.247047254318844,13.27826224188222,0.2519951742572394,0.6308117740151831,0.6322982019943915
20100409-COL-SDG-1,2010-04-09,21,5.305942699860442,1.8252979615956484,1.8434194063169635,0.2526639380885925,0.08691895055217373,0.08778187649128398
20100409-DET-CLE-1,2010-04-09,21,5.862072114441532,3.0656692941850374,3.3241405337113337,0.2791462911638825,0.1459842521040494,0.15829240636720637
20100409-HOU-PHI-1,2010-04-09,21,5.612414353069568,0.18414616825359742,0.20753204277312165,0.2672578263366461,0.008768865154933211,0.009882478227291507
20100409-KAN-BOS-1,2010-04-09,21,5.942323500436404,11.524433957912093,12.023361871404955,0.28296778573506687,0.5487825694243854,0.572541041495474
20100409-LAA-OAK-1,2010-04-09,21,5.0511955226298975,0.2530650766454495,0.23650314449101623,0.2405331201252332,0.012050717935497597,0.011262054499572202
20100409-MIA-LOS-1,2010-04-09,21,3.626711563329307,3.5062227658377663,2.5880863540504575,0.17270055063472892,0.16696298884941743,0.12324220733573607
20100409-MIL-STL-1,2010-04-09,21,4.910497278984016,11.524433957912093,11.268184720833727,0.2338332037611436,0.5487825694243854,0.536580224801606
20100409-NYM-WAS-1,2010-04-09,21,5.787667482911533,4.565957676625457,4.892685001267901,0.27560321347197775,0.21742655602978367,0.23298500006037623
20100409-TAM-NYY-1,2010-04-09,21,5.418339944792005,1.8190754151223452,1.8732161692987672,0.25801618784723834,0.08662263881534978,0.08920076996660796
20100409-TEX-SEA-1,2010-04-09,21,5.1198573616687035,4.565432383583199,4.484639721553305,0.2438027315080335,0.21740154207539045,0.21355427245491926
20100410-ARI-PIT-1,2010-04-10,21,5.169057185541529,0.44333652405670887,0.43351032498280406,0.24614558026388234,0.02111126305031947,0.020643348808704956
20100410-BAL-TOR-1,2010-04-10,21,4.651898037834635,2.5353519374281657,2.2589452840975666,0.22151895418260167,0.12073104463943646,0.10756882305226508
20100410-CIN-CUB-1,2010-04-10,21,5.213701171573023,8.414250613014914,8.384897631681453,0.24827148436062013,0.40067860061975785,0.39928083960387867
20100410-CWS-MIN-1,2010-04-10,21,5.09917279721247,5.347451760447896,5.243420867347133,0.24281775224821284,0.2546405600213284,0.2496867079689111
20100410-DET-CLE-1,2010-04-10,21,5.862072114441532,0.1956667144911226,0.23941745088241076,0.2791462911638825,0.009317462594815362,0.011400830994400512
20100410-HOU-PHI-1,2010-04-10,21,5.612414353069568,6.082315011795582,6.327865112159238,0.2672578263366461,0.289634048180742,0.30132691010282087
20100410-KAN-BOS-1,2010-04-10,21,4.604074713089894,3.9312620536817464,3.5540481048815984,0.21924165300428064,0.18720295493722602,0.1692403859467428
