game,commence_time,home_team,away_team,player,stat,line,over_price,under_price,book,capture_ts,source_file
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_rebounds,3.5,-119.0,-111.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_rebounds,8.5,109.0,-143.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_rebounds,2.5,-116.0,-113.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_rebounds,5.5,-108.0,-122.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_rebounds,4.5,-103.0,-127.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_rebounds,5.5,113.0,-149.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_rebounds,2.5,126.0,-166.0,draftkings,2026-01-16T02:59:56Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_assists,2.5,-149.0,115.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_assists,2.5,161.0,-213.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_assists,6.5,118.0,-154.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_assists,7.5,-114.0,-114.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_assists,1.5,-135.0,105.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_assists,5.5,-127.0,-102.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_assists,2.5,-159.0,122.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_assists,3.5,113.0,-147.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_assists,3.5,117.0,-152.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_assists,2.5,-130.0,100.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_points,16.5,-103.0,-125.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_points,8.5,115.0,-149.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_points,11.5,-108.0,-120.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_points,12.5,106.0,-137.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_points,22.5,-118.0,-110.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_points,11.5,-114.0,-114.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_points,13.5,109.0,-141.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_points,6.5,104.0,-135.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_points,19.5,-130.0,100.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_points,16.5,-105.0,-123.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_points,5.5,-108.0,-120.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_points,25.5,104.0,-135.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_points,13.5,-110.0,-118.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_points,7.5,-120.0,-108.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_rebounds,2.5,-125.0,-103.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_rebounds,1.5,-189.0,143.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_rebounds,11.5,-114.0,-114.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_rebounds,6.5,-111.0,-116.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_rebounds,9.5,-125.0,-103.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_rebounds,2.5,-120.0,-108.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_rebounds,3.5,-123.0,-105.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_rebounds,1.5,-125.0,-103.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_rebounds,4.5,-114.0,-114.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_rebounds,3.5,-125.0,-103.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_rebounds,8.5,100.0,-130.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_rebounds,5.5,-103.0,-125.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_rebounds,4.5,100.0,-130.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_rebounds,5.5,107.0,-139.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_rebounds,2.5,132.0,-172.0,betonlineag,2026-01-16T03:00:44Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_assists,2.5,-170.0,127.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_assists,1.5,-115.0,-115.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_assists,1.5,-179.0,134.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_assists,6.5,114.0,-152.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_assists,7.5,-124.0,-108.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_assists,1.5,-135.0,-102.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_assists,5.5,-140.0,108.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_assists,1.5,-127.0,-105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_assists,0.5,-127.0,-106.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_assists,2.5,-162.0,120.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_assists,3.5,108.0,-145.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_assists,1.5,115.0,-152.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_assists,0.5,-176.0,132.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_assists,3.5,116.0,-154.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_assists,2.5,-134.0,101.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_assists,1.5,122.0,-164.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_points,15.5,-134.0,101.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_points,7.5,-115.0,-115.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_points,11.5,-110.0,-121.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_points,11.5,-130.0,-103.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_points,22.5,-120.0,-112.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_points,11.5,-125.0,-107.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_points,12.5,-130.0,100.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_points,5.5,-132.0,100.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_points,4.5,-137.0,103.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_points,19.5,-122.0,-111.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_points,15.5,-138.0,105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_points,4.5,-137.0,103.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_points,5.5,-127.0,-108.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_points,24.5,-124.0,-107.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_points,13.5,-118.0,-114.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_points,7.5,-120.0,-112.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_rebounds,2.5,-128.0,-105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_rebounds,1.5,-197.0,146.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_rebounds,11.5,-113.0,-120.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_rebounds,6.5,-117.0,-114.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_rebounds,9.5,-130.0,-104.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_rebounds,2.5,-115.0,-115.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_rebounds,3.5,-129.0,-105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_rebounds,1.5,-127.0,-105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_rebounds,4.5,-114.0,-117.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_rebounds,3.5,-127.0,-105.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_rebounds,8.5,-113.0,-118.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_rebounds,2.5,-113.0,-118.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_rebounds,5.5,-108.0,-124.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_rebounds,4.5,-107.0,-125.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_rebounds,5.5,107.0,-143.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_rebounds,2.5,131.0,-176.0,williamhill_us,2026-01-16T03:00:30Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_assists,2.5,-175.0,130.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_assists,1.5,-125.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_assists,1.5,-175.0,130.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_assists,6.5,120.0,-155.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_assists,7.5,-135.0,100.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_assists,1.5,-140.0,105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_assists,5.5,-135.0,100.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_assists,1.5,-130.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_assists,0.5,-120.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_assists,2.5,-140.0,105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_assists,3.5,110.0,-150.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_assists,1.5,105.0,-140.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_assists,0.5,-175.0,130.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_assists,3.5,115.0,-155.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_assists,2.5,-135.0,100.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_assists,1.5,125.0,-165.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_points,15.5,-125.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_points,8.5,115.0,-155.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_points,11.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_points,12.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_points,22.5,-110.0,-118.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_points,11.5,-110.0,-120.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_points,13.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_points,5.5,-120.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_points,4.5,-125.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_points,20.5,-110.0,-118.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_points,15.5,-130.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_points,5.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_points,4.5,-150.0,115.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_points,25.5,-118.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_points,13.5,-110.0,-120.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_points,7.5,-115.0,-115.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,C.J. McCollum,player_rebounds,2.5,-120.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Corey Kispert,player_rebounds,2.5,140.0,-190.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Donovan Clingan,player_rebounds,11.5,-110.0,-118.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Dyson Daniels,player_rebounds,6.5,-118.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jalen Johnson,player_rebounds,9.5,-130.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jerami Grant,player_rebounds,2.5,-120.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Jrue Holiday,player_rebounds,4.5,150.0,-200.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Luke Kennard,player_rebounds,1.5,-125.0,-110.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Mouhamed Gueye,player_rebounds,4.5,-118.0,-115.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Nickeil Alexander-Walker,player_rebounds,3.5,-125.0,-105.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Onyeka Okongwu,player_rebounds,8.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Rayan Rupert,player_rebounds,2.5,-115.0,-115.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Robert Williams,player_rebounds,5.5,-105.0,-125.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Shaedon Sharpe,player_rebounds,4.5,-110.0,-120.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Toumani Camara,player_rebounds,5.5,100.0,-135.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Vit Krejci,player_rebounds,1.5,-190.0,140.0,betmgm,2026-01-16T03:00:28Z,0022500585.json
0022500585,2026-01-16T03:10:00Z,Portland Trail Blazers,Atlanta Hawks,Caleb Love,player_assists,2.5,-260.0,190.0,bovada,2026-01-16T03:00:58Z,0022500585.json
