game_id,state_ts,kalshi_asof_ts,traded_any,trade_count_60s,outcome,n_evaluator_records,p_recal_null,p_candidate,loss_recal_null,loss_candidate,improvement
401873203,2026-05-31T00:57:06.000001+00:00,2026-05-31T00:57:00+00:00,0,0,0,7,0.3413116053204964,0.6946269428341445,0.11649361192645433,0.4825065897111099,-0.3660129777846556
401873203,2026-05-31T00:58:04.000001+00:00,2026-05-31T00:58:00+00:00,0,0,0,7,0.3729050179158126,0.7012165957295912,0.1390581523867925,0.4917047141265969,-0.35264656173980435
401873203,2026-05-31T00:59:03.000001+00:00,2026-05-31T00:59:00+00:00,1,1,0,7,0.3623334073021511,0.5368794148702889,0.1312854980471865,0.28823950611146376,-0.15695400806427726
401873203,2026-05-31T01:00:06.000001+00:00,2026-05-31T01:00:00+00:00,1,1,0,7,0.35180175563272925,0.5335892290384201,0.12376447526627055,0.28471746534581555,-0.160952990079545
401873203,2026-05-31T01:01:04.000001+00:00,2026-05-31T01:01:00+00:00,1,1,0,7,0.32046202346684155,0.5234667206137825,0.1026959084844625,0.27401740759014787,-0.17132149910568537
401873203,2026-05-31T01:02:03.000001+00:00,2026-05-31T01:02:00+00:00,0,0,0,7,0.3308645072616661,0.6923457202729848,0.1094713221655051,0.4793425963803181,-0.36987127421481303
401873203,2026-05-31T01:03:05.000001+00:00,2026-05-31T01:03:00+00:00,1,1,0,7,0.3413116053204964,0.5302591199599025,0.11649361192645433,0.28117473430065026,-0.16468112237419594
401873203,2026-05-31T01:04:03.000001+00:00,2026-05-31T01:04:00+00:00,0,0,0,7,0.3413116053204964,0.6946269428341445,0.11649361192645433,0.4825065897111099,-0.3660129777846556
401873203,2026-05-31T01:05:03.000001+00:00,2026-05-31T01:05:00+00:00,0,0,0,7,0.3413116053204964,0.6946269428341445,0.11649361192645433,0.4825065897111099,-0.3660129777846556
401873203,2026-05-31T01:06:03.000001+00:00,2026-05-31T01:06:00+00:00,1,2,0,7,0.3623334073021511,0.3628877871201596,0.1312854980471865,0.13168754604096627,-0.0004020479937797694
401873203,2026-05-31T01:07:03.000001+00:00,2026-05-31T01:07:00+00:00,0,0,0,7,0.3941619741797044,0.7054267875629153,0.15536366188924194,0.4976269526113345,-0.34226329072209255
401873203,2026-05-31T01:08:04.000001+00:00,2026-05-31T01:08:00+00:00,1,1,0,7,0.3941619741797044,0.5465386127791106,0.15536366188924194,0.29870445525851463,-0.1433407933692727
401873203,2026-05-31T01:09:16.000001+00:00,2026-05-31T01:09:00+00:00,0,0,0,7,0.4155603652313297,0.7095142571593586,0.17269041715119615,0.5034104811123964,-0.33072006396120024
401873203,2026-05-31T01:10:04.000001+00:00,2026-05-31T01:10:00+00:00,0,0,0,7,0.4155603652313297,0.7095142571593586,0.17269041715119615,0.5034104811123964,-0.33072006396120024
401873203,2026-05-31T01:11:03.000001+00:00,2026-05-31T01:11:00+00:00,1,2,0,7,0.4804810760963512,0.39582889352711575,0.23086206448670765,0.15668051295090074,0.07418155153580691
401873203,2026-05-31T01:12:03.000001+00:00,2026-05-31T01:12:00+00:00,1,2,0,7,0.43708792457784323,0.38379593984704247,0.19104585381176636,0.14729932344307464,0.04374653036869172
401873203,2026-05-31T01:13:03.000001+00:00,2026-05-31T01:13:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:14:04.000001+00:00,2026-05-31T01:14:00+00:00,1,1,0,7,0.44789629169171036,0.5620832746737497,0.2006110881111857,0.315937607667966,-0.11532651955678033
401873203,2026-05-31T01:15:03.000001+00:00,2026-05-31T01:15:00+00:00,1,2,0,7,0.5023215555033675,0.40191814274150645,0.25232694512332277,0.16153819346478196,0.0907887516585408
401873203,2026-05-31T01:16:03.000001+00:00,2026-05-31T01:16:00+00:00,1,2,0,7,0.5627494669353909,0.41907253721473176,0.31668696253606654,0.17562179144759274,0.1410651710884738
401873203,2026-05-31T01:17:04.000001+00:00,2026-05-31T01:17:00+00:00,1,2,0,7,0.5958610676126371,0.4287817474992433,0.35505041189647174,0.18385378698850485,0.1711966249079669
401873203,2026-05-31T01:18:04.000001+00:00,2026-05-31T01:18:00+00:00,1,2,0,7,0.49139065015849775,0.3988658378121443,0.24146477106319114,0.1590939565735838,0.08237081448960734
401873203,2026-05-31T01:19:03.000001+00:00,2026-05-31T01:19:00+00:00,1,2,0,7,0.4263087675398806,0.3808069018823724,0.18173916528137196,0.14501389652125077,0.036725268760121194
401873203,2026-05-31T01:20:16.000001+00:00,2026-05-31T01:20:00+00:00,1,2,0,7,0.4263087675398806,0.3808069018823724,0.18173916528137196,0.14501389652125077,0.036725268760121194
401873203,2026-05-31T01:21:03.000001+00:00,2026-05-31T01:21:00+00:00,1,2,0,7,0.4263087675398806,0.3808069018823724,0.18173916528137196,0.14501389652125077,0.036725268760121194
401873203,2026-05-31T01:22:03.000001+00:00,2026-05-31T01:22:00+00:00,1,2,0,7,0.4263087675398806,0.3808069018823724,0.18173916528137196,0.14501389652125077,0.036725268760121194
401873203,2026-05-31T01:23:05.000001+00:00,2026-05-31T01:23:00+00:00,1,2,0,7,0.4263087675398806,0.3808069018823724,0.18173916528137196,0.14501389652125077,0.036725268760121194
401873203,2026-05-31T01:24:03.000001+00:00,2026-05-31T01:24:00+00:00,1,1,0,7,0.43708792457784323,0.5590189593524151,0.19104585381176636,0.3125021969154571,-0.12145634310369074
401873203,2026-05-31T01:25:17.000001+00:00,2026-05-31T01:25:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:26:04.000001+00:00,2026-05-31T01:26:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:27:03.000001+00:00,2026-05-31T01:27:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
401873203,2026-05-31T01:28:05.000001+00:00,2026-05-31T01:28:00+00:00,0,0,0,7,0.43708792457784323,0.7134967509374048,0.19104585381176636,0.5090776135982331,-0.31803175978646675
