event_id,reason
0022500891,null_price
0022500892,null_price
0022500893,null_price
0022500894,null_price
0022500895,null_price
0022500896,null_price
0022500897,null_price
0022500898,null_price
0022500899,inplay_close_source
0022500900,null_price
0022500902,null_price
0022500903,inplay_close_source
0022500904,null_price
0022500905,null_price
0022500906,inplay_close_source
0022500907,inplay_close_source
0022500908,null_price
0022500909,null_price
0022500910,inplay_close_source
0022500911,null_price
0022500912,null_price
0022500913,inplay_close_source
0022500914,null_price
0022500915,null_price
0022500916,inplay_close_source
0022500917,inplay_close_source
0022500918,null_price
0022500919,null_price
0022500920,null_price
0022500921,null_price
0022500922,inplay_close_source
0022500923,inplay_close_source
0022500924,null_price
0022500925,null_price
0022500926,inplay_close_source
0022500927,inplay_close_source
0022500928,inplay_close_source
0022500929,null_price
0022500930,inplay_close_source
0022500936,null_price
0022500947,null_price
0022500948,inplay_close_source
0022500949,inplay_close_source
0022500950,null_price
0022500951,null_price
0022500952,inplay_close_source
0022500953,null_price
0022500954,null_price
0022500955,inplay_close_source
0022500956,inplay_close_source
0022500957,null_price
0022500958,null_price
0022500959,null_price
0022500960,null_price
0022500961,inplay_close_source
0022500962,null_price
0022500963,null_price
0022500964,null_price
0022500965,null_price
0022500966,inplay_close_source
0022500967,null_price
0022500968,inplay_close_source
0022500969,null_price
0022500970,inplay_close_source
0022500971,null_price
0022500972,inplay_close_source
0022500973,null_price
0022500974,null_price
0022500975,null_price
0022500976,inplay_close_source
0022500977,inplay_close_source
0022500978,null_price
0022500979,null_price
0022500980,null_price
0022500981,null_price
0022500982,null_price
0022500992,null_price
0022500993,inplay_close_source
0022500994,null_price
0022500996,null_price
0022500998,inplay_close_source
0022500999,null_price
0022501000,null_price
0022501001,null_price
0022501002,null_price
0022501003,inplay_close_source
0022501004,null_price
0022501005,null_price
0022501006,null_price
0022501007,null_price
0022501008,null_price
0022501009,null_price
0022501010,null_price
0022501011,null_price
0022501012,null_price
0022501013,null_price
0022501014,null_price
0022501015,null_price
0022501016,null_price
0022501017,null_price
0022501018,null_price
0022501019,null_price
0022501020,null_price
0022501021,null_price
0022501022,null_price
0022501023,null_price
0022501024,null_price
0022501025,null_price
0022501026,null_price
0022501027,null_price
0022501028,null_price
0022501029,null_price
0022501030,null_price
0022501031,null_price
0022501032,null_price
0022501033,null_price
0022501034,null_price
0022501035,null_price
0022501036,null_price
0022501037,null_price
0022501038,null_price
0022501039,null_price
0022501040,null_price
0022501041,null_price
0022501042,null_price
0022501043,null_price
0022501044,null_price
0022501045,null_price
0022501046,null_price
0022501057,inplay_close_source
0022501060,null_price
0022501063,null_price
0022501067,null_price
0022501068,null_price
0022501069,null_price
0022501070,null_price
0022501073,null_price
0022501075,null_price
0022501076,null_price
0022501081,inplay_close_source
0022501085,inplay_close_source
0022501088,inplay_close_source
0022501089,null_price
0022501090,null_price
0022501106,inplay_close_source
0022501110,null_price
0022501111,null_price
0022501113,null_price
0022501130,inplay_close_source
0022501132,null_price
0022501134,inplay_close_source
0022501136,null_price
0022501139,null_price
0022501140,null_price
0022501142,null_price
0022501143,null_price
0022501145,null_price
0022501146,null_price
0022501149,null_price
0022501154,null_price
0022501155,null_price
0022501157,null_price
0022501161,null_price
0022501163,null_price
0022501164,null_price
0022501168,null_price
0022501169,null_price
0022501170,null_price
0022501174,null_price
0022501178,null_price
0022501180,null_price
0022501182,null_price
0022501184,null_price
0022501185,null_price
0022501186,null_price
0022501194,null_price
0022501196,null_price
0022501197,null_price
0022501198,null_price
0022501199,null_price
