game,ts,date,market,next_market,d_market,y,book_thinness,stale_quote,imbalance_age_s,quote_age_s,freshness_cap_s,depth_imbalance,spread_bp,last_trade_dir,flow_60,flow_300,is_screen,cluster_id
KXMLBGAME-26JUL061915NYMATL,2026-07-05T18:17:17Z,2026-07-05,0.5449999999999542,0.5449999999999542,0.0,0.0,,,14.0,,60,-0.24254680398615686,,,,,True,KXMLBGAME-26JUL061915NYMATL
KXMLBGAME-26JUL081945MILSTL,2026-07-07T18:45:40Z,2026-07-07,0.43999999999999995,0.43999999999999995,0.0,1.0,,,35.0,,60,0.9931448790909818,,,,,True,KXMLBGAME-26JUL081945MILSTL
KXMLBGAME-26JUL081945MILSTL,2026-07-07T19:40:55Z,2026-07-07,0.43999999999999995,0.43999999999999995,0.0,1.0,,,15.0,,60,0.9932424433866248,,,,,True,KXMLBGAME-26JUL081945MILSTL
KXMLBGAME-26JUL081945MILSTL,2026-07-07T20:39:07Z,2026-07-07,0.43999999999999995,0.43999999999999995,0.0,1.0,,,52.0,,60,0.9952810155254589,,,,,True,KXMLBGAME-26JUL081945MILSTL
KXMLBGAME-26JUL082210COLLAD,2026-07-07T05:07:29Z,2026-07-07,0.6549999999999996,0.6549999999999996,0.0,1.0,,,37.0,,60,0.3714927048260382,,,,,False,KXMLBGAME-26JUL082210COLLAD
KXMLBGAME-26JUL111605MILPIT,2026-07-11T16:45:25Z,2026-07-11,0.44500000000003503,0.44500000000003503,0.0,1.0,,,26.0,,60,0.6981737431910549,,,,,False,KXMLBGAME-26JUL111605MILPIT
KXMLBGAME-26JUL111610BOSNYM,2026-07-11T02:10:38Z,2026-07-11,0.5650000000000963,0.5650000000000963,0.0,0.0,,,21.0,,60,-0.8965023622999774,,,,,False,KXMLBGAME-26JUL111610BOSNYM
KXMLBGAME-26JUL111610BOSNYM,2026-07-11T02:33:06Z,2026-07-11,0.5650000000000963,0.5650000000000963,0.0,0.0,,,34.0,,60,-0.6330561571700616,,,,,False,KXMLBGAME-26JUL111610BOSNYM
KXMLBGAME-26JUL111810PHIDET,2026-07-11T23:34:07Z,2026-07-11,0.10499999999994984,0.1150000000004227,0.010000000000472853,0.0,,,39.0,,60,-0.16207304191674865,,,,,True,KXMLBGAME-26JUL111810PHIDET
KXMLBGAME-26JUL111905HOUTEX,2026-07-11T02:10:38Z,2026-07-11,0.5250000000000091,0.5250000000000091,0.0,0.0,,,21.0,,60,0.7934201814344723,,,,,False,KXMLBGAME-26JUL111905HOUTEX
KXMLBGAME-26JUL111905HOUTEX,2026-07-11T02:33:06Z,2026-07-11,0.53,0.53,0.0,0.0,,,34.0,,60,0.9145282975359571,,,,,False,KXMLBGAME-26JUL111905HOUTEX
KXMLBGAME-26JUL111905HOUTEX,2026-07-11T23:34:07Z,2026-07-11,0.32499999999974194,0.3050000000002047,-0.01999999999953722,0.0,,,39.0,,60,-0.9980265290480927,,,,,False,KXMLBGAME-26JUL111905HOUTEX
KXMLBGAME-26JUL111905KCBAL,2026-07-11T23:34:07Z,2026-07-11,0.7150000000003277,0.6849999999998286,-0.030000000000499072,1.0,,,39.0,,60,-0.43032480349137986,,,,,True,KXMLBGAME-26JUL111905KCBAL
KXMLBGAME-26JUL111910CHCCIN,2026-07-11T23:34:07Z,2026-07-11,0.535000000000047,0.5250000000000091,-0.010000000000037867,0.0,,,39.0,,60,-0.611048955082522,,,,,False,KXMLBGAME-26JUL111910CHCCIN
KXMLBGAME-26JUL111910CHCCIN,2026-07-12T01:31:36Z,2026-07-12,0.13500000000008688,0.13500000000008688,0.0,0.0,,,51.0,,60,-0.38716550322470206,,,,,False,KXMLBGAME-26JUL111910CHCCIN
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T02:10:38Z,2026-07-11,0.4850000000000207,0.4850000000000207,0.0,1.0,,,21.0,,60,-0.9878630253119483,,,,,True,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T02:33:06Z,2026-07-11,0.4850000000000207,0.4850000000000207,0.0,1.0,,,34.0,,60,-0.999970595040236,,,,,True,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL111915ATLSTL,2026-07-11T23:34:07Z,2026-07-11,0.535000000000047,0.5499999999999067,0.014999999999859681,1.0,,,39.0,,60,0.9962150363987333,,,,,True,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL111915ATLSTL,2026-07-12T01:31:36Z,2026-07-12,0.9849999999994682,0.9749999999998834,-0.009999999999584785,1.0,,,51.0,,60,-0.5225066797071779,,,,,True,KXMLBGAME-26JUL111915ATLSTL
KXMLBGAME-26JUL112040TORSD,2026-07-11T02:10:38Z,2026-07-11,0.5250000000000091,0.5250000000000091,0.0,1.0,,,21.0,,60,0.909863280481051,,,,,False,KXMLBGAME-26JUL112040TORSD
KXMLBGAME-26JUL112040TORSD,2026-07-11T02:33:06Z,2026-07-11,0.5250000000000091,0.5250000000000091,0.0,1.0,,,34.0,,60,-0.9879349616424042,,,,,False,KXMLBGAME-26JUL112040TORSD
KXMLBGAME-26JUL112040TORSD,2026-07-12T02:58:40Z,2026-07-12,0.6049999999999788,0.5650000000000963,-0.03999999999988246,1.0,,,19.0,,60,-0.16233409519551673,,,,,False,KXMLBGAME-26JUL112040TORSD
KXMLBGAME-26JUL112110AZLAD,2026-07-11T02:33:06Z,2026-07-11,0.7150000000003277,0.7150000000003277,0.0,0.0,,,34.0,,60,-0.992355463354198,,,,,True,KXMLBGAME-26JUL112110AZLAD
KXMLBGAME-26JUL112110AZLAD,2026-07-12T01:31:36Z,2026-07-12,0.7300000000003318,0.735000000000152,0.004999999999820148,0.0,,,51.0,,60,-0.46478901337599904,,,,,True,KXMLBGAME-26JUL112110AZLAD
KXMLBGAME-26JUL112110AZLAD,2026-07-12T02:58:40Z,2026-07-12,0.09500000000032009,0.10499999999994984,0.00999999999962975,0.0,,,19.0,,60,-0.31847990899191414,,,,,True,KXMLBGAME-26JUL112110AZLAD
KXMLBGAME-26JUL121215MILPIT,2026-07-11T16:45:25Z,2026-07-11,0.46499999999993896,0.46499999999993896,0.0,1.0,,,26.0,,60,-0.4433706996521067,,,,,False,KXMLBGAME-26JUL121215MILPIT
KXMLBGAME-26JUL121215MILPIT,2026-07-12T16:23:42Z,2026-07-12,0.5950000000001153,0.5750000000000883,-0.020000000000026996,1.0,,,25.0,,60,-0.42853997834216506,,,,,False,KXMLBGAME-26JUL121215MILPIT
KXMLBGAME-26JUL121215MILPIT,2026-07-12T17:04:59Z,2026-07-12,0.90499999999968,0.90499999999968,0.0,1.0,,,15.0,,60,-0.2966427793148968,,,,,False,KXMLBGAME-26JUL121215MILPIT
KXMLBGAME-26JUL121335KCBAL,2026-07-11T23:34:07Z,2026-07-11,0.5699999999999625,0.5699999999999625,0.0,1.0,,,39.0,,60,-0.4689656624773194,,,,,True,KXMLBGAME-26JUL121335KCBAL
KXMLBGAME-26JUL121335KCBAL,2026-07-12T17:46:36Z,2026-07-12,0.6250000000001539,0.6250000000001539,0.0,1.0,,,46.0,,60,0.24327454542540589,,,,,True,KXMLBGAME-26JUL121335KCBAL
KXMLBGAME-26JUL121335NYYWSH,2026-07-12T17:46:36Z,2026-07-12,0.6650000000002556,0.6949999999997953,0.029999999999539728,0.0,,,46.0,,60,0.6905579356562984,,,,,False,KXMLBGAME-26JUL121335NYYWSH
KXMLBGAME-26JUL121340BOSNYM,2026-07-12T17:46:36Z,2026-07-12,0.535000000000047,0.535000000000047,0.0,0.0,,,46.0,,60,-0.7341504077105824,,,,,True,KXMLBGAME-26JUL121340BOSNYM
KXMLBGAME-26JUL121340CHCCIN,2026-07-11T23:34:07Z,2026-07-11,0.46499999999995306,0.46499999999995306,0.0,0.0,,,39.0,,60,-0.9989711663707114,,,,,False,KXMLBGAME-26JUL121340CHCCIN
KXMLBGAME-26JUL121340CHCCIN,2026-07-12T01:31:36Z,2026-07-12,0.46499999999995306,0.46499999999995306,0.0,0.0,,,51.0,,60,-0.9995831517693683,,,,,False,KXMLBGAME-26JUL121340CHCCIN
KXMLBGAME-26JUL121340CHCCIN,2026-07-12T17:46:36Z,2026-07-12,0.38999999999987844,0.40499999999988473,0.015000000000006286,0.0,,,46.0,,60,-0.515056425736978,,,,,False,KXMLBGAME-26JUL121340CHCCIN
KXMLBGAME-26JUL121340CHCCIN,2026-07-12T20:29:28Z,2026-07-12,0.034999999999701416,0.034999999999701416,0.0,0.0,,,43.0,,60,-0.7759550187200113,,,,,False,KXMLBGAME-26JUL121340CHCCIN
KXMLBGAME-26JUL121340CLEMIA,2026-07-12T17:46:36Z,2026-07-12,0.3950000000000212,0.3950000000000212,0.0,0.0,,,46.0,,60,-0.16767525606702469,,,,,True,KXMLBGAME-26JUL121340CLEMIA
KXMLBGAME-26JUL121340CLEMIA,2026-07-12T20:29:28Z,2026-07-12,0.015000000000531725,0.015000000000531725,0.0,0.0,,,43.0,,60,-0.753337181329575,,,,,True,KXMLBGAME-26JUL121340CLEMIA
KXMLBGAME-26JUL121340PHIDET,2026-07-11T23:34:07Z,2026-07-11,0.51,0.51,0.0,0.0,,,39.0,,60,0.7817465897904655,,,,,False,KXMLBGAME-26JUL121340PHIDET
KXMLBGAME-26JUL121340PHIDET,2026-07-12T17:46:36Z,2026-07-12,0.5849999999999682,0.5849999999999682,0.0,0.0,,,46.0,,60,0.015768568953481672,,,,,False,KXMLBGAME-26JUL121340PHIDET
KXMLBGAME-26JUL121340SEATB,2026-07-12T17:46:36Z,2026-07-12,0.6149999999999062,0.6250000000001539,0.0100000000002477,0.0,,,46.0,,60,-0.5733188041457321,,,,,True,KXMLBGAME-26JUL121340SEATB
KXMLBGAME-26JUL121410LAAMIN,2026-07-11T19:40:08Z,2026-07-11,0.56,0.56,0.0,1.0,,,28.0,,60,-0.9987393504510034,,,,,False,KXMLBGAME-26JUL121410LAAMIN
KXMLBGAME-26JUL121410LAAMIN,2026-07-12T20:29:28Z,2026-07-12,0.9250000000003638,0.9250000000003638,0.0,1.0,,,43.0,,60,-0.1695571949452271,,,,,False,KXMLBGAME-26JUL121410LAAMIN
KXMLBGAME-26JUL121415ATLSTL,2026-07-11T02:33:06Z,2026-07-11,0.54,0.54,0.0,0.0,,,34.0,,60,-0.3333333333333333,,,,,True,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL121415ATLSTL,2026-07-12T01:31:36Z,2026-07-12,0.5449999999999542,0.5449999999999542,0.0,0.0,,,51.0,,60,0.8913523815826704,,,,,True,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL121415ATLSTL,2026-07-12T20:29:28Z,2026-07-12,0.49500000000000105,0.5650000000000963,0.07000000000009526,0.0,,,43.0,,60,-0.5536350722619869,,,,,True,KXMLBGAME-26JUL121415ATLSTL
KXMLBGAME-26JUL121435HOUTEX,2026-07-11T02:10:38Z,2026-07-11,0.5600000000000582,0.5600000000000582,0.0,1.0,,,21.0,,60,-0.9977103606182026,,,,,False,KXMLBGAME-26JUL121435HOUTEX
KXMLBGAME-26JUL121435HOUTEX,2026-07-12T01:31:36Z,2026-07-12,0.5449999999999542,0.5449999999999542,0.0,1.0,,,51.0,,60,-0.6056573758649683,,,,,False,KXMLBGAME-26JUL121435HOUTEX
KXMLBGAME-26JUL121435HOUTEX,2026-07-12T20:29:28Z,2026-07-12,0.9149999999997243,0.9149999999997243,0.0,1.0,,,43.0,,60,-0.6699077823145411,,,,,False,KXMLBGAME-26JUL121435HOUTEX
KXMLBGAME-26JUL121435HOUTEX,2026-07-12T21:17:52Z,2026-07-12,0.2849999999996723,0.2849999999996723,0.0,1.0,,,21.0,,60,-0.7694316624646336,,,,,False,KXMLBGAME-26JUL121435HOUTEX
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:16:15Z,2026-07-11,0.62,0.62,0.0,1.0,5176.72,False,,25.179119110107422,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:16:28Z,2026-07-11,0.62,0.62,0.0,1.0,5176.72,False,,38.17911911010742,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:17:54Z,2026-07-11,0.62,0.62,0.0,1.0,5180.72,False,,32.706197023391724,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:19:17Z,2026-07-11,0.62,0.62,0.0,1.0,5182.72,False,,26.01184606552124,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:20:39Z,2026-07-11,0.62,0.62,0.0,1.0,5185.72,False,,17.2929470539093,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:21:54Z,2026-07-11,0.62,0.62,0.0,1.0,5186.72,False,,48.76248598098755,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:21:54Z,2026-07-11,0.62,0.62,0.0,1.0,5186.72,False,,48.76248598098755,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:23:16Z,2026-07-11,0.62,0.62,0.0,1.0,5187.72,False,,29.494834899902344,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:24:38Z,2026-07-11,0.62,0.62,0.0,1.0,5191.72,False,,10.603363990783691,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:26:00Z,2026-07-11,0.62,0.62,0.0,1.0,5191.72,False,,42.71256709098816,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:27:23Z,2026-07-11,0.62,0.62,0.0,1.0,5195.72,False,,25.130374908447266,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:27:30Z,2026-07-11,0.62,0.62,0.0,1.0,5195.72,False,,32.130374908447266,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:28:46Z,2026-07-11,0.62,0.62,0.0,1.0,5198.72,False,,7.779864072799683,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:30:10Z,2026-07-11,0.62,0.62,0.0,1.0,5187.72,False,,41.10056209564209,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:47:58Z,2026-07-11,0.62,0.62,0.0,1.0,3957.1000000000004,False,,27.732537031173706,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:49:12Z,2026-07-11,0.62,0.62,0.0,1.0,3927.1000000000004,False,,6.832973957061768,60,,100.00000000000009,-1.0,-1156.0,-1156.0,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:49:48Z,2026-07-11,0.62,0.62,0.0,1.0,3927.1000000000004,False,,42.83297395706177,60,,100.00000000000009,,,-1156.0,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:50:32Z,2026-07-11,0.62,0.62,0.0,1.0,3932.1000000000004,False,,38.099668979644775,60,,100.00000000000009,,,-1156.0,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:51:53Z,2026-07-11,0.62,0.62,0.0,1.0,8887.1,False,,24.301985025405884,60,,100.00000000000009,,,-1156.0,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:53:07Z,2026-07-11,0.62,0.62,0.0,1.0,8896.1,False,,4.666443109512329,60,,100.00000000000009,,,-1156.0,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:55:22Z,2026-07-11,0.62,0.62,0.0,1.0,8906.1,False,,0.5570290088653564,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:55:58Z,2026-07-11,0.62,0.62,0.0,1.0,8906.1,False,,36.557029008865356,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:57:17Z,2026-07-11,0.62,0.62,0.0,1.0,10172.1,False,,28.00100302696228,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T02:58:35Z,2026-07-11,0.62,0.62,0.0,1.0,10174.1,False,,16.721338033676147,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:22:20Z,2026-07-11,0.62,0.62,0.0,1.0,9516.720000000001,False,,5.731190919876099,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:22:56Z,2026-07-11,0.62,0.62,0.0,1.0,9519.720000000001,False,,2.738429069519043,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:23:39Z,2026-07-11,0.62,0.62,0.0,1.0,9522.720000000001,False,,7.620351076126099,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:24:55Z,2026-07-11,0.62,0.62,0.0,1.0,9528.720000000001,False,,7.032807111740112,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:26:13Z,2026-07-11,0.62,0.62,0.0,1.0,9534.720000000001,False,,7.745938062667847,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:27:33Z,2026-07-11,0.62,0.62,0.0,1.0,9540.720000000001,False,,10.655754089355469,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:28:22Z,2026-07-11,0.62,0.62,0.0,1.0,9543.720000000001,False,,21.325973987579346,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:28:54Z,2026-07-11,0.62,0.62,0.0,1.0,9546.720000000001,False,,15.067576885223389,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:30:20Z,2026-07-11,0.62,0.62,0.0,1.0,9552.720000000001,False,,21.445106029510498,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:31:39Z,2026-07-11,0.62,0.62,0.0,1.0,9558.720000000001,False,,23.886837005615234,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:32:55Z,2026-07-11,0.62,0.62,0.0,1.0,9564.720000000001,False,,25.431056022644043,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:33:51Z,2026-07-11,0.62,0.62,0.0,1.0,9570.720000000001,False,,6.845314025878906,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:34:18Z,2026-07-11,0.62,0.62,0.0,1.0,9570.720000000001,False,,33.845314025878906,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:35:35Z,2026-07-11,0.62,0.62,0.0,1.0,9576.720000000001,False,,36.326634883880615,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:36:54Z,2026-07-11,0.62,0.62,0.0,1.0,9587.720000000001,False,,3.210444927215576,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:38:09Z,2026-07-11,0.62,0.62,0.0,1.0,9593.720000000001,False,,3.680172920227051,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:39:11Z,2026-07-11,0.62,0.62,0.0,1.0,9596.720000000001,False,,28.629667043685913,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:39:24Z,2026-07-11,0.62,0.62,0.0,1.0,9596.720000000001,False,,41.62966704368591,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:42:25Z,2026-07-11,0.62,0.62,0.0,1.0,9612.720000000001,False,,22.687192916870117,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:43:41Z,2026-07-11,0.62,0.62,0.0,1.0,9618.720000000001,False,,23.70892906188965,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:44:33Z,2026-07-11,0.62,0.62,0.0,1.0,9624.720000000001,False,,1.6181459426879883,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:44:56Z,2026-07-11,0.62,0.62,0.0,1.0,9624.720000000001,False,,24.61814594268799,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T04:46:14Z,2026-07-11,0.62,0.59,-0.030000000000000027,1.0,9630.720000000001,False,,28.296027898788452,60,,100.00000000000009,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:04:54Z,2026-07-11,0.59,0.59,0.0,1.0,220854.0,False,,41.97564506530762,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:06:06Z,2026-07-11,0.59,0.59,0.0,1.0,221017.0,False,,6.509308099746704,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:06:25Z,2026-07-11,0.59,0.59,0.0,1.0,221017.0,False,,25.509308099746704,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:07:22Z,2026-07-11,0.59,0.59,0.0,1.0,221916.0,False,,29.750298023223877,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:08:37Z,2026-07-11,0.59,0.59,0.0,1.0,221979.0,False,,1.627458095550537,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:09:48Z,2026-07-11,0.59,0.59,0.0,1.0,222042.0,False,,18.150731086730957,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:11:00Z,2026-07-11,0.59,0.59,0.0,1.0,222105.0,False,,32.25942897796631,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:11:55Z,2026-07-11,0.59,0.59,0.0,1.0,222169.0,False,,31.38141393661499,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:12:19Z,2026-07-11,0.59,0.59,0.0,1.0,222169.0,False,,55.38141393661499,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:13:43Z,2026-07-11,0.59,0.59,0.0,1.0,263837.58999999997,False,,19.727608919143677,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:16:38Z,2026-07-11,0.59,0.59,0.0,1.0,264126.58999999997,False,,11.361571073532104,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:17:33Z,2026-07-11,0.59,0.59,0.0,1.0,264190.58999999997,False,,4.07831597328186,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:18:10Z,2026-07-11,0.59,0.59,0.0,1.0,264190.58999999997,False,,41.07831597328186,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:19:42Z,2026-07-11,0.59,0.59,0.0,1.0,264286.58999999997,False,,19.707382917404175,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:21:06Z,2026-07-11,0.59,0.59,0.0,1.0,264318.58999999997,False,,39.33308410644531,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:22:40Z,2026-07-11,0.59,0.59,0.0,1.0,264446.58999999997,False,,12.18156099319458,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:23:21Z,2026-07-11,0.59,0.59,0.0,1.0,264446.58999999997,False,,53.18156099319458,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:24:13Z,2026-07-11,0.59,0.59,0.0,1.0,264478.58999999997,False,,40.079957008361816,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:25:34Z,2026-07-11,0.59,0.59,0.0,1.0,264542.58999999997,False,,58.55434703826904,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:27:03Z,2026-07-11,0.59,0.59,0.0,1.0,271411.58999999997,False,,21.505670070648193,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:28:24Z,2026-07-11,0.59,0.59,0.0,1.0,271443.58999999997,False,,42.53130602836609,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:29:04Z,2026-07-11,0.59,0.59,0.0,1.0,271507.58999999997,False,,26.351131916046143,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:29:46Z,2026-07-11,0.59,0.59,0.0,1.0,271539.58999999997,False,,8.890039920806885,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
KXMLBGAME-26JUL121605COLSF,2026-07-11T20:31:10Z,2026-07-11,0.59,0.59,0.0,1.0,271603.58999999997,False,,34.38577890396118,60,,100.0000000000012,,,,True,KXMLBGAME-26JUL121605COLSF
